timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1643876895839066880,2022-02-03-08:28:15,10.1.1.3,199,0.000,-0.012,-0.123,0.000,0.000,0.000
1643876895859065088,2022-02-03-08:28:15,10.1.1.3,17,0.000,-0.050,-0.050,0.000,0.000,0.000
1643876896054294016,2022-02-03-08:28:16,10.1.1.3,11,0.000,-0.100,-0.100,0.000,0.000,0.000
1643876896252957184,2022-02-03-08:28:16,10.1.1.3,7,0.000,-0.150,-0.150,0.000,0.000,0.000
1643876896454468864,2022-02-03-08:28:16,10.1.1.3,8,0.000,-0.200,-0.200,0.000,0.000,0.000
1643876896654041088,2022-02-03-08:28:16,10.1.1.3,6,0.000,-0.245,-0.245,0.000,0.000,0.000
1643876896854348032,2022-02-03-08:28:16,10.1.1.3,4,0.000,-0.299,-0.299,0.000,0.000,0.000
1643876897053588992,2022-02-03-08:28:17,10.1.1.3,2,0.000,-0.348,-0.348,0.000,0.000,0.000
1643876897255027968,2022-02-03-08:28:17,10.1.1.3,1,0.000,-0.398,-0.398,0.000,0.000,0.000
1643876897472491008,2022-02-03-08:28:17,10.1.1.3,18,0.000,-0.450,-0.450,0.000,0.000,0.000
1643876897673799936,2022-02-03-08:28:17,10.1.1.3,19,0.000,-0.500,-0.500,0.000,0.000,0.000
1643876897871478016,2022-02-03-08:28:17,10.1.1.3,16,0.000,-0.550,-0.550,0.000,0.000,0.000
1643876898061317888,2022-02-03-08:28:18,10.1.1.3,4,0.000,-0.598,-0.598,0.000,0.000,0.000
1643876898274635008,2022-02-03-08:28:18,10.1.1.3,13,0.000,-0.650,-0.650,0.000,0.000,0.000
1643876898473950976,2022-02-03-08:28:18,10.1.1.3,11,0.000,-0.700,-0.700,0.000,0.000,0.000
1643876898674563840,2022-02-03-08:28:18,10.1.1.3,11,0.000,-0.750,-0.750,0.000,0.000,0.000
1643876898891890176,2022-02-03-08:28:18,10.1.1.3,27,0.000,-0.800,-0.750,0.000,0.000,0.000
1643876899074240000,2022-02-03-08:28:19,10.1.1.3,8,0.000,-0.850,-0.750,0.000,0.000,0.000
1643876899274082048,2022-02-03-08:28:19,10.1.1.3,7,0.000,-0.900,-0.750,0.000,0.000,0.000
1643876899473858048,2022-02-03-08:28:19,10.1.1.3,6,0.000,-0.950,-0.750,0.000,0.000,0.000
1643876899674915072,2022-02-03-08:28:19,10.1.1.3,6,0.000,-0.950,-0.750,0.000,0.000,0.000
