"iteration,date,init_position,final_position,time"
106,2022-01-28-02:25:43,1,3,2.33509
107,2022-01-28-02:25:47,3,6,3.89968
108,2022-01-28-02:25:50,6,1,3.63582
109,2022-01-28-02:25:52,1,5,2.02014
110,2022-01-28-02:25:54,5,1,1.99283
111,2022-01-28-02:25:56,1,2,2.02038
112,2022-01-28-02:25:59,2,3,2.63591
113,2022-01-28-02:26:02,3,2,2.73584
114,2022-01-28-02:26:03,2,5,1.61552
115,2022-01-28-02:26:05,5,1,2.00405
116,2022-01-28-02:26:07,1,4,1.41652
117,2022-01-28-02:26:09,4,3,2.28777
118,2022-01-28-02:26:11,3,4,2.26371
119,2022-01-28-02:26:13,4,0,1.63360
120,2022-01-28-02:26:15,0,5,1.96020
121,2022-01-28-02:26:16,5,2,1.62490
122,2022-01-28-02:26:19,2,7,2.74031
123,2022-01-28-02:26:21,7,4,1.96974
124,2022-01-28-02:26:23,4,1,1.43987
125,2022-01-28-02:26:25,1,2,2.06537
126,2022-01-28-02:26:27,2,3,2.75638
127,2022-01-28-02:26:30,3,2,2.72197
128,2022-01-28-02:26:32,2,1,2.07489
129,2022-01-28-02:26:34,1,3,2.30361
130,2022-01-28-02:26:37,3,2,2.71553
131,2022-01-28-02:26:40,2,3,2.82798
132,2022-01-28-02:26:44,3,6,3.80916
133,2022-01-28-02:26:48,6,7,4.10303
134,2022-01-28-02:26:50,7,1,1.72840
135,2022-01-28-02:26:52,1,7,1.85019
136,2022-01-28-02:26:56,7,6,4.14319
137,2022-01-28-02:26:59,6,2,3.32948
138,2022-01-28-02:27:01,2,0,1.85574
139,2022-01-28-02:27:02,0,1,1.14891
140,2022-01-28-02:27:04,1,3,2.27431
141,2022-01-28-02:27:07,3,1,2.34806
142,2022-01-28-02:27:09,1,3,2.25381
143,2022-01-28-02:27:13,3,6,3.72658
144,2022-01-28-02:27:16,6,0,3.54571
145,2022-01-28-02:27:18,0,2,1.91756
146,2022-01-28-02:27:21,2,7,2.72928
147,2022-01-28-02:27:25,7,6,4.14252
148,2022-01-28-02:27:29,6,3,3.71007
149,2022-01-28-02:27:32,3,6,3.72723
150,2022-01-28-02:27:36,6,2,3.13696
151,2022-01-28-02:27:37,2,5,1.85269
152,2022-01-28-02:27:40,5,7,2.69713
153,2022-01-28-02:27:42,7,4,2.08067
154,2022-01-28-02:27:46,4,6,3.63611
155,2022-01-28-02:27:49,6,1,3.65044
156,2022-01-28-02:27:52,1,5,2.18520
157,2022-01-28-02:27:53,5,2,1.57690
158,2022-01-28-02:27:56,2,3,2.90664
159,2022-01-28-02:27:58,3,7,2.29408
160,2022-01-28-02:28:01,7,5,2.69718
161,2022-01-28-02:28:03,5,4,1.91514
162,2022-01-28-02:28:05,4,2,1.92227
163,2022-01-28-02:28:07,2,5,1.67027
164,2022-01-28-02:28:09,5,3,2.31934
165,2022-01-28-02:28:12,3,2,2.83984
166,2022-01-28-02:28:14,2,3,2.66073
167,2022-01-28-02:28:17,3,2,2.77231
168,2022-01-28-02:28:19,2,0,1.87452
169,2022-01-28-02:28:20,0,1,1.13175
170,2022-01-28-02:28:23,1,3,2.37550
171,2022-01-28-02:28:25,3,5,2.47196
172,2022-01-28-02:28:28,5,7,2.68616
173,2022-01-28-02:28:30,7,4,2.02011
174,2022-01-28-02:28:32,4,5,1.85720
175,2022-01-28-02:28:33,5,2,1.66395
176,2022-01-28-02:28:35,2,4,1.85032
177,2022-01-28-02:28:39,4,6,3.59707
178,2022-01-28-02:28:43,6,3,3.84199
179,2022-01-28-02:28:45,3,7,2.40664
180,2022-01-28-02:28:49,7,6,4.18593
181,2022-01-28-02:28:52,6,2,3.21719
182,2022-01-28-02:28:54,2,1,2.07668
183,2022-01-28-02:28:58,1,6,3.77772
184,2022-01-28-02:29:01,6,2,3.17883
185,2022-01-28-02:29:05,2,6,3.27545
186,2022-01-28-02:29:08,6,2,3.34078
187,2022-01-28-02:29:10,2,5,1.91268
188,2022-01-28-02:29:12,5,4,1.90462
189,2022-01-28-02:29:14,4,2,1.91321
190,2022-01-28-02:29:16,2,1,2.21343
191,2022-01-28-02:29:20,1,6,3.80686
192,2022-01-28-02:29:24,6,1,3.73794
193,2022-01-28-02:29:25,1,0,1.20442
194,2022-01-28-02:29:26,0,4,1.72821
195,2022-01-28-02:29:28,4,5,1.89768
196,2022-01-28-02:29:30,5,1,2.07435
197,2022-01-28-02:29:32,1,0,1.38098
198,2022-01-28-02:29:34,0,4,1.75369
199,2022-01-28-02:29:37,4,6,3.57799
200,2022-01-28-02:29:41,6,1,3.71001
201,2022-01-28-02:29:43,1,3,2.30289
202,2022-01-28-02:29:45,3,7,2.28969
203,2022-01-28-02:29:48,7,0,2.04425
204,2022-01-28-02:29:50,0,2,1.98475
205,2022-01-28-02:29:52,2,1,2.14639
206,2022-01-28-02:29:54,1,2,2.22275
207,2022-01-28-02:29:57,2,6,3.20300
208,2022-01-28-02:30:01,6,1,3.77763
209,2022-01-28-02:30:03,1,5,1.99189
210,2022-01-28-02:30:05,5,0,1.98311
211,2022-01-28-02:30:07,0,3,2.59954
212,2022-01-28-02:30:10,3,7,2.23402
213,2022-01-28-02:30:12,7,3,2.36547
214,2022-01-28-02:30:15,3,2,2.92742
215,2022-01-28-02:30:18,2,3,2.80808
216,2022-01-28-02:30:20,3,0,2.40514
217,2022-01-28-02:30:22,0,5,1.93538
218,2022-01-28-02:30:24,5,4,1.95842
219,2022-01-28-02:30:26,4,1,1.58563
220,2022-01-28-02:30:28,1,7,2.00096
221,2022-01-28-02:30:30,7,5,2.80231
222,2022-01-28-02:30:32,5,2,1.66287
223,2022-01-28-02:30:34,2,0,1.91764
224,2022-01-28-02:30:36,0,2,1.96538
225,2022-01-28-02:30:39,2,7,2.84394
226,2022-01-28-02:30:41,7,1,1.93564
227,2022-01-28-02:30:42,1,0,1.23214
228,2022-01-28-02:30:44,0,4,1.70851
229,2022-01-28-02:30:46,4,5,1.93476
230,2022-01-28-02:30:47,5,2,1.81257
231,2022-01-28-02:30:51,2,6,3.29265
232,2022-01-28-02:30:54,6,0,3.62360
233,2022-01-28-02:30:56,0,4,1.67220
234,2022-01-28-02:30:58,4,3,2.24347
235,2022-01-28-02:31:01,3,5,2.56495
236,2022-01-28-02:31:03,5,3,2.39434
237,2022-01-28-02:31:07,3,6,3.81595
238,2022-01-28-02:31:11,6,4,3.66186
239,2022-01-28-02:31:13,4,3,2.65167
240,2022-01-28-02:31:16,3,4,2.37342
241,2022-01-28-02:31:17,4,1,1.66281
242,2022-01-28-02:31:19,1,0,1.17682
243,2022-01-28-02:31:21,0,7,2.17352
244,2022-01-28-02:31:23,7,0,2.04900
245,2022-01-28-02:31:25,0,4,1.67975
246,2022-01-28-02:31:26,4,0,1.59851
247,2022-01-28-02:31:28,0,5,2.01119
248,2022-01-28-02:31:30,5,4,2.07413
249,2022-01-28-02:31:32,4,5,2.05530
250,2022-01-28-02:31:34,5,2,1.67636
251,2022-01-28-02:31:37,2,7,2.82112
252,2022-01-28-02:31:39,7,0,2.10664
253,2022-01-28-02:31:40,0,1,1.25974
254,2022-01-28-02:31:42,1,5,2.06773
255,2022-01-28-02:31:45,5,7,2.78917
256,2022-01-28-02:31:47,7,3,2.37506
257,2022-01-28-02:31:51,3,6,3.93941
258,2022-01-28-02:31:55,6,5,3.50614
259,2022-01-28-02:31:58,5,7,2.78520
260,2022-01-28-02:32:00,7,0,2.16187
261,2022-01-28-02:32:02,0,3,2.61265
262,2022-01-28-02:32:05,3,5,2.28039
263,2022-01-28-02:32:08,5,6,3.25962
264,2022-01-28-02:32:12,6,1,3.85448
265,2022-01-28-02:32:13,1,4,1.46334
266,2022-01-28-02:32:16,4,3,2.27368
267,2022-01-28-02:32:18,3,4,2.52465
268,2022-01-28-02:32:22,4,6,4.02683
269,2022-01-28-02:32:26,6,2,3.45946
270,2022-01-28-02:32:28,2,7,2.71588
271,2022-01-28-02:32:31,7,0,2.35372
272,2022-01-28-02:32:33,0,5,2.11273
273,2022-01-28-02:32:35,5,4,2.09999
274,2022-01-28-02:32:37,4,2,2.00771
275,2022-01-28-02:32:39,2,1,2.25482
276,2022-01-28-02:32:41,1,2,2.04857
277,2022-01-28-02:32:43,2,1,2.16310
278,2022-01-28-02:32:46,1,3,2.37760
279,2022-01-28-02:32:50,3,6,3.81668
280,2022-01-28-02:32:54,6,7,4.22899
281,2022-01-28-02:32:56,7,0,2.07692
282,2022-01-28-02:32:58,0,2,1.96184
283,2022-01-28-02:33:01,2,6,3.35188
284,2022-01-28-02:33:04,6,5,3.24568
285,2022-01-28-02:33:06,5,1,2.02791
286,2022-01-28-02:33:08,1,4,1.75854
287,2022-01-28-02:33:11,4,3,2.29845
288,2022-01-28-02:33:13,3,4,2.27513
289,2022-01-28-02:33:15,4,7,1.98596
290,2022-01-28-02:33:17,7,0,2.22740
291,2022-01-28-02:33:19,0,7,2.20988
292,2022-01-28-02:33:22,7,5,2.76099
293,2022-01-28-02:33:24,5,2,1.78957
294,2022-01-28-02:33:26,2,1,2.28858
295,2022-01-28-02:33:28,1,4,1.68114
296,2022-01-28-02:33:30,4,0,1.81658
297,2022-01-28-02:33:32,0,2,1.93855
298,2022-01-28-02:33:33,2,5,1.84205
299,2022-01-28-02:33:35,5,4,2.10014
300,2022-01-28-02:33:38,4,7,2.17112
301,2022-01-28-02:33:40,7,2,2.82422
302,2022-01-28-02:33:43,2,3,2.94455
303,2022-01-28-02:33:46,3,4,2.30799
304,2022-01-28-02:33:49,4,6,3.74254
305,2022-01-28-02:33:53,6,0,3.80442
306,2022-01-28-02:33:56,0,3,2.66751
307,2022-01-28-02:33:58,3,1,2.34739
308,2022-01-28-02:34:00,1,5,2.15787
309,2022-01-28-02:34:03,5,4,2.14137
310,2022-01-28-02:34:04,4,0,1.73420
311,2022-01-28-02:34:06,0,2,1.90946
312,2022-01-28-02:34:09,2,3,2.90384
313,2022-01-28-02:34:13,3,6,3.93169
314,2022-01-28-02:34:18,6,7,4.43055
315,2022-01-28-02:34:22,7,6,4.45052
316,2022-01-28-02:34:26,6,3,3.91000
317,2022-01-28-02:34:28,3,0,2.53347
318,2022-01-28-02:34:31,0,3,2.60894
319,2022-01-28-02:34:35,3,6,4.06436
320,2022-01-28-02:34:39,6,2,3.61770
321,2022-01-28-02:34:41,2,1,2.15089
322,2022-01-28-02:34:42,1,0,1.32038
323,2022-01-28-02:34:44,0,4,1.86697
324,2022-01-28-02:34:46,4,5,2.03281
325,2022-01-28-02:34:49,5,3,2.59346
326,2022-01-28-02:34:51,3,5,2.33656
327,2022-01-28-02:34:53,5,4,1.97181
328,2022-01-28-02:34:55,4,1,1.62495
329,2022-01-28-02:34:56,1,4,1.62548
330,2022-01-28-02:34:58,4,5,2.23720
331,2022-01-28-02:35:01,5,4,2.26857
332,2022-01-28-02:35:03,4,5,2.07069
333,2022-01-28-02:35:05,5,4,2.30136
334,2022-01-28-02:35:07,4,0,2.06540
335,2022-01-28-02:35:09,0,2,2.21533
336,2022-01-28-02:35:12,2,1,2.37565
337,2022-01-28-02:35:14,1,2,2.11373
338,2022-01-28-02:35:17,2,6,3.30707
339,2022-01-28-02:35:21,6,2,3.43855
340,2022-01-28-02:35:23,2,1,2.16532
341,2022-01-28-02:35:25,1,2,2.33875
342,2022-01-28-02:35:27,2,4,2.02356
343,2022-01-28-02:35:30,4,3,2.49623
344,2022-01-28-02:35:32,3,1,2.56896
345,2022-01-28-02:35:36,1,6,3.98210
346,2022-01-28-02:35:40,6,4,3.89223
347,2022-01-28-02:35:44,4,6,3.84598
348,2022-01-28-02:35:48,6,3,3.90825
349,2022-01-28-02:35:51,3,2,2.80066
350,2022-01-28-02:35:53,2,4,2.26761
351,2022-01-28-02:35:55,4,3,2.32897
352,2022-01-28-02:35:58,3,5,2.52425
353,2022-01-28-02:36:00,5,0,2.23179
354,2022-01-28-02:36:04,0,6,3.85332
355,2022-01-28-02:36:08,6,0,3.82085
356,2022-01-28-02:36:10,0,7,2.12101
357,2022-01-28-02:36:12,7,0,2.26838
358,2022-01-28-02:36:15,0,3,3.00504
359,2022-01-28-02:36:18,3,5,2.45025
360,2022-01-28-02:36:21,5,6,3.47868
361,2022-01-28-02:36:25,6,7,4.32314
362,2022-01-28-02:36:27,7,4,1.94477
363,2022-01-28-02:36:30,4,7,2.35187
364,2022-01-28-02:36:32,7,4,2.15810
365,2022-01-28-02:36:34,4,0,1.97241
366,2022-01-28-02:36:36,0,5,2.12953
367,2022-01-28-02:36:39,5,0,2.54613
368,2022-01-28-02:36:41,0,4,2.01966
369,2022-01-28-02:36:42,4,1,1.70591
370,2022-01-28-02:36:45,1,5,2.35394
371,2022-01-28-02:36:47,5,1,2.28511
372,2022-01-28-02:36:49,1,2,2.20492
373,2022-01-28-02:36:51,2,1,2.16512
374,2022-01-28-02:36:55,1,6,3.75643
375,2022-01-28-02:36:58,6,5,3.44561
376,2022-01-28-02:37:01,5,7,3.03557
377,2022-01-28-02:37:04,7,3,2.35769
378,2022-01-28-02:37:08,3,6,4.17961
379,2022-01-28-02:37:12,6,3,4.12159
380,2022-01-28-02:37:15,3,5,2.60324
381,2022-01-28-02:37:17,5,4,2.16637
382,2022-01-28-02:37:19,4,1,1.68671
383,2022-01-28-02:37:21,1,7,2.16191
384,2022-01-28-02:37:24,7,5,2.94036
385,2022-01-28-02:37:27,5,7,3.08898
386,2022-01-28-02:37:29,7,4,2.46186
387,2022-01-28-02:37:32,4,7,2.41016
388,2022-01-28-02:37:35,7,2,2.93998
389,2022-01-28-02:37:38,2,6,3.44506
390,2022-01-28-02:37:42,6,3,3.86991
391,2022-01-28-02:37:45,3,5,2.81203
392,2022-01-28-02:37:47,5,3,2.73078
393,2022-01-28-02:37:50,3,5,2.52392
394,2022-01-28-02:37:52,5,4,2.27843
395,2022-01-28-02:37:54,4,0,1.83545
396,2022-01-28-02:37:56,0,2,2.23178
397,2022-01-28-02:37:59,2,3,3.03529
398,2022-01-28-02:38:02,3,0,2.73272
399,2022-01-28-02:38:04,0,1,1.38773
400,2022-01-28-02:38:05,1,0,1.79620
401,2022-01-28-02:38:08,0,5,2.36736
402,2022-01-28-02:38:10,5,4,2.18216
403,2022-01-28-02:38:11,4,1,1.64103
404,2022-01-28-02:38:13,1,0,1.49642
405,2022-01-28-02:38:15,0,2,2.19014
406,2022-01-28-02:38:17,2,5,1.83397
407,2022-01-28-02:38:19,5,2,1.96761
408,2022-01-28-02:38:21,2,4,2.02219
409,2022-01-28-02:38:24,4,3,2.52001
410,2022-01-28-02:38:28,3,6,4.12022
411,2022-01-28-02:38:32,6,0,3.93728
412,2022-01-28-02:38:35,0,6,3.84872
413,2022-01-28-02:38:39,6,2,3.36182
414,2022-01-28-02:38:42,2,3,2.82111
415,2022-01-28-02:38:45,3,6,3.86354
416,2022-01-28-02:38:49,6,2,3.33658
417,2022-01-28-02:38:51,2,1,2.53585
418,2022-01-28-02:38:55,1,6,3.85999
419,2022-01-28-02:38:59,6,1,3.96094
420,2022-01-28-02:39:01,1,7,1.99123
421,2022-01-28-02:39:03,7,1,2.16037
422,2022-01-28-02:39:05,1,4,2.00487
423,2022-01-28-02:39:08,4,3,2.53592
424,2022-01-28-02:39:12,3,6,4.11353
425,2022-01-28-02:39:16,6,1,4.19173
426,2022-01-28-02:39:19,1,3,2.51651
427,2022-01-28-02:39:21,3,1,2.54931
428,2022-01-28-02:39:23,1,4,1.57803
429,2022-01-28-02:39:25,4,2,2.18160
430,2022-01-28-02:39:27,2,4,1.90142
431,2022-01-28-02:39:29,4,3,2.47277
432,2022-01-28-02:39:32,3,4,2.56876
433,2022-01-28-02:39:34,4,1,1.62861
434,2022-01-28-02:39:38,1,6,3.98087
435,2022-01-28-02:39:42,6,0,4.08350
436,2022-01-28-02:39:43,0,1,1.48277
437,2022-01-28-02:39:46,1,2,2.48228
438,2022-01-28-02:39:49,2,7,3.08223
439,2022-01-28-02:39:51,7,0,2.45730
440,2022-01-28-02:39:53,0,4,1.96955
441,2022-01-28-02:39:55,4,0,1.91285
442,2022-01-28-02:39:58,0,3,2.82800
443,2022-01-28-02:40:02,3,6,4.02749
444,2022-01-28-02:40:06,6,0,3.78090
445,2022-01-28-02:40:08,0,5,2.28798
446,2022-01-28-02:40:10,5,1,2.43358
447,2022-01-28-02:40:13,1,2,2.79204
448,2022-01-28-02:40:17,2,7,3.29571
449,2022-01-28-02:40:19,7,1,2.12552
450,2022-01-28-02:40:20,1,4,1.76242
451,2022-01-28-02:40:25,4,6,4.18313
452,2022-01-28-02:40:29,6,0,3.86291
453,2022-01-28-02:40:31,0,2,2.28827
454,2022-01-28-02:40:33,2,5,2.01250
455,2022-01-28-02:40:35,5,2,2.09905
456,2022-01-28-02:40:37,2,1,2.37644
457,2022-01-28-02:40:40,1,5,2.62089
458,2022-01-28-02:40:42,5,0,2.21995
459,2022-01-28-02:40:45,0,5,2.38299
460,2022-01-28-02:40:48,5,7,3.08339
461,2022-01-28-02:40:50,7,4,2.28213
462,2022-01-28-02:40:52,4,2,2.31514
463,2022-01-28-02:40:56,2,6,3.83880
464,2022-01-28-02:41:00,6,5,3.46898
465,2022-01-28-02:41:03,5,7,3.19786
466,2022-01-28-02:41:05,7,0,2.62093
467,2022-01-28-02:41:08,0,3,2.84389
468,2022-01-28-02:41:11,3,2,3.23692
469,2022-01-28-02:41:15,2,6,3.37405
470,2022-01-28-02:41:18,6,5,3.51288
471,2022-01-28-02:41:21,5,1,2.50172
472,2022-01-28-02:41:23,1,7,2.28797
473,2022-01-28-02:41:25,7,0,2.30653
474,2022-01-28-02:41:28,0,7,2.32619
475,2022-01-28-02:41:31,7,5,2.94458
476,2022-01-28-02:41:34,5,7,3.18537
477,2022-01-28-02:41:36,7,4,2.19778
478,2022-01-28-02:41:39,4,3,2.67720
479,2022-01-28-02:41:41,3,5,2.70400
480,2022-01-28-02:41:44,5,7,2.96816
481,2022-01-28-02:41:47,7,5,2.89969
482,2022-01-28-02:41:49,5,2,1.96050
483,2022-01-28-02:41:52,2,3,3.19062
484,2022-01-28-02:41:57,3,6,4.02906
485,2022-01-28-02:42:01,6,3,4.03956
486,2022-01-28-02:42:03,3,0,2.71783
487,2022-01-28-02:42:05,0,1,1.62094
488,2022-01-28-02:42:07,1,2,2.50764
489,2022-01-28-02:42:10,2,0,2.37409
490,2022-01-28-02:42:14,0,6,3.88887
491,2022-01-28-02:42:17,6,2,3.70616
492,2022-01-28-02:42:19,2,5,2.12663
493,2022-01-28-02:42:23,5,6,3.53265
494,2022-01-28-02:42:27,6,5,3.67875
495,2022-01-28-02:42:29,5,4,2.20892
496,2022-01-28-02:42:31,4,1,1.68285
497,2022-01-28-02:42:33,1,7,2.00662
498,2022-01-28-02:42:35,7,0,2.31244
499,2022-01-28-02:42:38,0,3,2.83713
500,2022-01-28-02:42:41,3,2,3.08638
501,2022-01-28-02:42:44,2,3,3.06723
502,2022-01-28-02:42:47,3,4,3.33338
503,2022-01-28-02:42:50,4,3,2.72300
504,2022-01-28-02:42:53,3,5,2.59350
505,2022-01-28-02:42:55,5,3,2.81148
506,2022-01-28-02:42:58,3,0,2.97750
507,2022-01-28-02:43:00,0,4,1.87111
508,2022-01-28-02:43:03,4,3,2.60475
509,2022-01-28-02:43:06,3,7,2.67291
510,2022-01-28-02:43:08,7,4,2.27609
511,2022-01-28-02:43:10,4,7,2.53567
512,2022-01-28-02:43:13,7,3,2.74171
513,2022-01-28-02:43:16,3,4,2.98029
514,2022-01-28-02:43:18,4,1,1.77405
515,2022-01-28-02:43:19,1,0,1.65400
516,2022-01-28-02:43:23,0,6,3.81541
517,2022-01-28-02:43:27,6,1,3.91031
518,2022-01-28-02:43:30,1,3,2.58924
519,2022-01-28-02:43:33,3,2,3.14581
520,2022-01-28-02:43:35,2,1,2.40090
521,2022-01-28-02:43:38,1,2,2.21894
522,2022-01-28-02:43:40,2,7,2.91249
523,2022-01-28-02:43:43,7,1,2.32082
524,2022-01-28-02:43:47,1,6,3.92991
525,2022-01-28-02:43:51,6,3,4.05616
526,2022-01-28-02:43:54,3,5,2.99703
527,2022-01-28-02:43:57,5,7,3.07701
528,2022-01-28-02:44:00,7,5,3.03725
529,2022-01-28-02:44:02,5,0,2.39290
530,2022-01-28-02:44:04,0,1,1.76003
531,2022-01-28-02:44:07,1,5,2.45220
532,2022-01-28-02:44:09,5,1,2.49043
533,2022-01-28-02:44:12,1,2,2.47728
534,2022-01-28-02:44:15,2,3,3.05166
535,2022-01-28-02:44:19,3,6,4.15428
536,2022-01-28-02:44:23,6,3,4.17510
537,2022-01-28-02:44:26,3,0,2.88821
538,2022-01-28-02:44:27,0,1,1.48686
539,2022-01-28-02:44:29,1,4,1.83728
540,2022-01-28-02:44:31,4,7,2.20137
541,2022-01-28-02:44:34,7,3,2.45566
542,2022-01-28-02:44:38,3,6,4.43630
543,2022-01-28-02:44:42,6,2,3.50586
544,2022-01-28-02:44:45,2,6,3.60643
545,2022-01-28-02:44:49,6,2,3.62070
546,2022-01-28-02:44:52,2,3,2.97133
547,2022-01-28-02:44:55,3,2,3.06816
548,2022-01-28-02:44:58,2,3,3.19506
549,2022-01-28-02:45:01,3,5,2.86960
550,2022-01-28-02:45:03,5,2,2.08744
551,2022-01-28-02:45:05,2,4,2.18720
552,2022-01-28-02:45:08,4,7,2.46063
553,2022-01-28-02:45:10,7,1,2.42413
554,2022-01-28-02:45:13,1,3,2.80006
555,2022-01-28-02:45:16,3,5,2.84701
556,2022-01-28-02:45:18,5,0,2.48555
557,2022-01-28-02:45:21,0,3,2.75737
558,2022-01-28-02:45:24,3,0,2.66540
559,2022-01-28-02:45:26,0,5,2.35649
560,2022-01-28-02:45:28,5,1,2.30503
561,2022-01-28-02:45:31,1,7,2.33420
562,2022-01-28-02:45:33,7,0,2.28533
563,2022-01-28-02:45:34,0,1,1.40908
564,2022-01-28-02:45:39,1,6,4.09651
565,2022-01-28-02:45:42,6,4,3.85730
566,2022-01-28-02:45:45,4,2,2.17563
567,2022-01-28-02:45:47,2,1,2.37905
568,2022-01-28-02:45:49,1,5,2.30336
569,2022-01-28-02:45:52,5,4,2.29030
570,2022-01-28-02:45:54,4,5,2.15399
571,2022-01-28-02:45:56,5,2,2.09581
572,2022-01-28-02:45:58,2,5,2.20597
573,2022-01-28-02:46:00,5,1,2.37108
574,2022-01-28-02:46:03,1,4,2.16056
575,2022-01-28-02:46:05,4,1,1.97447
576,2022-01-28-02:46:07,1,4,2.12369
577,2022-01-28-02:46:09,4,2,2.55981
578,2022-01-28-02:46:11,2,5,1.98751
579,2022-01-28-02:46:14,5,3,2.90552
580,2022-01-28-02:46:17,3,5,2.61380
