"iteration,date,init_position,final_position,time"
138,2022-01-27-21:31:00,2,0,1.90143
139,2022-01-27-21:31:02,0,1,1.47328
140,2022-01-27-21:31:04,1,3,2.34411
141,2022-01-27-21:31:06,3,1,2.32391
142,2022-01-27-21:31:09,1,3,2.46764
143,2022-01-27-21:31:13,3,6,3.82803
144,2022-01-27-21:31:16,6,0,3.56611
145,2022-01-27-21:31:18,0,2,2.04052
146,2022-01-27-21:31:21,2,7,2.69441
147,2022-01-27-21:31:25,7,6,4.16467
148,2022-01-27-21:31:29,6,3,3.70586
149,2022-01-27-21:31:33,3,6,3.97436
150,2022-01-27-21:31:36,6,2,3.22033
151,2022-01-27-21:31:38,2,5,1.82691
152,2022-01-27-21:31:41,5,7,2.78806
153,2022-01-27-21:31:43,7,4,1.89782
154,2022-01-27-21:31:46,4,6,3.52610
155,2022-01-27-21:31:50,6,1,3.59783
156,2022-01-27-21:31:52,1,5,2.04880
157,2022-01-27-21:31:53,5,2,1.57593
158,2022-01-27-21:31:56,2,3,2.82957
159,2022-01-27-21:31:58,3,7,2.33354
160,2022-01-27-21:32:01,7,5,2.66520
161,2022-01-27-21:32:03,5,4,2.00037
162,2022-01-27-21:32:05,4,2,2.09169
163,2022-01-27-21:32:07,2,5,1.67022
164,2022-01-27-21:32:09,5,3,2.46824
165,2022-01-27-21:32:12,3,2,2.64318
166,2022-01-27-21:32:15,2,3,2.90021
167,2022-01-27-21:32:18,3,2,2.86583
168,2022-01-27-21:32:20,2,0,1.90303
169,2022-01-27-21:32:21,0,1,1.36490
170,2022-01-27-21:32:23,1,3,2.44148
171,2022-01-27-21:32:26,3,5,2.42650
172,2022-01-27-21:32:29,5,7,2.81895
173,2022-01-27-21:32:31,7,4,1.90288
174,2022-01-27-21:32:33,4,5,1.92430
175,2022-01-27-21:32:42,5,2,9.51874
176,2022-01-27-21:33:23,2,4,25.62900
177,2022-01-27-21:34:24,4,6,60.40029
178,2022-01-27-21:34:35,6,3,8.87112
179,2022-01-27-21:34:51,3,7,15.57814
180,2022-01-27-21:43:23,7,6,498.39046
181,2022-01-27-21:43:54,6,2,30.40600
182,2022-01-27-21:43:56,2,1,1.99753
183,2022-01-27-21:44:01,1,6,4.86582
184,2022-01-27-21:44:04,6,2,3.21040
185,2022-01-27-21:44:08,2,6,3.31632
186,2022-01-27-21:44:11,6,2,3.56687
187,2022-01-27-21:44:13,2,5,1.84872
188,2022-01-27-21:44:15,5,4,2.46366
189,2022-01-27-21:44:18,4,2,2.20601
190,2022-01-27-21:44:20,2,1,1.95853
191,2022-01-27-21:44:23,1,6,3.58263
192,2022-01-27-21:44:27,6,1,3.57147
193,2022-01-27-21:44:28,1,0,1.03864
194,2022-01-27-21:44:29,0,4,1.56660
195,2022-01-27-21:44:31,4,5,1.78024
196,2022-01-27-21:44:33,5,1,1.94358
197,2022-01-27-21:44:34,1,0,1.05393
198,2022-01-27-21:44:36,0,4,1.90217
199,2022-01-27-21:44:40,4,6,3.44659
200,2022-01-27-21:44:43,6,1,3.57594
201,2022-01-27-21:44:45,1,3,2.28846
202,2022-01-27-21:44:48,3,7,2.15532
203,2022-01-27-21:44:50,7,0,2.02632
204,2022-01-27-21:44:51,0,2,1.86373
205,2022-01-27-21:44:53,2,1,2.05933
206,2022-01-27-21:44:56,1,2,2.12315
207,2022-01-27-21:44:59,2,6,3.28183
208,2022-01-27-21:45:03,6,1,3.65055
209,2022-01-27-21:45:04,1,5,1.95349
210,2022-01-27-21:45:06,5,0,1.93859
211,2022-01-27-21:45:09,0,3,2.38903
212,2022-01-27-21:45:11,3,7,2.15249
213,2022-01-27-21:45:13,7,3,2.22044
214,2022-01-27-21:45:16,3,2,2.62417
215,2022-01-27-21:45:22,2,3,6.09279
216,2022-01-27-21:45:24,3,0,2.43422
217,2022-01-27-21:45:26,0,5,1.90542
218,2022-01-27-21:45:28,5,4,1.81171
219,2022-01-27-21:45:29,4,1,1.35703
220,2022-01-27-21:45:31,1,7,1.70596
221,2022-01-27-21:45:34,7,5,2.60954
222,2022-01-27-21:45:35,5,2,1.61338
223,2022-01-27-21:45:37,2,0,1.74972
224,2022-01-27-21:45:39,0,2,1.76441
225,2022-01-27-21:45:41,2,7,2.57849
226,2022-01-27-21:45:43,7,1,1.69967
227,2022-01-27-21:45:44,1,0,1.04447
228,2022-01-27-21:45:46,0,4,1.54208
229,2022-01-27-21:45:48,4,5,1.83691
230,2022-01-27-21:45:49,5,2,1.55486
231,2022-01-27-21:45:52,2,6,3.13600
232,2022-01-27-21:45:56,6,0,3.49676
233,2022-01-27-21:45:57,0,4,1.54808
234,2022-01-27-21:45:59,4,3,2.16369
235,2022-01-27-21:46:02,3,5,2.20888
236,2022-01-27-21:46:04,5,3,2.21452
237,2022-01-27-21:46:08,3,6,3.70257
238,2022-01-27-21:46:11,6,4,3.51235
239,2022-01-27-21:46:13,4,3,2.16780
240,2022-01-27-21:46:15,3,4,2.16587
241,2022-01-27-21:46:17,4,1,1.38390
242,2022-01-27-21:46:18,1,0,1.02487
243,2022-01-27-21:46:20,0,7,1.92786
244,2022-01-27-21:46:22,7,0,1.95601
245,2022-01-27-21:46:23,0,4,1.57675
246,2022-01-27-21:46:25,4,0,1.57580
247,2022-01-27-21:46:27,0,5,1.87253
248,2022-01-27-21:46:29,5,4,1.80719
249,2022-01-27-21:46:30,4,5,1.80656
250,2022-01-27-21:46:32,5,2,1.53963
251,2022-01-27-21:46:35,2,7,2.65470
252,2022-01-27-21:46:36,7,0,1.93419
253,2022-01-27-21:46:38,0,1,1.07315
254,2022-01-27-21:46:40,1,5,1.94867
255,2022-01-27-21:46:42,5,7,2.63500
256,2022-01-27-21:46:44,7,3,2.15170
257,2022-01-27-21:46:48,3,6,3.65726
258,2022-01-27-21:46:51,6,5,3.12218
259,2022-01-27-21:46:54,5,7,2.59704
260,2022-01-27-21:47:19,7,0,25.54120
261,2022-01-27-21:47:38,0,3,2.75963
262,2022-01-27-21:47:40,3,5,2.19180
263,2022-01-27-21:47:43,5,6,3.09811
264,2022-01-27-21:47:47,6,1,3.60673
265,2022-01-27-21:48:13,1,4,26.51421
266,2022-01-27-21:48:16,4,3,2.13012
267,2022-01-27-21:48:18,3,4,2.11587
268,2022-01-27-21:48:21,4,6,3.44750
269,2022-01-27-21:48:24,6,2,3.09067
270,2022-01-27-21:48:27,2,7,2.58412
271,2022-01-27-21:48:29,7,0,1.92713
272,2022-01-27-21:48:31,0,5,1.88985
273,2022-01-27-21:48:32,5,4,1.80471
274,2022-01-27-21:48:34,4,2,1.84321
275,2022-01-27-21:48:36,2,1,1.99963
276,2022-01-27-21:48:45,1,2,9.11763
277,2022-01-27-21:49:19,2,1,31.65426
278,2022-01-27-21:49:23,1,3,3.58502
279,2022-01-27-21:49:27,3,6,3.82917
280,2022-01-27-21:49:31,6,7,4.08491
281,2022-01-27-21:49:33,7,0,2.00193
282,2022-01-27-21:49:35,0,2,1.82746
283,2022-01-27-21:49:38,2,6,3.14672
284,2022-01-27-21:49:41,6,5,3.17181
285,2022-01-27-21:49:43,5,1,1.94000
286,2022-01-27-21:49:44,1,4,1.35378
287,2022-01-27-21:49:47,4,3,2.16932
288,2022-01-27-21:49:49,3,4,2.15395
289,2022-01-27-21:49:51,4,7,1.89494
290,2022-01-27-21:49:53,7,0,1.93825
291,2022-01-27-21:49:55,0,7,1.95070
292,2022-01-27-21:49:57,7,5,2.63324
293,2022-01-27-21:49:59,5,2,1.52259
294,2022-01-27-21:50:01,2,1,2.03780
295,2022-01-27-21:50:02,1,4,1.33230
296,2022-01-27-21:50:04,4,0,1.53670
297,2022-01-27-21:50:05,0,2,1.76703
298,2022-01-27-21:50:07,2,5,1.53856
299,2022-01-27-21:50:09,5,4,1.77029
300,2022-01-27-21:50:11,4,7,1.87309
301,2022-01-27-21:50:13,7,2,2.58477
302,2022-01-27-21:50:16,2,3,2.56530
303,2022-01-27-21:50:18,3,4,2.06781
304,2022-01-27-21:50:21,4,6,3.47045
305,2022-01-27-21:50:25,6,0,3.46211
306,2022-01-27-21:50:27,0,3,2.37961
307,2022-01-27-21:50:29,3,1,2.24767
308,2022-01-27-21:50:31,1,5,1.93358
309,2022-01-27-21:50:33,5,4,1.78307
310,2022-01-27-21:50:35,4,0,1.51675
311,2022-01-27-21:52:08,0,2,93.86251
312,2022-01-27-21:52:11,2,3,2.63104
313,2022-01-27-21:52:15,3,6,3.69857
314,2022-01-27-21:52:19,6,7,4.04477
315,2022-01-27-21:52:24,7,6,5.67348
316,2022-01-27-21:52:28,6,3,3.67096
317,2022-01-27-21:52:31,3,0,2.43856
318,2022-01-27-21:52:33,0,3,2.38715
319,2022-01-27-21:52:37,3,6,3.66383
320,2022-01-27-21:52:40,6,2,3.14914
321,2022-01-27-21:52:42,2,1,2.04595
322,2022-01-27-21:52:43,1,0,1.01922
323,2022-01-27-21:52:44,0,4,1.53030
324,2022-01-27-21:52:46,4,5,1.82189
325,2022-01-27-21:52:48,5,3,2.17377
326,2022-01-27-21:52:51,3,5,2.21390
327,2022-01-27-21:52:52,5,4,1.82178
328,2022-01-27-21:52:54,4,1,1.40026
329,2022-01-27-21:52:55,1,4,1.33390
330,2022-01-27-21:52:57,4,5,1.83556
331,2022-01-27-21:52:59,5,4,1.88254
332,2022-01-27-21:53:01,4,5,1.80304
333,2022-01-27-21:53:02,5,4,1.82934
334,2022-01-27-21:53:04,4,0,1.52704
335,2022-01-27-21:53:06,0,2,1.72590
336,2022-01-27-21:53:08,2,1,2.01025
337,2022-01-27-21:53:10,1,2,2.00643
338,2022-01-27-21:53:13,2,6,3.15368
339,2022-01-27-21:53:16,6,2,3.10889
340,2022-01-27-21:53:18,2,1,1.97018
341,2022-01-27-21:53:20,1,2,2.02749
342,2022-01-27-21:53:22,2,4,1.78732
343,2022-01-27-21:53:24,4,3,2.12800
344,2022-01-27-21:53:26,3,1,2.18984
345,2022-01-27-21:53:30,1,6,3.55246
346,2022-01-27-21:53:33,6,4,3.44876
347,2022-01-27-21:53:37,4,6,3.45845
348,2022-01-27-21:53:40,6,3,3.68892
349,2022-01-27-21:53:43,3,2,2.65329
350,2022-01-27-21:53:45,2,4,1.83030
351,2022-01-27-21:53:47,4,3,2.19098
352,2022-01-27-21:53:49,3,5,2.22209
353,2022-01-27-21:53:51,5,0,1.94348
354,2022-01-27-21:53:55,0,6,3.54131
355,2022-01-27-21:53:58,6,0,3.50914
356,2022-01-27-21:54:00,0,7,1.95754
357,2022-01-27-21:54:02,7,0,2.04875
358,2022-01-27-21:54:05,0,3,2.66551
359,2022-01-27-21:54:07,3,5,2.31573
360,2022-01-27-21:54:10,5,6,3.25968
361,2022-01-27-21:54:14,6,7,4.04569
362,2022-01-27-21:54:16,7,4,1.91345
363,2022-01-27-21:54:18,4,7,1.95361
364,2022-01-27-21:54:20,7,4,1.94182
365,2022-01-27-21:54:22,4,0,1.52555
366,2022-01-27-21:54:24,0,5,1.90699
367,2022-01-27-21:54:26,5,0,1.93219
368,2022-01-27-21:54:27,0,4,1.60890
369,2022-01-27-21:54:29,4,1,1.32514
370,2022-01-27-21:54:31,1,5,2.01258
371,2022-01-27-21:54:33,5,1,1.96317
372,2022-01-27-21:54:35,1,2,2.02184
373,2022-01-27-21:54:37,2,1,2.04853
374,2022-01-27-21:54:40,1,6,3.57008
375,2022-01-27-21:54:43,6,5,3.15518
376,2022-01-27-21:54:46,5,7,2.68269
377,2022-01-27-21:54:48,7,3,2.17630
378,2022-01-27-21:54:52,3,6,3.71176
379,2022-01-27-21:54:56,6,3,3.67545
380,2022-01-27-21:54:58,3,5,2.26402
381,2022-01-27-21:55:00,5,4,1.85477
382,2022-01-27-21:55:01,4,1,1.34760
383,2022-01-27-21:55:03,1,7,1.74224
384,2022-01-27-21:55:05,7,5,2.66897
385,2022-01-27-21:55:08,5,7,2.62223
386,2022-01-27-21:55:10,7,4,1.95961
387,2022-01-27-21:55:12,4,7,1.94324
388,2022-01-27-21:55:15,7,2,2.72479
389,2022-01-27-21:55:18,2,6,3.13054
390,2022-01-27-21:55:22,6,3,3.69722
391,2022-01-27-21:55:24,3,5,2.25221
392,2022-01-27-21:55:26,5,3,2.20140
393,2022-01-27-21:55:28,3,5,2.24111
394,2022-01-27-21:55:30,5,4,1.87100
395,2022-01-27-21:55:32,4,0,1.56735
396,2022-01-27-21:55:33,0,2,1.72747
397,2022-01-27-21:55:36,2,3,2.61402
398,2022-01-27-21:55:38,3,0,2.35763
399,2022-01-27-21:55:40,0,1,1.12094
400,2022-01-27-21:55:41,1,0,1.09605
401,2022-01-27-21:55:43,0,5,1.91055
402,2022-01-27-21:55:44,5,4,1.78106
403,2022-01-27-21:55:46,4,1,1.37068
404,2022-01-27-21:55:47,1,0,1.09690
405,2022-01-27-21:55:49,0,2,1.77418
406,2022-01-27-21:55:50,2,5,1.56585
407,2022-01-27-21:55:52,5,2,1.56177
408,2022-01-27-21:55:53,2,4,1.82772
409,2022-01-27-21:55:56,4,3,2.20836
410,2022-01-27-21:55:59,3,6,3.70630
411,2022-01-27-21:56:03,6,0,3.47740
412,2022-01-27-21:56:06,0,6,3.54282
413,2022-01-27-21:56:10,6,2,3.17460
414,2022-01-27-21:56:12,2,3,2.58042
415,2022-01-27-21:56:16,3,6,3.65848
416,2022-01-27-21:56:19,6,2,3.17278
417,2022-01-27-21:56:21,2,1,2.01648
418,2022-01-27-21:56:25,1,6,3.57028
419,2022-01-27-21:56:28,6,1,3.55416
420,2022-01-27-21:56:30,1,7,1.69614
421,2022-01-27-21:56:32,7,1,1.71138
422,2022-01-27-21:56:33,1,4,1.36803
423,2022-01-27-21:56:35,4,3,2.18996
424,2022-01-27-21:56:39,3,6,3.71577
425,2022-01-27-21:56:42,6,1,3.62061
426,2022-01-27-21:56:45,1,3,2.24554
427,2022-01-27-21:56:47,3,1,2.31623
428,2022-01-27-21:56:48,1,4,1.35420
429,2022-01-27-21:56:50,4,2,1.86502
430,2022-01-27-21:56:52,2,4,1.81653
431,2022-01-27-21:56:54,4,3,2.13930
432,2022-01-27-21:56:56,3,4,2.13590
433,2022-01-27-21:56:58,4,1,1.35148
434,2022-01-27-21:57:01,1,6,3.57292
435,2022-01-27-21:57:05,6,0,3.51029
436,2022-01-27-21:57:06,0,1,1.08528
437,2022-01-27-21:57:08,1,2,1.99040
438,2022-01-27-21:57:10,2,7,2.61019
439,2022-01-27-21:57:12,7,0,1.95017
440,2022-01-27-21:57:14,0,4,1.58378
441,2022-01-27-21:57:16,4,0,1.55803
442,2022-01-27-21:57:18,0,3,2.42813
443,2022-01-27-21:57:22,3,6,3.66139
4
