"iteration,date,init_position,final_position,time"
105,2022-01-28-06:25:24,3,1,3.68582
106,2022-01-28-06:25:27,1,3,2.73717
107,2022-01-28-06:25:29,3,6,2.25778
108,2022-01-28-06:25:32,6,1,2.91509
109,2022-01-28-06:25:34,1,5,2.42748
110,2022-01-28-06:25:37,5,1,3.06162
111,2022-01-28-06:25:40,1,2,2.14251
112,2022-01-28-06:25:43,2,3,3.30575
113,2022-01-28-06:25:46,3,2,3.23422
114,2022-01-28-06:25:48,2,5,1.77344
115,2022-01-28-06:25:50,5,1,2.23663
116,2022-01-28-06:25:52,1,4,1.53144
117,2022-01-28-06:25:54,4,3,2.19699
118,2022-01-28-06:25:56,3,4,2.38936
119,2022-01-28-06:25:58,4,0,1.63327
120,2022-01-28-06:26:01,0,5,2.88129
121,2022-01-28-06:26:05,5,2,4.11594
122,2022-01-28-06:26:08,2,7,3.18350
123,2022-01-28-06:26:12,7,4,3.51899
124,2022-01-28-06:26:13,4,1,1.67240
125,2022-01-28-06:26:15,1,2,2.07038
126,2022-01-28-06:26:19,2,3,3.20333
127,2022-01-28-06:26:23,3,2,4.69166
128,2022-01-28-06:26:28,2,1,4.31073
129,2022-01-28-06:26:31,1,3,3.78568
130,2022-01-28-06:26:35,3,2,3.28648
131,2022-01-28-06:26:38,2,3,3.20058
132,2022-01-28-06:26:40,3,6,2.26647
133,2022-01-28-06:26:44,6,7,4.21792
134,2022-01-28-06:26:48,7,1,4.01672
135,2022-01-28-06:26:50,1,7,1.85845
136,2022-01-28-06:26:55,7,6,4.70745
137,2022-01-28-06:26:58,6,2,3.36630
138,2022-01-28-06:27:00,2,0,1.86671
139,2022-01-28-06:27:01,0,1,1.29347
140,2022-01-28-06:27:05,1,3,3.73108
141,2022-01-28-06:27:09,3,1,3.93876
142,2022-01-28-06:27:12,1,3,2.93221
143,2022-01-28-06:27:14,3,6,2.16910
144,2022-01-28-06:27:17,6,0,3.09007
145,2022-01-28-06:27:19,0,2,1.90802
146,2022-01-28-06:27:22,2,7,2.96212
147,2022-01-28-06:27:27,7,6,4.41080
148,2022-01-28-06:27:31,6,3,4.42599
149,2022-01-28-06:27:33,3,6,2.42976
150,2022-01-28-06:27:38,6,2,4.81121
151,2022-01-28-06:27:42,2,5,3.97192
152,2022-01-28-06:27:45,5,7,2.84544
153,2022-01-28-06:27:49,7,4,3.43992
154,2022-01-28-06:27:53,4,6,4.39664
155,2022-01-28-06:27:56,6,1,2.99958
156,2022-01-28-06:27:59,1,5,3.22451
157,2022-01-28-06:28:01,5,2,1.98083
158,2022-01-28-06:28:04,2,3,2.89742
159,2022-01-28-06:28:08,3,7,3.48228
160,2022-01-28-06:28:11,7,5,3.16665
161,2022-01-28-06:28:13,5,4,2.15098
162,2022-01-28-06:28:15,4,2,2.09954
163,2022-01-28-06:28:17,2,5,1.59050
164,2022-01-28-06:28:20,5,3,3.46181
165,2022-01-28-06:28:23,3,2,3.24615
166,2022-01-28-06:28:27,2,3,3.57104
167,2022-01-28-06:28:30,3,2,3.12459
168,2022-01-28-06:28:35,2,0,4.71341
169,2022-01-28-06:28:36,0,1,1.22351
170,2022-01-28-06:28:38,1,3,2.47501
171,2022-01-28-06:28:41,3,5,2.50204
172,2022-01-28-06:28:44,5,7,2.82076
173,2022-01-28-06:28:48,7,4,3.83351
174,2022-01-28-06:28:50,4,5,1.98563
175,2022-01-28-06:28:52,5,2,2.35809
176,2022-01-28-06:28:54,2,4,1.85220
177,2022-01-28-06:28:57,4,6,3.60271
178,2022-01-28-06:29:02,6,3,4.19218
179,2022-01-28-06:29:05,3,7,3.61362
180,2022-01-28-06:29:08,7,6,2.86747
181,2022-01-28-06:29:12,6,2,3.59199
182,2022-01-28-06:29:14,2,1,2.29018
183,2022-01-28-06:29:18,1,6,3.91284
184,2022-01-28-06:29:21,6,2,3.55488
185,2022-01-28-06:29:25,2,6,3.98864
186,2022-01-28-06:29:29,6,2,3.60208
187,2022-01-28-06:29:31,2,5,1.73603
188,2022-01-28-06:29:34,5,4,3.74291
189,2022-01-28-06:29:38,4,2,3.67903
190,2022-01-28-06:29:40,2,1,2.17634
191,2022-01-28-06:29:44,1,6,3.81810
192,2022-01-28-06:29:48,6,1,3.72894
193,2022-01-28-06:29:50,1,0,1.62780
194,2022-01-28-06:29:51,0,4,1.73379
195,2022-01-28-06:29:54,4,5,2.27554
196,2022-01-28-06:29:56,5,1,2.11574
197,2022-01-28-06:29:57,1,0,1.30894
198,2022-01-28-06:29:59,0,4,1.74698
199,2022-01-28-06:30:03,4,6,3.98677
200,2022-01-28-06:30:07,6,1,4.24564
201,2022-01-28-06:30:10,1,3,2.59995
202,2022-01-28-06:30:13,3,7,3.77115
203,2022-01-28-06:30:17,7,0,3.45476
204,2022-01-28-06:30:19,0,2,2.26047
205,2022-01-28-06:30:21,2,1,2.42927
206,2022-01-28-06:30:24,1,2,2.27409
207,2022-01-28-06:30:28,2,6,3.78689
208,2022-01-28-06:30:32,6,1,4.31491
209,2022-01-28-06:30:34,1,5,2.49028
210,2022-01-28-06:30:37,5,0,2.57316
211,2022-01-28-06:30:40,0,3,2.74403
212,2022-01-28-06:30:43,3,7,3.48458
213,2022-01-28-06:30:47,7,3,3.46714
214,2022-01-28-06:30:49,3,2,2.84881
215,2022-01-28-06:30:53,2,3,3.03259
216,2022-01-28-06:30:55,3,0,2.61898
217,2022-01-28-06:30:57,0,5,2.32493
218,2022-01-28-06:31:01,5,4,3.40748
219,2022-01-28-06:31:03,4,1,1.77038
220,2022-01-28-06:31:05,1,7,2.06994
221,2022-01-28-06:31:08,7,5,3.09923
222,2022-01-28-06:31:10,5,2,2.21850
223,2022-01-28-06:31:12,2,0,2.20481
224,2022-01-28-06:31:14,0,2,1.91238
225,2022-01-28-06:31:17,2,7,2.90211
226,2022-01-28-06:31:21,7,1,4.01660
227,2022-01-28-06:31:22,1,0,1.43030
228,2022-01-28-06:31:24,0,4,1.71224
229,2022-01-28-06:31:26,4,5,2.11853
230,2022-01-28-06:31:30,5,2,3.87556
231,2022-01-28-06:31:33,2,6,3.28858
232,2022-01-28-06:31:37,6,0,3.83349
233,2022-01-28-06:31:39,0,4,1.80515
234,2022-01-28-06:31:41,4,3,2.31142
235,2022-01-28-06:31:44,3,5,2.65563
236,2022-01-28-06:31:47,5,3,2.57192
237,2022-01-28-06:31:49,3,6,2.51397
238,2022-01-28-06:31:52,6,4,2.95425
239,2022-01-28-06:31:55,4,3,2.45120
240,2022-01-28-06:31:57,3,4,2.42601
241,2022-01-28-06:31:59,4,1,1.56203
242,2022-01-28-06:32:00,1,0,1.63172
243,2022-01-28-06:32:03,0,7,2.38032
244,2022-01-28-06:32:06,7,0,3.05524
245,2022-01-28-06:32:07,0,4,1.81147
246,2022-01-28-06:32:10,4,0,2.08770
247,2022-01-28-06:32:12,0,5,2.50027
248,2022-01-28-06:32:15,5,4,2.95221
249,2022-01-28-06:32:17,4,5,1.94564
250,2022-01-28-06:32:19,5,2,1.76688
251,2022-01-28-06:32:22,2,7,2.91149
252,2022-01-28-06:32:24,7,0,2.60419
253,2022-01-28-06:32:26,0,1,1.42651
254,2022-01-28-06:32:28,1,5,2.21114
255,2022-01-28-06:32:31,5,7,2.91004
256,2022-01-28-06:32:34,7,3,3.57928
257,2022-01-28-06:32:37,3,6,2.26371
258,2022-01-28-06:32:40,6,5,3.30232
259,2022-01-28-06:32:43,5,7,3.03398
260,2022-01-28-06:32:47,7,0,3.58877
261,2022-01-28-06:32:50,0,3,3.05746
262,2022-01-28-06:32:52,3,5,2.86945
263,2022-01-28-06:32:56,5,6,3.30234
264,2022-01-28-06:33:00,6,1,3.79406
265,2022-01-28-06:33:02,1,4,1.93713
266,2022-01-28-06:33:04,4,3,2.72172
267,2022-01-28-06:33:07,3,4,2.55881
268,2022-01-28-06:33:11,4,6,3.83602
269,2022-01-28-06:33:14,6,2,3.76280
270,2022-01-28-06:33:19,2,7,5.03362
271,2022-01-28-06:33:22,7,0,2.96425
272,2022-01-28-06:33:26,0,5,3.24850
273,2022-01-28-06:33:28,5,4,2.14252
274,2022-01-28-06:33:30,4,2,2.22863
275,2022-01-28-06:33:32,2,1,2.35833
276,2022-01-28-06:33:35,1,2,2.35389
277,2022-01-28-06:33:37,2,1,2.21231
278,2022-01-28-06:33:41,1,3,3.56205
279,2022-01-28-06:33:43,3,6,2.37258
280,2022-01-28-06:33:47,6,7,3.82176
281,2022-01-28-06:33:50,7,0,3.70354
282,2022-01-28-06:33:52,0,2,1.96325
283,2022-01-28-06:33:56,2,6,3.66612
284,2022-01-28-06:34:00,6,5,3.91763
285,2022-01-28-06:34:03,5,1,2.92202
286,2022-01-28-06:34:04,1,4,1.52139
287,2022-01-28-06:34:07,4,3,2.44672
288,2022-01-28-06:34:09,3,4,2.44394
289,2022-01-28-06:34:11,4,7,2.19477
290,2022-01-28-06:34:14,7,0,2.53970
291,2022-01-28-06:34:16,0,7,2.33081
292,2022-01-28-06:34:19,7,5,2.92772
293,2022-01-28-06:34:21,5,2,1.97503
294,2022-01-28-06:34:24,2,1,2.27835
295,2022-01-28-06:34:25,1,4,1.65613
296,2022-01-28-06:34:27,4,0,1.80642
297,2022-01-28-06:34:29,0,2,2.21573
298,2022-01-28-06:34:31,2,5,2.08371
299,2022-01-28-06:34:35,5,4,3.97982
300,2022-01-28-06:34:39,4,7,3.85148
301,2022-01-28-06:34:43,7,2,4.10742
302,2022-01-28-06:34:48,2,3,4.70782
303,2022-01-28-06:34:50,3,4,2.50607
304,2022-01-28-06:34:55,4,6,4.12132
305,2022-01-28-06:34:59,6,0,3.93958
306,2022-01-28-06:35:02,0,3,3.68721
307,2022-01-28-06:35:06,3,1,3.99662
308,2022-01-28-06:35:09,1,5,2.59256
309,2022-01-28-06:35:12,5,4,2.79025
310,2022-01-28-06:35:14,4,0,2.21247
311,2022-01-28-06:35:16,0,2,2.19391
312,2022-01-28-06:35:20,2,3,3.54979
313,2022-01-28-06:35:24,3,6,4.16836
314,2022-01-28-06:35:27,6,7,2.96586
315,2022-01-28-06:35:30,7,6,3.01942
316,2022-01-28-06:35:32,6,3,2.58318
317,2022-01-28-06:35:35,3,0,2.67241
318,2022-01-28-06:35:38,0,3,3.12150
319,2022-01-28-06:35:40,3,6,2.35888
320,2022-01-28-06:35:44,6,2,3.50822
321,2022-01-28-06:35:46,2,1,2.50131
322,2022-01-28-06:35:48,1,0,1.80583
323,2022-01-28-06:35:50,0,4,2.14493
324,2022-01-28-06:35:53,4,5,2.13426
325,2022-01-28-06:35:55,5,3,2.63556
326,2022-01-28-06:35:58,3,5,2.80679
327,2022-01-28-06:36:01,5,4,2.78516
328,2022-01-28-06:36:03,4,1,1.80863
329,2022-01-28-06:36:05,1,4,1.90778
330,2022-01-28-06:36:07,4,5,2.36175
331,2022-01-28-06:36:11,5,4,4.41851
332,2022-01-28-06:36:15,4,5,4.14159
333,2022-01-28-06:36:20,5,4,4.75069
334,2022-01-28-06:36:25,4,0,4.46670
335,2022-01-28-06:36:27,0,2,2.11003
336,2022-01-28-06:36:29,2,1,2.47481
337,2022-01-28-06:36:32,1,2,2.58924
338,2022-01-28-06:36:36,2,6,3.66836
339,2022-01-28-06:36:39,6,2,3.71464
340,2022-01-28-06:36:44,2,1,4.70893
341,2022-01-28-06:36:46,1,2,2.31799
342,2022-01-28-06:36:48,2,4,2.05709
343,2022-01-28-06:36:51,4,3,2.77802
344,2022-01-28-06:36:54,3,1,2.70808
345,2022-01-28-06:36:58,1,6,3.94220
346,2022-01-28-06:37:02,6,4,4.31229
347,2022-01-28-06:37:06,4,6,3.72339
348,2022-01-28-06:37:10,6,3,4.04319
349,2022-01-28-06:37:13,3,2,3.58411
350,2022-01-28-06:37:16,2,4,2.41331
351,2022-01-28-06:37:18,4,3,2.63212
352,2022-01-28-06:37:21,3,5,2.86584
353,2022-01-28-06:37:24,5,0,2.50958
354,2022-01-28-06:37:28,0,6,3.76887
355,2022-01-28-06:37:31,6,0,3.60685
356,2022-01-28-06:37:34,0,7,2.34572
357,2022-01-28-06:37:37,7,0,3.05437
358,2022-01-28-06:37:43,0,3,5.81866
359,2022-01-28-06:37:46,3,5,3.86133
360,2022-01-28-06:37:50,5,6,3.70375
361,2022-01-28-06:37:53,6,7,2.98191
362,2022-01-28-06:37:57,7,4,3.78124
363,2022-01-28-06:38:00,4,7,3.56294
364,2022-01-28-06:38:04,7,4,3.89433
365,2022-01-28-06:38:08,4,0,4.08156
366,2022-01-28-06:38:11,0,5,2.84295
367,2022-01-28-06:38:14,5,0,2.43758
368,2022-01-28-06:38:16,0,4,1.84303
369,2022-01-28-06:38:17,4,1,1.82238
370,2022-01-28-06:38:20,1,5,2.48179
371,2022-01-28-06:38:22,5,1,2.51416
372,2022-01-28-06:38:25,1,2,2.17770
373,2022-01-28-06:38:27,2,1,2.48973
374,2022-01-28-06:38:31,1,6,3.73110
375,2022-01-28-06:38:34,6,5,3.59379
376,2022-01-28-06:38:37,5,7,2.93155
377,2022-01-28-06:38:41,7,3,3.80469
378,2022-01-28-06:38:44,3,6,2.60317
379,2022-01-28-06:38:46,6,3,2.38945
380,2022-01-28-06:38:49,3,5,2.57310
381,2022-01-28-06:38:52,5,4,3.09836
382,2022-01-28-06:38:54,4,1,1.84617
383,2022-01-28-06:38:56,1,7,2.35116
384,2022-01-28-06:38:59,7,5,3.47239
385,2022-01-28-06:39:02,5,7,3.01913
386,2022-01-28-06:39:06,7,4,3.49635
387,2022-01-28-06:39:08,4,7,2.19624
388,2022-01-28-06:39:11,7,2,3.13685
389,2022-01-28-06:39:15,2,6,3.39168
390,2022-01-28-06:39:17,6,3,2.34860
391,2022-01-28-06:39:20,3,5,3.06865
392,2022-01-28-06:39:24,5,3,3.64366
393,2022-01-28-06:39:27,3,5,3.47096
394,2022-01-28-06:39:30,5,4,2.35138
395,2022-01-28-06:39:32,4,0,2.00526
396,2022-01-28-06:39:34,0,2,2.46248
397,2022-01-28-06:39:37,2,3,3.04422
398,2022-01-28-06:39:40,3,0,2.81249
399,2022-01-28-06:39:41,0,1,1.54057
400,2022-01-28-06:39:43,1,0,1.51813
401,2022-01-28-06:39:46,0,5,2.72537
402,2022-01-28-06:39:50,5,4,4.15733
403,2022-01-28-06:39:54,4,1,4.31662
404,2022-01-28-06:39:56,1,0,1.69986
405,2022-01-28-06:39:58,0,2,2.25461
406,2022-01-28-06:40:00,2,5,2.12702
407,2022-01-28-06:40:03,5,2,2.81429
408,2022-01-28-06:40:05,2,4,2.24184
409,2022-01-28-06:40:08,4,3,2.77742
410,2022-01-28-06:40:11,3,6,2.70526
411,2022-01-28-06:40:14,6,0,3.58754
412,2022-01-28-06:40:19,0,6,4.37144
413,2022-01-28-06:40:23,6,2,4.23983
414,2022-01-28-06:40:27,2,3,4.17962
415,2022-01-28-06:40:30,3,6,2.71674
416,2022-01-28-06:40:36,6,2,5.60053
417,2022-01-28-06:40:41,2,1,5.41652
418,2022-01-28-06:40:44,1,6,3.29947
419,2022-01-28-06:40:48,6,1,3.74483
420,2022-01-28-06:40:50,1,7,2.19117
421,2022-01-28-06:40:53,7,1,2.55631
422,2022-01-28-06:40:55,1,4,2.01721
423,2022-01-28-06:40:57,4,3,2.45855
424,2022-01-28-06:41:00,3,6,2.65451
425,2022-01-28-06:41:04,6,1,3.74185
426,2022-01-28-06:41:07,1,3,3.00485
427,2022-01-28-06:41:10,3,1,2.96061
428,2022-01-28-06:41:12,1,4,2.11099
429,2022-01-28-06:41:14,4,2,2.59864
430,2022-01-28-06:41:17,2,4,2.26789
431,2022-01-28-06:41:20,4,3,2.92578
432,2022-01-28-06:41:22,3,4,2.83403
433,2022-01-28-06:41:24,4,1,1.93405
434,2022-01-28-06:41:29,1,6,4.45145
435,2022-01-28-06:41:33,6,0,4.53719
436,2022-01-28-06:41:35,0,1,1.42844
437,2022-01-28-06:41:37,1,2,2.26953
438,2022-01-28-06:41:40,2,7,2.96374
439,2022-01-28-06:41:43,7,0,2.85206
440,2022-01-28-06:41:45,0,4,2.15368
441,2022-01-28-06:41:47,4,0,1.99242
442,2022-01-28-06:41:50,0,3,2.99014
443,2022-01-28-06:41:52,3,6,2.38724
444,2022-01-28-06:41:56,6,0,3.89487
445,2022-01-28-06:41:59,0,5,3.02758
446,2022-01-28-06:42:02,5,1,2.34808
447,2022-01-28-06:42:04,1,2,2.60756
448,2022-01-28-06:42:07,2,7,3.14532
449,2022-01-28-06:42:12,7,1,4.50790
450,2022-01-28-06:42:14,1,4,2.12012
451,2022-01-28-06:42:18,4,6,4.39524
452,2022-01-28-06:42:23,6,0,4.08141
453,2022-01-28-06:42:25,0,2,2.25719
454,2022-01-28-06:42:27,2,5,2.02259
455,2022-01-28-06:42:29,5,2,2.23668
456,2022-01-28-06:42:32,2,1,2.52082
457,2022-01-28-06:42:35,1,5,3.51203
458,2022-01-28-06:42:38,5,0,2.57994
459,2022-01-28-06:42:41,0,5,2.99543
460,2022-01-28-06:42:44,5,7,3.41917
461,2022-01-28-06:42:48,7,4,3.75140
462,2022-01-28-06:42:52,4,2,3.91845
463,2022-01-28-06:42:55,2,6,3.73852
464,2022-01-28-06:42:59,6,5,3.80162
465,2022-01-28-06:43:03,5,7,3.25118
466,2022-01-28-06:43:06,7,0,3.68957
467,2022-01-28-06:43:10,0,3,4.02095
468,2022-01-28-06:43:14,3,2,3.54325
469,2022-01-28-06:43:18,2,6,3.74290
470,2022-01-28-06:43:21,6,5,3.69268
471,2022-01-28-06:43:24,5,1,2.56189
472,2022-01-28-06:43:26,1,7,2.17118
473,2022-01-28-06:43:29,7,0,2.55422
474,2022-01-28-06:43:31,0,7,2.54587
475,2022-01-28-06:43:35,7,5,3.58364
476,2022-01-28-06:43:38,5,7,3.35764
477,2022-01-28-06:43:42,7,4,3.84412
478,2022-01-28-06:43:45,4,3,3.03615
479,2022-01-28-06:43:48,3,5,3.05028
480,2022-01-28-06:43:51,5,7,3.31253
481,2022-01-28-06:43:55,7,5,3.29826
482,2022-01-28-06:43:57,5,2,2.64450
483,2022-01-28-06:44:01,2,3,3.82976
484,2022-01-28-06:44:05,3,6,3.83448
485,2022-01-28-06:44:09,6,3,4.55670
486,2022-01-28-06:44:12,3,0,2.83902
487,2022-01-28-06:44:14,0,1,1.80968
488,2022-01-28-06:44:17,1,2,2.48524
489,2022-01-28-06:44:19,2,0,2.27156
490,2022-01-28-06:44:23,0,6,4.24231
491,2022-01-28-06:44:28,6,2,4.74204
492,2022-01-28-06:44:30,2,5,2.22382
493,2022-01-28-06:44:34,5,6,4.13824
494,2022-01-28-06:44:39,6,5,4.66718
495,2022-01-28-06:44:42,5,4,2.82829
496,2022-01-28-06:44:44,4,1,1.89942
497,2022-01-28-06:44:46,1,7,2.27398
498,2022-01-28-06:44:49,7,0,2.76290
499,2022-01-28-06:44:52,0,3,3.46262
500,2022-01-28-06:44:57,3,2,5.33928
501,2022-01-28-06:45:01,2,3,3.35790
502,2022-01-28-06:45:04,3,4,3.42690
503,2022-01-28-06:45:07,4,3,2.87569
504,2022-01-28-06:45:11,3,5,4.16996
505,2022-01-28-06:45:15,5,3,3.66134
506,2022-01-28-06:45:18,3,0,2.85133
507,2022-01-28-06:45:20,0,4,1.90905
508,2022-01-28-06:45:22,4,3,2.67302
509,2022-01-28-06:45:27,3,7,4.03974
510,2022-01-28-06:45:31,7,4,4.29942
511,2022-01-28-06:45:33,4,7,2.39532
512,2022-01-28-06:45:38,7,3,4.34024
513,2022-01-28-06:45:42,3,4,4.03568
514,2022-01-28-06:45:44,4,1,2.15523
515,2022-01-28-06:45:46,1,0,1.86187
516,2022-01-28-06:45:49,0,6,3.62752
517,2022-01-28-06:45:53,6,1,3.73348
518,2022-01-28-06:45:56,1,3,3.28859
519,2022-01-28-06:46:00,3,2,3.49458
520,2022-01-28-06:46:03,2,1,2.71606
521,2022-01-28-06:46:05,1,2,2.65803
522,2022-01-28-06:46:08,2,7,3.19619
523,2022-01-28-06:46:12,7,1,3.91471
524,2022-01-28-06:46:16,1,6,3.42312
525,2022-01-28-06:46:19,6,3,2.84282
526,2022-01-28-06:46:22,3,5,3.69389
527,2022-01-28-06:46:26,5,7,3.37526
528,2022-01-28-06:46:29,7,5,3.61559
529,2022-01-28-06:46:32,5,0,3.03415
530,2022-01-28-06:46:34,0,1,1.55875
531,2022-01-28-06:46:37,1,5,2.93226
532,2022-01-28-06:46:39,5,1,2.44337
533,2022-01-28-06:46:42,1,2,2.64058
534,2022-01-28-06:46:46,2,3,3.72686
535,2022-01-28-06:46:49,3,6,3.70297
536,2022-01-28-06:46:53,6,3,4.08164
537,2022-01-28-06:46:56,3,0,3.02372
538,2022-01-28-06:46:58,0,1,1.82520
539,2022-01-28-06:47:00,1,4,2.05048
540,2022-01-28-06:47:03,4,7,2.42420
541,2022-01-28-06:47:08,7,3,5.20739
542,2022-01-28-06:47:12,3,6,4.01330
543,2022-01-28-06:47:16,6,2,3.91125
544,2022-01-28-06:47:20,2,6,3.90378
545,2022-01-28-06:47:24,6,2,4.17080
546,2022-01-28-06:47:29,2,3,5.09703
547,2022-01-28-06:47:33,3,2,3.78686
548,2022-01-28-06:47:37,2,3,4.26596
549,2022-01-28-06:47:41,3,5,4.37896
550,2022-01-28-06:47:44,5,2,2.63123
551,2022-01-28-06:47:47,2,4,2.66095
552,2022-01-28-06:47:49,4,7,2.30177
553,2022-01-28-06:47:52,7,1,3.33834
554,2022-01-28-06:47:57,1,3,4.38765
555,2022-01-28-06:48:01,3,5,3.75602
556,2022-01-28-06:48:06,5,0,5.23343
557,2022-01-28-06:48:09,0,3,3.09871
558,2022-01-28-06:48:12,3,0,2.83388
559,2022-01-28-06:48:14,0,5,2.63646
560,2022-01-28-06:48:17,5,1,2.33493
561,2022-01-28-06:48:19,1,7,2.12869
562,2022-01-28-06:48:22,7,0,3.25405
563,2022-01-28-06:48:24,0,1,1.79349
564,2022-01-28-06:48:28,1,6,3.94162
565,2022-01-28-06:48:31,6,4,3.25413
566,2022-01-28-06:48:34,4,2,2.94705
567,2022-01-28-06:48:37,2,1,2.78849
568,2022-01-28-06:48:40,1,5,2.92377
569,2022-01-28-06:48:43,5,4,3.62719
570,2022-01-28-06:48:49,4,5,5.52658
571,2022-01-28-06:48:56,5,2,6.94520
572,2022-01-28-06:49:03,2,5,7.16272
573,2022-01-28-06:49:08,5,1,5.08266
574,2022-01-28-06:49:12,1,4,3.53695
575,2022-01-28-06:49:14,4,1,2.15969
576,2022-01-28-06:49:16,1,4,1.65116
577,2022-01-28-06:49:22,4,2,5.54082
578,2022-01-28-06:49:27,2,5,5.18912
579,2022-01-28-06:49:30,5,3,3.58174
580,2022-01-28-06:49:33,3,5,2.96765
