timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640068681344100096,"2021-12-21,06:38:01",10.1.1.3,5114,0.000,0.000,0.000,0.000,0.000,0.000
1640068683630807040,"2021-12-21,06:38:03",10.1.1.3,287,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068683662074112,"2021-12-21,06:38:03",10.1.1.3,0.31881284713745117,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068683962227200,"2021-12-21,06:38:03",10.1.1.3,298,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068683978375936,"2021-12-21,06:38:03",10.1.1.3,0.3151261806488037,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068684289459968,"2021-12-21,06:38:04",10.1.1.3,309,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068684355017984,"2021-12-21,06:38:04",10.1.1.3,0.3753378391265869,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068684658864128,"2021-12-21,06:38:04",10.1.1.3,302,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068684682873088,"2021-12-21,06:38:04",10.1.1.3,0.32652783393859863,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068684978471936,"2021-12-21,06:38:04",10.1.1.3,294,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068685003752960,"2021-12-21,06:38:05",10.1.1.3,0.3195068836212158,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068685307135232,"2021-12-21,06:38:05",10.1.1.3,301,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068685317020928,"2021-12-21,06:38:05",10.1.1.3,0.31178903579711914,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068685626672896,"2021-12-21,06:38:05",10.1.1.3,308,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068685641388032,"2021-12-21,06:38:05",10.1.1.3,0.3227579593658447,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068685946877952,"2021-12-21,06:38:05",10.1.1.3,304,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068685958235136,"2021-12-21,06:38:05",10.1.1.3,0.31537413597106934,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068686277971968,"2021-12-21,06:38:06",10.1.1.3,318,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068686282241024,"2021-12-21,06:38:06",10.1.1.3,0.32268214225769043,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068686579708160,"2021-12-21,06:38:06",10.1.1.3,296,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068686625019136,"2021-12-21,06:38:06",10.1.1.3,0.34136199951171875,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068686941764096,"2021-12-21,06:38:06",10.1.1.3,315,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068686943012864,"2021-12-21,06:38:06",10.1.1.3,0.3168010711669922,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068687232968192,"2021-12-21,06:38:07",10.1.1.3,288,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068687254422784,"2021-12-21,06:38:07",10.1.1.3,0.3101649284362793,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068687575130112,"2021-12-21,06:38:07",10.1.1.3,319,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068687590981888,"2021-12-21,06:38:07",10.1.1.3,0.33489108085632324,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068687936688896,"2021-12-21,06:38:07",10.1.1.3,343,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068687978797056,"2021-12-21,06:38:07",10.1.1.3,0.3857300281524658,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068688298590976,"2021-12-21,06:38:08",10.1.1.3,318,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068688319179008,"2021-12-21,06:38:08",10.1.1.3,0.3387479782104492,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068689302006016,"2021-12-21,06:38:09",10.1.1.3,981,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068689319830016,"2021-12-21,06:38:09",10.1.1.3,0.9993340969085693,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068689683069952,"2021-12-21,06:38:09",10.1.1.3,361,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068689754669056,"2021-12-21,06:38:09",10.1.1.3,0.43351292610168457,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068690063909888,"2021-12-21,06:38:10",10.1.1.3,307,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068690094894848,"2021-12-21,06:38:10",10.1.1.3,0.33892393112182617,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068690434716928,"2021-12-21,06:38:10",10.1.1.3,338,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068690508666112,"2021-12-21,06:38:10",10.1.1.3,0.41254615783691406,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068690806076928,"2021-12-21,06:38:10",10.1.1.3,295,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068690837573888,"2021-12-21,06:38:10",10.1.1.3,0.32718396186828613,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068691127081984,"2021-12-21,06:38:11",10.1.1.3,288,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068691150635008,"2021-12-21,06:38:11",10.1.1.3,0.31162190437316895,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068691467573760,"2021-12-21,06:38:11",10.1.1.3,315,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068691497862144,"2021-12-21,06:38:11",10.1.1.3,0.34586620330810547,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068691819098112,"2021-12-21,06:38:11",10.1.1.3,315,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068691840410880,"2021-12-21,06:38:11",10.1.1.3,0.33679986000061035,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068692139522048,"2021-12-21,06:38:12",10.1.1.3,297,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068692164001024,"2021-12-21,06:38:12",10.1.1.3,0.32232117652893066,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068692459664128,"2021-12-21,06:38:12",10.1.1.3,294,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068692481360896,"2021-12-21,06:38:12",10.1.1.3,0.3161449432373047,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068692790004992,"2021-12-21,06:38:12",10.1.1.3,307,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068692796989952,"2021-12-21,06:38:12",10.1.1.3,0.31423211097717285,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068693113306112,"2021-12-21,06:38:13",10.1.1.3,314,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068693146675200,"2021-12-21,06:38:13",10.1.1.3,0.347869873046875,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068693452333824,"2021-12-21,06:38:13",10.1.1.3,303,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068693473344000,"2021-12-21,06:38:13",10.1.1.3,0.32465696334838867,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068693791091968,"2021-12-21,06:38:13",10.1.1.3,316,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068693823390976,"2021-12-21,06:38:13",10.1.1.3,0.34865403175354004,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068694160759040,"2021-12-21,06:38:14",10.1.1.3,336,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068694169326080,"2021-12-21,06:38:14",10.1.1.3,0.34467101097106934,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068694492190976,"2021-12-21,06:38:14",10.1.1.3,321,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068694515821824,"2021-12-21,06:38:14",10.1.1.3,0.34505486488342285,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068694833646080,"2021-12-21,06:38:14",10.1.1.3,316,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068694869182208,"2021-12-21,06:38:14",10.1.1.3,0.35176682472229004,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068695192236800,"2021-12-21,06:38:15",10.1.1.3,321,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068695205015040,"2021-12-21,06:38:15",10.1.1.3,0.3346569538116455,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068695539654912,"2021-12-21,06:38:15",10.1.1.3,333,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068695543009024,"2021-12-21,06:38:15",10.1.1.3,0.3367040157318115,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068695854078976,"2021-12-21,06:38:15",10.1.1.3,309,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068695899537920,"2021-12-21,06:38:15",10.1.1.3,0.3547060489654541,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068696222883840,"2021-12-21,06:38:16",10.1.1.3,321,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640068696248402176,"2021-12-21,06:38:16",10.1.1.3,0.3472788333892822,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640068696563393024,"2021-12-21,06:38:16",10.1.1.3,313,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640068696577785088,"2021-12-21,06:38:16",10.1.1.3,0.3280148506164551,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640068696874345984,"2021-12-21,06:38:16",10.1.1.3,295,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640068696902775040,"2021-12-21,06:38:16",10.1.1.3,0.3237309455871582,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640068697204068864,"2021-12-21,06:38:17",10.1.1.3,300,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640068697229888000,"2021-12-21,06:38:17",10.1.1.3,0.32593297958374023,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640068697564114176,"2021-12-21,06:38:17",10.1.1.3,332,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640068697588538880,"2021-12-21,06:38:17",10.1.1.3,0.35712409019470215,-0.400,-0.400,-0.400,0.000,0.000,0.000
