"iteration,date,executiontime"
52,2022-02-09-01:34:47,0.52745
53,2022-02-09-01:34:47,0.63078
54,2022-02-09-01:34:48,0.42071
55,2022-02-09-01:34:49,0.97819
56,2022-02-09-01:34:49,0.42489
57,2022-02-09-01:34:50,0.52339
58,2022-02-09-01:34:50,0.74509
59,2022-02-09-01:34:51,0.67505
60,2022-02-09-01:34:52,0.90150
61,2022-02-09-01:34:53,0.89764
62,2022-02-09-01:34:54,0.66272
63,2022-02-09-01:34:54,0.49363
64,2022-02-09-01:34:54,0.42146
65,2022-02-09-01:34:55,0.85721
66,2022-02-09-01:34:56,0.97902
67,2022-02-09-01:34:57,0.49822
68,2022-02-09-01:34:58,0.77438
69,2022-02-09-01:34:58,0.94167
70,2022-02-09-01:34:59,0.93249
71,2022-02-09-01:35:00,0.74321
72,2022-02-09-01:35:01,1.00006
73,2022-02-09-01:35:02,0.49409
74,2022-02-09-01:35:03,0.90583
75,2022-02-09-01:35:03,0.80454
76,2022-02-09-01:35:04,0.96950
77,2022-02-09-01:35:05,0.94818
78,2022-02-09-01:35:06,0.58716
79,2022-02-09-01:35:07,0.75532
80,2022-02-09-01:35:07,0.48617
81,2022-02-09-01:35:08,0.44754
82,2022-02-09-01:35:08,0.57052
83,2022-02-09-01:35:09,0.62219
84,2022-02-09-01:35:09,0.64246
85,2022-02-09-01:35:10,0.75013
86,2022-02-09-01:35:11,0.54949
87,2022-02-09-01:35:11,0.52206
88,2022-02-09-01:35:12,0.51633
89,2022-02-09-01:35:13,0.82748
90,2022-02-09-01:35:13,0.71457
91,2022-02-09-01:35:14,0.84049
92,2022-02-09-01:35:15,0.85094
93,2022-02-09-01:35:15,0.50239
94,2022-02-09-01:35:16,0.82884
95,2022-02-09-01:35:17,0.96158
96,2022-02-09-01:35:18,0.38801
97,2022-02-09-01:35:18,0.42600
98,2022-02-09-01:35:19,0.64277
99,2022-02-09-01:35:19,0.49608
100,2022-02-09-01:35:20,0.83948
101,2022-02-09-01:35:21,0.86998
102,2022-02-09-01:35:22,0.61888
103,2022-02-09-01:35:22,0.75082
104,2022-02-09-01:35:23,0.66485
105,2022-02-09-01:35:23,0.43070
106,2022-02-09-01:35:24,0.98983
107,2022-02-09-01:35:25,0.63942
108,2022-02-09-01:35:26,0.94816
109,2022-02-09-01:35:27,0.78868
110,2022-02-09-01:35:27,0.52346
111,2022-02-09-01:35:28,0.80959
112,2022-02-09-01:35:29,0.95849
113,2022-02-09-01:35:30,0.88509
114,2022-02-09-01:35:31,0.81668
115,2022-02-09-01:35:31,0.51995
116,2022-02-09-01:35:32,0.64764
117,2022-02-09-01:35:33,0.75602
118,2022-02-09-01:35:33,0.76651
119,2022-02-09-01:35:34,0.49388
120,2022-02-09-01:35:35,0.99142
121,2022-02-09-01:35:36,0.76912
122,2022-02-09-01:35:36,0.43376
123,2022-02-09-01:35:37,0.75729
124,2022-02-09-01:35:38,0.84199
125,2022-02-09-01:35:38,0.64566
126,2022-02-09-01:35:39,0.83359
127,2022-02-09-01:35:40,0.87315
128,2022-02-09-01:35:41,0.84633
129,2022-02-09-01:35:42,0.88718
130,2022-02-09-01:35:43,0.76436
131,2022-02-09-01:35:44,1.16043
132,2022-02-09-01:35:45,0.95189
133,2022-02-09-01:35:45,0.52587
134,2022-02-09-01:35:46,0.72675
135,2022-02-09-01:35:47,0.97594
136,2022-02-09-01:35:48,0.81001
137,2022-02-09-01:35:48,0.50997
138,2022-02-09-01:35:49,0.70013
139,2022-02-09-01:35:50,0.59123
140,2022-02-09-01:35:51,0.98950
141,2022-02-09-01:35:52,1.11074
142,2022-02-09-01:35:52,0.65359
143,2022-02-09-01:35:53,0.42411
144,2022-02-09-01:35:53,0.54554
145,2022-02-09-01:35:54,0.68174
146,2022-02-09-01:35:55,1.06878
147,2022-02-09-01:35:56,0.90408
148,2022-02-09-01:35:56,0.57598
149,2022-02-09-01:35:57,0.93783
150,2022-02-09-01:35:58,0.90175
151,2022-02-09-01:35:59,0.86658
152,2022-02-09-01:36:00,0.75871
153,2022-02-09-01:36:01,1.10179
154,2022-02-09-01:36:02,0.91764
155,2022-02-09-01:36:03,0.53748
156,2022-02-09-01:36:03,0.92175
157,2022-02-09-01:36:04,0.83110
158,2022-02-09-01:36:05,0.60009
159,2022-02-09-01:36:05,0.42624
160,2022-02-09-01:36:06,0.42397
161,2022-02-09-01:36:06,0.51126
162,2022-02-09-01:36:07,0.62298
163,2022-02-09-01:36:08,0.70848
164,2022-02-09-01:36:09,1.00219
165,2022-02-09-01:36:09,0.54186
166,2022-02-09-01:36:10,0.85420
167,2022-02-09-01:36:11,0.94455
168,2022-02-09-01:36:12,0.84175
169,2022-02-09-01:36:12,0.69646
170,2022-02-09-01:36:13,0.68553
171,2022-02-09-01:36:14,0.95581
172,2022-02-09-01:36:15,0.98367
173,2022-02-09-01:36:16,0.64910
174,2022-02-09-01:36:16,0.70666
175,2022-02-09-01:36:17,1.00860
176,2022-02-09-01:36:18,0.64830
177,2022-02-09-01:36:19,0.70770
178,2022-02-09-01:36:19,0.45397
179,2022-02-09-01:36:20,0.78087
180,2022-02-09-01:36:21,0.92367
181,2022-02-09-01:36:22,0.93776
182,2022-02-09-01:36:23,0.67667
183,2022-02-09-01:36:23,0.44518
184,2022-02-09-01:36:24,0.78471
185,2022-02-09-01:36:24,0.58702
186,2022-02-09-01:36:26,1.30152
187,2022-02-09-01:36:27,0.87866
188,2022-02-09-01:36:27,0.72700
189,2022-02-09-01:36:28,0.85059
190,2022-02-09-01:36:29,0.64218
191,2022-02-09-01:36:30,0.96273
192,2022-02-09-01:36:31,1.03976
193,2022-02-09-01:36:32,0.88516
194,2022-02-09-01:36:33,1.07894
195,2022-02-09-01:36:34,0.96017
196,2022-02-09-01:36:34,0.51239
197,2022-02-09-01:36:35,0.81765
198,2022-02-09-01:36:36,0.55317
199,2022-02-09-01:36:36,0.87735
200,2022-02-09-01:36:37,0.54121
201,2022-02-09-01:36:38,0.53034
202,2022-02-09-01:36:38,0.88338
203,2022-02-09-01:36:39,0.50029
204,2022-02-09-01:36:40,0.96755
205,2022-02-09-01:36:41,0.69700
206,2022-02-09-01:36:41,0.74853
207,2022-02-09-01:36:42,1.01138
208,2022-02-09-01:36:43,0.88605
209,2022-02-09-01:36:44,0.86563
210,2022-02-09-01:36:45,0.95035
211,2022-02-09-01:36:46,0.55484
212,2022-02-09-01:36:46,0.53600
213,2022-02-09-01:36:47,0.60937
214,2022-02-09-01:36:48,0.95987
215,2022-02-09-01:36:49,1.05534
216,2022-02-09-01:36:50,0.80621
217,2022-02-09-01:36:50,0.59250
218,2022-02-09-01:36:51,0.72832
219,2022-02-09-01:36:52,0.73349
220,2022-02-09-01:36:53,0.87634
221,2022-02-09-01:36:53,0.96327
222,2022-02-09-01:36:54,0.95077
223,2022-02-09-01:36:55,0.51571
224,2022-02-09-01:36:56,0.75878
225,2022-02-09-01:36:56,0.73162
226,2022-02-09-01:36:57,1.01700
227,2022-02-09-01:36:58,0.69680
228,2022-02-09-01:36:59,0.79673
229,2022-02-09-01:37:00,0.83781
230,2022-02-09-01:37:01,0.90165
231,2022-02-09-01:37:01,0.73174
232,2022-02-09-01:37:02,0.86183
233,2022-02-09-01:37:03,0.65469
234,2022-02-09-01:37:04,0.88511
235,2022-02-09-01:37:05,0.63755
236,2022-02-09-01:37:06,1.02998
237,2022-02-09-01:37:06,0.92827
238,2022-02-09-01:37:07,0.60130
239,2022-02-09-01:37:08,0.62332
240,2022-02-09-01:37:08,0.65158
241,2022-02-09-01:37:09,0.51988
242,2022-02-09-01:37:10,0.86169
243,2022-02-09-01:37:10,0.51242
244,2022-02-09-01:37:11,0.71994
245,2022-02-09-01:37:12,0.65257
246,2022-02-09-01:37:13,0.91510
247,2022-02-09-01:37:14,0.98811
248,2022-02-09-01:37:14,0.86473
249,2022-02-09-01:37:15,0.51384
250,2022-02-09-01:37:15,0.47933
251,2022-02-09-01:37:16,0.95411
252,2022-02-09-01:37:17,0.81938
253,2022-02-09-01:37:18,0.67815
254,2022-02-09-01:37:18,0.50597
255,2022-02-09-01:37:19,1.01780
256,2022-02-09-01:37:20,0.90331
257,2022-02-09-01:37:21,0.60793
258,2022-02-09-01:37:21,0.44835
259,2022-02-09-01:37:22,0.54222
260,2022-02-09-01:37:23,0.97174
261,2022-02-09-01:37:24,1.02529
262,2022-02-09-01:37:25,0.68712
263,2022-02-09-01:37:25,0.64924
264,2022-02-09-01:37:26,0.73929
265,2022-02-09-01:37:27,0.71300
266,2022-02-09-01:37:28,1.02787
267,2022-02-09-01:37:28,0.55508
268,2022-02-09-01:37:29,0.61375
269,2022-02-09-01:37:30,1.02409
270,2022-02-09-01:37:31,0.86002
271,2022-02-09-01:37:32,1.26546
272,2022-02-09-01:37:33,1.03261
273,2022-02-09-01:37:34,0.96130
274,2022-02-09-01:37:35,0.91520
275,2022-02-09-01:37:36,0.75106
276,2022-02-09-01:37:36,0.58898
277,2022-02-09-01:37:37,0.72259
278,2022-02-09-01:37:38,0.82938
279,2022-02-09-01:37:38,0.58002
280,2022-02-09-01:37:39,0.63787
281,2022-02-09-01:37:40,0.70638
282,2022-02-09-01:37:40,0.65102
283,2022-02-09-01:37:41,0.85018
284,2022-02-09-01:37:42,0.99284
285,2022-02-09-01:37:43,0.55797
286,2022-02-09-01:37:44,1.12219
287,2022-02-09-01:37:45,0.84220
288,2022-02-09-01:37:46,0.94857
289,2022-02-09-01:37:46,0.66686
290,2022-02-09-01:37:47,0.85528
291,2022-02-09-01:37:48,0.66079
292,2022-02-09-01:37:49,0.88809
293,2022-02-09-01:37:50,0.81900
294,2022-02-09-01:37:50,0.79120
295,2022-02-09-01:37:51,1.11317
296,2022-02-09-01:37:52,0.75626
297,2022-02-09-01:37:53,0.82275
298,2022-02-09-01:37:54,0.47815
299,2022-02-09-01:37:54,0.56931
300,2022-02-09-01:37:55,1.18111
301,2022-02-09-01:37:56,1.05860
302,2022-02-09-01:37:57,0.58593
303,2022-02-09-01:37:58,0.89778
304,2022-02-09-01:37:59,0.76143
305,2022-02-09-01:37:59,0.70596
306,2022-02-09-01:38:00,1.02306
307,2022-02-09-01:38:01,0.87837
308,2022-02-09-01:38:02,0.68237
309,2022-02-09-01:38:03,1.03095
310,2022-02-09-01:38:04,0.76600
311,2022-02-09-01:38:05,0.99970
312,2022-02-09-01:38:06,1.06517
313,2022-02-09-01:38:06,0.66488
314,2022-02-09-01:38:07,1.03403
315,2022-02-09-01:38:08,0.78925
316,2022-02-09-01:38:09,0.62839
317,2022-02-09-01:38:10,1.07042
318,2022-02-09-01:38:11,1.01973
319,2022-02-09-01:38:11,0.51692
320,2022-02-09-01:38:12,0.71114
321,2022-02-09-01:38:13,0.49572
322,2022-02-09-01:38:13,0.64411
323,2022-02-09-01:38:14,0.66373
324,2022-02-09-01:38:15,0.74536
325,2022-02-09-01:38:15,0.63762
326,2022-02-09-01:38:16,0.80804
327,2022-02-09-01:38:17,1.05162
328,2022-02-09-01:38:18,0.87202
329,2022-02-09-01:38:19,1.02379
330,2022-02-09-01:38:20,0.84344
331,2022-02-09-01:38:21,1.04351
332,2022-02-09-01:38:22,0.94829
333,2022-02-09-01:38:23,0.69943
334,2022-02-09-01:38:23,0.62933
335,2022-02-09-01:38:24,1.19240
336,2022-02-09-01:38:25,0.97242
337,2022-02-09-01:38:26,0.63872
338,2022-02-09-01:38:27,0.68618
339,2022-02-09-01:38:27,0.69777
340,2022-02-09-01:38:29,1.05639
341,2022-02-09-01:38:30,1.09012
342,2022-02-09-01:38:30,0.67060
343,2022-02-09-01:38:31,0.86704
344,2022-02-09-01:38:32,0.83275
345,2022-02-09-01:38:33,0.68221
346,2022-02-09-01:38:34,0.88424
347,2022-02-09-01:38:34,0.60006
348,2022-02-09-01:38:35,0.88130
349,2022-02-09-01:38:36,1.03094
350,2022-02-09-01:38:37,0.93350
351,2022-02-09-01:38:38,0.96992
352,2022-02-09-01:38:39,0.77831
353,2022-02-09-01:38:40,1.24515
354,2022-02-09-01:38:41,1.12094
355,2022-02-09-01:38:42,1.01590
356,2022-02-09-01:38:43,0.97910
357,2022-02-09-01:38:44,1.10355
358,2022-02-09-01:38:45,0.91179
359,2022-02-09-01:38:46,0.54736
360,2022-02-09-01:38:46,0.74941
361,2022-02-09-01:38:47,0.69985
362,2022-02-09-01:38:48,0.53380
363,2022-02-09-01:38:49,0.75617
364,2022-02-09-01:38:49,0.87617
365,2022-02-09-01:38:50,0.90658
366,2022-02-09-01:38:51,0.57486
367,2022-02-09-01:38:52,1.09382
368,2022-02-09-01:38:53,1.09125
369,2022-02-09-01:38:54,0.91469
370,2022-02-09-01:38:55,1.01981
371,2022-02-09-01:38:56,0.82792
372,2022-02-09-01:38:57,1.01067
373,2022-02-09-01:38:58,1.00548
374,2022-02-09-01:38:59,1.08329
375,2022-02-09-01:39:00,1.34254
376,2022-02-09-01:39:01,0.69720
377,2022-02-09-01:39:02,0.71958
378,2022-02-09-01:39:02,0.53265
379,2022-02-09-01:39:03,0.74570
380,2022-02-09-01:39:04,1.10495
381,2022-02-09-01:39:05,1.24791
382,2022-02-09-01:39:06,0.82028
383,2022-02-09-01:39:07,0.78991
384,2022-02-09-01:39:08,0.96226
385,2022-02-09-01:39:09,1.09652
386,2022-02-09-01:39:10,1.10980
387,2022-02-09-01:39:11,0.81698
388,2022-02-09-01:39:11,0.48341
389,2022-02-09-01:39:12,0.89760
390,2022-02-09-01:39:13,0.64296
391,2022-02-09-01:39:14,0.95960
392,2022-02-09-01:39:15,0.81865
393,2022-02-09-01:39:16,1.06588
394,2022-02-09-01:39:17,1.15578
395,2022-02-09-01:39:18,0.73352
396,2022-02-09-01:39:19,0.99209
397,2022-02-09-01:39:20,1.07317
398,2022-02-09-01:39:21,0.85687
399,2022-02-09-01:39:21,0.77076
400,2022-02-09-01:39:22,0.93178
401,2022-02-09-01:39:23,0.82615
402,2022-02-09-01:39:24,0.72712
403,2022-02-09-01:39:25,0.67974
404,2022-02-09-01:39:26,1.01922
405,2022-02-09-01:39:26,0.72240
406,2022-02-09-01:39:27,1.08380
407,2022-02-09-01:39:29,1.12065
408,2022-02-09-01:39:29,0.87820
409,2022-02-09-01:39:30,0.72241
410,2022-02-09-01:39:31,0.74025
411,2022-02-09-01:39:32,1.17644
412,2022-02-09-01:39:33,1.18648
413,2022-02-09-01:39:34,1.10993
414,2022-02-09-01:39:35,0.66173
415,2022-02-09-01:39:36,0.98149
416,2022-02-09-01:39:36,0.50199
417,2022-02-09-01:39:37,0.63891
418,2022-02-09-01:39:38,0.66343
419,2022-02-09-01:39:38,0.66405
420,2022-02-09-01:39:39,0.88474
421,2022-02-09-01:39:40,1.06334
422,2022-02-09-01:39:41,0.65947
423,2022-02-09-01:39:42,0.95675
424,2022-02-09-01:39:43,0.67848
425,2022-02-09-01:39:44,0.96386
426,2022-02-09-01:39:45,1.08358
427,2022-02-09-01:39:46,0.79268
428,2022-02-09-01:39:46,0.82993
429,2022-02-09-01:39:47,0.98094
430,2022-02-09-01:39:48,0.97450
431,2022-02-09-01:39:49,0.69105
432,2022-02-09-01:39:50,1.09574
433,2022-02-09-01:39:51,0.95040
434,2022-02-09-01:39:52,0.95369
435,2022-02-09-01:39:53,0.59276
436,2022-02-09-01:39:53,0.80011
437,2022-02-09-01:39:54,0.85135
438,2022-02-09-01:39:55,0.82861
439,2022-02-09-01:39:56,1.12443
440,2022-02-09-01:39:57,0.51511
441,2022-02-09-01:39:58,0.85275
442,2022-02-09-01:39:58,0.57458
443,2022-02-09-01:39:59,0.80707
444,2022-02-09-01:40:00,0.98980
445,2022-02-09-01:40:01,0.77380
446,2022-02-09-01:40:01,0.71858
447,2022-02-09-01:40:02,0.95359
448,2022-02-09-01:40:04,1.25285
449,2022-02-09-01:40:05,1.14969
450,2022-02-09-01:40:06,0.96910
451,2022-02-09-01:40:07,0.82180
452,2022-02-09-01:40:08,1.10929
453,2022-02-09-01:40:08,0.76627
454,2022-02-09-01:40:09,0.81102
455,2022-02-09-01:40:11,1.20640
456,2022-02-09-01:40:11,0.95734
457,2022-02-09-01:40:12,0.80069
458,2022-02-09-01:40:13,0.80357
459,2022-02-09-01:40:14,0.67835
460,2022-02-09-01:40:15,1.21697
461,2022-02-09-01:40:16,1.18218
462,2022-02-09-01:40:17,0.84032
463,2022-02-09-01:40:18,1.18730
464,2022-02-09-01:40:19,0.88743
465,2022-02-09-01:40:20,0.93581
466,2022-02-09-01:40:21,1.17654
467,2022-02-09-01:40:22,0.88621
468,2022-02-09-01:40:23,0.91192
469,2022-02-09-01:40:24,1.02350
470,2022-02-09-01:40:25,0.59975
471,2022-02-09-01:40:26,1.07209
472,2022-02-09-01:40:27,0.87524
473,2022-02-09-01:40:28,1.30450
474,2022-02-09-01:40:29,1.06429
475,2022-02-09-01:40:30,0.77923
476,2022-02-09-01:40:30,0.80518
477,2022-02-09-01:40:31,0.63460
478,2022-02-09-01:40:32,0.79078
479,2022-02-09-01:40:33,1.07285
480,2022-02-09-01:40:34,0.75386
481,2022-02-09-01:40:35,0.80970
482,2022-02-09-01:40:36,1.10902
483,2022-02-09-01:40:37,1.00901
484,2022-02-09-01:40:38,1.26605
485,2022-02-09-01:40:39,1.07087
486,2022-02-09-01:40:40,0.71657
487,2022-02-09-01:40:41,1.02383
488,2022-02-09-01:40:42,1.00103
489,2022-02-09-01:40:43,1.19835
490,2022-02-09-01:40:44,1.07124
491,2022-02-09-01:40:45,1.08602
492,2022-02-09-01:40:46,1.25336
493,2022-02-09-01:40:48,1.20822
494,2022-02-09-01:40:48,0.75252
495,2022-02-09-01:40:49,1.12099
496,2022-02-09-01:40:50,0.70134
497,2022-02-09-01:40:51,0.71727
498,2022-02-09-01:40:52,0.95436
499,2022-02-09-01:40:53,0.89183
500,2022-02-09-01:40:54,1.22133
501,2022-02-09-01:40:55,1.09754
502,2022-02-09-01:40:56,0.78564
503,2022-02-09-01:40:56,0.51791
504,2022-02-09-01:40:57,0.63651
505,2022-02-09-01:40:58,0.60858
506,2022-02-09-01:40:59,1.54940
507,2022-02-09-01:41:00,0.96127
508,2022-02-09-01:41:01,0.90524
509,2022-02-09-01:41:02,1.38605
510,2022-02-09-01:41:03,0.75819
511,2022-02-09-01:41:04,1.05374
512,2022-02-09-01:41:05,0.75417
513,2022-02-09-01:41:06,1.08981
514,2022-02-09-01:41:07,1.06539
515,2022-02-09-01:41:08,0.88369
516,2022-02-09-01:41:09,0.79356
517,2022-02-09-01:41:10,1.30704
518,2022-02-09-01:41:11,0.91402
519,2022-02-09-01:41:12,1.01823
520,2022-02-09-01:41:13,0.83434
521,2022-02-09-01:41:14,1.14065
522,2022-02-09-01:41:15,0.96419
523,2022-02-09-01:41:16,0.78801
524,2022-02-09-01:41:17,1.23320
525,2022-02-09-01:41:18,1.11234
526,2022-02-09-01:41:19,0.88778
527,2022-02-09-01:41:20,1.22612
528,2022-02-09-01:41:22,1.27024
529,2022-02-09-01:41:22,0.70669
530,2022-02-09-01:41:23,0.98025
531,2022-02-09-01:41:24,0.93874
532,2022-02-09-01:41:25,1.00428
533,2022-02-09-01:41:26,0.79822
534,2022-02-09-01:41:27,1.02280
535,2022-02-09-01:41:28,1.22620
536,2022-02-09-01:41:29,1.20590
537,2022-02-09-01:41:31,1.36735
538,2022-02-09-01:41:32,0.97247
539,2022-02-09-01:41:33,0.77456
540,2022-02-09-01:41:34,1.00319
541,2022-02-09-01:41:35,1.02750
542,2022-02-09-01:41:35,0.91421
543,2022-02-09-01:41:37,1.07418
544,2022-02-09-01:41:37,0.78936
545,2022-02-09-01:41:38,0.75530
546,2022-02-09-01:41:39,1.29671
547,2022-02-09-01:41:40,0.74675
548,2022-02-09-01:41:41,0.87281
549,2022-02-09-01:41:42,0.96488
550,2022-02-09-01:41:43,0.64461
551,2022-02-09-01:41:44,0.94764
552,2022-02-09-01:41:45,1.21442
553,2022-02-09-01:41:46,0.74461
554,2022-02-09-01:41:46,0.70615
555,2022-02-09-01:41:47,0.64411
556,2022-02-09-01:41:48,0.98640
557,2022-02-09-01:41:49,1.06628
558,2022-02-09-01:41:50,0.63354
559,2022-02-09-01:41:51,0.92422
