timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640670569472069120,2021-12-28-05:49:29,10.1.1.3,1640670569471.906,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670573530414080,2021-12-28-05:49:33,10.1.1.3,19,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670575587958016,2021-12-28-05:49:35,10.1.1.3,10,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670577667012096,2021-12-28-05:49:37,10.1.1.3,9,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670579725850112,2021-12-28-05:49:39,10.1.1.3,18,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670581760737792,2021-12-28-05:49:41,10.1.1.3,6,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670583837240832,2021-12-28-05:49:43,10.1.1.3,10,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670586157916160,2021-12-28-05:49:46,10.1.1.3,20,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670588190639872,2021-12-28-05:49:48,10.1.1.3,17,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670590227360000,2021-12-28-05:49:50,10.1.1.3,9,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670592307681024,2021-12-28-05:49:52,10.1.1.3,17,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670594341556992,2021-12-28-05:49:54,10.1.1.3,12,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670596477448960,2021-12-28-05:49:56,10.1.1.3,12,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670598553398016,2021-12-28-05:49:58,10.1.1.3,15,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670600590675968,2021-12-28-05:50:00,10.1.1.3,2,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670602708051968,2021-12-28-05:50:02,10.1.1.3,18,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670604742616064,2021-12-28-05:50:04,10.1.1.3,19,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670606959600896,2021-12-28-05:50:06,10.1.1.3,5,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670608995819008,2021-12-28-05:50:08,10.1.1.3,8,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670611073122048,2021-12-28-05:50:11,10.1.1.3,20,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670613110372096,2021-12-28-05:50:13,10.1.1.3,4,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670615245081856,2021-12-28-05:50:15,10.1.1.3,12,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670617262505984,2021-12-28-05:50:17,10.1.1.3,6,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670619338413056,2021-12-28-05:50:19,10.1.1.3,16,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670621377360128,2021-12-28-05:50:21,10.1.1.3,16,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670625468080128,2021-12-28-05:50:25,10.1.1.3,13,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670627500716032,2021-12-28-05:50:27,10.1.1.3,7,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670629590076928,2021-12-28-05:50:29,10.1.1.3,14,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670631656642816,2021-12-28-05:50:31,10.1.1.3,15,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670633680086016,2021-12-28-05:50:33,10.1.1.3,17,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670635722185984,2021-12-28-05:50:35,10.1.1.3,2,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670637841970944,2021-12-28-05:50:37,10.1.1.3,4,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670639943929856,2021-12-28-05:50:39,10.1.1.3,13,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670642084538880,2021-12-28-05:50:42,10.1.1.3,19,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670644120340992,2021-12-28-05:50:44,10.1.1.3,18,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670646157617920,2021-12-28-05:50:46,10.1.1.3,16,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670648194329088,2021-12-28-05:50:48,10.1.1.3,1,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670650312519936,2021-12-28-05:50:50,10.1.1.3,13,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670652468625152,2021-12-28-05:50:52,10.1.1.3,10,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670654529330944,2021-12-28-05:50:54,10.1.1.3,5,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670656578947072,2021-12-28-05:50:56,10.1.1.3,8,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670658605851904,2021-12-28-05:50:58,10.1.1.3,2,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670660669940992,2021-12-28-05:51:00,10.1.1.3,7,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670662751878144,2021-12-28-05:51:02,10.1.1.3,18,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670664833072896,2021-12-28-05:51:04,10.1.1.3,5,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670666934654976,2021-12-28-05:51:06,10.1.1.3,12,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670668991065088,2021-12-28-05:51:08,10.1.1.3,16,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670671109564160,2021-12-28-05:51:11,10.1.1.3,14,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670673148052992,2021-12-28-05:51:13,10.1.1.3,8,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670675265035008,2021-12-28-05:51:15,10.1.1.3,16,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670677283111936,2021-12-28-05:51:17,10.1.1.3,6,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670679320861184,2021-12-28-05:51:19,10.1.1.3,8,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670681437138944,2021-12-28-05:51:21,10.1.1.3,3,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670683493334016,2021-12-28-05:51:23,10.1.1.3,13,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670685574501120,2021-12-28-05:51:25,10.1.1.3,18,-0.000,0.000,0.000,-0.000,-0.000,0.000
1640670687610690048,2021-12-28-05:51:27,10.1.1.3,7,-0.000,0.000,0.000,-0.000,-0.000,0.000
