"iteration,date,executiontime"
70,2022-02-09-04:12:54,0.55504
71,2022-02-09-04:12:55,1.00049
72,2022-02-09-04:12:56,0.59690
73,2022-02-09-04:12:56,0.55803
74,2022-02-09-04:12:57,0.43585
75,2022-02-09-04:12:57,0.56479
76,2022-02-09-04:12:58,0.47563
77,2022-02-09-04:12:58,0.63023
78,2022-02-09-04:12:59,0.44007
79,2022-02-09-04:12:59,0.51064
80,2022-02-09-04:13:00,0.50425
81,2022-02-09-04:13:00,0.50061
82,2022-02-09-04:13:01,0.55394
83,2022-02-09-04:13:01,0.53252
84,2022-02-09-04:13:02,0.43847
85,2022-02-09-04:13:02,0.47707
86,2022-02-09-04:13:03,0.43185
87,2022-02-09-04:13:03,0.46009
88,2022-02-09-04:13:04,0.49857
89,2022-02-09-04:13:04,0.41882
90,2022-02-09-04:13:05,0.51614
91,2022-02-09-04:13:05,0.49071
92,2022-02-09-04:13:06,0.54990
93,2022-02-09-04:13:06,0.53799
94,2022-02-09-04:13:07,0.44097
95,2022-02-09-04:13:07,0.45265
96,2022-02-09-04:13:08,0.48315
97,2022-02-09-04:13:08,0.41590
98,2022-02-09-04:13:09,0.61992
99,2022-02-09-04:13:09,0.44516
100,2022-02-09-04:13:09,0.42747
101,2022-02-09-04:13:10,0.52586
102,2022-02-09-04:13:10,0.51799
103,2022-02-09-04:13:11,0.48089
104,2022-02-09-04:13:11,0.50140
105,2022-02-09-04:13:12,0.50313
106,2022-02-09-04:13:12,0.51691
107,2022-02-09-04:13:13,0.45188
108,2022-02-09-04:13:13,0.47249
109,2022-02-09-04:13:14,0.56904
110,2022-02-09-04:13:14,0.43897
111,2022-02-09-04:13:15,0.58344
112,2022-02-09-04:13:15,0.48551
113,2022-02-09-04:13:16,0.52249
114,2022-02-09-04:13:16,0.45220
115,2022-02-09-04:13:17,0.54278
116,2022-02-09-04:13:18,0.53887
117,2022-02-09-04:13:18,0.38742
118,2022-02-09-04:13:18,0.50452
119,2022-02-09-04:13:19,0.63628
120,2022-02-09-04:13:20,0.52499
121,2022-02-09-04:13:20,0.41526
122,2022-02-09-04:13:21,0.60795
123,2022-02-09-04:13:21,0.54927
124,2022-02-09-04:13:22,0.56557
125,2022-02-09-04:13:22,0.47053
126,2022-02-09-04:13:23,0.56024
127,2022-02-09-04:13:23,0.50556
128,2022-02-09-04:13:24,0.47979
129,2022-02-09-04:13:24,0.51540
130,2022-02-09-04:13:25,0.58259
131,2022-02-09-04:13:25,0.57253
132,2022-02-09-04:13:26,0.49338
133,2022-02-09-04:13:26,0.53241
134,2022-02-09-04:13:27,0.56093
135,2022-02-09-04:13:27,0.44227
136,2022-02-09-04:13:28,0.56043
137,2022-02-09-04:13:29,0.56274
138,2022-02-09-04:13:29,0.49212
139,2022-02-09-04:13:30,0.47108
140,2022-02-09-04:13:30,0.45873
141,2022-02-09-04:13:31,0.60689
142,2022-02-09-04:13:31,0.49317
143,2022-02-09-04:13:32,0.51989
144,2022-02-09-04:13:32,0.53004
145,2022-02-09-04:13:33,0.44732
146,2022-02-09-04:13:33,0.47704
147,2022-02-09-04:13:34,0.47205
148,2022-02-09-04:13:34,0.48978
149,2022-02-09-04:13:35,0.49481
150,2022-02-09-04:13:35,0.52417
151,2022-02-09-04:13:36,0.42146
152,2022-02-09-04:13:36,0.47488
153,2022-02-09-04:13:37,0.50024
154,2022-02-09-04:13:37,0.45662
155,2022-02-09-04:13:38,0.50587
156,2022-02-09-04:13:38,0.51442
157,2022-02-09-04:13:39,0.49678
158,2022-02-09-04:13:39,0.54294
159,2022-02-09-04:13:40,0.50300
160,2022-02-09-04:13:40,0.42947
161,2022-02-09-04:13:41,0.57423
162,2022-02-09-04:13:41,0.59470
163,2022-02-09-04:13:42,0.68337
164,2022-02-09-04:13:42,0.54793
165,2022-02-09-04:13:43,0.55361
166,2022-02-09-04:13:43,0.47974
167,2022-02-09-04:13:44,0.56990
168,2022-02-09-04:13:45,0.63178
169,2022-02-09-04:13:45,0.56875
170,2022-02-09-04:13:46,0.54363
171,2022-02-09-04:13:46,0.58195
172,2022-02-09-04:13:47,0.50433
173,2022-02-09-04:13:47,0.52643
174,2022-02-09-04:13:48,0.49540
175,2022-02-09-04:13:48,0.57993
176,2022-02-09-04:13:49,0.56759
177,2022-02-09-04:13:50,0.52868
178,2022-02-09-04:13:50,0.47502
179,2022-02-09-04:13:51,0.51895
180,2022-02-09-04:13:51,0.45638
181,2022-02-09-04:13:52,0.57377
182,2022-02-09-04:13:52,0.58256
183,2022-02-09-04:13:53,0.51699
184,2022-02-09-04:13:53,0.55525
185,2022-02-09-04:13:54,0.64743
186,2022-02-09-04:13:54,0.53092
187,2022-02-09-04:13:55,0.61857
188,2022-02-09-04:13:56,0.56001
189,2022-02-09-04:13:56,0.58381
190,2022-02-09-04:13:57,0.65788
191,2022-02-09-04:13:57,0.53449
192,2022-02-09-04:13:58,0.59198
193,2022-02-09-04:13:59,0.57280
194,2022-02-09-04:13:59,0.50124
195,2022-02-09-04:14:00,0.51696
196,2022-02-09-04:14:00,0.52901
197,2022-02-09-04:14:01,0.49204
198,2022-02-09-04:14:01,0.58872
199,2022-02-09-04:14:02,0.52880
200,2022-02-09-04:14:02,0.46971
201,2022-02-09-04:14:03,0.63455
202,2022-02-09-04:14:03,0.57876
203,2022-02-09-04:14:04,0.41968
204,2022-02-09-04:14:04,0.50762
205,2022-02-09-04:14:05,0.56672
206,2022-02-09-04:14:05,0.49597
207,2022-02-09-04:14:06,0.59024
208,2022-02-09-04:14:07,0.53717
209,2022-02-09-04:14:07,0.51617
210,2022-02-09-04:14:08,0.54617
211,2022-02-09-04:14:08,0.50364
212,2022-02-09-04:14:09,0.53736
213,2022-02-09-04:14:09,0.67950
214,2022-02-09-04:14:10,0.74345
215,2022-02-09-04:14:11,0.62669
216,2022-02-09-04:14:11,0.52059
217,2022-02-09-04:14:12,0.65331
218,2022-02-09-04:14:13,0.70634
219,2022-02-09-04:14:13,0.58876
220,2022-02-09-04:14:14,0.53769
221,2022-02-09-04:14:14,0.64701
222,2022-02-09-04:14:15,0.50527
223,2022-02-09-04:14:15,0.51334
224,2022-02-09-04:14:16,0.52090
225,2022-02-09-04:14:17,0.73554
226,2022-02-09-04:14:17,0.66070
227,2022-02-09-04:14:18,0.49751
228,2022-02-09-04:14:18,0.63862
229,2022-02-09-04:14:19,0.55103
230,2022-02-09-04:14:20,0.55172
231,2022-02-09-04:14:20,0.43310
232,2022-02-09-04:14:21,0.53360
233,2022-02-09-04:14:21,0.50926
234,2022-02-09-04:14:22,0.51817
235,2022-02-09-04:14:22,0.52063
236,2022-02-09-04:14:23,0.64163
237,2022-02-09-04:14:23,0.60888
238,2022-02-09-04:14:24,0.56341
239,2022-02-09-04:14:24,0.52806
240,2022-02-09-04:14:25,0.59653
241,2022-02-09-04:14:26,0.53872
242,2022-02-09-04:14:26,0.50944
243,2022-02-09-04:14:27,0.61717
244,2022-02-09-04:14:27,0.49436
245,2022-02-09-04:14:28,0.63948
246,2022-02-09-04:14:28,0.62906
247,2022-02-09-04:14:29,0.62989
248,2022-02-09-04:14:30,0.68174
249,2022-02-09-04:14:31,0.62841
250,2022-02-09-04:14:32,0.98496
251,2022-02-09-04:14:32,0.54211
252,2022-02-09-04:14:33,0.73709
253,2022-02-09-04:14:35,0.69672
254,2022-02-09-04:14:36,1.11252
255,2022-02-09-04:14:36,0.69386
256,2022-02-09-04:14:38,1.34926
257,2022-02-09-04:14:40,0.98033
258,2022-02-09-04:14:41,0.95148
259,2022-02-09-04:14:45,2.64443
260,2022-02-09-04:14:50,3.88502
261,2022-02-09-04:14:51,1.06690
262,2022-02-09-04:14:52,1.09561
263,2022-02-09-04:14:54,1.82057
264,2022-02-09-04:14:56,1.83514
265,2022-02-09-04:14:59,2.49735
266,2022-02-09-04:15:04,4.48110
267,2022-02-09-04:15:05,0.98883
268,2022-02-09-04:15:07,1.19390
269,2022-02-09-04:15:08,0.44132
270,2022-02-09-04:15:08,0.60645
271,2022-02-09-04:15:10,0.80178
272,2022-02-09-04:15:10,0.74779
273,2022-02-09-04:15:11,0.92139
274,2022-02-09-04:15:12,0.81014
275,2022-02-09-04:15:13,0.67109
276,2022-02-09-04:15:14,0.61297
277,2022-02-09-04:15:22,5.41239
278,2022-02-09-04:15:29,2.03321
279,2022-02-09-04:15:35,2.11075
280,2022-02-09-04:15:39,1.53749
281,2022-02-09-04:15:42,1.49318
282,2022-02-09-04:15:47,1.35575
283,2022-02-09-04:15:51,2.31177
284,2022-02-09-04:15:52,1.32113
285,2022-02-09-04:15:53,0.99121
286,2022-02-09-04:15:55,0.83506
287,2022-02-09-04:15:55,0.74178
288,2022-02-09-04:15:56,0.55555
289,2022-02-09-04:15:58,1.46749
290,2022-02-09-04:15:58,0.61751
291,2022-02-09-04:15:59,0.55952
292,2022-02-09-04:15:59,0.65896
293,2022-02-09-04:16:00,0.74087
294,2022-02-09-04:16:01,0.55646
295,2022-02-09-04:16:01,0.58813
296,2022-02-09-04:16:02,0.58324
297,2022-02-09-04:16:02,0.58801
298,2022-02-09-04:16:03,0.62410
299,2022-02-09-04:16:04,0.57796
300,2022-02-09-04:16:04,0.60535
301,2022-02-09-04:16:05,0.92961
302,2022-02-09-04:16:06,0.80158
303,2022-02-09-04:16:07,0.66082
304,2022-02-09-04:16:07,0.53070
305,2022-02-09-04:16:08,0.43367
306,2022-02-09-04:16:08,0.49723
307,2022-02-09-04:16:09,0.57852
308,2022-02-09-04:16:09,0.49810
309,2022-02-09-04:16:10,0.56968
310,2022-02-09-04:16:10,0.69129
311,2022-02-09-04:16:11,0.60838
312,2022-02-09-04:16:12,0.50229
313,2022-02-09-04:16:12,0.55434
314,2022-02-09-04:16:13,0.70185
315,2022-02-09-04:16:13,0.47172
316,2022-02-09-04:16:14,0.54554
317,2022-02-09-04:16:15,0.59073
318,2022-02-09-04:16:15,0.55165
319,2022-02-09-04:16:16,0.46050
320,2022-02-09-04:16:16,0.47065
321,2022-02-09-04:16:17,0.49877
322,2022-02-09-04:16:17,0.60311
323,2022-02-09-04:16:18,0.49867
324,2022-02-09-04:16:18,0.51021
325,2022-02-09-04:16:19,0.56870
326,2022-02-09-04:16:19,0.67231
327,2022-02-09-04:16:20,0.55902
328,2022-02-09-04:16:21,0.56637
329,2022-02-09-04:16:21,0.75301
330,2022-02-09-04:16:22,0.53510
331,2022-02-09-04:16:22,0.53947
332,2022-02-09-04:16:23,0.56697
333,2022-02-09-04:16:24,0.58672
334,2022-02-09-04:16:24,0.55462
335,2022-02-09-04:16:25,0.51956
336,2022-02-09-04:16:25,0.56676
337,2022-02-09-04:16:26,0.56423
338,2022-02-09-04:16:26,0.51560
339,2022-02-09-04:16:27,0.53285
340,2022-02-09-04:16:27,0.53934
341,2022-02-09-04:16:28,0.56817
342,2022-02-09-04:16:28,0.50204
343,2022-02-09-04:16:29,0.58570
344,2022-02-09-04:16:30,0.58967
345,2022-02-09-04:16:30,0.58111
346,2022-02-09-04:16:31,0.52423
347,2022-02-09-04:16:31,0.49196
348,2022-02-09-04:16:32,0.50111
349,2022-02-09-04:16:32,0.50905
350,2022-02-09-04:16:33,0.48838
351,2022-02-09-04:16:33,0.50798
352,2022-02-09-04:16:34,0.52963
353,2022-02-09-04:16:34,0.45385
354,2022-02-09-04:16:35,0.51028
355,2022-02-09-04:16:35,0.59277
356,2022-02-09-04:16:36,0.64342
357,2022-02-09-04:16:37,0.55892
358,2022-02-09-04:16:37,0.47011
359,2022-02-09-04:16:38,0.56282
360,2022-02-09-04:16:38,0.46709
361,2022-02-09-04:16:39,0.57919
362,2022-02-09-04:16:39,0.67878
363,2022-02-09-04:16:40,0.68596
364,2022-02-09-04:16:41,0.56224
365,2022-02-09-04:16:41,0.51121
366,2022-02-09-04:16:42,0.57805
367,2022-02-09-04:16:42,0.66156
368,2022-02-09-04:16:43,0.55518
369,2022-02-09-04:16:44,0.63439
370,2022-02-09-04:16:44,0.55146
371,2022-02-09-04:16:45,0.62325
372,2022-02-09-04:16:45,0.55155
373,2022-02-09-04:16:46,0.84833
374,2022-02-09-04:16:47,0.76623
375,2022-02-09-04:16:48,0.71221
376,2022-02-09-04:16:48,0.69558
377,2022-02-09-04:16:49,0.60063
378,2022-02-09-04:16:49,0.59789
379,2022-02-09-04:16:50,0.52450
380,2022-02-09-04:16:51,0.64584
381,2022-02-09-04:16:51,0.54919
382,2022-02-09-04:16:52,0.56981
383,2022-02-09-04:16:52,0.64710
384,2022-02-09-04:16:53,0.54362
385,2022-02-09-04:16:54,0.64036
386,2022-02-09-04:16:54,0.67310
387,2022-02-09-04:16:55,0.54849
388,2022-02-09-04:16:56,0.78854
389,2022-02-09-04:16:56,0.53136
390,2022-02-09-04:16:57,0.60915
391,2022-02-09-04:16:58,0.72815
392,2022-02-09-04:16:58,0.71015
393,2022-02-09-04:16:59,0.75088
394,2022-02-09-04:17:00,0.66491
395,2022-02-09-04:17:00,0.56335
396,2022-02-09-04:17:01,0.54368
397,2022-02-09-04:17:01,0.66428
398,2022-02-09-04:17:02,0.60344
399,2022-02-09-04:17:03,0.73409
400,2022-02-09-04:17:03,0.56943
401,2022-02-09-04:17:04,0.73829
402,2022-02-09-04:17:05,0.68829
403,2022-02-09-04:17:05,0.58617
404,2022-02-09-04:17:06,0.76185
405,2022-02-09-04:17:07,0.61385
406,2022-02-09-04:17:08,0.81568
407,2022-02-09-04:17:08,0.66404
408,2022-02-09-04:17:09,0.72709
409,2022-02-09-04:17:10,0.68918
410,2022-02-09-04:17:10,0.67947
411,2022-02-09-04:17:11,0.62204
412,2022-02-09-04:17:12,0.61236
413,2022-02-09-04:17:12,0.59252
414,2022-02-09-04:17:13,0.56161
415,2022-02-09-04:17:13,0.60883
416,2022-02-09-04:17:14,0.56460
417,2022-02-09-04:17:14,0.57113
418,2022-02-09-04:17:15,0.68409
419,2022-02-09-04:17:16,0.71151
420,2022-02-09-04:17:17,0.72178
421,2022-02-09-04:17:17,0.54025
422,2022-02-09-04:17:18,0.53450
423,2022-02-09-04:17:18,0.60223
424,2022-02-09-04:17:19,0.64338
425,2022-02-09-04:17:20,0.59649
426,2022-02-09-04:17:20,0.63844
427,2022-02-09-04:17:21,0.64468
428,2022-02-09-04:17:21,0.52144
429,2022-02-09-04:17:22,0.52881
430,2022-02-09-04:17:22,0.64282
431,2022-02-09-04:17:23,0.61283
432,2022-02-09-04:17:24,0.64250
433,2022-02-09-04:17:24,0.51098
434,2022-02-09-04:17:25,0.50349
435,2022-02-09-04:17:25,0.46027
436,2022-02-09-04:17:27,1.98502
437,2022-02-09-04:17:28,0.62611
438,2022-02-09-04:17:28,0.63689
439,2022-02-09-04:17:29,0.83381
440,2022-02-09-04:17:30,0.77764
441,2022-02-09-04:17:31,0.64505
442,2022-02-09-04:17:31,0.62364
443,2022-02-09-04:17:32,0.51949
444,2022-02-09-04:17:33,0.70946
445,2022-02-09-04:17:33,0.53366
446,2022-02-09-04:17:34,0.63167
447,2022-02-09-04:17:34,0.58476
448,2022-02-09-04:17:35,0.71047
449,2022-02-09-04:17:36,0.69429
450,2022-02-09-04:17:36,0.57534
451,2022-02-09-04:17:37,0.67829
452,2022-02-09-04:17:38,0.71510
453,2022-02-09-04:17:38,0.51708
454,2022-02-09-04:17:39,0.61661
455,2022-02-09-04:17:39,0.55126
456,2022-02-09-04:17:40,0.62759
457,2022-02-09-04:17:41,0.66212
458,2022-02-09-04:17:42,0.83089
459,2022-02-09-04:17:42,0.50055
460,2022-02-09-04:17:43,0.79211
461,2022-02-09-04:17:44,0.61520
462,2022-02-09-04:17:44,0.72893
463,2022-02-09-04:17:45,0.72479
464,2022-02-09-04:17:46,0.67845
465,2022-02-09-04:17:47,0.72524
466,2022-02-09-04:17:47,0.70931
467,2022-02-09-04:17:48,0.65644
468,2022-02-09-04:17:49,0.50770
469,2022-02-09-04:17:49,0.65374
470,2022-02-09-04:17:50,0.68214
471,2022-02-09-04:17:50,0.61237
472,2022-02-09-04:17:51,0.66962
473,2022-02-09-04:17:52,0.71309
474,2022-02-09-04:17:53,0.71281
475,2022-02-09-04:17:53,0.50945
476,2022-02-09-04:17:54,0.52394
477,2022-02-09-04:17:54,0.70922
478,2022-02-09-04:17:55,0.71132
479,2022-02-09-04:17:56,0.75981
480,2022-02-09-04:17:57,0.72009
481,2022-02-09-04:17:57,0.72868
482,2022-02-09-04:17:58,0.70131
483,2022-02-09-04:17:59,0.81396
484,2022-02-09-04:18:00,0.92188
485,2022-02-09-04:18:01,0.87720
486,2022-02-09-04:18:02,0.99726
487,2022-02-09-04:18:02,0.47531
488,2022-02-09-04:18:03,0.99672
489,2022-02-09-04:18:04,1.03302
490,2022-02-09-04:18:05,0.62779
491,2022-02-09-04:18:06,0.69879
492,2022-02-09-04:18:06,0.71551
493,2022-02-09-04:18:07,0.62637
494,2022-02-09-04:18:09,0.63928
495,2022-02-09-04:18:09,0.62789
496,2022-02-09-04:18:10,0.67391
497,2022-02-09-04:18:11,0.99527
498,2022-02-09-04:18:12,1.31179
499,2022-02-09-04:18:13,0.75322
500,2022-02-09-04:18:14,0.66751
501,2022-02-09-04:18:15,0.75214
502,2022-02-09-04:18:16,0.96631
503,2022-02-09-04:18:16,0.69328
504,2022-02-09-04:18:17,0.77175
505,2022-02-09-04:18:18,0.62443
506,2022-02-09-04:18:19,0.81912
507,2022-02-09-04:18:19,0.59249
508,2022-02-09-04:18:20,0.73604
509,2022-02-09-04:18:20,0.60161
510,2022-02-09-04:18:21,0.66456
511,2022-02-09-04:18:22,0.77973
512,2022-02-09-04:18:23,0.65624
513,2022-02-09-04:18:23,0.51505
514,2022-02-09-04:18:24,0.73224
515,2022-02-09-04:18:25,0.76613
516,2022-02-09-04:18:27,2.62805
517,2022-02-09-04:18:29,1.08204
518,2022-02-09-04:18:29,0.61257
519,2022-02-09-04:18:30,0.66398
520,2022-02-09-04:18:30,0.55851
521,2022-02-09-04:18:31,0.57205
522,2022-02-09-04:18:32,0.66716
523,2022-02-09-04:18:33,1.06540
524,2022-02-09-04:18:33,0.56850
525,2022-02-09-04:18:34,0.71375
526,2022-02-09-04:18:35,0.64632
527,2022-02-09-04:18:35,0.66301
528,2022-02-09-04:18:36,0.80664
529,2022-02-09-04:18:38,2.04210
530,2022-02-09-04:18:42,1.79234
531,2022-02-09-04:18:45,2.19065
532,2022-02-09-04:18:47,0.91849
533,2022-02-09-04:18:49,1.58821
534,2022-02-09-04:18:51,1.79034
535,2022-02-09-04:18:53,1.17213
536,2022-02-09-04:18:58,2.81568
537,2022-02-09-04:19:00,1.63288
538,2022-02-09-04:19:01,0.69402
539,2022-02-09-04:19:01,0.52507
540,2022-02-09-04:19:02,0.66084
541,2022-02-09-04:19:04,0.97711
542,2022-02-09-04:19:04,0.61049
543,2022-02-09-04:19:05,0.73300
544,2022-02-09-04:19:06,0.78744
545,2022-02-09-04:19:06,0.69100
546,2022-02-09-04:19:07,0.58284
547,2022-02-09-04:19:08,0.65311
548,2022-02-09-04:19:08,0.54281
549,2022-02-09-04:19:09,0.51318
550,2022-02-09-04:19:09,0.62393
551,2022-02-09-04:19:10,0.85294
552,2022-02-09-04:19:11,0.91060
553,2022-02-09-04:19:14,2.88427
554,2022-02-09-04:19:20,1.07721
555,2022-02-09-04:19:25,3.59851
556,2022-02-09-04:19:29,4.19722
557,2022-02-09-04:19:33,2.25025
558,2022-02-09-04:19:37,3.91188
559,2022-02-09-04:19:38,1.32696
560,2022-02-09-04:19:40,1.46966
561,2022-02-09-04:19:43,1.52508
562,2022-02-09-04:19:45,2.09488
563,2022-02-09-04:19:55,9.26694
564,2022-02-09-04:19:57,0.72395
565,2022-02-09-04:19:59,1.69273
566,2022-02-09-04:20:04,5.25019
567,2022-02-09-04:20:06,2.14051
568,2022-02-09-04:20:08,1.74670
569,2022-02-09-04:20:10,1.83099
570,2022-02-09-04:20:13,2.73381
571,2022-02-09-04:20:16,2.45690
572,2022-02-09-04:20:19,2.47830
573,2022-02-09-04:20:21,1.59288
574,2022-02-09-04:20:23,2.65104
575,2022-02-09-04:20:26,1.91941
576,2022-02-09-04:20:28,1.24855
577,2022-02-09-04:20:32,3.16925
578,2022-02-09-04:20:36,2.56768
579,2022-02-09-04:20:38,2.54255
580,2022-02-09-04:20:41,1.34894
581,2022-02-09-04:20:44,2.58829
582,2022-02-09-04:20:49,4.34122
583,2022-02-09-04:20:52,2.66896
584,2022-02-09-04:20:55,2.83646
585,2022-02-09-04:21:01,2.91987
586,2022-02-09-04:21:04,2.28851
587,2022-02-09-04:21:06,1.63551
588,2022-02-09-04:21:08,1.02224
589,2022-02-09-04:21:11,2.23674
590,2022-02-09-04:21:16,3.27514
591,2022-02-09-04:21:17,0.87522
592,2022-02-09-04:21:19,1.81695
593,2022-02-09-04:21:22,2.92394
594,2022-02-09-04:21:24,1.84901
595,2022-02-09-04:21:26,1.29149
596,2022-02-09-04:21:27,1.43063
597,2022-02-09-04:21:29,1.85813
598,2022-02-09-04:21:32,2.10164
599,2022-02-09-04:21:34,1.66837
600,2022-02-09-04:21:36,2.75322
601,2022-02-09-04:21:40,2.36590
602,2022-02-09-04:21:43,3.18570
603,2022-02-09-04:21:45,2.00712
604,2022-02-09-04:21:48,2.65030
605,2022-02-09-04:21:54,3.41249
606,2022-02-09-04:21:58,3.98034
607,2022-02-09-04:22:02,1.79243
608,2022-02-09-04:22:07,3.97041
609,2022-02-09-04:22:11,3.22340
610,2022-02-09-04:22:15,3.05213
611,2022-02-09-04:22:19,3.12418
612,2022-02-09-04:22:21,2.03558
613,2022-02-09-04:22:23,1.78783
614,2022-02-09-04:22:26,2.87256
615,2022-02-09-04:22:28,2.45921
616,2022-02-09-04:22:34,5.24023
617,2022-02-09-04:22:37,2.63482
618,2022-02-09-04:22:41,3.37537
619,2022-02-09-04:22:46,4.91853
620,2022-02-09-04:22:52,5.52468
621,2022-02-09-04:22:58,4.22837
622,2022-02-09-04:23:01,1.44972
623,2022-02-09-04:23:04,2.29598
624,2022-02-09-04:23:07,2.01162
625,2022-02-09-04:23:10,2.63943
626,2022-02-09-04:23:13,2.69588
627,2022-02-09-04:23:16,2.76313
628,2022-02-09-04:23:19,2.30783
629,2022-02-09-04:23:23,2.61443
630,2022-02-09-04:23:24,1.81273
631,2022-02-09-04:23:26,1.21305
632,2022-02-09-04:23:27,1.58393
633,2022-02-09-04:23:30,1.65454
634,2022-02-09-04:23:31,1.18484
635,2022-02-09-04:23:32,0.84572
636,2022-02-09-04:23:33,1.00103
637,2022-02-09-04:23:35,1.93909
638,2022-02-09-04:23:38,2.60533
639,2022-02-09-04:23:41,2.19794
640,2022-02-09-04:23:49,6.78650
641,2022-02-09-04:23:53,3.04030
642,2022-02-09-04:23:58,4.15288
643,2022-02-09-04:24:06,8.12264
644,2022-02-09-04:24:16,8.32186
645,2022-02-09-04:24:18,1.23394
646,2022-02-09-04:24:22,3.32327
647,2022-02-09-04:24:24,1.88208
648,2022-02-09-04:24:26,1.48441
649,2022-02-09-04:24:28,1.45830
650,2022-02-09-04:24:33,3.42997
651,2022-02-09-04:24:40,3.77859
652,2022-02-09-04:24:45,1.92483
653,2022-02-09-04:24:52,3.52170
654,2022-02-09-04:24:57,2.16407
655,2022-02-09-04:25:04,2.16878
656,2022-02-09-04:25:10,1.82045
657,2022-02-09-04:25:12,0.61738
658,2022-02-09-04:25:13,1.30978
659,2022-02-09-04:25:16,0.61960
660,2022-02-09-04:25:17,0.43438
661,2022-02-09-04:25:17,0.39983
662,2022-02-09-04:25:18,0.39535
663,2022-02-09-04:25:18,0.41294
664,2022-02-09-04:25:19,0.44578
665,2022-02-09-04:25:19,0.48255
666,2022-02-09-04:25:24,4.49785
667,2022-02-09-04:25:24,0.55697
668,2022-02-09-04:25:33,8.48611
669,2022-02-09-04:25:37,1.09473
670,2022-02-09-04:25:41,1.15891
671,2022-02-09-04:25:44,1.36758
672,2022-02-09-04:25:47,1.59637
673,2022-02-09-04:25:54,3.53847
674,2022-02-09-04:26:00,1.97092
675,2022-02-09-04:26:07,1.81180
676,2022-02-09-04:26:12,1.07977
677,2022-02-09-04:26:18,2.50976
678,2022-02-09-04:26:18,0.60858
679,2022-02-09-04:26:19,0.48760
680,2022-02-09-04:26:19,0.48847
681,2022-02-09-04:26:20,0.55583
682,2022-02-09-04:26:21,0.58218
683,2022-02-09-04:26:21,0.50248
684,2022-02-09-04:26:22,0.46984
685,2022-02-09-04:26:22,0.66153
686,2022-02-09-04:26:23,0.51675
687,2022-02-09-04:26:24,0.80976
688,2022-02-09-04:26:27,2.07246
689,2022-02-09-04:26:36,6.98748
690,2022-02-09-04:26:38,1.77901
691,2022-02-09-04:26:42,2.52140
692,2022-02-09-04:26:46,2.16695
693,2022-02-09-04:26:50,1.41498
694,2022-02-09-04:26:53,0.96177
695,2022-02-09-04:26:56,0.88056
696,2022-02-09-04:26:59,1.44414
697,2022-02-09-04:27:03,2.08742
698,2022-02-09-04:27:09,3.19360
