"iteration,date,init_position,final_position,time"
324,2022-01-28-02:30:45,0,5,1.96248
325,2022-01-28-02:30:48,5,6,3.39447
326,2022-01-28-02:30:52,6,4,3.70991
327,2022-01-28-02:30:54,4,1,1.58502
328,2022-01-28-02:30:56,1,2,2.41380
329,2022-01-28-02:30:58,2,1,2.14538
330,2022-01-28-02:31:01,1,3,2.44607
331,2022-01-28-02:31:04,3,6,3.78602
332,2022-01-28-02:31:08,6,3,3.91932
333,2022-01-28-02:31:11,3,1,2.39962
334,2022-01-28-02:31:12,1,0,1.29272
335,2022-01-28-02:31:14,0,2,2.07004
336,2022-01-28-02:31:16,2,4,2.10750
337,2022-01-28-02:31:18,4,3,2.20277
338,2022-01-28-02:31:21,3,4,2.18380
339,2022-01-28-02:31:24,4,6,3.66154
340,2022-01-28-02:31:28,6,1,3.89355
341,2022-01-28-02:31:30,1,5,2.19426
342,2022-01-28-02:31:33,5,7,2.88371
343,2022-01-28-02:31:35,7,1,1.83963
344,2022-01-28-02:31:37,1,3,2.38693
345,2022-01-28-02:31:40,3,5,2.57693
346,2022-01-28-02:31:42,5,4,2.01300
347,2022-01-28-02:31:44,4,1,1.57867
348,2022-01-28-02:31:46,1,5,2.22745
349,2022-01-28-02:31:48,5,2,1.95199
350,2022-01-28-02:31:50,2,5,1.79311
351,2022-01-28-02:31:51,5,2,1.81547
352,2022-01-28-02:31:54,2,4,2.34542
353,2022-01-28-02:31:56,4,3,2.47492
354,2022-01-28-02:31:59,3,4,2.42251
355,2022-01-28-02:32:01,4,2,2.29754
356,2022-01-28-02:32:03,2,5,1.67749
357,2022-01-28-02:32:05,5,1,2.17047
358,2022-01-28-02:32:07,1,5,2.03494
359,2022-01-28-02:32:09,5,2,1.99595
360,2022-01-28-02:32:11,2,1,2.38357
361,2022-01-28-02:32:13,1,4,1.62568
362,2022-01-28-02:32:15,4,2,1.91274
363,2022-01-28-02:32:18,2,6,3.65296
364,2022-01-28-02:32:23,6,3,4.07928
365,2022-01-28-02:32:27,3,6,4.14139
366,2022-01-28-02:32:30,6,2,3.52192
367,2022-01-28-02:32:33,2,6,3.28950
368,2022-01-28-02:32:38,6,3,4.11373
369,2022-01-28-02:32:41,3,2,3.03494
370,2022-01-28-02:32:42,2,5,1.80006
371,2022-01-28-02:32:45,5,1,2.39723
372,2022-01-28-02:32:47,1,3,2.66235
373,2022-01-28-02:32:50,3,1,2.47278
374,2022-01-28-02:32:54,1,6,3.86218
375,2022-01-28-02:32:57,6,5,3.57446
376,2022-01-28-02:33:00,5,4,2.13103
377,2022-01-28-02:33:02,4,3,2.35085
378,2022-01-28-02:33:05,3,2,2.78121
379,2022-01-28-02:33:08,2,6,3.61518
380,2022-01-28-02:33:12,6,0,3.78583
381,2022-01-28-02:33:13,0,1,1.13408
382,2022-01-28-02:33:16,1,3,2.37452
383,2022-01-28-02:33:18,3,7,2.32048
384,2022-01-28-02:33:20,7,0,2.26088
385,2022-01-28-02:33:24,0,6,3.84625
386,2022-01-28-02:33:28,6,0,3.79804
387,2022-01-28-02:33:30,0,4,2.16483
388,2022-01-28-02:33:32,4,0,1.87754
389,2022-01-28-02:33:36,0,6,3.97430
390,2022-01-28-02:33:40,6,0,3.82855
391,2022-01-28-02:33:42,0,5,2.01642
392,2022-01-28-02:33:44,5,0,2.12058
393,2022-01-28-02:33:48,0,6,4.12985
394,2022-01-28-02:33:52,6,0,3.63693
395,2022-01-28-02:33:55,0,6,3.72206
396,2022-01-28-02:33:59,6,4,3.75984
397,2022-01-28-02:34:01,4,2,2.05819
398,2022-01-28-02:34:03,2,4,2.16501
399,2022-01-28-02:34:05,4,0,1.99222
400,2022-01-28-02:34:09,0,6,3.96455
401,2022-01-28-02:34:13,6,3,3.96965
402,2022-01-28-02:34:16,3,4,2.30251
403,2022-01-28-02:34:19,4,6,3.72556
404,2022-01-28-02:34:23,6,4,3.66535
405,2022-01-28-02:34:25,4,0,1.76499
406,2022-01-28-02:34:26,0,1,1.34736
407,2022-01-28-02:34:28,1,2,2.28623
408,2022-01-28-02:34:31,2,1,2.29750
409,2022-01-28-02:34:32,1,0,1.44705
410,2022-01-28-02:34:36,0,6,3.71790
411,2022-01-28-02:34:40,6,7,4.44476
412,2022-01-28-02:34:43,7,3,2.39356
413,2022-01-28-02:34:45,3,5,2.44425
414,2022-01-28-02:34:47,5,4,2.32686
415,2022-01-28-02:34:50,4,3,2.53904
416,2022-01-28-02:34:53,3,0,2.78378
417,2022-01-28-02:34:55,0,5,2.32691
418,2022-01-28-02:34:57,5,4,2.15276
419,2022-01-28-02:35:01,4,6,4.06577
420,2022-01-28-02:35:05,6,5,3.34736
421,2022-01-28-02:35:07,5,1,2.55789
422,2022-01-28-02:35:11,1,6,3.85168
423,2022-01-28-02:35:15,6,3,4.01556
424,2022-01-28-02:35:18,3,5,2.58812
425,2022-01-28-02:35:20,5,2,1.93938
426,2022-01-28-02:35:21,2,5,1.83773
427,2022-01-28-02:35:24,5,1,2.17329
428,2022-01-28-02:35:25,1,0,1.36081
429,2022-01-28-02:35:27,0,4,1.97942
430,2022-01-28-02:35:29,4,5,2.38467
431,2022-01-28-02:35:31,5,4,2.05379
432,2022-01-28-02:35:33,4,1,1.50489
433,2022-01-28-02:35:35,1,0,1.61851
434,2022-01-28-02:35:37,0,7,2.36605
435,2022-01-28-02:35:40,7,3,2.67690
436,2022-01-28-02:35:42,3,4,2.64502
437,2022-01-28-02:35:44,4,0,2.02666
438,2022-01-28-02:35:47,0,2,2.23176
439,2022-01-28-02:35:49,2,7,2.84088
440,2022-01-28-02:35:53,7,5,3.29043
441,2022-01-28-02:35:55,5,0,2.22710
442,2022-01-28-02:35:57,0,7,2.12568
443,2022-01-28-02:35:59,7,0,2.30860
444,2022-01-28-02:36:02,0,5,2.42991
445,2022-01-28-02:36:04,5,1,2.32589
446,2022-01-28-02:36:06,1,4,1.74740
447,2022-01-28-02:36:08,4,7,2.29757
448,2022-01-28-02:36:11,7,5,2.97807
449,2022-01-28-02:36:13,5,4,2.26971
450,2022-01-28-02:36:15,4,0,2.07269
451,2022-01-28-02:36:18,0,7,2.30229
452,2022-01-28-02:36:21,7,2,3.07587
453,2022-01-28-02:36:23,2,5,1.98797
454,2022-01-28-02:36:26,5,6,3.44908
455,2022-01-28-02:36:30,6,1,4.00012
456,2022-01-28-02:36:34,1,6,4.13289
457,2022-01-28-02:36:38,6,4,4.00344
458,2022-01-28-02:36:41,4,0,2.11053
459,2022-01-28-02:36:43,0,7,2.30955
460,2022-01-28-02:36:46,7,2,2.94294
461,2022-01-28-02:36:48,2,0,2.05122
462,2022-01-28-02:36:50,0,2,2.12810
463,2022-01-28-02:36:52,2,5,1.98973
464,2022-01-28-02:36:55,5,7,3.00008
465,2022-01-28-02:36:57,7,1,2.08586
466,2022-01-28-02:37:00,1,5,2.56004
467,2022-01-28-02:37:02,5,3,2.65404
468,2022-01-28-02:37:05,3,0,2.64469
469,2022-01-28-02:37:09,0,6,4.01241
470,2022-01-28-02:37:12,6,5,3.42096
471,2022-01-28-02:37:15,5,4,2.29911
472,2022-01-28-02:37:16,4,1,1.80322
473,2022-01-28-02:37:18,1,4,1.74859
474,2022-01-28-02:37:20,4,7,2.32024
475,2022-01-28-02:37:25,7,6,4.50163
476,2022-01-28-02:37:29,6,3,3.89400
477,2022-01-28-02:37:31,3,7,2.38976
478,2022-01-28-02:37:34,7,4,2.52510
479,2022-01-28-02:37:38,4,6,3.90191
480,2022-01-28-02:37:41,6,5,3.33789
481,2022-01-28-02:37:43,5,4,2.22816
482,2022-01-28-02:37:45,4,0,2.01338
483,2022-01-28-02:37:48,0,5,2.41843
484,2022-01-28-02:37:51,5,6,3.66977
485,2022-01-28-02:37:55,6,4,3.91655
486,2022-01-28-02:37:58,4,3,2.57659
487,2022-01-28-02:38:01,3,7,2.69575
488,2022-01-28-02:38:03,7,0,2.41810
489,2022-01-28-02:38:05,0,7,2.32426
490,2022-01-28-02:38:08,7,4,2.41840
491,2022-01-28-02:38:10,4,3,2.61516
492,2022-01-28-02:38:13,3,7,2.47239
493,2022-01-28-02:38:17,7,6,4.56753
494,2022-01-28-02:38:21,6,4,4.03704
495,2022-01-28-02:38:25,4,6,3.92468
496,2022-01-28-02:38:29,6,4,3.97692
497,2022-01-28-02:38:31,4,0,2.03260
498,2022-01-28-02:38:35,0,6,3.90909
499,2022-01-28-02:38:40,6,7,4.40421
500,2022-01-28-02:38:42,7,0,2.43740
501,2022-01-28-02:38:45,0,3,2.68876
502,2022-01-28-02:38:48,3,4,2.95268
503,2022-01-28-02:38:52,4,6,4.08557
504,2022-01-28-02:38:56,6,4,4.00237
505,2022-01-28-02:38:58,4,5,2.33199
506,2022-01-28-02:39:00,5,0,2.21475
507,2022-01-28-02:39:03,0,7,2.39067
508,2022-01-28-02:39:06,7,5,2.92175
509,2022-01-28-02:39:09,5,6,3.71009
510,2022-01-28-02:39:13,6,3,4.07420
511,2022-01-28-02:39:17,3,2,3.18236
512,2022-01-28-02:39:20,2,3,2.97944
513,2022-01-28-02:39:23,3,2,2.94890
514,2022-01-28-02:39:25,2,0,2.08541
515,2022-01-28-02:39:29,0,6,3.82642
516,2022-01-28-02:39:32,6,5,3.52426
517,2022-01-28-02:39:35,5,2,2.43383
518,2022-01-28-02:39:38,2,6,3.56746
519,2022-01-28-02:39:42,6,3,4.38465
520,2022-01-28-02:39:47,3,6,4.12126
521,2022-01-28-02:39:51,6,7,4.56295
522,2022-01-28-02:39:54,7,2,3.00452
523,2022-01-28-02:39:58,2,6,3.65645
524,2022-01-28-02:40:03,6,7,4.69949
525,2022-01-28-02:40:05,7,0,2.44218
526,2022-01-28-02:40:07,0,1,1.56284
527,2022-01-28-02:40:09,1,5,2.62759
528,2022-01-28-02:40:12,5,0,2.44372
529,2022-01-28-02:40:13,0,1,1.45336
530,2022-01-28-02:40:16,1,5,2.69427
531,2022-01-28-02:40:19,5,3,2.79383
532,2022-01-28-02:40:21,3,7,2.61055
533,2022-01-28-02:40:24,7,0,2.43011
534,2022-01-28-02:40:25,0,1,1.44602
535,2022-01-28-02:40:27,1,4,2.02650
536,2022-01-28-02:40:29,4,7,2.32740
537,2022-01-28-02:40:32,7,1,2.14345
538,2022-01-28-02:40:34,1,5,2.63432
539,2022-01-28-02:40:37,5,3,2.85740
540,2022-01-28-02:40:40,3,0,2.95158
541,2022-01-28-02:40:42,0,1,1.61283
542,2022-01-28-02:40:44,1,5,2.35801
543,2022-01-28-02:40:46,5,2,1.89935
544,2022-01-28-02:40:49,2,7,3.04972
545,2022-01-28-02:40:53,7,6,4.52562
546,2022-01-28-02:40:58,6,7,4.59337
547,2022-01-28-02:41:00,7,1,2.17431
548,2022-01-28-02:41:03,1,5,2.40084
549,2022-01-28-02:41:06,5,6,3.64619
550,2022-01-28-02:41:10,6,4,4.15704
551,2022-01-28-02:41:13,4,7,2.47057
552,2022-01-28-02:41:18,7,6,4.74893
553,2022-01-28-02:41:22,6,7,4.72957
554,2022-01-28-02:41:26,7,2,3.16389
555,2022-01-28-02:41:28,2,5,2.14907
556,2022-01-28-02:41:30,5,1,2.46189
557,2022-01-28-02:41:32,1,5,2.33498
558,2022-01-28-02:41:36,5,6,3.63567
559,2022-01-28-02:41:40,6,4,4.28234
560,2022-01-28-02:41:43,4,5,2.40585
561,2022-01-28-02:41:46,5,3,2.80543
562,2022-01-28-02:41:48,3,5,2.65717
563,2022-01-28-02:41:52,5,6,3.64355
564,2022-01-28-02:41:56,6,0,4.17523
565,2022-01-28-02:41:59,0,3,2.94147
566,2022-01-28-02:42:02,3,2,3.22766
567,2022-01-28-02:42:04,2,5,2.03388
568,2022-01-28-02:42:07,5,1,2.54863
569,2022-01-28-02:42:08,1,0,1.35552
570,2022-01-28-02:42:11,0,5,2.30052
571,2022-01-28-02:42:13,5,4,2.19204
572,2022-01-28-02:42:14,4,1,1.69201
573,2022-01-28-02:42:17,1,3,2.71228
574,2022-01-28-02:42:20,3,0,2.76223
575,2022-01-28-02:42:23,0,3,2.97456
576,2022-01-28-02:42:26,3,7,2.96698
577,2022-01-28-02:42:28,7,4,2.18070
578,2022-01-28-02:42:30,4,0,1.94721
579,2022-01-28-02:42:32,0,4,2.06413
580,2022-01-28-02:42:36,4,6,4.26798
