timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1644905246308907008,2022-02-15-06:07:26,10.1.1.6,-8,-0.100,-0.100,-0.100,0.000,0.000,0.000
1644905246400881920,2022-02-15-06:07:26,10.1.1.6,22,-0.090,-0.090,-0.090,0.000,0.000,0.000
1644905246448827136,2022-02-15-06:07:26,10.1.1.6,30,-0.080,-0.080,-0.080,0.000,0.000,0.000
1644905246489876992,2022-02-15-06:07:26,10.1.1.6,19,-0.070,-0.070,-0.070,0.000,0.000,0.000
1644905246546574080,2022-02-15-06:07:26,10.1.1.6,29,-0.060,-0.060,-0.060,0.000,0.000,0.000
1644905246607633152,2022-02-15-06:07:26,10.1.1.6,39,-0.050,-0.050,-0.050,0.000,0.000,0.000
1644905246648505856,2022-02-15-06:07:26,10.1.1.6,28,-0.040,-0.040,-0.040,0.000,0.000,0.000
1644905246706971904,2022-02-15-06:07:26,10.1.1.6,38,-0.030,-0.030,-0.030,0.000,0.000,0.000
1644905246747170816,2022-02-15-06:07:26,10.1.1.6,27,-0.020,-0.020,-0.020,0.000,0.000,0.000
1644905246808718848,2022-02-15-06:07:26,10.1.1.6,37,-0.010,-0.010,-0.010,0.000,0.000,0.000
1644905246849370112,2022-02-15-06:07:26,10.1.1.6,26,0.000,0.000,0.000,0.000,0.000,0.000
1644905246907124992,2022-02-15-06:07:26,10.1.1.6,35,0.010,0.010,0.010,0.000,0.000,0.000
1644905246948343040,2022-02-15-06:07:26,10.1.1.6,25,0.020,0.020,0.020,0.000,0.000,0.000
1644905247008955904,2022-02-15-06:07:27,10.1.1.6,34,0.030,0.030,0.030,0.000,0.000,0.000
1644905247048062976,2022-02-15-06:07:27,10.1.1.6,24,0.040,0.040,0.040,0.000,0.000,0.000
1644905247107436032,2022-02-15-06:07:27,10.1.1.6,34,0.050,0.050,0.050,0.000,0.000,0.000
1644905247147352064,2022-02-15-06:07:27,10.1.1.6,23,0.060,0.060,0.060,0.000,0.000,0.000
1644905247206612224,2022-02-15-06:07:27,10.1.1.6,32,0.070,0.070,0.070,0.000,0.000,0.000
1644905247246130944,2022-02-15-06:07:27,10.1.1.6,22,0.080,0.080,0.080,0.000,0.000,0.000
1644905247306921984,2022-02-15-06:07:27,10.1.1.6,31,0.090,0.090,0.090,0.000,0.000,0.000
1644905247346873088,2022-02-15-06:07:27,10.1.1.6,20,0.100,0.100,0.100,0.000,0.000,0.000
1644905247406821120,2022-02-15-06:07:27,10.1.1.6,30,0.090,0.090,0.090,0.000,0.000,0.000
1644905247466619136,2022-02-15-06:07:27,10.1.1.6,38,0.080,0.080,0.080,0.000,0.000,0.000
1644905247507083776,2022-02-15-06:07:27,10.1.1.6,27,0.070,0.070,0.070,0.000,0.000,0.000
1644905247567011072,2022-02-15-06:07:27,10.1.1.6,36,0.060,0.060,0.060,0.000,0.000,0.000
1644905247607532032,2022-02-15-06:07:27,10.1.1.6,26,0.050,0.050,0.050,0.000,0.000,0.000
1644905247666804992,2022-02-15-06:07:27,10.1.1.6,34,0.040,0.040,0.040,0.000,0.000,0.000
1644905247708235008,2022-02-15-06:07:27,10.1.1.6,23,0.030,0.030,0.030,0.000,0.000,0.000
1644905247766430976,2022-02-15-06:07:27,10.1.1.6,32,0.020,0.020,0.020,0.000,0.000,0.000
1644905247807260160,2022-02-15-06:07:27,10.1.1.6,22,0.010,0.010,0.010,0.000,0.000,0.000
1644905247866366976,2022-02-15-06:07:27,10.1.1.6,31,0.000,0.000,0.000,0.000,0.000,0.000
1644905247906889984,2022-02-15-06:07:27,10.1.1.6,20,-0.010,-0.010,-0.010,0.000,0.000,0.000
1644905247966327808,2022-02-15-06:07:27,10.1.1.6,30,-0.020,-0.020,-0.020,0.000,0.000,0.000
1644905248028595968,2022-02-15-06:07:28,10.1.1.6,38,-0.030,-0.030,-0.030,0.000,0.000,0.000
1644905248068186880,2022-02-15-06:07:28,10.1.1.6,26,-0.040,-0.040,-0.040,0.000,0.000,0.000
1644905248126257920,2022-02-15-06:07:28,10.1.1.6,32,-0.050,-0.050,-0.050,0.000,0.000,0.000
1644905248167980032,2022-02-15-06:07:28,10.1.1.6,22,-0.060,-0.060,-0.060,0.000,0.000,0.000
1644905248227997184,2022-02-15-06:07:28,10.1.1.6,31,-0.070,-0.070,-0.070,0.000,0.000,0.000
1644905248267250944,2022-02-15-06:07:28,10.1.1.6,20,-0.080,-0.080,-0.080,0.000,0.000,0.000
1644905248319452928,2022-02-15-06:07:28,10.1.1.6,22,-0.090,-0.090,-0.090,0.000,0.000,0.000
1644905248367269888,2022-02-15-06:07:28,10.1.1.6,19,-0.100,-0.100,-0.100,0.000,0.000,0.000
1644905248427294976,2022-02-15-06:07:28,10.1.1.6,29,-0.090,-0.090,-0.090,0.000,0.000,0.000
1644905248489147904,2022-02-15-06:07:28,10.1.1.6,37,-0.080,-0.080,-0.080,0.000,0.000,0.000
1644905248527136000,2022-02-15-06:07:28,10.1.1.6,25,-0.070,-0.070,-0.070,0.000,0.000,0.000
1644905248588376064,2022-02-15-06:07:28,10.1.1.6,32,-0.060,-0.060,-0.060,0.000,0.000,0.000
1644905248646272000,2022-02-15-06:07:28,10.1.1.6,38,-0.050,-0.050,-0.050,0.000,0.000,0.000
1644905248686279936,2022-02-15-06:07:28,10.1.1.6,27,-0.040,-0.040,-0.040,0.000,0.000,0.000
1644905248746520064,2022-02-15-06:07:28,10.1.1.6,36,-0.030,-0.030,-0.030,0.000,0.000,0.000
1644905248787277824,2022-02-15-06:07:28,10.1.1.6,25,-0.020,-0.020,-0.020,0.000,0.000,0.000
1644905248847724032,2022-02-15-06:07:28,10.1.1.6,33,-0.010,-0.010,-0.010,0.000,0.000,0.000
1644905248886765056,2022-02-15-06:07:28,10.1.1.6,21,0.000,0.000,0.000,0.000,0.000,0.000
1644905248946932992,2022-02-15-06:07:28,10.1.1.6,31,0.010,0.010,0.010,0.000,0.000,0.000
1644905248986391040,2022-02-15-06:07:28,10.1.1.6,19,0.019,0.019,0.019,0.000,0.000,0.000
1644905249047086848,2022-02-15-06:07:29,10.1.1.6,29,0.030,0.030,0.030,0.000,0.000,0.000
1644905249108395008,2022-02-15-06:07:29,10.1.1.6,38,0.040,0.040,0.040,0.000,0.000,0.000
1644905249148668160,2022-02-15-06:07:29,10.1.1.6,26,0.050,0.050,0.050,0.000,0.000,0.000
1644905249208143872,2022-02-15-06:07:29,10.1.1.6,34,0.060,0.060,0.060,0.000,0.000,0.000
1644905249246572032,2022-02-15-06:07:29,10.1.1.6,23,0.070,0.070,0.070,0.000,0.000,0.000
1644905249306684928,2022-02-15-06:07:29,10.1.1.6,32,0.080,0.080,0.080,0.000,0.000,0.000
1644905249346681088,2022-02-15-06:07:29,10.1.1.6,22,0.090,0.090,0.090,0.000,0.000,0.000
1644905249407911936,2022-02-15-06:07:29,10.1.1.6,32,0.100,0.100,0.100,0.000,0.000,0.000
1644905249447077888,2022-02-15-06:07:29,10.1.1.6,22,0.090,0.090,0.090,0.000,0.000,0.000
1644905249506627072,2022-02-15-06:07:29,10.1.1.6,31,0.080,0.080,0.080,0.000,0.000,0.000
1644905249547003904,2022-02-15-06:07:29,10.1.1.6,20,0.070,0.070,0.070,0.000,0.000,0.000
1644905249606368000,2022-02-15-06:07:29,10.1.1.6,30,0.060,0.060,0.060,0.000,0.000,0.000
1644905249647526912,2022-02-15-06:07:29,10.1.1.6,18,0.051,0.051,0.051,0.000,0.000,0.000
1644905249708427008,2022-02-15-06:07:29,10.1.1.6,28,0.040,0.040,0.040,0.000,0.000,0.000
1644905249767540992,2022-02-15-06:07:29,10.1.1.6,38,0.030,0.030,0.030,0.000,0.000,0.000
1644905249808105984,2022-02-15-06:07:29,10.1.1.6,26,0.020,0.020,0.020,0.000,0.000,0.000
1644905249867055872,2022-02-15-06:07:29,10.1.1.6,35,0.010,0.010,0.010,0.000,0.000,0.000
1644905249907282176,2022-02-15-06:07:29,10.1.1.6,25,0.000,0.000,0.000,0.000,0.000,0.000
1644905249966771968,2022-02-15-06:07:29,10.1.1.6,34,-0.010,-0.010,-0.010,0.000,0.000,0.000
1644905250006597888,2022-02-15-06:07:30,10.1.1.6,22,-0.020,-0.020,-0.020,0.000,0.000,0.000
1644905250066166016,2022-02-15-06:07:30,10.1.1.6,31,-0.030,-0.030,-0.030,0.000,0.000,0.000
1644905250106477056,2022-02-15-06:07:30,10.1.1.6,21,-0.040,-0.040,-0.040,0.000,0.000,0.000
1644905250166353920,2022-02-15-06:07:30,10.1.1.6,30,-0.050,-0.050,-0.050,0.000,0.000,0.000
1644905250207200000,2022-02-15-06:07:30,10.1.1.6,20,-0.060,-0.060,-0.060,0.000,0.000,0.000
1644905250266285824,2022-02-15-06:07:30,10.1.1.6,30,-0.070,-0.070,-0.070,0.000,0.000,0.000
1644905250306019072,2022-02-15-06:07:30,10.1.1.6,19,-0.079,-0.079,-0.079,0.000,0.000,0.000
1644905250369498880,2022-02-15-06:07:30,10.1.1.6,28,-0.090,-0.090,-0.090,0.000,0.000,0.000
1644905250428616960,2022-02-15-06:07:30,10.1.1.6,37,-0.100,-0.100,-0.100,0.000,0.000,0.000
1644905250466921984,2022-02-15-06:07:30,10.1.1.6,26,-0.090,-0.090,-0.090,0.000,0.000,0.000
1644905250520115968,2022-02-15-06:07:30,10.1.1.6,27,-0.080,-0.080,-0.080,0.000,0.000,0.000
1644905250569120768,2022-02-15-06:07:30,10.1.1.6,24,-0.070,-0.070,-0.070,0.000,0.000,0.000
1644905250628555008,2022-02-15-06:07:30,10.1.1.6,33,-0.060,-0.060,-0.060,0.000,0.000,0.000
1644905250668965120,2022-02-15-06:07:30,10.1.1.6,22,-0.050,-0.050,-0.050,0.000,0.000,0.000
1644905250727982080,2022-02-15-06:07:30,10.1.1.6,31,-0.040,-0.040,-0.040,0.000,0.000,0.000
1644905250768137984,2022-02-15-06:07:30,10.1.1.6,20,-0.030,-0.030,-0.030,0.000,0.000,0.000
1644905250828546048,2022-02-15-06:07:30,10.1.1.6,29,-0.020,-0.020,-0.020,0.000,0.000,0.000
1644905250867163904,2022-02-15-06:07:30,10.1.1.6,19,-0.010,-0.010,-0.010,0.000,0.000,0.000
