"iteration,date,init_position,final_position,time"
102,2022-01-28-06:19:00,1,7,1.79677
103,2022-01-28-06:19:04,7,0,3.36303
104,2022-01-28-06:19:06,0,7,2.05197
105,2022-01-28-06:19:09,7,5,2.82204
106,2022-01-28-06:19:13,5,7,4.68263
107,2022-01-28-06:19:19,7,1,5.28433
108,2022-01-28-06:19:30,1,0,10.87227
109,2022-01-28-06:19:33,0,7,2.93665
110,2022-01-28-06:19:36,7,4,2.69473
111,2022-01-28-06:19:38,4,2,2.19053
112,2022-01-28-06:19:40,2,4,1.84924
113,2022-01-28-06:19:41,4,1,1.54037
114,2022-01-28-06:19:45,1,5,3.48148
115,2022-01-28-06:19:56,5,3,10.93838
116,2022-01-28-06:20:01,3,1,4.71979
117,2022-01-28-06:20:02,1,0,1.35575
118,2022-01-28-06:20:04,0,4,1.70952
119,2022-01-28-06:20:06,4,2,2.47589
120,2022-01-28-06:20:10,2,3,3.72450
121,2022-01-28-06:20:15,3,0,5.52747
122,2022-01-28-06:20:32,0,6,10.72724
123,2022-01-28-06:20:42,6,4,9.72150
124,2022-01-28-06:20:47,4,0,2.21215
125,2022-01-28-06:20:50,0,3,3.14533
126,2022-01-28-06:21:02,3,6,11.26556
127,2022-01-28-06:21:08,6,2,6.24995
128,2022-01-28-06:21:12,2,4,3.65964
129,2022-01-28-06:21:16,4,6,4.27596
130,2022-01-28-06:21:27,6,0,10.73868
131,2022-01-28-06:21:40,0,7,8.90130
132,2022-01-28-06:21:50,7,0,5.59157
133,2022-01-28-06:22:01,0,2,8.50992
134,2022-01-28-06:23:31,2,5,86.26588
135,2022-01-28-06:23:36,5,7,5.13972
136,2022-01-28-06:23:40,7,3,3.87768
137,2022-01-28-06:23:42,3,1,2.69716
138,2022-01-28-06:23:45,1,3,2.71689
139,2022-01-28-06:23:50,3,2,4.47428
140,2022-01-28-06:23:52,2,4,2.00576
141,2022-01-28-06:23:56,4,0,4.40566
142,2022-01-28-06:23:58,0,5,2.09645
143,2022-01-28-06:24:01,5,6,2.92535
144,2022-01-28-06:24:05,6,2,4.34013
145,2022-01-28-06:24:10,2,3,4.52989
146,2022-01-28-06:24:13,3,7,3.44627
147,2022-01-28-06:24:17,7,1,3.98243
148,2022-01-28-06:24:19,1,0,1.38400
149,2022-01-28-06:24:21,0,5,2.32934
150,2022-01-28-06:24:24,5,3,3.19395
151,2022-01-28-06:24:27,3,1,3.02227
152,2022-01-28-06:24:29,1,4,1.41178
153,2022-01-28-06:24:31,4,7,1.97063
154,2022-01-28-06:24:35,7,6,4.14778
155,2022-01-28-06:24:38,6,2,3.48310
156,2022-01-28-06:24:43,2,1,4.87930
157,2022-01-28-06:24:46,1,3,2.70024
158,2022-01-28-06:24:49,3,7,3.61855
159,2022-01-28-06:24:54,7,4,4.56060
160,2022-01-28-06:24:59,4,7,4.49226
161,2022-01-28-06:25:00,7,1,1.92492
162,2022-01-28-06:25:03,1,5,2.41258
163,2022-01-28-06:25:07,5,3,4.02757
164,2022-01-28-06:25:11,3,5,3.83541
165,2022-01-28-06:25:14,5,0,3.46088
166,2022-01-28-06:25:18,0,3,4.28270
167,2022-01-28-06:25:21,3,0,2.47668
168,2022-01-28-06:25:23,0,4,1.76686
169,2022-01-28-06:25:25,4,7,2.24175
170,2022-01-28-06:25:28,7,3,2.58053
171,2022-01-28-06:25:30,3,5,2.64734
172,2022-01-28-06:25:33,5,4,2.66055
173,2022-01-28-06:25:34,4,1,1.50798
174,2022-01-28-06:25:37,1,2,2.47902
175,2022-01-28-06:25:39,2,4,1.92531
176,2022-01-28-06:25:41,4,0,1.70921
177,2022-01-28-06:25:43,0,3,2.70902
178,2022-01-28-06:25:45,3,4,2.23896
179,2022-01-28-06:25:47,4,5,1.93202
180,2022-01-28-06:25:50,5,0,2.30464
181,2022-01-28-06:25:52,0,7,2.13054
182,2022-01-28-06:25:55,7,4,3.13470
183,2022-01-28-06:25:59,4,6,3.68676
184,2022-01-28-06:26:02,6,5,3.61992
185,2022-01-28-06:26:04,5,2,1.78454
186,2022-01-28-06:26:06,2,1,2.37232
187,2022-01-28-06:26:09,1,2,2.25958
188,2022-01-28-06:26:13,2,6,3.83340
189,2022-01-28-06:26:16,6,1,3.23312
190,2022-01-28-06:26:18,1,7,1.93378
191,2022-01-28-06:26:21,7,5,2.84268
192,2022-01-28-06:26:24,5,3,2.99261
193,2022-01-28-06:26:26,3,6,2.18809
194,2022-01-28-06:26:28,6,3,2.30505
195,2022-01-28-06:26:30,3,6,2.40559
196,2022-01-28-06:26:36,6,7,5.45301
197,2022-01-28-06:26:42,7,4,5.69346
198,2022-01-28-06:26:46,4,6,4.24606
199,2022-01-28-06:26:49,6,1,2.93224
200,2022-01-28-06:26:51,1,2,2.23757
201,2022-01-28-06:26:54,2,7,2.74717
202,2022-01-28-06:26:56,7,0,2.41237
203,2022-01-28-06:26:58,0,2,1.99807
204,2022-01-28-06:27:01,2,7,2.70314
205,2022-01-28-06:27:05,7,1,3.98945
206,2022-01-28-06:27:06,1,0,1.41263
207,2022-01-28-06:27:08,0,2,2.03186
208,2022-01-28-06:27:10,2,4,1.95647
209,2022-01-28-06:27:13,4,2,2.26797
210,2022-01-28-06:27:15,2,7,2.87383
211,2022-01-28-06:27:19,7,5,3.22810
212,2022-01-28-06:27:22,5,6,3.37959
213,2022-01-28-06:27:26,6,4,3.59124
214,2022-01-28-06:27:29,4,6,3.79045
215,2022-01-28-06:27:33,6,7,3.13351
216,2022-01-28-06:27:35,7,6,2.94170
217,2022-01-28-06:27:40,6,5,4.20347
218,2022-01-28-06:27:43,5,7,2.83397
219,2022-01-28-06:27:46,7,4,3.52610
220,2022-01-28-06:27:51,4,1,4.67230
221,2022-01-28-06:27:53,1,2,2.37847
222,2022-01-28-06:27:56,2,7,2.72513
223,2022-01-28-06:27:58,7,1,1.83168
224,2022-01-28-06:28:01,1,6,2.95770
225,2022-01-28-06:28:05,6,2,4.52675
226,2022-01-28-06:28:10,2,3,4.62705
227,2022-01-28-06:28:12,3,0,2.55389
228,2022-01-28-06:28:14,0,4,1.87188
229,2022-01-28-06:28:18,4,6,3.82029
230,2022-01-28-06:28:22,6,0,3.84318
231,2022-01-28-06:28:24,0,5,2.33790
232,2022-01-28-06:28:28,5,6,3.64236
233,2022-01-28-06:28:31,6,2,3.54888
234,2022-01-28-06:28:37,2,1,5.94602
235,2022-01-28-06:28:39,1,4,1.67124
236,2022-01-28-06:28:41,4,1,1.47584
237,2022-01-28-06:28:44,1,3,3.68551
238,2022-01-28-06:28:48,3,7,4.11397
239,2022-01-28-06:28:51,7,4,2.21866
240,2022-01-28-06:28:53,4,2,2.22931
241,2022-01-28-06:28:55,2,5,1.77576
242,2022-01-28-06:28:58,5,6,3.36728
243,2022-01-28-06:29:02,6,3,4.40990
244,2022-01-28-06:29:05,3,6,2.18781
245,2022-01-28-06:29:07,6,0,2.96734
246,2022-01-28-06:29:09,0,1,1.27581
247,2022-01-28-06:29:11,1,5,2.48241
248,2022-01-28-06:29:14,5,1,2.73894
249,2022-01-28-06:29:16,1,7,1.94339
250,2022-01-28-06:29:19,7,2,2.93113
251,2022-01-28-06:29:22,2,7,2.86035
252,2022-01-28-06:29:24,7,0,2.15164
253,2022-01-28-06:29:25,0,1,1.29988
254,2022-01-28-06:29:27,1,5,2.30306
255,2022-01-28-06:29:30,5,3,2.80866
256,2022-01-28-06:29:33,3,5,2.62637
257,2022-01-28-06:29:35,5,1,2.21300
258,2022-01-28-06:29:37,1,4,1.52105
259,2022-01-28-06:29:39,4,7,2.12381
260,2022-01-28-06:29:41,7,1,1.99281
261,2022-01-28-06:29:44,1,6,3.61610
262,2022-01-28-06:29:47,6,7,3.03571
263,2022-01-28-06:29:51,7,5,3.06972
264,2022-01-28-06:29:54,5,6,3.44639
265,2022-01-28-06:29:58,6,4,4.47712
266,2022-01-28-06:30:02,4,6,3.89064
267,2022-01-28-06:30:06,6,5,3.89942
268,2022-01-28-06:30:09,5,2,2.47345
269,2022-01-28-06:30:11,2,5,1.89784
270,2022-01-28-06:30:14,5,3,3.28656
271,2022-01-28-06:30:16,3,6,2.26808
272,2022-01-28-06:30:19,6,5,2.87584
273,2022-01-28-06:30:23,5,6,3.91728
274,2022-01-28-06:30:27,6,0,3.98876
275,2022-01-28-06:30:30,0,5,2.57755
276,2022-01-28-06:30:32,5,1,2.76994
277,2022-01-28-06:30:34,1,0,1.33272
278,2022-01-28-06:30:36,0,4,1.85017
279,2022-01-28-06:30:38,4,3,2.39451
280,2022-01-28-06:30:41,3,1,3.24442
281,2022-01-28-06:30:43,1,4,1.79545
282,2022-01-28-06:30:45,4,7,1.99765
283,2022-01-28-06:30:47,7,4,2.23306
284,2022-01-28-06:30:49,4,0,1.82974
285,2022-01-28-06:30:52,0,5,2.58688
286,2022-01-28-06:30:54,5,7,2.75605
287,2022-01-28-06:30:58,7,0,3.43619
288,2022-01-28-06:31:00,0,2,1.91996
289,2022-01-28-06:31:02,2,0,1.94052
290,2022-01-28-06:31:04,0,2,2.13965
291,2022-01-28-06:31:06,2,1,2.17384
292,2022-01-28-06:31:07,1,0,1.38121
293,2022-01-28-06:31:10,0,5,2.35888
294,2022-01-28-06:31:14,5,2,4.60506
295,2022-01-28-06:31:16,2,4,2.13190
296,2022-01-28-06:31:21,4,0,4.54815
297,2022-01-28-06:31:24,0,5,2.55870
298,2022-01-28-06:31:27,5,6,3.58120
299,2022-01-28-06:31:32,6,7,4.72190
300,2022-01-28-06:31:35,7,2,3.39277
301,2022-01-28-06:31:38,2,7,2.93215
302,2022-01-28-06:31:42,7,3,3.62183
303,2022-01-28-06:31:45,3,7,3.32887
304,2022-01-28-06:31:49,7,4,3.65802
305,2022-01-28-06:31:51,4,3,2.40234
306,2022-01-28-06:31:54,3,1,2.87506
307,2022-01-28-06:31:56,1,2,2.25924
308,2022-01-28-06:32:00,2,6,3.47749
309,2022-01-28-06:32:03,6,7,3.32338
310,2022-01-28-06:32:07,7,0,3.58028
311,2022-01-28-06:32:09,0,2,2.19400
312,2022-01-28-06:32:11,2,5,2.15539
313,2022-01-28-06:32:14,5,1,3.09428
314,2022-01-28-06:32:17,1,3,2.80153
315,2022-01-28-06:32:19,3,6,2.28422
316,2022-01-28-06:32:22,6,3,2.27466
317,2022-01-28-06:32:24,3,6,2.41059
318,2022-01-28-06:32:27,6,1,3.01340
319,2022-01-28-06:32:28,1,4,1.47027
320,2022-01-28-06:32:31,4,7,2.06706
321,2022-01-28-06:32:33,7,1,2.25440
322,2022-01-28-06:32:37,1,6,4.06454
323,2022-01-28-06:32:41,6,5,3.90968
324,2022-01-28-06:32:45,5,4,4.00921
325,2022-01-28-06:32:49,4,2,4.21559
326,2022-01-28-06:32:53,2,6,4.00735
327,2022-01-28-06:32:56,6,7,2.97831
328,2022-01-28-06:32:59,7,6,2.85802
329,2022-01-28-06:33:03,6,5,4.17145
330,2022-01-28-06:33:05,5,1,2.45246
331,2022-01-28-06:33:08,1,3,2.56968
332,2022-01-28-06:33:13,3,2,4.92487
333,2022-01-28-06:33:17,2,5,4.04184
334,2022-01-28-06:33:19,5,2,2.15122
335,2022-01-28-06:33:23,2,3,3.42488
336,2022-01-28-06:33:25,3,4,2.56859
337,2022-01-28-06:33:27,4,0,1.81794
338,2022-01-28-06:33:29,0,1,1.69290
339,2022-01-28-06:33:30,1,0,1.62603
340,2022-01-28-06:33:33,0,5,2.83218
341,2022-01-28-06:33:36,5,7,3.12113
342,2022-01-28-06:33:41,7,5,4.26325
343,2022-01-28-06:33:44,5,7,3.00070
344,2022-01-28-06:33:47,7,6,3.04543
345,2022-01-28-06:33:51,6,3,4.38191
346,2022-01-28-06:33:55,3,5,3.83224
347,2022-01-28-06:33:59,5,4,3.94954
348,2022-01-28-06:34:04,4,7,5.03543
349,2022-01-28-06:34:07,7,6,3.38784
350,2022-01-28-06:34:10,6,7,2.88389
351,2022-01-28-06:34:16,7,2,5.48587
352,2022-01-28-06:34:19,2,6,3.58558
353,2022-01-28-06:34:23,6,4,4.12861
354,2022-01-28-06:34:27,4,2,3.70868
355,2022-01-28-06:34:29,2,4,2.24136
356,2022-01-28-06:34:31,4,0,1.93785
357,2022-01-28-06:34:33,0,1,1.47367
358,2022-01-28-06:34:35,1,7,2.06657
359,2022-01-28-06:34:39,7,4,4.60601
360,2022-01-28-06:34:44,4,0,4.55833
361,2022-01-28-06:34:46,0,7,2.39506
362,2022-01-28-06:34:49,7,6,2.97630
363,2022-01-28-06:34:52,6,1,3.05990
364,2022-01-28-06:34:55,1,3,2.71834
365,2022-01-28-06:34:57,3,6,2.40783
366,2022-01-28-06:35:01,6,0,3.31920
367,2022-01-28-06:35:03,0,2,2.18475
368,2022-01-28-06:35:05,2,5,1.95454
369,2022-01-28-06:35:08,5,7,3.25731
370,2022-01-28-06:35:12,7,2,3.87646
371,2022-01-28-06:35:16,2,3,3.59085
372,2022-01-28-06:35:20,3,1,4.38854
373,2022-01-28-06:35:22,1,4,1.87075
374,2022-01-28-06:35:25,4,3,2.75209
375,2022-01-28-06:35:28,3,2,2.96742
376,2022-01-28-06:35:30,2,0,2.15159
377,2022-01-28-06:35:32,0,4,1.91444
378,2022-01-28-06:35:34,4,7,2.34611
379,2022-01-28-06:35:37,7,3,2.61865
380,2022-01-28-06:35:42,3,2,5.31742
381,2022-01-28-06:35:47,2,0,4.67395
382,2022-01-28-06:35:49,0,5,2.46595
383,2022-01-28-06:35:52,5,7,3.11094
384,2022-01-28-06:35:56,7,2,4.05040
385,2022-01-28-06:36:00,2,7,3.97784
386,2022-01-28-06:36:04,7,2,3.50488
387,2022-01-28-06:36:08,2,5,4.56273
388,2022-01-28-06:36:12,5,6,4.04129
389,2022-01-28-06:36:17,6,3,4.48097
390,2022-01-28-06:36:20,3,0,3.35923
391,2022-01-28-06:36:23,0,2,2.37586
392,2022-01-28-06:36:26,2,3,3.88539
393,2022-01-28-06:36:31,3,7,4.45774
394,2022-01-28-06:36:34,7,4,2.68352
395,2022-01-28-06:36:39,4,2,4.94973
396,2022-01-28-06:36:43,2,5,4.12639
397,2022-01-28-06:36:44,5,2,1.78115
398,2022-01-28-06:36:48,2,6,3.81603
399,2022-01-28-06:36:52,6,5,3.98915
400,2022-01-28-06:36:56,5,6,3.67037
401,2022-01-28-06:36:59,6,2,3.37723
402,2022-01-28-06:37:02,2,4,2.19744
403,2022-01-28-06:37:04,4,3,2.57809
404,2022-01-28-06:37:08,3,7,3.69241
405,2022-01-28-06:37:12,7,1,3.96656
406,2022-01-28-06:37:14,1,7,2.28378
407,2022-01-28-06:37:16,7,1,2.43074
408,2022-01-28-06:37:19,1,3,2.99754
409,2022-01-28-06:37:22,3,6,2.67434
410,2022-01-28-06:37:25,6,5,3.31829
411,2022-01-28-06:37:28,5,3,2.83385
412,2022-01-28-06:37:31,3,6,2.46667
413,2022-01-28-06:37:33,6,3,2.37544
414,2022-01-28-06:37:36,3,4,3.12271
415,2022-01-28-06:37:40,4,6,4.02165
416,2022-01-28-06:37:45,6,3,4.72413
417,2022-01-28-06:37:48,3,2,3.35925
418,2022-01-28-06:37:51,2,7,2.98243
419,2022-01-28-06:37:55,7,2,3.20774
420,2022-01-28-06:37:58,2,7,3.20213
421,2022-01-28-06:38:01,7,3,3.10588
422,2022-01-28-06:38:04,3,5,2.99076
423,2022-01-28-06:38:06,5,1,2.47013
424,2022-01-28-06:38:10,1,3,4.01142
425,2022-01-28-06:38:15,3,7,4.31088
426,2022-01-28-06:38:19,7,3,4.56827
427,2022-01-28-06:38:23,3,0,4.11247
428,2022-01-28-06:38:25,0,4,1.89770
429,2022-01-28-06:38:28,4,2,2.73198
430,2022-01-28-06:38:30,2,5,1.86981
431,2022-01-28-06:38:33,5,3,2.99186
432,2022-01-28-06:38:36,3,4,2.64774
433,2022-01-28-06:38:38,4,3,2.64984
434,2022-01-28-06:38:41,3,5,2.67311
435,2022-01-28-06:38:44,5,6,3.46009
436,2022-01-28-06:38:49,6,4,4.20165
437,2022-01-28-06:38:51,4,2,2.66628
438,2022-01-28-06:38:54,2,4,2.36758
439,2022-01-28-06:38:56,4,1,1.95155
440,2022-01-28-06:38:57,1,0,1.59742
441,2022-01-28-06:39:00,0,5,2.75297
442,2022-01-28-06:39:04,5,6,4.35199
443,2022-01-28-06:39:08,6,2,3.72641
444,2022-01-28-06:39:10,2,0,2.31393
445,2022-01-28-06:39:14,0,6,4.19035
446,2022-01-28-06:39:19,6,5,4.06056
447,2022-01-28-06:39:23,5,2,4.57609
448,2022-01-28-06:39:28,2,3,5.12530
449,2022-01-28-06:39:31,3,6,2.59518
450,2022-01-28-06:39:34,6,1,3.36841
451,2022-01-28-06:39:38,1,6,3.34347
452,2022-01-28-06:39:40,6,3,2.77442
453,2022-01-28-06:39:45,3,2,5.00201
454,2022-01-28-06:39:49,2,5,4.13158
455,2022-01-28-06:39:54,5,3,4.11058
456,2022-01-28-06:39:57,3,7,3.85464
457,2022-01-28-06:40:01,7,0,3.53499
458,2022-01-28-06:40:04,0,7,2.55481
459,2022-01-28-06:40:06,7,1,2.30519
460,2022-01-28-06:40:08,1,7,2.22995
461,2022-01-28-06:40:11,7,5,3.28995
462,2022-01-28-06:40:14,5,1,2.88707
463,2022-01-28-06:40:16,1,4,1.96167
464,2022-01-28-06:40:19,4,7,2.49411
465,2022-01-28-06:40:21,7,3,2.76743
466,2022-01-28-06:40:25,3,2,3.15673
467,2022-01-28-06:40:27,2,1,2.71954
468,2022-01-28-06:40:30,1,5,2.96490
469,2022-01-28-06:40:33,5,7,2.97663
470,2022-01-28-06:40:38,7,2,4.68247
471,2022-01-28-06:40:43,2,7,5.09466
472,2022-01-28-06:40:46,7,2,3.11273
473,2022-01-28-06:40:48,2,0,2.14821
474,2022-01-28-06:40:51,0,5,2.90650
475,2022-01-28-06:40:53,5,2,2.19799
476,2022-01-28-06:40:56,2,1,2.39962
477,2022-01-28-06:40:58,1,2,2.58947
478,2022-01-28-06:41:03,2,3,4.05859
479,2022-01-28-06:41:05,3,4,2.87349
480,2022-01-28-06:41:11,4,2,5.58208
481,2022-01-28-06:41:16,2,1,4.96420
482,2022-01-28-06:41:18,1,0,1.57924
483,2022-01-28-06:41:20,0,2,2.48643
484,2022-01-28-06:41:22,2,4,2.49412
485,2022-01-28-06:41:25,4,0,2.36169
486,2022-01-28-06:41:29,0,3,4.14382
487,2022-01-28-06:41:32,3,4,3.38296
488,2022-01-28-06:41:37,4,5,4.15322
489,2022-01-28-06:41:41,5,4,4.49568
490,2022-01-28-06:41:45,4,7,3.81309
491,2022-01-28-06:41:48,7,5,3.04471
492,2022-01-28-06:41:50,5,4,2.57758
493,2022-01-28-06:41:55,4,2,4.95132
494,2022-01-28-06:41:59,2,7,3.63289
495,2022-01-28-06:42:04,7,4,5.19414
496,2022-01-28-06:42:09,4,2,4.61306
497,2022-01-28-06:42:13,2,6,3.93334
498,2022-01-28-06:42:17,6,1,4.47121
499,2022-01-28-06:42:20,1,5,2.39061
500,2022-01-28-06:42:22,5,1,2.36291
501,2022-01-28-06:42:24,1,0,1.60714
502,2022-01-28-06:42:26,0,5,2.74753
503,2022-01-28-06:42:29,5,1,2.84350
504,2022-01-28-06:42:31,1,7,2.13576
505,2022-01-28-06:42:34,7,0,2.68300
506,2022-01-28-06:42:38,0,6,4.26766
507,2022-01-28-06:42:43,6,2,4.90016
508,2022-01-28-06:42:48,2,3,4.82121
509,2022-01-28-06:42:51,3,7,2.78232
510,2022-01-28-06:42:54,7,6,3.23349
511,2022-01-28-06:42:58,6,1,3.38491
512,2022-01-28-06:43:00,1,3,2.81015
513,2022-01-28-06:43:03,3,1,2.63946
514,2022-01-28-06:43:05,1,7,2.31933
515,2022-01-28-06:43:10,7,6,4.77157
516,2022-01-28-06:43:15,6,4,4.82250
517,2022-01-28-06:43:17,4,1,2.15828
518,2022-01-28-06:43:20,1,7,2.48736
519,2022-01-28-06:43:23,7,2,3.30528
520,2022-01-28-06:43:26,2,7,3.48731
521,2022-01-28-06:43:29,7,0,2.65972
522,2022-01-28-06:43:31,0,1,1.76794
523,2022-01-28-06:43:33,1,4,2.18764
524,2022-01-28-06:43:35,4,1,1.86615
525,2022-01-28-06:43:40,1,3,5.02153
526,2022-01-28-06:43:44,3,2,4.25832
527,2022-01-28-06:43:47,2,0,2.38715
528,2022-01-28-06:43:49,0,5,2.60967
529,2022-01-28-06:43:52,5,1,3.09261
530,2022-01-28-06:43:54,1,0,1.71891
531,2022-01-28-06:43:57,0,5,2.95892
532,2022-01-28-06:43:59,5,2,2.49086
533,2022-01-28-06:44:03,2,7,3.15394
534,2022-01-28-06:44:07,7,3,3.98074
535,2022-01-28-06:44:11,3,2,3.95934
536,2022-01-28-06:44:13,2,1,2.34386
537,2022-01-28-06:44:15,1,0,2.02479
538,2022-01-28-06:44:17,0,2,2.35298
539,2022-01-28-06:44:19,2,5,1.98451
540,2022-01-28-06:44:22,5,7,3.16402
541,2022-01-28-06:44:26,7,5,3.97597
542,2022-01-28-06:44:29,5,1,2.92705
543,2022-01-28-06:44:32,1,5,2.67273
544,2022-01-28-06:44:35,5,7,3.50367
545,2022-01-28-06:44:40,7,1,4.13850
546,2022-01-28-06:44:42,1,0,1.88148
547,2022-01-28-06:44:44,0,7,2.62179
548,2022-01-28-06:44:49,7,3,4.42345
549,2022-01-28-06:44:53,3,1,4.05973
550,2022-01-28-06:44:56,1,3,3.04827
551,2022-01-28-06:45:00,3,1,4.40807
552,2022-01-28-06:45:02,1,0,2.01539
553,2022-01-28-06:45:04,0,4,2.18868
554,2022-01-28-06:45:06,4,1,1.79403
555,2022-01-28-06:45:09,1,7,2.46819
556,2022-01-28-06:45:12,7,2,3.30269
557,2022-01-28-06:45:15,2,7,3.21036
558,2022-01-28-06:45:18,7,2,3.22668
559,2022-01-28-06:45:21,2,0,2.34029
560,2022-01-28-06:45:22,0,1,1.67442
561,2022-01-28-06:45:25,1,7,2.37223
562,2022-01-28-06:45:28,7,0,2.93817
563,2022-01-28-06:45:31,0,3,3.19225
564,2022-01-28-06:45:34,3,6,2.85028
565,2022-01-28-06:45:36,6,3,2.56742
566,2022-01-28-06:45:40,3,1,3.55583
567,2022-01-28-06:45:43,1,5,3.68687
568,2022-01-28-06:45:46,5,2,2.33687
569,2022-01-28-06:45:49,2,3,3.29536
570,2022-01-28-06:45:53,3,7,3.84019
571,2022-01-28-06:45:57,7,3,4.40939
572,2022-01-28-06:46:00,3,0,2.68488
573,2022-01-28-06:46:04,0,6,4.01899
574,2022-01-28-06:46:08,6,3,4.41658
575,2022-01-28-06:46:13,3,4,4.15604
576,2022-01-28-06:46:15,4,0,2.44496
577,2022-01-28-06:46:19,0,3,4.31446
578,2022-01-28-06:46:24,3,2,4.52454
579,2022-01-28-06:46:26,2,4,2.32744
580,2022-01-28-06:46:28,4,5,2.22924
