timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1643341405112118016,2022-01-28-03:43:23,10.1.1.6,225,-0.330,-0.330,-0.330,0.000,0.000,0.000
1643341421379342080,2022-01-28-03:43:39,10.1.1.6,346,-0.470,-0.470,-0.470,0.000,0.000,0.000
1643341431027572992,2022-01-28-03:43:49,10.1.1.6,226,-0.310,-0.310,-0.310,0.000,0.000,0.000
1643341443125523968,2022-01-28-03:44:01,10.1.1.6,37,-0.030,-0.030,-0.030,0.000,0.000,0.000
1643341454085693952,2022-01-28-03:44:13,10.1.1.6,288,-0.390,-0.390,-0.390,0.000,0.000,0.000
1643341456294436096,2022-01-28-03:44:15,10.1.1.6,-23,-0.440,-0.440,-0.440,0.000,0.000,0.000
1643341457117682944,2022-01-28-03:44:17,10.1.1.6,237,-0.480,-0.480,-0.480,0.000,0.000,0.000
1643341473201952000,2022-01-28-03:44:31,10.1.1.6,54,-0.010,-0.010,-0.010,0.000,0.000,0.000
1643341478584759040,2022-01-28-03:44:37,10.1.1.6,234,-0.090,-0.090,-0.090,0.000,0.000,0.000
1643341479708514816,2022-01-28-03:44:38,10.1.1.6,-37,-0.090,-0.090,-0.090,0.000,0.000,0.000
1643341489522747136,2022-01-28-03:44:47,10.1.1.6,233,-0.390,-0.390,-0.390,0.000,0.000,0.000
1643341492861548032,2022-01-28-03:44:51,10.1.1.6,295,-0.460,-0.460,-0.460,0.000,0.000,0.000
1643341496784406016,2022-01-28-03:44:54,10.1.1.6,216,-0.450,-0.450,-0.450,0.000,0.000,0.000
1643341512043901952,2022-01-28-03:45:08,10.1.1.6,217,-0.060,-0.060,-0.060,0.000,0.000,0.000
1643341521270750976,2022-01-28-03:45:17,10.1.1.6,241,-0.030,-0.030,-0.030,0.000,0.000,0.000
1643341536349116928,2022-01-28-03:45:28,10.1.1.6,238,-0.240,-0.240,-0.240,0.000,0.000,0.000
1643341554544014080,2022-01-28-03:45:50,10.1.1.6,296,-0.480,-0.480,-0.480,0.000,0.000,0.000
1643341564132188160,2022-01-28-03:46:03,10.1.1.6,241,-0.390,-0.390,-0.390,0.000,0.000,0.000
1643341574055197952,2022-01-28-03:46:12,10.1.1.6,1007,-0.170,-0.170,-0.170,0.000,0.000,0.000
1643341594894984960,2022-01-28-03:46:33,10.1.1.6,218,-0.320,-0.320,-0.320,0.000,0.000,0.000
1643341598999272960,2022-01-28-03:46:38,10.1.1.6,234,-0.390,-0.390,-0.390,0.000,0.000,0.000
1643341610226003968,2022-01-28-03:46:46,10.1.1.6,297,-0.400,-0.400,-0.400,0.000,0.000,0.000
1643341627693993984,2022-01-28-03:47:06,10.1.1.6,276,-0.010,-0.010,-0.010,0.000,0.000,0.000
