"iteration,date,init_position,final_position,time"
110,2022-01-28-06:23:50,4,1,1.41283
111,2022-01-28-06:23:52,1,0,1.37677
112,2022-01-28-06:23:54,0,2,2.03510
113,2022-01-28-06:23:57,2,3,3.26902
114,2022-01-28-06:24:01,3,5,3.53072
115,2022-01-28-06:24:04,5,0,3.59327
116,2022-01-28-06:24:07,0,6,3.08663
117,2022-01-28-06:24:10,6,1,3.06391
118,2022-01-28-06:24:12,1,4,1.49984
119,2022-01-28-06:24:13,4,1,1.54436
120,2022-01-28-06:24:15,1,7,1.86737
121,2022-01-28-06:24:18,7,5,3.02193
122,2022-01-28-06:24:21,5,4,2.35009
123,2022-01-28-06:24:23,4,7,2.04351
124,2022-01-28-06:24:27,7,6,4.33589
125,2022-01-28-06:24:31,6,4,3.93533
126,2022-01-28-06:24:32,4,1,1.40113
127,2022-01-28-06:24:34,1,5,2.13996
128,2022-01-28-06:24:37,5,7,2.70167
129,2022-01-28-06:24:41,7,1,3.89281
130,2022-01-28-06:24:44,1,5,2.57481
131,2022-01-28-06:24:46,5,0,2.27244
132,2022-01-28-06:24:51,0,6,4.70086
133,2022-01-28-06:24:54,6,4,3.51740
134,2022-01-28-06:24:58,4,5,3.71405
135,2022-01-28-06:25:00,5,4,2.19837
136,2022-01-28-06:25:04,4,2,4.28207
137,2022-01-28-06:25:08,2,6,3.44533
138,2022-01-28-06:25:12,6,1,3.95151
139,2022-01-28-06:25:14,1,5,2.50926
140,2022-01-28-06:25:17,5,3,2.58147
141,2022-01-28-06:25:20,3,0,2.89683
142,2022-01-28-06:25:22,0,2,1.88146
143,2022-01-28-06:25:25,2,3,2.89559
144,2022-01-28-06:25:27,3,1,2.52584
145,2022-01-28-06:25:29,1,5,2.19640
146,2022-01-28-06:25:32,5,7,2.68241
147,2022-01-28-06:25:35,7,5,2.77432
148,2022-01-28-06:25:39,5,4,4.69917
149,2022-01-28-06:25:42,4,3,2.24302
150,2022-01-28-06:25:46,3,6,4.00864
151,2022-01-28-06:25:49,6,5,3.42530
152,2022-01-28-06:25:53,5,4,4.07139
153,2022-01-28-06:25:57,4,5,3.72020
154,2022-01-28-06:25:59,5,0,2.33823
155,2022-01-28-06:26:01,0,1,1.47644
156,2022-01-28-06:26:03,1,3,2.45885
157,2022-01-28-06:26:06,3,2,2.88152
158,2022-01-28-06:26:08,2,5,1.72714
159,2022-01-28-06:26:12,5,3,3.88549
160,2022-01-28-06:26:15,3,5,3.45489
161,2022-01-28-06:26:18,5,7,3.06482
162,2022-01-28-06:26:22,7,4,3.45961
163,2022-01-28-06:27:09,4,2,47.21063
164,2022-01-28-06:27:14,2,7,4.87321
165,2022-01-28-06:27:17,7,2,2.78769
166,2022-01-28-06:27:18,2,5,1.62668
167,2022-01-28-06:27:20,5,1,2.36116
168,2022-01-28-06:27:25,1,3,4.17054
169,2022-01-28-06:27:28,3,5,3.57568
170,2022-01-28-06:27:31,5,7,2.85007
171,2022-01-28-06:27:36,7,4,4.43422
172,2022-01-28-06:27:38,4,5,2.09611
173,2022-01-28-06:27:40,5,4,2.03350
174,2022-01-28-06:27:42,4,5,2.20920
175,2022-01-28-06:27:45,5,3,2.96741
176,2022-01-28-06:27:50,3,2,4.72980
177,2022-01-28-06:27:55,2,1,5.08736
178,2022-01-28-06:27:57,1,7,1.96407
179,2022-01-28-06:27:59,7,4,2.16174
180,2022-01-28-06:28:01,4,5,1.91587
181,2022-01-28-06:28:02,5,2,1.66455
182,2022-01-28-06:28:04,2,0,2.12242
183,2022-01-28-06:28:07,0,5,2.41535
184,2022-01-28-06:28:11,5,2,4.04821
185,2022-01-28-06:28:16,2,1,5.46391
186,2022-01-28-06:28:18,1,4,1.52364
187,2022-01-28-06:28:20,4,3,2.28939
188,2022-01-28-06:28:24,3,7,3.47901
189,2022-01-28-06:28:27,7,3,3.46672
190,2022-01-28-06:28:31,3,7,3.68315
191,2022-01-28-06:28:34,7,6,3.13142
192,2022-01-28-06:28:37,6,5,3.37952
193,2022-01-28-06:28:41,5,4,3.72215
194,2022-01-28-06:28:46,4,1,4.67765
195,2022-01-28-06:28:49,1,6,3.10106
196,2022-01-28-06:28:52,6,1,3.55029
197,2022-01-28-06:28:55,1,6,2.95116
198,2022-01-28-06:28:58,6,7,3.03974
199,2022-01-28-06:29:02,7,6,3.08994
200,2022-01-28-06:29:04,6,3,2.10739
201,2022-01-28-06:29:06,3,6,2.28855
202,2022-01-28-06:29:09,6,5,3.37760
203,2022-01-28-06:29:14,5,3,4.69961
204,2022-01-28-06:29:16,3,4,2.35819
205,2022-01-28-06:29:19,4,6,3.12209
206,2022-01-28-06:29:23,6,0,3.30080
207,2022-01-28-06:29:25,0,5,2.21075
208,2022-01-28-06:29:28,5,7,2.78035
209,2022-01-28-06:29:31,7,0,3.25381
210,2022-01-28-06:29:33,0,7,2.09201
211,2022-01-28-06:29:36,7,3,2.47259
212,2022-01-28-06:29:38,3,4,2.33693
213,2022-01-28-06:29:40,4,3,2.19861
214,2022-01-28-06:29:43,3,1,2.43189
215,2022-01-28-06:29:45,1,2,2.32711
216,2022-01-28-06:29:48,2,7,3.08518
217,2022-01-28-06:29:51,7,0,2.55811
218,2022-01-28-06:29:54,0,3,2.92123
219,2022-01-28-06:29:57,3,2,3.03945
220,2022-01-28-06:29:58,2,5,1.91507
221,2022-01-28-06:30:01,5,7,2.96954
222,2022-01-28-06:30:05,7,4,3.34911
223,2022-01-28-06:30:09,4,1,4.11915
224,2022-01-28-06:30:11,1,7,1.83564
225,2022-01-28-06:30:13,7,3,2.46353
226,2022-01-28-06:30:16,3,6,2.32852
227,2022-01-28-06:30:18,6,7,2.68901
228,2022-01-28-06:30:21,7,2,2.99939
229,2022-01-28-06:30:23,2,1,2.12719
230,2022-01-28-06:30:26,1,7,2.19847
231,2022-01-28-06:30:29,7,6,3.08637
232,2022-01-28-06:30:33,6,1,3.90264
233,2022-01-28-06:30:34,1,7,1.87679
234,2022-01-28-06:30:37,7,6,2.90398
235,2022-01-28-06:30:41,6,1,3.42144
236,2022-01-28-06:30:42,1,0,1.34186
237,2022-01-28-06:30:44,0,4,1.73072
238,2022-01-28-06:30:46,4,2,2.48872
239,2022-01-28-06:30:49,2,1,2.50365
240,2022-01-28-06:30:50,1,0,1.46705
241,2022-01-28-06:30:52,0,2,2.09485
242,2022-01-28-06:30:54,2,0,1.99892
243,2022-01-28-06:30:56,0,1,1.35870
244,2022-01-28-06:30:58,1,4,2.02528
245,2022-01-28-06:31:00,4,2,2.58186
246,2022-01-28-06:31:03,2,1,2.37646
247,2022-01-28-06:31:04,1,4,1.68271
248,2022-01-28-06:31:07,4,3,2.26196
249,2022-01-28-06:31:09,3,4,2.74786
250,2022-01-28-06:31:12,4,7,2.04897
251,2022-01-28-06:31:14,7,0,2.12654
252,2022-01-28-06:31:18,0,6,4.15971
253,2022-01-28-06:31:20,6,3,2.20727
254,2022-01-28-06:31:23,3,5,2.81460
255,2022-01-28-06:31:26,5,7,2.85484
256,2022-01-28-06:31:29,7,6,2.85088
257,2022-01-28-06:31:32,6,0,3.83897
258,2022-01-28-06:31:34,0,1,1.67935
259,2022-01-28-06:31:36,1,7,1.97215
260,2022-01-28-06:31:38,7,1,1.95493
261,2022-01-28-06:31:41,1,3,2.98865
262,2022-01-28-06:31:43,3,5,2.42546
263,2022-01-28-06:31:47,5,6,3.43711
264,2022-01-28-06:31:51,6,2,4.01607
265,2022-01-28-06:31:55,2,7,3.74160
266,2022-01-28-06:31:58,7,2,3.76263
267,2022-01-28-06:32:03,2,6,4.43908
268,2022-01-28-06:32:06,6,1,3.24581
269,2022-01-28-06:32:08,1,7,2.27117
270,2022-01-28-06:32:11,7,0,2.41318
271,2022-01-28-06:32:13,0,7,2.31811
272,2022-01-28-06:32:18,7,3,4.76928
273,2022-01-28-06:32:22,3,5,3.67363
274,2022-01-28-06:32:25,5,6,3.49141
275,2022-01-28-06:32:28,6,7,3.01581
276,2022-01-28-06:32:31,7,6,2.94139
277,2022-01-28-06:32:35,6,0,3.87984
278,2022-01-28-06:32:37,0,7,2.46121
279,2022-01-28-06:32:40,7,3,2.88716
280,2022-01-28-06:32:43,3,1,3.07895
281,2022-01-28-06:32:46,1,2,2.40525
282,2022-01-28-06:32:48,2,5,2.09880
283,2022-01-28-06:32:51,5,7,3.34924
284,2022-01-28-06:32:55,7,4,3.90821
285,2022-01-28-06:32:57,4,7,2.16194
286,2022-01-28-06:33:00,7,4,2.38488
287,2022-01-28-06:33:02,4,0,2.08902
288,2022-01-28-06:33:04,0,5,2.34315
289,2022-01-28-06:33:07,5,7,3.05595
290,2022-01-28-06:33:11,7,0,3.40571
291,2022-01-28-06:33:12,0,4,1.84089
292,2022-01-28-06:33:14,4,0,1.96660
293,2022-01-28-06:33:17,0,7,2.24974
294,2022-01-28-06:33:20,7,5,3.20799
295,2022-01-28-06:33:22,5,0,2.65685
296,2022-01-28-06:33:25,0,7,2.50700
297,2022-01-28-06:33:27,7,1,2.14042
298,2022-01-28-06:33:29,1,4,1.65148
299,2022-01-28-06:33:31,4,1,1.92682
300,2022-01-28-06:33:33,1,2,2.21392
301,2022-01-28-06:33:36,2,7,2.95532
302,2022-01-28-06:33:39,7,6,2.94853
303,2022-01-28-06:33:43,6,0,4.00705
304,2022-01-28-06:33:47,0,6,4.31909
305,2022-01-28-06:33:51,6,5,4.13401
306,2022-01-28-06:33:54,5,7,3.11299
307,2022-01-28-06:33:58,7,0,3.27395
308,2022-01-28-06:34:00,0,3,2.67648
309,2022-01-28-06:34:03,3,0,3.09455
310,2022-01-28-06:34:05,0,4,2.02732
311,2022-01-28-06:34:07,4,1,1.76356
312,2022-01-28-06:34:10,1,7,2.43518
313,2022-01-28-06:34:12,7,3,2.59450
314,2022-01-28-06:34:16,3,7,3.92876
315,2022-01-28-06:34:19,7,6,2.77041
316,2022-01-28-06:34:23,6,1,4.42372
317,2022-01-28-06:34:26,1,7,2.17050
318,2022-01-28-06:34:30,7,6,4.64532
319,2022-01-28-06:34:34,6,5,3.79725
320,2022-01-28-06:34:37,5,7,3.04979
321,2022-01-28-06:34:41,7,4,3.93196
322,2022-01-28-06:34:44,4,3,2.60418
323,2022-01-28-06:34:46,3,6,2.54539
324,2022-01-28-06:34:48,6,3,2.28372
325,2022-01-28-06:34:51,3,1,2.97331
326,2022-01-28-06:34:54,1,7,2.03616
327,2022-01-28-06:34:57,7,0,3.08855
328,2022-01-28-06:34:59,0,2,2.02451
329,2022-01-28-06:35:01,2,4,2.21017
330,2022-01-28-06:35:03,4,5,2.24613
331,2022-01-28-06:35:08,5,2,4.92826
332,2022-01-28-06:35:11,2,6,3.47106
333,2022-01-28-06:35:16,6,1,4.29611
334,2022-01-28-06:35:19,1,3,2.94338
335,2022-01-28-06:35:21,3,5,2.72777
336,2022-01-28-06:35:25,5,3,3.57491
337,2022-01-28-06:35:29,3,1,3.94636
338,2022-01-28-06:35:31,1,5,2.52229
339,2022-01-28-06:35:34,5,4,2.28055
340,2022-01-28-06:35:36,4,5,2.21898
341,2022-01-28-06:35:39,5,3,2.78228
342,2022-01-28-06:35:42,3,4,2.76536
343,2022-01-28-06:35:45,4,6,3.75000
344,2022-01-28-06:35:49,6,0,3.90123
345,2022-01-28-06:35:52,0,5,2.86902
346,2022-01-28-06:35:54,5,2,1.92112
347,2022-01-28-06:35:56,2,1,2.12846
348,2022-01-28-06:35:59,1,3,2.76921
349,2022-01-28-06:36:03,3,7,3.90448
350,2022-01-28-06:36:07,7,0,3.66823
351,2022-01-28-06:36:09,0,7,2.50106
352,2022-01-28-06:36:12,7,5,3.05230
353,2022-01-28-06:36:16,5,2,4.39273
354,2022-01-28-06:36:22,2,0,5.12017
355,2022-01-28-06:36:24,0,2,2.13655
356,2022-01-28-06:36:27,2,6,3.69431
357,2022-01-28-06:36:32,6,4,4.39129
358,2022-01-28-06:36:36,4,6,3.69315
359,2022-01-28-06:36:39,6,4,3.88883
360,2022-01-28-06:36:41,4,1,1.73937
361,2022-01-28-06:36:43,1,4,1.76072
362,2022-01-28-06:36:45,4,1,1.62974
363,2022-01-28-06:36:46,1,4,1.63744
364,2022-01-28-06:36:49,4,2,2.30608
365,2022-01-28-06:36:51,2,0,2.26467
366,2022-01-28-06:36:54,0,6,3.30646
367,2022-01-28-06:36:57,6,0,3.24255
368,2022-01-28-06:36:59,0,4,1.96577
369,2022-01-28-06:37:01,4,1,1.59567
370,2022-01-28-06:37:03,1,7,2.23838
371,2022-01-28-06:37:05,7,4,2.26121
372,2022-01-28-06:37:08,4,3,2.68296
373,2022-01-28-06:37:11,3,4,2.45010
374,2022-01-28-06:37:13,4,7,2.42109
375,2022-01-28-06:37:16,7,5,3.30080
376,2022-01-28-06:37:18,5,0,2.17312
377,2022-01-28-06:37:21,0,7,2.35253
378,2022-01-28-06:37:23,7,4,2.47823
379,2022-01-28-06:37:27,4,6,4.07552
380,2022-01-28-06:37:32,6,1,4.39663
381,2022-01-28-06:37:34,1,2,2.52720
382,2022-01-28-06:37:38,2,3,3.95834
383,2022-01-28-06:37:43,3,1,4.45973
384,2022-01-28-06:37:47,1,6,4.32036
385,2022-01-28-06:37:51,6,3,4.19027
386,2022-01-28-06:37:54,3,4,2.61385
387,2022-01-28-06:37:58,4,6,4.08794
388,2022-01-28-06:38:02,6,5,3.82064
389,2022-01-28-06:38:04,5,0,2.29773
390,2022-01-28-06:38:06,0,7,2.26974
391,2022-01-28-06:38:09,7,1,2.26456
392,2022-01-28-06:38:11,1,2,2.39442
393,2022-01-28-06:38:15,2,6,3.74650
394,2022-01-28-06:38:19,6,4,4.03605
395,2022-01-28-06:38:22,4,6,3.77176
396,2022-01-28-06:38:26,6,5,3.70778
397,2022-01-28-06:38:30,5,3,3.36434
398,2022-01-28-06:38:32,3,4,2.56164
399,2022-01-28-06:38:34,4,0,2.27775
400,2022-01-28-06:38:37,0,7,2.62502
401,2022-01-28-06:38:40,7,5,3.33840
402,2022-01-28-06:38:44,5,7,3.14518
403,2022-01-28-06:38:47,7,5,3.00961
404,2022-01-28-06:38:49,5,4,2.66029
405,2022-01-28-06:38:51,4,1,2.06161
406,2022-01-28-06:38:54,1,2,2.41739
407,2022-01-28-06:38:56,2,5,1.99722
408,2022-01-28-06:39:00,5,2,4.66299
409,2022-01-28-06:39:05,2,1,4.92595
410,2022-01-28-06:39:07,1,0,1.47628
411,2022-01-28-06:39:09,0,7,2.38774
412,2022-01-28-06:39:13,7,5,3.42600
413,2022-01-28-06:39:15,5,1,2.77905
414,2022-01-28-06:39:17,1,4,1.82162
415,2022-01-28-06:39:21,4,6,4.09472
416,2022-01-28-06:39:26,6,1,4.30981
417,2022-01-28-06:39:27,1,0,1.77084
418,2022-01-28-06:39:30,0,3,3.08631
419,2022-01-28-06:39:34,3,7,4.00885
420,2022-01-28-06:39:38,7,3,3.81233
421,2022-01-28-06:39:42,3,1,3.35144
422,2022-01-28-06:39:46,1,3,4.68298
423,2022-01-28-06:39:51,3,7,4.30925
424,2022-01-28-06:39:54,7,6,3.35301
425,2022-01-28-06:39:57,6,3,2.54333
426,2022-01-28-06:40:00,3,1,3.24858
427,2022-01-28-06:40:02,1,2,2.45838
428,2022-01-28-06:40:06,2,3,3.95852
429,2022-01-28-06:40:11,3,5,4.61744
430,2022-01-28-06:40:13,5,2,2.52686
431,2022-01-28-06:40:16,2,0,2.38863
432,2022-01-28-06:40:17,0,1,1.62748
433,2022-01-28-06:40:19,1,4,1.72610
434,2022-01-28-06:40:22,4,7,2.43438
435,2022-01-28-06:40:26,7,3,4.59863
436,2022-01-28-06:40:30,3,6,3.60145
437,2022-01-28-06:40:34,6,3,4.02276
438,2022-01-28-06:40:37,3,5,2.90206
439,2022-01-28-06:40:41,5,6,3.85213
440,2022-01-28-06:40:45,6,4,4.29265
441,2022-01-28-06:40:47,4,0,2.13170
442,2022-01-28-06:40:52,0,6,4.58555
443,2022-01-28-06:40:56,6,3,4.11559
444,2022-01-28-06:41:00,3,6,4.19323
445,2022-01-28-06:41:04,6,1,3.86268
446,2022-01-28-06:41:06,1,5,2.47405
447,2022-01-28-06:41:10,5,7,3.30921
448,2022-01-28-06:41:14,7,2,4.90950
449,2022-01-28-06:41:20,2,7,5.34203
450,2022-01-28-06:41:22,7,1,2.12763
451,2022-01-28-06:41:24,1,0,1.88988
452,2022-01-28-06:41:26,0,4,2.02205
453,2022-01-28-06:41:28,4,7,2.25651
454,2022-01-28-06:41:31,7,3,2.60675
455,2022-01-28-06:41:34,3,7,3.61560
456,2022-01-28-06:41:38,7,3,3.97652
457,2022-01-28-06:41:43,3,2,5.20251
458,2022-01-28-06:41:48,2,0,4.36365
459,2022-01-28-06:41:51,0,5,3.09503
460,2022-01-28-06:41:56,5,2,4.90234
461,2022-01-28-06:42:00,2,7,3.72303
462,2022-01-28-06:42:04,7,3,4.06025
463,2022-01-28-06:42:07,3,2,3.61842
464,2022-01-28-06:42:10,2,1,2.49918
465,2022-01-28-06:42:12,1,2,2.41929
466,2022-01-28-06:42:15,2,4,2.80253
467,2022-01-28-06:42:18,4,2,2.82468
468,2022-01-28-06:42:20,2,4,2.46463
469,2022-01-28-06:42:25,4,6,4.36028
470,2022-01-28-06:42:29,6,3,4.29381
471,2022-01-28-06:42:32,3,6,2.58586
472,2022-01-28-06:42:35,6,5,3.52713
473,2022-01-28-06:42:38,5,1,3.27668
474,2022-01-28-06:42:41,1,2,2.59428
475,2022-01-28-06:42:44,2,7,3.20358
476,2022-01-28-06:42:47,7,2,3.03755
477,2022-01-28-06:42:50,2,1,2.59967
478,2022-01-28-06:42:53,1,2,2.74955
479,2022-01-28-06:42:56,2,6,3.84009
480,2022-01-28-06:43:01,6,2,4.29089
481,2022-01-28-06:43:06,2,3,5.37959
482,2022-01-28-06:43:11,3,2,4.97800
483,2022-01-28-06:43:16,2,1,4.63231
484,2022-01-28-06:43:19,1,6,3.38769
485,2022-01-28-06:43:24,6,2,5.13178
486,2022-01-28-06:43:30,2,5,5.50094
487,2022-01-28-06:43:34,5,4,4.34497
488,2022-01-28-06:43:38,4,5,3.97727
489,2022-01-28-06:43:41,5,1,3.01624
490,2022-01-28-06:43:44,1,2,2.80476
491,2022-01-28-06:43:46,2,4,2.51505
492,2022-01-28-06:43:51,4,2,4.87286
493,2022-01-28-06:43:55,2,7,3.83746
494,2022-01-28-06:43:59,7,0,3.56665
495,2022-01-28-06:44:03,0,6,4.01943
496,2022-01-28-06:44:07,6,5,4.11713
497,2022-01-28-06:44:11,5,3,4.03560
498,2022-01-28-06:44:14,3,5,2.82083
499,2022-01-28-06:44:17,5,4,3.00841
500,2022-01-28-06:44:19,4,1,1.94351
501,2022-01-28-06:44:23,1,6,4.41213
502,2022-01-28-06:44:28,6,1,5.38635
503,2022-01-28-06:44:31,1,7,2.36252
504,2022-01-28-06:44:33,7,4,2.40939
505,2022-01-28-06:44:35,4,0,2.11577
506,2022-01-28-06:44:40,0,6,4.95857
507,2022-01-28-06:44:44,6,0,3.98072
508,2022-01-28-06:44:48,0,5,3.73125
509,2022-01-28-06:44:51,5,7,3.20452
510,2022-01-28-06:44:57,7,1,5.67856
511,2022-01-28-06:44:59,1,0,1.67772
512,2022-01-28-06:45:00,0,1,1.70058
513,2022-01-28-06:45:02,1,4,2.05554
514,2022-01-28-06:45:07,4,6,4.20905
515,2022-01-28-06:45:12,6,1,5.22541
516,2022-01-28-06:45:17,1,6,4.77360
517,2022-01-28-06:45:21,6,3,4.32384
518,2022-01-28-06:45:24,3,4,2.78577
519,2022-01-28-06:45:29,4,2,4.92651
520,2022-01-28-06:45:31,2,4,2.34446
521,2022-01-28-06:45:36,4,7,4.90874
522,2022-01-28-06:45:39,7,2,3.24895
523,2022-01-28-06:45:41,2,5,2.28863
524,2022-01-28-06:45:44,5,7,2.98041
525,2022-01-28-06:45:48,7,3,4.03405
526,2022-01-28-06:45:51,3,6,2.64876
527,2022-01-28-06:45:55,6,1,3.70661
528,2022-01-28-06:45:57,1,2,2.65140
529,2022-01-28-06:46:02,2,6,4.29161
530,2022-01-28-06:46:05,6,7,3.17209
531,2022-01-28-06:46:09,7,2,4.36020
532,2022-01-28-06:46:14,2,7,4.32658
533,2022-01-28-06:46:17,7,2,3.09503
534,2022-01-28-06:46:19,2,1,2.62450
535,2022-01-28-06:46:22,1,7,2.40694
536,2022-01-28-06:46:25,7,6,3.39997
537,2022-01-28-06:46:30,6,2,5.14275
538,2022-01-28-06:46:35,2,5,4.52519
539,2022-01-28-06:46:39,5,6,4.02968
540,2022-01-28-06:46:43,6,0,4.35620
541,2022-01-28-06:46:45,0,4,2.18131
542,2022-01-28-06:46:48,4,2,2.78824
543,2022-01-28-06:46:51,2,1,2.53550
544,2022-01-28-06:46:55,1,6,4.52673
545,2022-01-28-06:46:59,6,2,3.78759
546,2022-01-28-06:47:02,2,3,3.38877
547,2022-01-28-06:47:07,3,6,4.52588
548,2022-01-28-06:47:10,6,4,3.60290
549,2022-01-28-06:47:13,4,5,2.54300
550,2022-01-28-06:47:17,5,6,3.59699
551,2022-01-28-06:47:21,6,1,4.26277
552,2022-01-28-06:47:23,1,0,1.79421
553,2022-01-28-06:47:27,0,6,4.31992
554,2022-01-28-06:47:31,6,2,3.81889
555,2022-01-28-06:47:35,2,6,3.90241
556,2022-01-28-06:47:38,6,3,2.78863
557,2022-01-28-06:47:43,3,2,5.13147
558,2022-01-28-06:47:45,2,4,2.32040
559,2022-01-28-06:47:50,4,7,4.57551
560,2022-01-28-06:47:53,7,0,3.75970
561,2022-01-28-06:47:55,0,1,1.82152
562,2022-01-28-06:47:58,1,5,3.06614
563,2022-01-28-06:48:02,5,6,3.50747
564,2022-01-28-06:48:06,6,7,4.07994
565,2022-01-28-06:48:10,7,4,4.59507
566,2022-01-28-06:48:13,4,7,2.47436
567,2022-01-28-06:48:17,7,5,3.65737
568,2022-01-28-06:48:19,5,2,2.58351
569,2022-01-28-06:48:23,2,7,3.51648
570,2022-01-28-06:48:25,7,0,2.49872
571,2022-01-28-06:48:27,0,1,2.06438
572,2022-01-28-06:48:30,1,7,2.70343
573,2022-01-28-06:48:34,7,5,3.97262
574,2022-01-28-06:48:38,5,3,4.18622
575,2022-01-28-06:48:42,3,5,3.64865
576,2022-01-28-06:48:45,5,7,3.47074
577,2022-01-28-06:48:56,7,2,10.76653
578,2022-01-28-06:49:01,2,0,5.29627
579,2022-01-28-06:49:08,0,7,6.42339
580,2022-01-28-06:49:13,7,5,4.29259
