"iteration,date,executiontime"
97,2022-02-09-01:34:55,0.45257
98,2022-02-09-01:34:55,0.48944
99,2022-02-09-01:34:56,0.82551
100,2022-02-09-01:34:57,1.08108
101,2022-02-09-01:34:58,0.93191
102,2022-02-09-01:34:59,0.67171
103,2022-02-09-01:34:59,0.45018
104,2022-02-09-01:35:00,0.45087
105,2022-02-09-01:35:00,0.42615
106,2022-02-09-01:35:01,0.82977
107,2022-02-09-01:35:02,0.71063
108,2022-02-09-01:35:02,0.44976
109,2022-02-09-01:35:03,0.88132
110,2022-02-09-01:35:04,0.64304
111,2022-02-09-01:35:04,0.79157
112,2022-02-09-01:35:05,0.78654
113,2022-02-09-01:35:06,0.43407
114,2022-02-09-01:35:06,0.56404
115,2022-02-09-01:35:07,0.61899
116,2022-02-09-01:35:07,0.59753
117,2022-02-09-01:35:08,0.79577
118,2022-02-09-01:35:09,0.41347
119,2022-02-09-01:35:09,0.60188
120,2022-02-09-01:35:10,0.80420
121,2022-02-09-01:35:11,0.59421
122,2022-02-09-01:35:11,0.90928
123,2022-02-09-01:35:12,0.45657
124,2022-02-09-01:35:13,0.76521
125,2022-02-09-01:35:13,0.71326
126,2022-02-09-01:35:14,0.72241
127,2022-02-09-01:35:15,0.93600
128,2022-02-09-01:35:16,0.99691
129,2022-02-09-01:35:17,0.79342
130,2022-02-09-01:35:18,0.93475
131,2022-02-09-01:35:19,0.71612
132,2022-02-09-01:35:20,1.01238
133,2022-02-09-01:35:20,0.91805
134,2022-02-09-01:35:21,0.41006
135,2022-02-09-01:35:22,1.15669
136,2022-02-09-01:35:23,0.76540
137,2022-02-09-01:35:23,0.53031
138,2022-02-09-01:35:24,0.59891
139,2022-02-09-01:35:24,0.53962
140,2022-02-09-01:35:26,1.07223
141,2022-02-09-01:35:26,0.92718
142,2022-02-09-01:35:27,0.53344
143,2022-02-09-01:35:27,0.46669
144,2022-02-09-01:35:28,0.69096
145,2022-02-09-01:35:29,0.98119
146,2022-02-09-01:35:30,1.20576
147,2022-02-09-01:35:31,0.77589
148,2022-02-09-01:35:32,0.73732
149,2022-02-09-01:35:33,1.02050
150,2022-02-09-01:35:34,0.90677
151,2022-02-09-01:35:35,0.97716
152,2022-02-09-01:35:36,0.86372
153,2022-02-09-01:35:36,0.85080
154,2022-02-09-01:35:38,1.03015
155,2022-02-09-01:35:38,0.85638
156,2022-02-09-01:35:39,0.84773
157,2022-02-09-01:35:40,0.83236
158,2022-02-09-01:35:41,0.57913
159,2022-02-09-01:35:41,0.70418
160,2022-02-09-01:35:42,0.63248
161,2022-02-09-01:35:43,0.64515
162,2022-02-09-01:35:43,0.57731
163,2022-02-09-01:35:44,0.44144
164,2022-02-09-01:35:45,0.87158
165,2022-02-09-01:35:45,0.52755
166,2022-02-09-01:35:46,0.75052
167,2022-02-09-01:35:47,0.94059
168,2022-02-09-01:35:48,0.81677
169,2022-02-09-01:35:48,0.88762
170,2022-02-09-01:35:49,0.82177
171,2022-02-09-01:35:50,0.70277
172,2022-02-09-01:35:51,0.98547
173,2022-02-09-01:35:52,0.74923
174,2022-02-09-01:35:52,0.74010
175,2022-02-09-01:35:53,0.72412
176,2022-02-09-01:35:54,0.57406
177,2022-02-09-01:35:54,0.73917
178,2022-02-09-01:35:55,0.43101
179,2022-02-09-01:35:55,0.56095
180,2022-02-09-01:35:56,0.94828
181,2022-02-09-01:35:57,0.95942
182,2022-02-09-01:35:58,0.56398
183,2022-02-09-01:35:59,0.67568
184,2022-02-09-01:35:59,0.78709
185,2022-02-09-01:36:00,0.55352
186,2022-02-09-01:36:01,1.06560
187,2022-02-09-01:36:02,0.49594
188,2022-02-09-01:36:02,0.75223
189,2022-02-09-01:36:03,0.63497
190,2022-02-09-01:36:03,0.49718
191,2022-02-09-01:36:05,1.12068
192,2022-02-09-01:36:06,1.02937
193,2022-02-09-01:36:06,0.82098
194,2022-02-09-01:36:08,1.11983
195,2022-02-09-01:36:09,0.97937
196,2022-02-09-01:36:09,0.70080
197,2022-02-09-01:36:10,1.11004
198,2022-02-09-01:36:11,0.77617
199,2022-02-09-01:36:12,0.63605
200,2022-02-09-01:36:13,0.88451
201,2022-02-09-01:36:13,0.83207
202,2022-02-09-01:36:14,0.59324
203,2022-02-09-01:36:14,0.45452
204,2022-02-09-01:36:15,0.80560
205,2022-02-09-01:36:16,0.64373
206,2022-02-09-01:36:17,0.72067
207,2022-02-09-01:36:18,1.04192
208,2022-02-09-01:36:18,0.76536
209,2022-02-09-01:36:19,0.91184
210,2022-02-09-01:36:20,0.69358
211,2022-02-09-01:36:21,0.97088
212,2022-02-09-01:36:22,0.92617
213,2022-02-09-01:36:23,0.76329
214,2022-02-09-01:36:23,0.49539
215,2022-02-09-01:36:24,0.87181
216,2022-02-09-01:36:25,0.52283
217,2022-02-09-01:36:25,0.80143
218,2022-02-09-01:36:26,0.47213
219,2022-02-09-01:36:26,0.48229
220,2022-02-09-01:36:27,1.03413
221,2022-02-09-01:36:29,1.19377
222,2022-02-09-01:36:29,0.81315
223,2022-02-09-01:36:30,0.71117
224,2022-02-09-01:36:31,0.73138
225,2022-02-09-01:36:32,0.61638
226,2022-02-09-01:36:32,0.94473
227,2022-02-09-01:36:33,0.88214
228,2022-02-09-01:36:34,0.65097
229,2022-02-09-01:36:35,0.84603
230,2022-02-09-01:36:35,0.46758
231,2022-02-09-01:36:36,1.12962
232,2022-02-09-01:36:37,0.98167
233,2022-02-09-01:36:38,0.74815
234,2022-02-09-01:36:39,0.75926
235,2022-02-09-01:36:39,0.46147
236,2022-02-09-01:36:40,0.74452
237,2022-02-09-01:36:41,0.88720
238,2022-02-09-01:36:42,0.51021
239,2022-02-09-01:36:42,0.72315
240,2022-02-09-01:36:43,0.75658
241,2022-02-09-01:36:44,0.54108
242,2022-02-09-01:36:45,0.96844
243,2022-02-09-01:36:45,0.60918
244,2022-02-09-01:36:46,1.15517
245,2022-02-09-01:36:47,0.68672
246,2022-02-09-01:36:48,0.87937
247,2022-02-09-01:36:49,0.89978
248,2022-02-09-01:36:49,0.72078
249,2022-02-09-01:36:50,0.68274
250,2022-02-09-01:36:51,0.74352
251,2022-02-09-01:36:52,0.65734
252,2022-02-09-01:36:52,0.74513
253,2022-02-09-01:36:53,0.54000
254,2022-02-09-01:36:54,0.72116
255,2022-02-09-01:36:55,1.14517
256,2022-02-09-01:36:55,0.67795
257,2022-02-09-01:36:56,0.77314
258,2022-02-09-01:36:57,0.71112
259,2022-02-09-01:36:58,0.64436
260,2022-02-09-01:36:59,0.98283
261,2022-02-09-01:36:59,0.93736
262,2022-02-09-01:37:00,0.46425
263,2022-02-09-01:37:01,0.72800
264,2022-02-09-01:37:01,0.52279
265,2022-02-09-01:37:02,0.48859
266,2022-02-09-01:37:03,1.01951
267,2022-02-09-01:37:03,0.80603
268,2022-02-09-01:37:04,0.68429
269,2022-02-09-01:37:05,0.64303
270,2022-02-09-01:37:06,0.76524
271,2022-02-09-01:37:06,0.47534
272,2022-02-09-01:37:07,0.84493
273,2022-02-09-01:37:08,0.59909
274,2022-02-09-01:37:08,0.98822
275,2022-02-09-01:37:09,0.87855
276,2022-02-09-01:37:10,0.66232
277,2022-02-09-01:37:11,0.79341
278,2022-02-09-01:37:11,0.64448
279,2022-02-09-01:37:12,0.81552
280,2022-02-09-01:37:13,0.44251
281,2022-02-09-01:37:14,0.77566
282,2022-02-09-01:37:14,0.80760
283,2022-02-09-01:37:15,0.68837
284,2022-02-09-01:37:16,0.85392
285,2022-02-09-01:37:16,0.45375
286,2022-02-09-01:37:17,0.98633
287,2022-02-09-01:37:18,1.08447
288,2022-02-09-01:37:19,0.92299
289,2022-02-09-01:37:20,0.95304
290,2022-02-09-01:37:21,0.86103
291,2022-02-09-01:37:22,0.95993
292,2022-02-09-01:37:23,0.92511
293,2022-02-09-01:37:24,0.47999
294,2022-02-09-01:37:24,0.61814
295,2022-02-09-01:37:25,0.90336
296,2022-02-09-01:37:26,0.72903
297,2022-02-09-01:37:27,0.76856
298,2022-02-09-01:37:27,0.69551
299,2022-02-09-01:37:28,0.66964
300,2022-02-09-01:37:29,1.30787
301,2022-02-09-01:37:30,1.11255
302,2022-02-09-01:37:31,0.47478
303,2022-02-09-01:37:32,0.76425
304,2022-02-09-01:37:32,0.87753
305,2022-02-09-01:37:33,0.58566
306,2022-02-09-01:37:34,1.31065
307,2022-02-09-01:37:35,1.03793
308,2022-02-09-01:37:36,0.76560
309,2022-02-09-01:37:37,1.08931
310,2022-02-09-01:37:38,1.07037
311,2022-02-09-01:37:39,0.47389
312,2022-02-09-01:37:39,0.47953
313,2022-02-09-01:37:40,1.01447
314,2022-02-09-01:37:41,1.04078
315,2022-02-09-01:37:42,1.00165
316,2022-02-09-01:37:43,1.00598
317,2022-02-09-01:37:44,0.98946
318,2022-02-09-01:37:45,0.60764
319,2022-02-09-01:37:46,0.97591
320,2022-02-09-01:37:47,0.80649
321,2022-02-09-01:37:47,0.66148
322,2022-02-09-01:37:48,0.60223
323,2022-02-09-01:37:48,0.50890
324,2022-02-09-01:37:49,0.87049
325,2022-02-09-01:37:50,0.90150
326,2022-02-09-01:37:51,0.53844
327,2022-02-09-01:37:52,0.82420
328,2022-02-09-01:37:52,0.47862
329,2022-02-09-01:37:53,1.04505
330,2022-02-09-01:37:54,0.78104
331,2022-02-09-01:37:55,0.74169
332,2022-02-09-01:37:56,0.87915
333,2022-02-09-01:37:56,0.73047
334,2022-02-09-01:37:57,0.85685
335,2022-02-09-01:37:58,1.13654
336,2022-02-09-01:37:59,0.56731
337,2022-02-09-01:37:59,0.49741
338,2022-02-09-01:38:00,0.72004
339,2022-02-09-01:38:01,0.70797
340,2022-02-09-01:38:02,1.17399
341,2022-02-09-01:38:03,1.32479
342,2022-02-09-01:38:04,0.74399
343,2022-02-09-01:38:05,0.60943
344,2022-02-09-01:38:06,0.85377
345,2022-02-09-01:38:06,0.78799
346,2022-02-09-01:38:07,0.78948
347,2022-02-09-01:38:08,0.59817
348,2022-02-09-01:38:08,0.78536
349,2022-02-09-01:38:09,0.90591
350,2022-02-09-01:38:10,0.96564
351,2022-02-09-01:38:11,0.51007
352,2022-02-09-01:38:11,0.63914
353,2022-02-09-01:38:13,1.34018
354,2022-02-09-01:38:14,1.23636
355,2022-02-09-01:38:15,0.88375
356,2022-02-09-01:38:16,1.22639
357,2022-02-09-01:38:17,1.00207
358,2022-02-09-01:38:18,0.62976
359,2022-02-09-01:38:19,0.76529
360,2022-02-09-01:38:20,0.90107
361,2022-02-09-01:38:20,0.97043
362,2022-02-09-01:38:21,0.91518
363,2022-02-09-01:38:23,1.13039
364,2022-02-09-01:38:23,0.73184
365,2022-02-09-01:38:24,0.72928
366,2022-02-09-01:38:25,0.89478
367,2022-02-09-01:38:26,1.02617
368,2022-02-09-01:38:27,0.94347
369,2022-02-09-01:38:27,0.60422
370,2022-02-09-01:38:29,1.05966
371,2022-02-09-01:38:29,0.76951
372,2022-02-09-01:38:30,0.64629
373,2022-02-09-01:38:31,0.72504
374,2022-02-09-01:38:31,0.81560
375,2022-02-09-01:38:33,1.02681
376,2022-02-09-01:38:33,0.92840
377,2022-02-09-01:38:34,0.90355
378,2022-02-09-01:38:35,0.59730
379,2022-02-09-01:38:36,0.58781
380,2022-02-09-01:38:37,1.14679
381,2022-02-09-01:38:38,1.20781
382,2022-02-09-01:38:39,0.83725
383,2022-02-09-01:38:39,0.77796
384,2022-02-09-01:38:40,0.49701
385,2022-02-09-01:38:41,0.51857
386,2022-02-09-01:38:41,0.79348
387,2022-02-09-01:38:42,0.82579
388,2022-02-09-01:38:43,0.61578
389,2022-02-09-01:38:44,1.09746
390,2022-02-09-01:38:45,1.01356
391,2022-02-09-01:38:46,0.92614
392,2022-02-09-01:38:47,1.17129
393,2022-02-09-01:38:48,1.00333
394,2022-02-09-01:38:49,1.20562
395,2022-02-09-01:38:50,0.94624
396,2022-02-09-01:38:51,0.84785
397,2022-02-09-01:38:52,0.65912
398,2022-02-09-01:38:52,0.74978
399,2022-02-09-01:38:53,0.73918
400,2022-02-09-01:38:54,0.67507
401,2022-02-09-01:38:54,0.57798
402,2022-02-09-01:38:55,0.77510
403,2022-02-09-01:38:56,0.92531
404,2022-02-09-01:38:57,1.21339
405,2022-02-09-01:38:58,0.85610
406,2022-02-09-01:38:59,0.99252
407,2022-02-09-01:39:00,1.05180
408,2022-02-09-01:39:01,0.91429
409,2022-02-09-01:39:02,0.61946
410,2022-02-09-01:39:02,0.62465
411,2022-02-09-01:39:03,1.06766
412,2022-02-09-01:39:05,1.09895
413,2022-02-09-01:39:05,0.74642
414,2022-02-09-01:39:06,0.86666
415,2022-02-09-01:39:07,1.11856
416,2022-02-09-01:39:08,0.90376
417,2022-02-09-01:39:09,0.76943
418,2022-02-09-01:39:10,0.88493
419,2022-02-09-01:39:11,0.73929
420,2022-02-09-01:39:12,1.10144
421,2022-02-09-01:39:13,1.11309
422,2022-02-09-01:39:14,1.11169
423,2022-02-09-01:39:15,0.89115
424,2022-02-09-01:39:16,0.90451
425,2022-02-09-01:39:17,1.06359
426,2022-02-09-01:39:18,1.13206
427,2022-02-09-01:39:19,0.83642
428,2022-02-09-01:39:20,0.98050
429,2022-02-09-01:39:21,0.91805
430,2022-02-09-01:39:21,0.73201
431,2022-02-09-01:39:23,1.26442
432,2022-02-09-01:39:24,1.12056
433,2022-02-09-01:39:25,0.85220
434,2022-02-09-01:39:26,1.36789
435,2022-02-09-01:39:27,1.06043
436,2022-02-09-01:39:28,0.78710
437,2022-02-09-01:39:29,0.81057
438,2022-02-09-01:39:29,0.69886
439,2022-02-09-01:39:30,0.73072
440,2022-02-09-01:39:31,0.63729
441,2022-02-09-01:39:32,0.93483
442,2022-02-09-01:39:33,1.05186
443,2022-02-09-01:39:33,0.72642
444,2022-02-09-01:39:34,0.66179
445,2022-02-09-01:39:35,0.69788
446,2022-02-09-01:39:36,0.82992
447,2022-02-09-01:39:37,1.13756
448,2022-02-09-01:39:38,0.86441
449,2022-02-09-01:39:39,1.23634
450,2022-02-09-01:39:40,1.17347
451,2022-02-09-01:39:41,0.79578
452,2022-02-09-01:39:42,0.85510
453,2022-02-09-01:39:43,0.96049
454,2022-02-09-01:39:43,0.70534
455,2022-02-09-01:39:45,1.25266
456,2022-02-09-01:39:45,0.78649
457,2022-02-09-01:39:46,0.75063
458,2022-02-09-01:39:47,0.75164
459,2022-02-09-01:39:48,0.78021
460,2022-02-09-01:39:49,0.92356
461,2022-02-09-01:39:50,0.88831
462,2022-02-09-01:39:50,0.74793
463,2022-02-09-01:39:51,0.76618
464,2022-02-09-01:39:52,0.72554
465,2022-02-09-01:39:53,0.77700
466,2022-02-09-01:39:54,1.34968
467,2022-02-09-01:39:55,1.08531
468,2022-02-09-01:39:56,0.93467
469,2022-02-09-01:39:57,0.82351
470,2022-02-09-01:39:58,0.95723
471,2022-02-09-01:39:59,0.91352
472,2022-02-09-01:39:59,0.65427
473,2022-02-09-01:40:00,1.18996
474,2022-02-09-01:40:02,1.26964
475,2022-02-09-01:40:03,1.18693
476,2022-02-09-01:40:03,0.58182
477,2022-02-09-01:40:04,0.98082
478,2022-02-09-01:40:06,1.04492
479,2022-02-09-01:40:06,0.83952
480,2022-02-09-01:40:07,0.75630
481,2022-02-09-01:40:08,0.83750
482,2022-02-09-01:40:09,0.78134
483,2022-02-09-01:40:09,0.57903
484,2022-02-09-01:40:10,0.95484
485,2022-02-09-01:40:11,1.10122
486,2022-02-09-01:40:12,0.54150
487,2022-02-09-01:40:13,0.86522
488,2022-02-09-01:40:14,0.68950
489,2022-02-09-01:40:15,1.29993
490,2022-02-09-01:40:16,1.14708
491,2022-02-09-01:40:17,0.83621
492,2022-02-09-01:40:18,1.12311
493,2022-02-09-01:40:19,0.78586
494,2022-02-09-01:40:20,0.83226
495,2022-02-09-01:40:21,1.00261
496,2022-02-09-01:40:21,0.78149
497,2022-02-09-01:40:22,0.75804
498,2022-02-09-01:40:23,0.55425
499,2022-02-09-01:40:23,0.77245
500,2022-02-09-01:40:25,1.25760
501,2022-02-09-01:40:26,1.18158
502,2022-02-09-01:40:27,0.75193
503,2022-02-09-01:40:27,0.61246
504,2022-02-09-01:40:28,0.58012
505,2022-02-09-01:40:29,0.88868
506,2022-02-09-01:40:31,1.80423
507,2022-02-09-01:40:31,0.91245
508,2022-02-09-01:40:32,0.83196
509,2022-02-09-01:40:33,0.89967
510,2022-02-09-01:40:34,0.76747
511,2022-02-09-01:40:35,1.33734
512,2022-02-09-01:40:37,1.29652
513,2022-02-09-01:40:38,1.37898
514,2022-02-09-01:40:39,1.14471
515,2022-02-09-01:40:40,1.09431
516,2022-02-09-01:40:41,0.73161
517,2022-02-09-01:40:42,1.07254
518,2022-02-09-01:40:43,0.83224
519,2022-02-09-01:40:44,0.96686
520,2022-02-09-01:40:45,0.84555
521,2022-02-09-01:40:46,1.03728
522,2022-02-09-01:40:46,0.48614
523,2022-02-09-01:40:47,0.74130
524,2022-02-09-01:40:48,1.03061
525,2022-02-09-01:40:49,0.60371
526,2022-02-09-01:40:49,0.91685
527,2022-02-09-01:40:50,1.03862
528,2022-02-09-01:40:52,1.25675
529,2022-02-09-01:40:53,0.76222
530,2022-02-09-01:40:54,1.05680
531,2022-02-09-01:40:55,0.96861
532,2022-02-09-01:40:56,1.15298
533,2022-02-09-01:40:57,1.06729
534,2022-02-09-01:40:58,0.72818
535,2022-02-09-01:40:58,0.90653
536,2022-02-09-01:40:59,1.01903
537,2022-02-09-01:41:00,0.82646
538,2022-02-09-01:41:01,1.14620
539,2022-02-09-01:41:03,1.15949
540,2022-02-09-01:41:04,1.46860
541,2022-02-09-01:41:06,1.57702
542,2022-02-09-01:41:06,0.84117
543,2022-02-09-01:41:07,1.03670
544,2022-02-09-01:41:08,0.74954
545,2022-02-09-01:41:09,0.80799
546,2022-02-09-01:41:10,1.28574
547,2022-02-09-01:41:11,0.87157
548,2022-02-09-01:41:12,0.98317
549,2022-02-09-01:41:13,0.89642
550,2022-02-09-01:41:14,0.57674
551,2022-02-09-01:41:15,1.08847
552,2022-02-09-01:41:16,0.82828
553,2022-02-09-01:41:17,1.07104
554,2022-02-09-01:41:18,1.23741
555,2022-02-09-01:41:19,1.40910
556,2022-02-09-01:41:20,1.10813
557,2022-02-09-01:41:22,1.44522
558,2022-02-09-01:41:23,1.02102
559,2022-02-09-01:41:24,0.76576
560,2022-02-09-01:41:25,0.99075
561,2022-02-09-01:41:25,0.78115
562,2022-02-09-01:41:27,1.20901
563,2022-02-09-01:41:27,0.75815
564,2022-02-09-01:41:28,0.73829
565,2022-02-09-01:41:29,0.71537
566,2022-02-09-01:41:30,1.02219
567,2022-02-09-01:41:32,1.59117
568,2022-02-09-01:41:33,1.23433
569,2022-02-09-01:41:33,0.74050
570,2022-02-09-01:41:34,0.78949
571,2022-02-09-01:41:35,1.09304
572,2022-02-09-01:41:37,1.21157
573,2022-02-09-01:41:38,1.17786
574,2022-02-09-01:41:38,0.63871
575,2022-02-09-01:41:39,1.00160
576,2022-02-09-01:41:40,0.83792
577,2022-02-09-01:41:41,1.01200
578,2022-02-09-01:41:42,0.85984
579,2022-02-09-01:41:43,0.82849
580,2022-02-09-01:41:44,1.22264
581,2022-02-09-01:41:45,1.16795
582,2022-02-09-01:41:46,0.98243
583,2022-02-09-01:41:47,1.08977
584,2022-02-09-01:41:48,1.01307
585,2022-02-09-01:41:49,0.66413
586,2022-02-09-01:41:50,1.20226
