timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640078413546232064,"2021-12-21,09:20:13",10.1.1.2,4415,0.000,0.000,0.000,0.000,0.000,0.000
1640078415081330944,"2021-12-21,09:20:15",10.1.1.2,454,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078415110374912,"2021-12-21,09:20:15",10.1.1.2,0.48368096351623535,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078415500935936,"2021-12-21,09:20:15",10.1.1.2,384,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078415577274112,"2021-12-21,09:20:15",10.1.1.2,0.46113014221191406,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078416069912064,"2021-12-21,09:20:16",10.1.1.2,490,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078416100677888,"2021-12-21,09:20:16",10.1.1.2,0.5217130184173584,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078416490923008,"2021-12-21,09:20:16",10.1.1.2,388,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078416539540992,"2021-12-21,09:20:16",10.1.1.2,0.43723082542419434,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078416999469056,"2021-12-21,09:20:16",10.1.1.2,408,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078417024488960,"2021-12-21,09:20:17",10.1.1.2,0.43347597122192383,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078417379467008,"2021-12-21,09:20:17",10.1.1.2,353,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078417408834816,"2021-12-21,09:20:17",10.1.1.2,0.3830409049987793,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078417800043008,"2021-12-21,09:20:17",10.1.1.2,389,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078417823326976,"2021-12-21,09:20:17",10.1.1.2,0.4128608703613281,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078418228702976,"2021-12-21,09:20:18",10.1.1.2,402,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078418267316224,"2021-12-21,09:20:18",10.1.1.2,0.441133975982666,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078418609585152,"2021-12-21,09:20:18",10.1.1.2,340,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078418644901120,"2021-12-21,09:20:18",10.1.1.2,0.37601494789123535,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078419088429824,"2021-12-21,09:20:19",10.1.1.2,432,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078419128568832,"2021-12-21,09:20:19",10.1.1.2,0.47249698638916016,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078419568293120,"2021-12-21,09:20:19",10.1.1.2,432,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078419607689984,"2021-12-21,09:20:19",10.1.1.2,0.47193288803100586,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078420027930880,"2021-12-21,09:20:20",10.1.1.2,418,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640078420049506816,"2021-12-21,09:20:20",10.1.1.2,0.4398231506347656,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640078420649221888,"2021-12-21,09:20:20",10.1.1.2,591,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640078420672935936,"2021-12-21,09:20:20",10.1.1.2,0.6151771545410156,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640078421076921088,"2021-12-21,09:20:21",10.1.1.2,402,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640078421102739200,"2021-12-21,09:20:21",10.1.1.2,0.4280428886413574,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640078426646663936,"2021-12-21,09:20:21",10.1.1.2,456,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640078433001084928,"2021-12-21,09:20:26",10.1.1.2,5.822062015533447,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640078433940492032,"2021-12-21,09:20:33",10.1.1.2,827,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640078433961300992,"2021-12-21,09:20:33",10.1.1.2,0.8487739562988281,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640078434270497024,"2021-12-21,09:20:34",10.1.1.2,307,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640078434312425984,"2021-12-21,09:20:34",10.1.1.2,0.3493471145629883,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640078434619713024,"2021-12-21,09:20:34",10.1.1.2,305,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640078434643655168,"2021-12-21,09:20:34",10.1.1.2,0.3284330368041992,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640078434979406080,"2021-12-21,09:20:34",10.1.1.2,333,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640078435000771072,"2021-12-21,09:20:35",10.1.1.2,0.35541391372680664,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640078435358237952,"2021-12-21,09:20:35",10.1.1.2,356,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640078435363084032,"2021-12-21,09:20:35",10.1.1.2,0.3609459400177002,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640078438149966848,"2021-12-21,09:20:38",10.1.1.2,1313,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640078438173091840,"2021-12-21,09:20:38",10.1.1.2,1.336864948272705,-0.210,-0.210,-0.210,0.000,0.000,0.000
