"iteration,date,init_position,final_position,time"
96,2022-01-28-06:24:50,6,0,4.23411
97,2022-01-28-06:24:52,0,7,2.11624
98,2022-01-28-06:24:55,7,2,2.68533
99,2022-01-28-06:24:58,2,7,2.70267
100,2022-01-28-06:25:01,7,2,2.86135
101,2022-01-28-06:25:04,2,3,3.37922
102,2022-01-28-06:25:07,3,5,3.07197
103,2022-01-28-06:25:10,5,3,2.89552
104,2022-01-28-06:25:12,3,6,2.38654
105,2022-01-28-06:25:17,6,2,4.64860
106,2022-01-28-06:25:22,2,3,4.98362
107,2022-01-28-06:25:25,3,2,3.02026
108,2022-01-28-06:25:27,2,1,2.13407
109,2022-01-28-06:25:29,1,2,2.23963
110,2022-01-28-06:25:32,2,7,2.85105
111,2022-01-28-06:25:35,7,5,2.85760
112,2022-01-28-06:25:39,5,6,3.41968
113,2022-01-28-06:25:41,6,7,2.79005
114,2022-01-28-06:25:45,7,1,4.00696
115,2022-01-28-06:25:50,1,6,4.22635
116,2022-01-28-06:25:54,6,1,4.04952
117,2022-01-28-06:25:55,1,0,1.26561
118,2022-01-28-06:25:57,0,5,2.40469
119,2022-01-28-06:26:00,5,3,2.64681
120,2022-01-28-06:26:02,3,5,2.28373
121,2022-01-28-06:26:04,5,1,2.06874
122,2022-01-28-06:26:06,1,7,2.00866
123,2022-01-28-06:26:09,7,3,2.41777
124,2022-01-28-06:26:12,3,1,2.86518
125,2022-01-28-06:26:14,1,5,2.38664
126,2022-01-28-06:26:17,5,1,3.24177
127,2022-01-28-06:26:21,1,6,3.73437
128,2022-01-28-06:26:25,6,1,4.21384
129,2022-01-28-06:26:27,1,2,2.22071
130,2022-01-28-06:26:29,2,5,1.64994
131,2022-01-28-06:26:33,5,4,3.49323
132,2022-01-28-06:26:37,4,0,4.14183
133,2022-01-28-06:26:38,0,1,1.30601
134,2022-01-28-06:26:40,1,7,1.92587
135,2022-01-28-06:26:43,7,2,2.77351
136,2022-01-28-06:26:45,2,4,2.15071
137,2022-01-28-06:26:47,4,5,2.01581
138,2022-01-28-06:26:49,5,2,1.74765
139,2022-01-28-06:26:52,2,7,2.86449
140,2022-01-28-06:26:56,7,6,4.42380
141,2022-01-28-06:27:00,6,3,4.18583
142,2022-01-28-06:27:03,3,0,3.04649
143,2022-01-28-06:27:05,0,4,1.62533
144,2022-01-28-06:27:09,4,6,3.72687
145,2022-01-28-06:27:12,6,7,3.11059
146,2022-01-28-06:27:15,7,3,3.38371
147,2022-01-28-06:27:18,3,5,2.50713
148,2022-01-28-06:27:20,5,6,2.79145
149,2022-01-28-06:27:24,6,2,3.83099
150,2022-01-28-06:27:26,2,1,2.10200
151,2022-01-28-06:27:31,1,6,4.63964
152,2022-01-28-06:27:36,6,3,4.63241
153,2022-01-28-06:27:39,3,5,3.02667
154,2022-01-28-06:27:42,5,3,2.95327
155,2022-01-28-06:27:46,3,1,4.26941
156,2022-01-28-06:27:48,1,3,2.57569
157,2022-01-28-06:27:51,3,6,2.13377
158,2022-01-28-06:27:54,6,1,3.07517
159,2022-01-28-06:27:56,1,2,2.18976
160,2022-01-28-06:27:59,2,6,3.37588
161,2022-01-28-06:28:04,6,7,4.73953
162,2022-01-28-06:28:07,7,2,3.05503
163,2022-01-28-06:28:11,2,6,3.81017
164,2022-01-28-06:28:16,6,1,5.58502
165,2022-01-28-06:28:21,1,6,4.19631
166,2022-01-28-06:28:26,6,3,5.12046
167,2022-01-28-06:28:31,3,1,4.93289
168,2022-01-28-06:28:33,1,2,2.49860
169,2022-01-28-06:28:36,2,1,2.47970
170,2022-01-28-06:28:38,1,5,2.14381
171,2022-01-28-06:28:40,5,1,2.66516
172,2022-01-28-06:28:42,1,0,1.21291
173,2022-01-28-06:28:43,0,1,1.20514
174,2022-01-28-06:28:46,1,3,2.69710
175,2022-01-28-06:28:49,3,7,3.38678
176,2022-01-28-06:28:52,7,0,3.44955
177,2022-01-28-06:28:56,0,6,3.95745
178,2022-01-28-06:29:00,6,2,3.24186
179,2022-01-28-06:29:02,2,4,2.15393
180,2022-01-28-06:29:04,4,7,2.09170
181,2022-01-28-06:29:06,7,0,2.17975
182,2022-01-28-06:29:09,0,6,3.04599
183,2022-01-28-06:29:13,6,1,3.74843
184,2022-01-28-06:29:14,1,0,1.29907
185,2022-01-28-06:29:16,0,2,2.22066
186,2022-01-28-06:29:19,2,7,2.97532
187,2022-01-28-06:29:22,7,3,2.59358
188,2022-01-28-06:29:24,3,4,2.30415
189,2022-01-28-06:29:27,4,6,2.69492
190,2022-01-28-06:29:30,6,2,3.54264
191,2022-01-28-06:29:34,2,3,3.11885
192,2022-01-28-06:29:36,3,4,2.51401
193,2022-01-28-06:29:38,4,7,2.10479
194,2022-01-28-06:29:42,7,6,4.26053
195,2022-01-28-06:29:46,6,4,3.68706
196,2022-01-28-06:29:48,4,5,2.00756
197,2022-01-28-06:29:50,5,2,2.15185
198,2022-01-28-06:29:52,2,0,1.89994
199,2022-01-28-06:29:55,0,5,2.56112
200,2022-01-28-06:29:57,5,0,2.54172
201,2022-01-28-06:29:59,0,4,1.88482
202,2022-01-28-06:30:01,4,1,2.02397
203,2022-01-28-06:30:03,1,4,1.48769
204,2022-01-28-06:30:05,4,3,2.59491
205,2022-01-28-06:30:09,3,7,3.98290
206,2022-01-28-06:30:12,7,2,2.84923
207,2022-01-28-06:30:14,2,1,2.03979
208,2022-01-28-06:30:17,1,3,2.48285
209,2022-01-28-06:30:20,3,5,2.90664
210,2022-01-28-06:30:23,5,6,3.42596
211,2022-01-28-06:30:28,6,1,4.64286
212,2022-01-28-06:30:32,1,6,4.50766
213,2022-01-28-06:30:37,6,5,4.40893
214,2022-01-28-06:30:39,5,0,2.73710
215,2022-01-28-06:30:42,0,3,2.56354
216,2022-01-28-06:30:44,3,6,2.42380
217,2022-01-28-06:30:49,6,2,4.73472
218,2022-01-28-06:30:54,2,0,4.65573
219,2022-01-28-06:30:55,0,1,1.27046
220,2022-01-28-06:30:58,1,5,2.83720
221,2022-01-28-06:31:01,5,4,2.91293
222,2022-01-28-06:31:03,4,7,2.14126
223,2022-01-28-06:31:06,7,2,3.01614
224,2022-01-28-06:31:08,2,0,1.95253
225,2022-01-28-06:31:11,0,5,3.42258
226,2022-01-28-06:31:14,5,7,2.73162
227,2022-01-28-06:31:18,7,1,4.05111
228,2022-01-28-06:31:21,1,5,2.85283
229,2022-01-28-06:31:24,5,3,2.96317
230,2022-01-28-06:31:26,3,7,2.43447
231,2022-01-28-06:31:28,7,4,2.14815
232,2022-01-28-06:31:30,4,5,2.06001
233,2022-01-28-06:31:33,5,3,2.74265
234,2022-01-28-06:31:37,3,7,3.46863
235,2022-01-28-06:31:40,7,0,3.29257
236,2022-01-28-06:31:44,0,3,3.61153
237,2022-01-28-06:31:47,3,5,3.67636
238,2022-01-28-06:31:51,5,6,3.65479
239,2022-01-28-06:31:56,6,1,4.93448
240,2022-01-28-06:31:58,1,7,1.83362
241,2022-01-28-06:32:02,7,6,4.56986
242,2022-01-28-06:32:07,6,1,4.24361
243,2022-01-28-06:32:09,1,2,2.50340
244,2022-01-28-06:32:13,2,6,3.54877
245,2022-01-28-06:32:15,6,7,2.79853
246,2022-01-28-06:32:20,7,6,4.58873
247,2022-01-28-06:32:24,6,5,4.14943
248,2022-01-28-06:32:27,5,1,2.62407
249,2022-01-28-06:32:31,1,6,4.05224
250,2022-01-28-06:32:34,6,2,3.60912
251,2022-01-28-06:32:39,2,3,4.73236
252,2022-01-28-06:32:42,3,4,2.46487
253,2022-01-28-06:32:46,4,2,4.75582
254,2022-01-28-06:32:50,2,7,3.62690
255,2022-01-28-06:32:54,7,3,3.60575
256,2022-01-28-06:32:58,3,4,4.35211
257,2022-01-28-06:33:09,4,5,10.89907
258,2022-01-28-06:33:12,5,3,3.15559
259,2022-01-28-06:33:15,3,5,2.65227
260,2022-01-28-06:33:17,5,0,2.04024
261,2022-01-28-06:33:19,0,4,1.92633
262,2022-01-28-06:33:20,4,1,1.70009
263,2022-01-28-06:33:23,1,6,2.99015
264,2022-01-28-06:33:27,6,2,3.52819
265,2022-01-28-06:33:32,2,3,4.81407
266,2022-01-28-06:33:36,3,1,4.12902
267,2022-01-28-06:33:38,1,5,2.57322
268,2022-01-28-06:33:42,5,3,3.72635
269,2022-01-28-06:33:46,3,7,3.48002
270,2022-01-28-06:33:50,7,5,4.74451
271,2022-01-28-06:33:53,5,3,2.70135
272,2022-01-28-06:33:56,3,0,3.12623
273,2022-01-28-06:33:58,0,4,2.06607
274,2022-01-28-06:34:00,4,1,1.54429
275,2022-01-28-06:34:03,1,5,2.74621
276,2022-01-28-06:34:05,5,4,2.72128
277,2022-01-28-06:34:08,4,3,2.51737
278,2022-01-28-06:34:13,3,2,4.95461
279,2022-01-28-06:34:18,2,1,4.80833
280,2022-01-28-06:34:19,1,4,1.70773
281,2022-01-28-06:34:22,4,2,2.72001
282,2022-01-28-06:34:24,2,0,1.86017
283,2022-01-28-06:34:25,0,1,1.44014
284,2022-01-28-06:34:28,1,3,2.69306
285,2022-01-28-06:34:31,3,2,2.85353
286,2022-01-28-06:34:33,2,1,2.40021
287,2022-01-28-06:34:35,1,7,2.01734
288,2022-01-28-06:34:39,7,5,3.35084
289,2022-01-28-06:34:42,5,6,3.75095
290,2022-01-28-06:34:46,6,7,3.49234
291,2022-01-28-06:34:49,7,2,3.61645
292,2022-01-28-06:34:53,2,6,3.41918
293,2022-01-28-06:34:57,6,1,4.42336
294,2022-01-28-06:34:59,1,7,1.98283
295,2022-01-28-06:35:03,7,0,3.33162
296,2022-01-28-06:35:05,0,4,2.05948
297,2022-01-28-06:35:07,4,5,2.15172
298,2022-01-28-06:35:10,5,7,3.18768
299,2022-01-28-06:35:14,7,2,3.59767
300,2022-01-28-06:35:19,2,1,5.51973
301,2022-01-28-06:35:21,1,0,1.63375
302,2022-01-28-06:35:23,0,4,2.22219
303,2022-01-28-06:35:25,4,2,2.26261
304,2022-01-28-06:35:28,2,7,3.18366
305,2022-01-28-06:35:31,7,0,2.64794
306,2022-01-28-06:35:36,0,3,4.44844
307,2022-01-28-06:35:40,3,0,3.99592
308,2022-01-28-06:35:42,0,4,2.00150
309,2022-01-28-06:35:43,4,1,1.65731
310,2022-01-28-06:35:46,1,5,2.48343
311,2022-01-28-06:35:48,5,0,2.50796
312,2022-01-28-06:35:50,0,4,1.76959
313,2022-01-28-06:35:55,4,2,4.61096
314,2022-01-28-06:35:58,2,6,3.41818
315,2022-01-28-06:36:03,6,7,4.71124
316,2022-01-28-06:36:05,7,1,2.24392
317,2022-01-28-06:36:06,1,0,1.20915
318,2022-01-28-06:36:08,0,4,1.97764
319,2022-01-28-06:36:10,4,1,2.03560
320,2022-01-28-06:36:12,1,0,1.44214
321,2022-01-28-06:36:14,0,2,2.33312
322,2022-01-28-06:36:16,2,0,2.13824
323,2022-01-28-06:36:19,0,7,2.67126
324,2022-01-28-06:36:22,7,5,3.40554
325,2022-01-28-06:36:26,5,6,3.61821
326,2022-01-28-06:36:30,6,0,4.30343
327,2022-01-28-06:36:33,0,7,2.61557
328,2022-01-28-06:36:36,7,5,3.02690
329,2022-01-28-06:36:38,5,4,2.33665
330,2022-01-28-06:36:40,4,7,2.25967
331,2022-01-28-06:36:43,7,0,2.53351
332,2022-01-28-06:36:45,0,7,2.11634
333,2022-01-28-06:36:47,7,1,2.11109
334,2022-01-28-06:36:49,1,5,2.27806
335,2022-01-28-06:36:53,5,7,3.14569
336,2022-01-28-06:36:57,7,4,3.98477
337,2022-01-28-06:37:01,4,7,4.30618
338,2022-01-28-06:37:04,7,5,3.07886
339,2022-01-28-06:37:07,5,0,3.35495
340,2022-01-28-06:37:10,0,7,2.45935
341,2022-01-28-06:37:12,7,3,2.53825
342,2022-01-28-06:37:15,3,6,2.74260
343,2022-01-28-06:37:18,6,5,3.29453
344,2022-01-28-06:37:21,5,7,2.99353
345,2022-01-28-06:37:25,7,2,3.70173
346,2022-01-28-06:37:30,2,5,4.70959
347,2022-01-28-06:37:32,5,0,2.30569
348,2022-01-28-06:37:33,0,1,1.24198
349,2022-01-28-06:37:36,1,2,2.43778
350,2022-01-28-06:37:39,2,6,3.50110
351,2022-01-28-06:37:43,6,5,3.56103
352,2022-01-28-06:37:45,5,2,1.76105
353,2022-01-28-06:37:47,2,7,2.90277
354,2022-01-28-06:37:51,7,0,3.54214
355,2022-01-28-06:37:53,0,7,2.28198
356,2022-01-28-06:37:56,7,4,2.90832
357,2022-01-28-06:37:59,4,3,2.51480
358,2022-01-28-06:38:02,3,0,3.49850
359,2022-01-28-06:38:04,0,2,2.19444
360,2022-01-28-06:38:07,2,4,2.31872
361,2022-01-28-06:38:10,4,3,2.88409
362,2022-01-28-06:38:12,3,0,2.74528
363,2022-01-28-06:38:16,0,6,3.89078
364,2022-01-28-06:38:20,6,0,3.92248
365,2022-01-28-06:38:22,0,4,1.81946
366,2022-01-28-06:38:24,4,1,1.73423
367,2022-01-28-06:38:27,1,5,2.89665
368,2022-01-28-06:38:30,5,1,3.85107
369,2022-01-28-06:38:34,1,6,3.15571
370,2022-01-28-06:38:37,6,7,3.19148
371,2022-01-28-06:38:42,7,6,5.06492
372,2022-01-28-06:38:46,6,1,4.45726
373,2022-01-28-06:38:49,1,2,2.71726
374,2022-01-28-06:38:53,2,3,3.96527
375,2022-01-28-06:38:56,3,5,3.00595
376,2022-01-28-06:38:59,5,7,3.18680
377,2022-01-28-06:39:03,7,4,4.09036
378,2022-01-28-06:39:07,4,6,3.85208
379,2022-01-28-06:39:12,6,3,4.42893
380,2022-01-28-06:39:16,3,6,3.94660
381,2022-01-28-06:39:19,6,2,3.42990
382,2022-01-28-06:39:23,2,3,3.57482
383,2022-01-28-06:39:26,3,0,3.17051
384,2022-01-28-06:39:28,0,2,2.25049
385,2022-01-28-06:39:30,2,4,2.50733
386,2022-01-28-06:39:35,4,6,4.39313
387,2022-01-28-06:39:39,6,2,3.91495
388,2022-01-28-06:39:43,2,3,4.69121
389,2022-01-28-06:39:46,3,6,2.33233
390,2022-01-28-06:39:49,6,7,3.34927
391,2022-01-28-06:39:52,7,5,3.11865
392,2022-01-28-06:39:56,5,0,3.25934
393,2022-01-28-06:39:58,0,2,2.29138
394,2022-01-28-06:40:01,2,7,3.07508
395,2022-01-28-06:40:05,7,3,4.36242
396,2022-01-28-06:40:09,3,6,4.10387
397,2022-01-28-06:40:14,6,2,4.61342
398,2022-01-28-06:40:18,2,3,3.63838
399,2022-01-28-06:40:20,3,1,2.61766
400,2022-01-28-06:40:22,1,7,2.22444
401,2022-01-28-06:40:26,7,3,3.08006
402,2022-01-28-06:40:28,3,4,2.64439
403,2022-01-28-06:40:31,4,7,2.57126
404,2022-01-28-06:40:33,7,4,2.58434
405,2022-01-28-06:40:36,4,3,2.55597
406,2022-01-28-06:40:39,3,6,2.65494
407,2022-01-28-06:40:42,6,5,3.48252
408,2022-01-28-06:40:45,5,1,2.82165
409,2022-01-28-06:40:47,1,7,2.11409
410,2022-01-28-06:40:50,7,3,3.00205
411,2022-01-28-06:40:53,3,4,2.53441
412,2022-01-28-06:40:57,4,2,4.35898
413,2022-01-28-06:40:59,2,4,2.42810
414,2022-01-28-06:41:04,4,7,4.97482
415,2022-01-28-06:41:08,7,3,3.21652
416,2022-01-28-06:41:10,3,2,2.97968
417,2022-01-28-06:41:13,2,4,2.37306
418,2022-01-28-06:41:15,4,7,2.37975
419,2022-01-28-06:41:19,7,5,3.27967
420,2022-01-28-06:41:22,5,7,3.26868
421,2022-01-28-06:41:26,7,3,3.85385
422,2022-01-28-06:41:30,3,7,3.97885
423,2022-01-28-06:41:34,7,3,3.90764
424,2022-01-28-06:41:36,3,4,2.52369
425,2022-01-28-06:41:39,4,3,2.52114
426,2022-01-28-06:41:42,3,6,2.93917
427,2022-01-28-06:41:46,6,4,4.88406
428,2022-01-28-06:41:50,4,5,3.70960
429,2022-01-28-06:41:53,5,0,2.39993
430,2022-01-28-06:41:55,0,7,2.33895
431,2022-01-28-06:41:58,7,5,3.41384
432,2022-01-28-06:42:03,5,2,4.45916
433,2022-01-28-06:42:06,2,6,3.68251
434,2022-01-28-06:42:10,6,4,3.90002
435,2022-01-28-06:42:15,4,6,4.68851
436,2022-01-28-06:42:19,6,1,3.50028
437,2022-01-28-06:42:23,1,6,4.29556
438,2022-01-28-06:42:26,6,7,3.49602
439,2022-01-28-06:42:30,7,6,3.22652
440,2022-01-28-06:42:34,6,4,4.16065
441,2022-01-28-06:42:38,4,0,4.45752
442,2022-01-28-06:42:40,0,4,1.98402
443,2022-01-28-06:42:42,4,7,2.26187
444,2022-01-28-06:42:45,7,4,2.83225
445,2022-01-28-06:42:48,4,2,2.86848
446,2022-01-28-06:42:52,2,7,3.42233
447,2022-01-28-06:42:55,7,2,3.80198
448,2022-01-28-06:43:00,2,6,4.88671
449,2022-01-28-06:43:04,6,2,3.69979
450,2022-01-28-06:43:07,2,1,2.59650
451,2022-01-28-06:43:08,1,0,1.64301
452,2022-01-28-06:43:10,0,1,1.56216
453,2022-01-28-06:43:13,1,5,3.19664
454,2022-01-28-06:43:16,5,4,2.60426
455,2022-01-28-06:43:18,4,0,2.19138
456,2022-01-28-06:43:20,0,4,2.15799
457,2022-01-28-06:43:23,4,6,3.20567
458,2022-01-28-06:43:27,6,2,3.64317
459,2022-01-28-06:43:30,2,7,3.28866
460,2022-01-28-06:43:34,7,5,4.30285
461,2022-01-28-06:43:38,5,6,3.20029
462,2022-01-28-06:43:42,6,5,3.92484
463,2022-01-28-06:43:46,5,2,4.21335
464,2022-01-28-06:43:50,2,5,4.51141
465,2022-01-28-06:43:54,5,3,3.30400
466,2022-01-28-06:43:57,3,5,3.32371
467,2022-01-28-06:44:00,5,7,3.26117
468,2022-01-28-06:44:05,7,5,5.20448
469,2022-01-28-06:44:09,5,4,3.92424
470,2022-01-28-06:44:14,4,5,4.18928
471,2022-01-28-06:44:17,5,4,3.07258
472,2022-01-28-06:44:18,4,1,1.72965
473,2022-01-28-06:44:20,1,0,1.67575
474,2022-01-28-06:44:22,0,7,2.39447
475,2022-01-28-06:44:25,7,1,2.09701
476,2022-01-28-06:44:27,1,2,2.55228
477,2022-01-28-06:44:31,2,6,3.66826
478,2022-01-28-06:44:34,6,1,3.36640
479,2022-01-28-06:44:37,1,7,2.40943
480,2022-01-28-06:44:40,7,2,3.52959
481,2022-01-28-06:44:43,2,1,2.45990
482,2022-01-28-06:44:44,1,4,1.91619
483,2022-01-28-06:44:47,4,3,2.78534
484,2022-01-28-06:44:50,3,4,2.84871
485,2022-01-28-06:44:53,4,3,2.90006
486,2022-01-28-06:44:57,3,5,3.57721
487,2022-01-28-06:44:59,5,2,2.05136
488,2022-01-28-06:45:03,2,6,3.94861
489,2022-01-28-06:45:06,6,5,3.50756
490,2022-01-28-06:45:09,5,1,2.72563
491,2022-01-28-06:45:11,1,4,1.88676
492,2022-01-28-06:45:13,4,3,2.55382
493,2022-01-28-06:45:17,3,0,4.10755
494,2022-01-28-06:45:20,0,5,2.98956
495,2022-01-28-06:45:24,5,7,3.18077
496,2022-01-28-06:45:27,7,1,3.81830
497,2022-01-28-06:45:32,1,6,4.59240
498,2022-01-28-06:45:36,6,2,3.83962
499,2022-01-28-06:45:39,2,6,3.63643
500,2022-01-28-06:45:44,6,3,4.18078
501,2022-01-28-06:45:47,3,4,2.97597
502,2022-01-28-06:45:49,4,7,2.65083
503,2022-01-28-06:45:53,7,3,3.53079
504,2022-01-28-06:45:56,3,5,3.05459
505,2022-01-28-06:46:00,5,3,3.74916
506,2022-01-28-06:46:04,3,7,4.23936
507,2022-01-28-06:46:07,7,6,3.47553
508,2022-01-28-06:46:11,6,2,3.72078
509,2022-01-28-06:46:16,2,0,4.68686
510,2022-01-28-06:46:20,0,5,4.50773
511,2022-01-28-06:46:25,5,4,4.20444
512,2022-01-28-06:46:29,4,6,4.24187
513,2022-01-28-06:46:34,6,7,4.91124
514,2022-01-28-06:46:37,7,6,3.39571
515,2022-01-28-06:46:41,6,7,4.03577
516,2022-01-28-06:46:46,7,6,5.26781
517,2022-01-28-06:46:50,6,2,3.75121
518,2022-01-28-06:46:54,2,7,3.40485
519,2022-01-28-06:46:58,7,3,3.94790
520,2022-01-28-06:47:01,3,5,3.18772
521,2022-01-28-06:47:03,5,1,2.54069
522,2022-01-28-06:47:05,1,0,1.67776
523,2022-01-28-06:47:07,0,1,1.60026
524,2022-01-28-06:47:10,1,2,2.93995
525,2022-01-28-06:47:13,2,3,3.78009
526,2022-01-28-06:47:18,3,5,4.30035
527,2022-01-28-06:47:21,5,1,2.89796
528,2022-01-28-06:47:23,1,5,2.73345
529,2022-01-28-06:47:26,5,3,2.78291
530,2022-01-28-06:47:29,3,6,2.52861
531,2022-01-28-06:47:32,6,2,3.90639
532,2022-01-28-06:47:35,2,4,2.51245
533,2022-01-28-06:47:37,4,1,1.95073
534,2022-01-28-06:47:40,1,3,3.42809
535,2022-01-28-06:47:43,3,6,2.60636
536,2022-01-28-06:47:47,6,5,3.62853
537,2022-01-28-06:47:49,5,1,2.68433
538,2022-01-28-06:47:52,1,5,3.10384
539,2022-01-28-06:47:56,5,7,3.80302
540,2022-01-28-06:48:00,7,2,3.91666
541,2022-01-28-06:48:03,2,5,2.66344
542,2022-01-28-06:48:07,5,6,3.75165
543,2022-01-28-06:48:10,6,1,3.26128
544,2022-01-28-06:48:13,1,6,2.97572
545,2022-01-28-06:48:16,6,5,3.63856
546,2022-01-28-06:48:22,5,3,5.17182
547,2022-01-28-06:48:26,3,0,4.57650
548,2022-01-28-06:48:30,0,6,4.04851
549,2022-01-28-06:48:33,6,3,2.98249
550,2022-01-28-06:48:36,3,0,3.09399
551,2022-01-28-06:48:38,0,1,1.75359
552,2022-01-28-06:48:42,1,5,3.45993
553,2022-01-28-06:48:44,5,2,2.22609
554,2022-01-28-06:48:49,2,6,5.07530
555,2022-01-28-06:48:56,6,5,6.91935
556,2022-01-28-06:49:01,5,4,5.28687
557,2022-01-28-06:49:08,4,5,6.43608
558,2022-01-28-06:49:12,5,0,3.65508
559,2022-01-28-06:49:17,0,6,4.64693
560,2022-01-28-06:49:21,6,3,3.79589
561,2022-01-28-06:49:25,3,0,4.87235
562,2022-01-28-06:49:28,0,7,2.56593
563,2022-01-28-06:49:35,7,3,7.10764
564,2022-01-28-06:49:39,3,6,3.80005
565,2022-01-28-06:49:43,6,7,3.61247
566,2022-01-28-06:49:46,7,5,3.43597
567,2022-01-28-06:49:50,5,6,3.97045
568,2022-01-28-06:49:55,6,3,4.49777
569,2022-01-28-06:49:57,3,6,2.41784
570,2022-01-28-06:50:00,6,1,3.32407
571,2022-01-28-06:50:04,1,6,3.71453
572,2022-01-28-06:50:08,6,5,3.85345
573,2022-01-28-06:50:11,5,4,2.64985
574,2022-01-28-06:50:13,4,7,2.36564
575,2022-01-28-06:50:16,7,2,3.41582
576,2022-01-28-06:50:19,2,4,2.84749
577,2022-01-28-06:50:22,4,7,2.53994
578,2022-01-28-06:50:27,7,3,5.38222
579,2022-01-28-06:50:31,3,0,3.90317
580,2022-01-28-06:50:34,0,7,2.76721
