iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_interface,2035232,170084,400284,1634864
2,0.1,ROS_VNF_interface,2035232,169344,400316,1634916
3,0.1,ROS_VNF_interface,2035232,168740,400116,1635488
4,0.1,ROS_VNF_interface,2035232,168228,399644,1635588
5,0.1,ROS_VNF_interface,2035232,168252,399408,1635824
6,0.1,ROS_VNF_interface,2035232,168032,399384,1636140
7,0.1,ROS_VNF_interface,2035232,167488,399244,1635988
8,0.1,ROS_VNF_interface,2035232,168096,399512,1635720
9,0.1,ROS_VNF_interface,2035232,168064,399480,1636068
10,0.1,ROS_VNF_interface,2035232,167748,399132,1636100
11,0.1,ROS_VNF_interface,2035232,168032,399448,1636176
12,0.1,ROS_VNF_interface,2035232,167940,399324,1635940
13,0.1,ROS_VNF_interface,2035232,167944,399100,1635880
14,0.1,ROS_VNF_interface,2035232,167944,399360,1635872
15,0.1,ROS_VNF_interface,2035232,167968,399384,1635848
16,0.1,ROS_VNF_interface,2035232,167976,399392,1635840
17,0.1,ROS_VNF_interface,2035232,167732,399032,1636368
18,0.1,ROS_VNF_interface,2035232,167708,399076,1636204
19,0.1,ROS_VNF_interface,2035232,168188,399604,1636164
20,0.1,ROS_VNF_interface,2035232,167716,399132,1636100
21,0.1,ROS_VNF_interface,2035232,167684,399100,1636416
22,0.1,ROS_VNF_interface,2035232,167432,398848,1636384
23,0.1,ROS_VNF_interface,2035232,167708,399128,1636104
24,0.1,ROS_VNF_interface,2035232,167708,399128,1636220
25,0.1,ROS_VNF_interface,2035232,167700,399120,1635944
26,0.1,ROS_VNF_interface,2035232,167928,399072,1636160
27,0.1,ROS_VNF_interface,2035232,167708,399128,1636104
28,0.1,ROS_VNF_interface,2035232,167708,399128,1636104
29,0.1,ROS_VNF_interface,2035232,167488,399160,1636072
30,0.1,ROS_VNF_interface,2035232,177484,408844,1626152
31,0.1,ROS_VNF_interface,2035232,177388,409072,1626200
32,0.1,ROS_VNF_interface,2035232,177924,409276,1625988
33,0.1,ROS_VNF_interface,2035232,177924,409608,1625900
34,0.1,ROS_VNF_interface,2035232,177860,409292,1625940
35,0.1,ROS_VNF_interface,2035232,178112,409300,1625764
36,0.1,ROS_VNF_interface,2035232,178288,409500,1625732
37,0.1,ROS_VNF_interface,2035232,178068,409500,1625732
38,0.1,ROS_VNF_interface,2035232,178068,409752,1625480
39,0.1,ROS_VNF_interface,2035232,178344,410196,1625020
40,0.1,ROS_VNF_interface,2035232,178828,410260,1625052
41,0.1,ROS_VNF_interface,2035232,179228,410676,1624840
42,0.1,ROS_VNF_interface,2035232,179260,410920,1624296
43,0.1,ROS_VNF_interface,2035232,179796,411480,1623980
44,0.1,ROS_VNF_interface,2035232,180348,411748,1623516
45,0.1,ROS_VNF_interface,2035232,180292,411724,1623256
46,0.1,ROS_VNF_interface,2035232,180568,412000,1622980
47,0.1,ROS_VNF_interface,2035232,180528,412464,1622988
48,0.1,ROS_VNF_interface,2035232,180852,412284,1622948
49,0.1,ROS_VNF_interface,2035232,181104,412236,1623028
50,0.1,ROS_VNF_interface,2035232,181104,412536,1622696
51,0.1,ROS_VNF_interface,2035232,181452,412600,1622632
52,0.1,ROS_VNF_interface,2035232,181168,412600,1622632
53,0.1,ROS_VNF_interface,2035232,181200,412632,1622600
54,0.1,ROS_VNF_interface,2035232,181184,412616,1622616
55,0.1,ROS_VNF_interface,2035232,181168,412560,1622672
56,0.1,ROS_VNF_interface,2035232,181144,412324,1622656
57,0.1,ROS_VNF_interface,2035232,181096,412316,1622664
58,0.1,ROS_VNF_interface,2035232,181380,412812,1622508
59,0.1,ROS_VNF_interface,2035232,181356,412788,1622444
60,0.1,ROS_VNF_interface,2035232,181356,412788,1622444
61,0.1,ROS_VNF_interface,2035232,181388,412820,1622412
62,0.1,ROS_VNF_interface,2035232,181324,412756,1622476
63,0.1,ROS_VNF_interface,2035232,181072,412504,1622728
64,0.1,ROS_VNF_interface,2035232,181388,412820,1622412
65,0.1,ROS_VNF_interface,2035232,181040,412472,1622760
66,0.1,ROS_VNF_interface,2035232,181008,412528,1622736
67,0.1,ROS_VNF_interface,2035232,181136,412292,1622772
68,0.1,ROS_VNF_interface,2035232,181136,412568,1622664
69,0.1,ROS_VNF_interface,2035232,181104,412536,1622836
70,0.1,ROS_VNF_interface,2035232,181040,412472,1622760
71,0.1,ROS_VNF_interface,2035232,181040,412172,1622808
72,0.1,ROS_VNF_interface,2035232,181016,412440,1623044
73,0.1,ROS_VNF_interface,2035232,181104,412544,1622688
74,0.1,ROS_VNF_interface,2035232,180804,412308,1622672
75,0.1,ROS_VNF_interface,2035232,180820,412264,1622716
76,0.1,ROS_VNF_interface,2035232,181136,412296,1622936
77,0.1,ROS_VNF_interface,2035232,181136,412832,1622400
78,0.1,ROS_VNF_interface,2035232,181356,412524,1622708
79,0.1,ROS_VNF_interface,2035232,181072,412516,1622976
80,0.1,ROS_VNF_interface,2035232,181136,412272,1622960
81,0.1,ROS_VNF_interface,2035232,180916,412360,1622872
82,0.1,ROS_VNF_interface,2035232,180948,412560,1622672
83,0.1,ROS_VNF_interface,2035232,181200,412296,1622768
84,0.1,ROS_VNF_interface,2035232,181104,412548,1622772
85,0.1,ROS_VNF_interface,2035232,180804,412248,1622732
86,0.1,ROS_VNF_interface,2035232,181056,412516,1622716
87,0.1,ROS_VNF_interface,2035232,181144,412496,1622736
88,0.1,ROS_VNF_interface,2035232,181404,412572,1622748
89,0.1,ROS_VNF_interface,2035232,181040,412396,1622812
90,0.1,ROS_VNF_interface,2035232,181128,412576,1622420
91,0.1,ROS_VNF_interface,2035232,181160,412608,1622924
92,0.1,ROS_VNF_interface,2035232,180900,412600,1622868
93,0.1,ROS_VNF_interface,2035232,181224,412672,1622844
94,0.1,ROS_VNF_interface,2035232,180940,412388,1622968
95,0.1,ROS_VNF_interface,2035232,181064,412504,1622728
96,0.1,ROS_VNF_interface,2035232,181032,412228,1622752
97,0.1,ROS_VNF_interface,2035232,180788,412236,1623320
98,0.1,ROS_VNF_interface,2035232,180560,412260,1622972
99,0.1,ROS_VNF_interface,2035232,180820,412520,1622712
100,0.1,ROS_VNF_interface,2035232,180884,412584,1622648
101,0.1,ROS_VNF_interface,2035232,181040,412488,1622744
102,0.1,ROS_VNF_interface,2035232,180960,412640,1622600
103,0.1,ROS_VNF_interface,2035232,180748,412196,1623036
104,0.1,ROS_VNF_interface,2035232,180968,412668,1622760
105,0.1,ROS_VNF_interface,2035232,181056,412260,1622972
106,0.1,ROS_VNF_interface,2035232,180844,412276,1622704
107,0.1,ROS_VNF_interface,2035232,180836,412284,1622696
