iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_interface,2035232,64532,60224,1975236
2,0.1,ROS_VNF_interface,2035232,67720,65556,1967564
3,0.1,ROS_VNF_interface,2035232,78400,71128,1964364
4,0.1,ROS_VNF_interface,2035232,78288,70740,1964324
5,0.1,ROS_VNF_interface,2035232,78516,71144,1964352
6,0.1,ROS_VNF_interface,2035232,78356,70824,1964408
7,0.1,ROS_VNF_interface,2035232,78260,70732,1964500
8,0.1,ROS_VNF_interface,2035232,78356,70584,1964648
9,0.1,ROS_VNF_interface,2035232,77980,70364,1964868
10,0.1,ROS_VNF_interface,2035232,77852,70252,1964728
11,0.1,ROS_VNF_interface,2035232,77836,70064,1964916
12,0.1,ROS_VNF_interface,2035232,77900,70164,1964964
13,0.1,ROS_VNF_interface,2035232,77624,70156,1965076
14,0.1,ROS_VNF_interface,2035232,77640,70068,1965424
15,0.1,ROS_VNF_interface,2035232,77092,69356,1966436
16,0.1,ROS_VNF_interface,2035232,75720,68180,1967028
17,0.1,ROS_VNF_interface,2035232,76004,68252,1966020
18,0.1,ROS_VNF_interface,2035232,77320,69908,1965324
19,0.1,ROS_VNF_interface,2035232,77416,69984,1965360
20,0.1,ROS_VNF_interface,2035232,77092,70024,1965208
21,0.1,ROS_VNF_interface,2035232,77036,69876,1965356
22,0.1,ROS_VNF_interface,2035232,77288,69728,1965504
23,0.1,ROS_VNF_interface,2035232,76844,69680,1965552
24,0.1,ROS_VNF_interface,2035232,77256,70092,1965424
25,0.1,ROS_VNF_interface,2035232,77416,69928,1964964
26,0.1,ROS_VNF_interface,2035232,77508,70092,1965140
27,0.1,ROS_VNF_interface,2035232,77412,69908,1965324
28,0.1,ROS_VNF_interface,2035232,77476,70072,1965072
29,0.1,ROS_VNF_interface,2035232,77508,70104,1965388
30,0.1,ROS_VNF_interface,2035232,77344,70108,1965124
31,0.1,ROS_VNF_interface,2035232,77476,70080,1965152
32,0.1,ROS_VNF_interface,2035232,77636,69964,1965180
33,0.1,ROS_VNF_interface,2035232,77352,69960,1965272
34,0.1,ROS_VNF_interface,2035232,77352,69972,1965260
35,0.1,ROS_VNF_interface,2035232,77480,70012,1965220
36,0.1,ROS_VNF_interface,2035232,77288,69824,1965320
37,0.1,ROS_VNF_interface,2035232,77320,69952,1965140
38,0.1,ROS_VNF_interface,2035232,77572,70208,1965024
39,0.1,ROS_VNF_interface,2035232,77476,70120,1965112
40,0.1,ROS_VNF_interface,2035232,77792,70356,1964876
41,0.1,ROS_VNF_interface,2035232,77856,70516,1965016
42,0.1,ROS_VNF_interface,2035232,77100,70272,1964960
43,0.1,ROS_VNF_interface,2035232,77500,69648,1965332
44,0.1,ROS_VNF_interface,2035232,77320,69996,1964984
45,0.1,ROS_VNF_interface,2035232,77540,70216,1965016
46,0.1,ROS_VNF_interface,2035232,77328,69908,1965324
47,0.1,ROS_VNF_interface,2035232,77416,70004,1965228
48,0.1,ROS_VNF_interface,2035232,77700,70388,1965152
49,0.1,ROS_VNF_interface,2035232,77288,69976,1965256
50,0.1,ROS_VNF_interface,2035232,77320,70096,1965136
51,0.1,ROS_VNF_interface,2035232,77288,69892,1965340
52,0.1,ROS_VNF_interface,2035232,77384,70076,1965164
53,0.1,ROS_VNF_interface,2035232,77384,69992,1965240
54,0.1,ROS_VNF_interface,2035232,77256,69952,1965368
55,0.1,ROS_VNF_interface,2035232,77192,69888,1965344
56,0.1,ROS_VNF_interface,2035232,77320,69928,1965304
57,0.1,ROS_VNF_interface,2035232,77448,70144,1965176
58,0.1,ROS_VNF_interface,2035232,77224,69924,1965308
59,0.1,ROS_VNF_interface,2035232,77216,69948,1965032
60,0.1,ROS_VNF_interface,2035232,77312,70044,1965276
61,0.1,ROS_VNF_interface,2035232,77344,70080,1965040
62,0.1,ROS_VNF_interface,2035232,77408,70048,1965184
63,0.1,ROS_VNF_interface,2035232,77184,69576,1965568
64,0.1,ROS_VNF_interface,2035232,76808,69560,1965672
65,0.1,ROS_VNF_interface,2035232,76744,69512,1965720
66,0.1,ROS_VNF_interface,2035232,76656,69680,1965552
67,0.1,ROS_VNF_interface,2035232,76996,69768,1965464
68,0.1,ROS_VNF_interface,2035232,77092,69572,1965660
69,0.1,ROS_VNF_interface,2035232,76776,69652,1965412
70,0.1,ROS_VNF_interface,2035232,77060,69496,1965736
71,0.1,ROS_VNF_interface,2035232,76872,69656,1965900
72,0.1,ROS_VNF_interface,2035232,76712,69476,1965756
73,0.1,ROS_VNF_interface,2035232,76776,69608,1965624
74,0.1,ROS_VNF_interface,2035232,76808,69620,1965524
75,0.1,ROS_VNF_interface,2035232,76712,69616,1965616
76,0.1,ROS_VNF_interface,2035232,76680,69588,1965748
77,0.1,ROS_VNF_interface,2035232,76744,69656,1965892
78,0.1,ROS_VNF_interface,2035232,76616,69540,1965440
79,0.1,ROS_VNF_interface,2035232,76720,69384,1965848
80,0.1,ROS_VNF_interface,2035232,76168,68904,1966076
81,0.1,ROS_VNF_interface,2035232,75972,68912,1966320
82,0.1,ROS_VNF_interface,2035232,75988,68912,1966572
83,0.1,ROS_VNF_interface,2035232,75996,68824,1966408
84,0.1,ROS_VNF_interface,2035232,76240,69168,1966064
85,0.1,ROS_VNF_interface,2035232,76368,69212,1966020
86,0.1,ROS_VNF_interface,2035232,76256,69104,1966088
87,0.1,ROS_VNF_interface,2035232,75908,68688,1966928
88,0.1,ROS_VNF_interface,2035232,74956,68344,1967000
89,0.1,ROS_VNF_interface,2035232,74940,68024,1967288
90,0.1,ROS_VNF_interface,2035232,74568,68268,1967144
91,0.1,ROS_VNF_interface,2035232,74824,68264,1967064
92,0.1,ROS_VNF_interface,2035232,74948,68008,1966972
93,0.1,ROS_VNF_interface,2035232,74852,68292,1966940
94,0.1,ROS_VNF_interface,2035232,74916,68036,1967108
95,0.1,ROS_VNF_interface,2035232,74696,68232,1967000
96,0.1,ROS_VNF_interface,2035232,74664,67876,1967104
97,0.1,ROS_VNF_interface,2035232,74824,68284,1967272
98,0.1,ROS_VNF_interface,2035232,74412,68128,1967104
99,0.1,ROS_VNF_interface,2035232,74664,68132,1967012
100,0.1,ROS_VNF_interface,2035232,74728,68104,1967128
101,0.1,ROS_VNF_interface,2035232,74892,68360,1966872
102,0.1,ROS_VNF_interface,2035232,75044,68524,1966708
103,0.1,ROS_VNF_interface,2035232,74868,68348,1966892
104,0.1,ROS_VNF_interface,2035232,74720,68208,1967032
105,0.1,ROS_VNF_interface,2035232,74600,67876,1967592
106,0.1,ROS_VNF_interface,2035232,74224,67728,1967504
107,0.1,ROS_VNF_interface,2035232,74224,67644,1967588
108,0.1,ROS_VNF_interface,2035232,73836,67688,1967844
109,0.1,ROS_VNF_interface,2035232,73908,67508,1967828
110,0.1,ROS_VNF_interface,2035232,73784,67216,1968016
111,0.1,ROS_VNF_interface,2035232,73688,67212,1968020
112,0.1,ROS_VNF_interface,2035232,73592,67116,1968116
113,0.1,ROS_VNF_interface,2035232,74004,67528,1967704
114,0.1,ROS_VNF_interface,2035232,73908,67344,1967888
115,0.1,ROS_VNF_interface,2035232,73972,67500,1967620
116,0.1,ROS_VNF_interface,2035232,73600,67148,1968084
117,0.1,ROS_VNF_interface,2035232,73536,67088,1968468
118,0.1,ROS_VNF_interface,2035232,73532,67000,1968144
119,0.1,ROS_VNF_interface,2035232,73184,66752,1968376
120,0.1,ROS_VNF_interface,2035232,72988,66580,1968652
121,0.1,ROS_VNF_interface,2035232,73088,66664,1968480
122,0.1,ROS_VNF_interface,2035232,72924,66752,1968480
123,0.1,ROS_VNF_interface,2035232,73468,66492,1968484
124,0.1,ROS_VNF_interface,2035232,73216,66804,1968520
125,0.1,ROS_VNF_interface,2035232,73120,66620,1968612
126,0.1,ROS_VNF_interface,2035232,73056,66556,1968588
127,0.1,ROS_VNF_interface,2035232,73216,66716,1968612
128,0.1,ROS_VNF_interface,2035232,73152,66744,1968488
129,0.1,ROS_VNF_interface,2035232,73248,66848,1968472
130,0.1,ROS_VNF_interface,2035232,72868,66728,1968504
131,0.1,ROS_VNF_interface,2035232,73184,66796,1968452
132,0.1,ROS_VNF_interface,2035232,73320,66964,1968700
133,0.1,ROS_VNF_interface,2035232,73344,66884,1968348
134,0.1,ROS_VNF_interface,2035232,72868,66608,1968624
135,0.1,ROS_VNF_interface,2035232,72780,66680,1968464
136,0.1,ROS_VNF_interface,2035232,73024,66680,1968552
137,0.1,ROS_VNF_interface,2035232,72876,66536,1968792
138,0.1,ROS_VNF_interface,2035232,72712,66292,1968940
139,0.1,ROS_VNF_interface,2035232,72648,66316,1968916
140,0.1,ROS_VNF_interface,2035232,72656,66424,1968808
141,0.1,ROS_VNF_interface,2035232,73028,66712,1968608
142,0.1,ROS_VNF_interface,2035232,73100,66524,1968796
143,0.1,ROS_VNF_interface,2035232,72776,66628,1968864
144,0.1,ROS_VNF_interface,2035232,72900,66500,1968644
145,0.1,ROS_VNF_interface,2035232,72996,66572,1968660
146,0.1,ROS_VNF_interface,2035232,72644,66428,1968804
147,0.1,ROS_VNF_interface,2035232,73028,66480,1968752
148,0.1,ROS_VNF_interface,2035232,72680,66368,1968864
149,0.1,ROS_VNF_interface,2035232,72688,66376,1968856
150,0.1,ROS_VNF_interface,2035232,72680,66368,1968524
151,0.1,ROS_VNF_interface,2035232,72752,66692,1968452
152,0.1,ROS_VNF_interface,2035232,73152,66840,1968676
153,0.1,ROS_VNF_interface,2035232,72892,66360,1968840
154,0.1,ROS_VNF_interface,2035232,72904,66784,1968716
155,0.1,ROS_VNF_interface,2035232,72428,66168,1969064
156,0.1,ROS_VNF_interface,2035232,72396,66144,1969088
157,0.1,ROS_VNF_interface,2035232,72388,66144,1969176
158,0.1,ROS_VNF_interface,2035232,72680,66444,1968788
159,0.1,ROS_VNF_interface,2035232,72552,66300,1968932
