iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_interface,28.0,16.0,0.0,12.0,8.0,0.0,36.0,0.0,88.0,1758.7
4,0.1,ROS_VNF_interface,27.3,18.2,0.0,9.1,12.1,0.0,33.3,0.0,90.9,1758.7
6,0.1,ROS_VNF_interface,26.9,23.1,0.0,7.7,7.7,0.0,34.6,0.0,92.3,1758.7
8,0.1,ROS_VNF_interface,31.0,10.3,0.0,10.3,10.3,0.0,37.9,0.0,89.5,1758.7
10,0.1,ROS_VNF_interface,31.2,25.0,0.0,6.2,9.4,0.0,28.1,0.0,93.7,1758.7
12,0.1,ROS_VNF_interface,33.3,16.7,0.0,3.3,0.0,0.0,46.7,0.0,96.7,1758.7
14,0.1,ROS_VNF_interface,22.2,22.2,0.0,11.1,7.4,0.0,37.0,0.0,88.8,1758.7
16,0.1,ROS_VNF_interface,20.0,26.7,0.0,10.0,10.0,0.0,33.3,0.0,90.0,1758.7
18,0.1,ROS_VNF_interface,34.6,19.2,0.0,7.7,3.8,0.0,34.6,0.0,92.2,1758.7
20,0.1,ROS_VNF_interface,33.3,28.6,0.0,9.5,4.8,0.0,23.8,0.0,90.5,1758.7
22,0.1,ROS_VNF_interface,33.3,25.0,0.0,8.3,0.0,0.0,33.3,0.0,91.6,1758.7
24,0.1,ROS_VNF_interface,30.0,16.7,0.0,6.7,0.0,0.0,46.7,0.0,93.4,1758.7
26,0.1,ROS_VNF_interface,43.3,23.3,0.0,6.7,0.0,0.0,26.7,0.0,93.3,1758.7
28,0.1,ROS_VNF_interface,38.9,19.4,0.0,5.6,0.0,0.0,36.1,0.0,94.4,1758.9
30,0.1,ROS_VNF_interface,29.4,20.6,0.0,0.0,2.9,0.0,47.1,0.0,100.0,1758.9
32,0.1,ROS_VNF_interface,27.3,21.2,0.0,6.1,9.1,0.0,36.4,0.0,94.0,1758.9
34,0.1,ROS_VNF_interface,34.8,13.0,0.0,8.7,8.7,0.0,34.8,0.0,91.3,1758.9
36,0.1,ROS_VNF_interface,21.4,28.6,0.0,10.7,7.1,0.0,32.1,0.0,89.2,1758.9
38,0.1,ROS_VNF_interface,29.2,29.2,0.0,8.3,4.2,0.0,29.2,0.0,91.8,1758.9
40,0.1,ROS_VNF_interface,41.7,25.0,0.0,4.2,0.0,0.0,29.2,0.0,95.9,1758.9
42,0.1,ROS_VNF_interface,37.0,25.9,0.0,3.7,3.7,0.0,29.6,0.0,96.2,1758.9
44,0.1,ROS_VNF_interface,28.6,33.3,0.0,9.5,4.8,0.0,23.8,0.0,90.5,1758.9
46,0.1,ROS_VNF_interface,38.5,15.4,0.0,11.5,3.8,0.0,30.8,0.0,88.5,1758.9
48,0.1,ROS_VNF_interface,28.0,12.0,0.0,24.0,0.0,0.0,36.0,0.0,76.0,1758.9
50,0.1,ROS_VNF_interface,28.0,20.0,0.0,12.0,4.0,0.0,36.0,0.0,88.0,1758.9
52,0.1,ROS_VNF_interface,32.0,16.0,0.0,8.0,4.0,0.0,40.0,0.0,92.0,1758.9
54,0.1,ROS_VNF_interface,25.9,29.6,0.0,7.4,0.0,0.0,37.0,0.0,92.5,1758.9
56,0.1,ROS_VNF_interface,30.8,19.2,0.0,7.7,0.0,0.0,42.3,0.0,92.3,1758.9
58,0.1,ROS_VNF_interface,30.8,26.9,0.0,15.4,0.0,0.0,26.9,0.0,84.6,1758.9
60,0.1,ROS_VNF_interface,39.1,8.7,0.0,21.7,0.0,0.0,30.4,0.0,78.2,1758.9
62,0.1,ROS_VNF_interface,33.3,16.7,0.0,6.7,16.7,0.0,26.7,0.0,93.4,1758.9
64,0.1,ROS_VNF_interface,25.0,28.6,0.0,17.9,0.0,0.0,28.6,0.0,82.2,1758.9
66,0.1,ROS_VNF_interface,34.8,13.0,0.0,13.0,0.0,0.0,39.1,0.0,86.9,1758.9
68,0.1,ROS_VNF_interface,29.6,22.2,0.0,11.1,0.0,0.0,37.0,0.0,88.8,1758.9
70,0.1,ROS_VNF_interface,26.9,15.4,0.0,3.8,3.8,0.0,50.0,0.0,96.1,1760.0
72,0.1,ROS_VNF_interface,40.0,16.0,0.0,4.0,4.0,0.0,36.0,0.0,96.0,1760.0
74,0.1,ROS_VNF_interface,38.5,23.1,0.0,3.8,0.0,0.0,34.6,0.0,96.2,1760.0
76,0.1,ROS_VNF_interface,46.7,13.3,0.0,3.3,3.3,0.0,33.3,0.0,96.6,1760.0
78,0.1,ROS_VNF_interface,34.4,18.8,0.0,3.1,0.0,0.0,43.8,0.0,97.0,1760.0
80,0.1,ROS_VNF_interface,34.3,14.3,0.0,11.4,0.0,0.0,40.0,0.0,88.6,1760.0
82,0.1,ROS_VNF_interface,26.7,23.3,0.0,16.7,0.0,0.0,33.3,0.0,83.3,1760.0
84,0.1,ROS_VNF_interface,33.3,14.8,0.0,22.2,0.0,0.0,29.6,0.0,77.7,1760.0
86,0.1,ROS_VNF_interface,38.5,15.4,0.0,15.4,0.0,0.0,30.8,0.0,84.7,1760.0
88,0.1,ROS_VNF_interface,37.5,16.7,0.0,12.5,0.0,0.0,33.3,0.0,87.5,1760.0
90,0.1,ROS_VNF_interface,33.3,14.3,0.0,23.8,0.0,0.0,28.6,0.0,76.2,1760.0
92,0.1,ROS_VNF_interface,33.3,12.5,0.0,16.7,0.0,0.0,37.5,0.0,83.3,1760.0
94,0.1,ROS_VNF_interface,25.0,20.8,0.0,20.8,0.0,0.0,33.3,0.0,79.1,1760.0
96,0.1,ROS_VNF_interface,35.7,17.9,0.0,7.1,0.0,0.0,39.3,0.0,92.9,1760.0
98,0.1,ROS_VNF_interface,25.0,16.7,0.0,8.3,0.0,0.0,50.0,0.0,91.7,1760.0
100,0.1,ROS_VNF_interface,34.8,21.7,0.0,17.4,0.0,0.0,26.1,0.0,82.6,1760.0
102,0.1,ROS_VNF_interface,30.8,19.2,0.0,15.4,0.0,0.0,34.6,0.0,84.6,1760.0
104,0.1,ROS_VNF_interface,32.0,20.0,0.0,16.0,0.0,0.0,32.0,0.0,84.0,1760.0
106,0.1,ROS_VNF_interface,25.9,11.1,0.0,18.5,0.0,0.0,44.4,0.0,81.4,1760.0
