iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_motionplanning,9.5,14.3,0.0,76.2,0.0,0.0,0.0,0.0,23.8,610.6
4,0.1,ROS_VNF_motionplanning,0.0,10.5,0.0,89.5,0.0,0.0,0.0,0.0,10.5,610.6
6,0.1,ROS_VNF_motionplanning,5.3,5.3,0.0,89.5,0.0,0.0,0.0,0.0,10.6,610.6
8,0.1,ROS_VNF_motionplanning,5.0,10.0,0.0,80.0,0.0,0.0,5.0,0.0,20.0,610.6
10,0.1,ROS_VNF_motionplanning,5.3,0.0,0.0,94.7,0.0,0.0,0.0,0.0,5.3,610.6
12,0.1,ROS_VNF_motionplanning,5.3,5.3,0.0,89.5,0.0,0.0,0.0,0.0,10.6,610.6
14,0.1,ROS_VNF_motionplanning,5.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,610.6
16,0.1,ROS_VNF_motionplanning,10.5,0.0,0.0,89.5,0.0,0.0,0.0,0.0,10.5,610.6
18,0.1,ROS_VNF_motionplanning,5.0,5.0,0.0,85.0,0.0,0.0,5.0,0.0,15.0,610.6
20,0.1,ROS_VNF_motionplanning,0.0,5.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0,610.6
22,0.1,ROS_VNF_motionplanning,9.5,14.3,0.0,71.4,0.0,0.0,4.8,0.0,28.6,610.6
24,0.1,ROS_VNF_motionplanning,9.5,14.3,0.0,76.2,0.0,0.0,0.0,0.0,23.8,610.6
26,0.1,ROS_VNF_motionplanning,0.0,15.0,0.0,85.0,0.0,0.0,0.0,0.0,15.0,610.6
28,0.1,ROS_VNF_motionplanning,0.0,5.9,0.0,94.1,0.0,0.0,0.0,0.0,5.9,610.6
30,0.1,ROS_VNF_motionplanning,9.5,9.5,0.0,76.2,0.0,0.0,4.8,0.0,23.8,610.6
32,0.1,ROS_VNF_motionplanning,10.0,5.0,0.0,85.0,0.0,0.0,0.0,0.0,15.0,610.6
34,0.1,ROS_VNF_motionplanning,4.5,13.6,0.0,77.3,0.0,0.0,4.5,0.0,22.6,610.6
36,0.1,ROS_VNF_motionplanning,0.0,10.5,0.0,84.2,0.0,0.0,5.3,0.0,15.8,610.6
38,0.1,ROS_VNF_motionplanning,9.5,9.5,0.0,76.2,0.0,0.0,4.8,0.0,23.8,610.6
40,0.1,ROS_VNF_motionplanning,5.0,15.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,610.6
42,0.1,ROS_VNF_motionplanning,10.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,610.6
44,0.1,ROS_VNF_motionplanning,0.0,5.6,0.0,94.4,0.0,0.0,0.0,0.0,5.6,610.6
46,0.1,ROS_VNF_motionplanning,9.5,19.0,0.0,66.7,0.0,0.0,4.8,0.0,33.3,610.6
48,0.1,ROS_VNF_motionplanning,0.0,9.5,0.0,85.7,0.0,0.0,4.8,0.0,14.3,610.6
50,0.1,ROS_VNF_motionplanning,5.0,5.0,0.0,85.0,0.0,0.0,5.0,0.0,15.0,610.6
52,0.1,ROS_VNF_motionplanning,5.0,15.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,610.6
54,0.1,ROS_VNF_motionplanning,9.5,4.8,0.0,81.0,0.0,0.0,4.8,0.0,19.1,610.6
56,0.1,ROS_VNF_motionplanning,0.0,22.2,0.0,77.8,0.0,0.0,0.0,0.0,22.2,610.6
58,0.1,ROS_VNF_motionplanning,10.0,15.0,0.0,70.0,0.0,0.0,5.0,0.0,30.0,610.6
60,0.1,ROS_VNF_motionplanning,11.1,0.0,0.0,88.9,0.0,0.0,0.0,0.0,11.1,610.6
62,0.1,ROS_VNF_motionplanning,5.3,5.3,0.0,89.5,0.0,0.0,0.0,0.0,10.6,610.6
64,0.1,ROS_VNF_motionplanning,9.5,14.3,0.0,71.4,0.0,0.0,4.8,0.0,28.6,610.6
66,0.1,ROS_VNF_motionplanning,10.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,610.6
68,0.1,ROS_VNF_motionplanning,5.0,10.0,0.0,85.0,0.0,0.0,0.0,0.0,15.0,610.6
70,0.1,ROS_VNF_motionplanning,0.0,0.0,0.0,id.,wa.,hi.,si.,st,,610.6
72,0.1,ROS_VNF_motionplanning,5.3,10.5,0.0,84.2,0.0,0.0,0.0,0.0,15.8,610.6
74,0.1,ROS_VNF_motionplanning,5.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,610.6
76,0.1,ROS_VNF_motionplanning,5.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,610.6
78,0.1,ROS_VNF_motionplanning,9.5,9.5,0.0,76.2,0.0,0.0,4.8,0.0,23.8,610.6
80,0.1,ROS_VNF_motionplanning,9.5,9.5,0.0,81.0,0.0,0.0,0.0,0.0,19.0,610.6
82,0.1,ROS_VNF_motionplanning,5.0,10.0,0.0,75.0,5.0,0.0,5.0,0.0,25.0,610.6
84,0.1,ROS_VNF_motionplanning,5.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,610.6
86,0.1,ROS_VNF_motionplanning,10.0,10.0,0.0,75.0,0.0,0.0,5.0,0.0,25.0,610.6
88,0.1,ROS_VNF_motionplanning,4.8,14.3,0.0,76.2,0.0,0.0,4.8,0.0,23.9,610.6
90,0.1,ROS_VNF_motionplanning,10.0,15.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,610.6
92,0.1,ROS_VNF_motionplanning,5.0,10.0,0.0,85.0,0.0,0.0,0.0,0.0,15.0,610.6
94,0.1,ROS_VNF_motionplanning,0.0,5.0,0.0,90.0,0.0,0.0,5.0,0.0,10.0,610.6
96,0.1,ROS_VNF_motionplanning,5.3,10.5,0.0,84.2,0.0,0.0,0.0,0.0,15.8,610.6
98,0.1,ROS_VNF_motionplanning,10.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,610.6
100,0.1,ROS_VNF_motionplanning,5.3,10.5,0.0,84.2,0.0,0.0,0.0,0.0,15.8,610.6
102,0.1,ROS_VNF_motionplanning,0.0,15.0,0.0,80.0,0.0,0.0,5.0,0.0,20.0,610.6
104,0.1,ROS_VNF_motionplanning,5.3,5.3,0.0,89.5,0.0,0.0,0.0,0.0,10.6,610.6
106,0.1,ROS_VNF_motionplanning,9.1,9.1,0.0,81.8,0.0,0.0,0.0,0.0,18.2,610.6
108,0.1,ROS_VNF_motionplanning,10.0,5.0,0.0,85.0,0.0,0.0,0.0,0.0,15.0,610.6
