iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,LocalHost,16288168,2613592,8155380,8133876
2,0.1,LocalHost,16288168,2611672,8153148,8142424
3,0.1,LocalHost,16288168,2585480,8127232,8161196
4,0.1,LocalHost,16288168,2580732,8122224,8168244
5,0.1,LocalHost,16288168,2553968,8095192,8192984
6,0.1,LocalHost,16288168,2530700,8072452,8217812
7,0.1,LocalHost,16288168,2511764,8050972,8237196
8,0.1,LocalHost,16288168,2492900,8034640,8253804
9,0.1,LocalHost,16288168,2484380,8025844,8262592
10,0.1,LocalHost,16288168,2480740,8022196,8265972
11,0.1,LocalHost,16288168,2480456,8022180,8266264
12,0.1,LocalHost,16288168,2480512,8022256,8265912
13,0.1,LocalHost,16288168,2486788,8028516,8259392
14,0.1,LocalHost,16288168,2486976,8028720,8259448
15,0.1,LocalHost,16288168,2486536,8028268,8260160
16,0.1,LocalHost,16288168,2486080,8027276,8260892
17,0.1,LocalHost,16288168,2485624,8027372,8260812
18,0.1,LocalHost,16288168,2503776,8045548,8242360
19,0.1,LocalHost,16288168,2504596,8046052,8241596
20,0.1,LocalHost,16288168,2504888,8046896,8241580
21,0.1,LocalHost,16288168,2504848,8046596,8241572
22,0.1,LocalHost,16288168,2504880,8046888,8241020
23,0.1,LocalHost,16288168,2505936,8047684,8240484
24,0.1,LocalHost,16288168,2505952,8047360,8240376
25,0.1,LocalHost,16288168,2505728,8047168,8241008
26,0.1,LocalHost,16288168,2505572,8047320,8241172
27,0.1,LocalHost,16288168,2505516,8047524,8240912
28,0.1,LocalHost,16288168,2505456,8047464,8241140
29,0.1,LocalHost,16288168,2496600,8038316,8250104
30,0.1,LocalHost,16288168,2496396,8037844,8250340
31,0.1,LocalHost,16288168,2496104,8037812,8250640
32,0.1,LocalHost,16288168,2495924,8037924,8249984
33,0.1,LocalHost,16288168,2496452,8037924,8250244
34,0.1,LocalHost,16288168,2496368,8038120,8249892
35,0.1,LocalHost,16288168,2495136,8036888,8251280
36,0.1,LocalHost,16288168,2495384,8037136,8251032
37,0.1,LocalHost,16288168,2494816,8036568,8251616
38,0.1,LocalHost,16288168,2495084,8037096,8251072
39,0.1,LocalHost,16288168,2495312,8037064,8251500
40,0.1,LocalHost,16288168,2495160,8036644,8251848
41,0.1,LocalHost,16288168,2494112,8036384,8251792
42,0.1,LocalHost,16288168,2494672,8036684,8251484
43,0.1,LocalHost,16288168,2495280,8037032,8251136
44,0.1,LocalHost,16288168,2494704,8036716,8251452
45,0.1,LocalHost,16288168,2494980,8036456,8251712
46,0.1,LocalHost,16288168,2494404,8036416,8251492
47,0.1,LocalHost,16288168,2494584,8036076,8252092
48,0.1,LocalHost,16288168,2495120,8036872,8251572
49,0.1,LocalHost,16288168,2495040,8037052,8251116
50,0.1,LocalHost,16288168,2495332,8037100,8251084
51,0.1,LocalHost,16288168,2495516,8037284,8250624
52,0.1,LocalHost,16288168,2495680,8037180,8251264
53,0.1,LocalHost,16288168,2495632,8037108,8251336
54,0.1,LocalHost,16288168,2494820,8036588,8251320
55,0.1,LocalHost,16288168,2495120,8037148,8251280
56,0.1,LocalHost,16288168,2495136,8036904,8251264
57,0.1,LocalHost,16288168,2495308,8036800,8251108
58,0.1,LocalHost,16288168,2495308,8036808,8251644
59,0.1,LocalHost,16288168,2494828,8046964,8240964
60,0.1,LocalHost,16288168,2505580,8047624,8240544
61,0.1,LocalHost,16288168,2505840,8047552,8240356
62,0.1,LocalHost,16288168,2505476,8046740,8241428
63,0.1,LocalHost,16288168,2487828,8029344,8258564
64,0.1,LocalHost,16288168,2487876,8029644,8258524
65,0.1,LocalHost,16288168,2487860,8029360,8258288
66,0.1,LocalHost,16288168,2487908,8029668,8258500
67,0.1,LocalHost,16288168,2487632,8029416,8258492
68,0.1,LocalHost,16288168,2487852,8029896,8258272
69,0.1,LocalHost,16288168,2488324,8029824,8258344
70,0.1,LocalHost,16288168,2487732,8029776,8258132
71,0.1,LocalHost,16288168,2487928,8030360,8257808
72,0.1,LocalHost,16288168,2488440,8030092,8258076
73,0.1,LocalHost,16288168,2488204,8030376,8257856
74,0.1,LocalHost,16288168,2488400,8030312,8257856
75,0.1,LocalHost,16288168,2488672,8030280,8257888
76,0.1,LocalHost,16288168,2488656,8030272,8257904
77,0.1,LocalHost,16288168,2488388,8030564,8258172
78,0.1,LocalHost,16288168,2488048,8029988,8258180
79,0.1,LocalHost,16288168,2488332,8030248,8257920
80,0.1,LocalHost,16288168,2488608,8030524,8257408
81,0.1,LocalHost,16288168,2488544,8029908,8258260
82,0.1,LocalHost,16288168,2488040,8029956,8258212
83,0.1,LocalHost,16288168,2488300,8030216,8257432
84,0.1,LocalHost,16288168,2488584,8030216,8257952
85,0.1,LocalHost,16288168,2488568,8030184,8258056
86,0.1,LocalHost,16288168,2488292,8030212,8257696
87,0.1,LocalHost,16288168,2488648,8030828,8257908
88,0.1,LocalHost,16288168,2486640,8029924,8260420
89,0.1,LocalHost,16288168,2488948,8030868,8257300
90,0.1,LocalHost,16288168,2488908,8030560,8257088
91,0.1,LocalHost,16288168,2488804,8030468,8257992
92,0.1,LocalHost,16288168,2488252,8030176,8258268
93,0.1,LocalHost,16288168,2488056,8029980,8258488
94,0.1,LocalHost,16288168,2488048,8029984,8257924
95,0.1,LocalHost,16288168,2488244,8030164,8258004
96,0.1,LocalHost,16288168,2488008,8029668,8258500
97,0.1,LocalHost,16288168,2487756,8030212,8258224
98,0.1,LocalHost,16288168,2488244,8029864,8258304
99,0.1,LocalHost,16288168,2487936,8029572,8258336
100,0.1,LocalHost,16288168,2487920,8029856,8258312
101,0.1,LocalHost,16288168,2488172,8030124,8257784
102,0.1,LocalHost,16288168,2496928,8038612,8249572
103,0.1,LocalHost,16288168,2493892,8036100,8252320
104,0.1,LocalHost,16288168,2494160,8036108,8252060
105,0.1,LocalHost,16288168,2494168,8035816,8252352
106,0.1,LocalHost,16288168,2494340,8036288,8251880
107,0.1,LocalHost,16288168,2494388,8036596,8251052
108,0.1,LocalHost,16288168,2494836,8036784,8251668
109,0.1,LocalHost,16288168,2494584,8036532,8251636
110,0.1,LocalHost,16288168,2494568,8036760,8251408
111,0.1,LocalHost,16288168,2494800,8036752,8251416
112,0.1,LocalHost,16288168,2494800,8036452,8251488
113,0.1,LocalHost,16288168,2502560,8044772,8243396
114,0.1,LocalHost,16288168,2502488,8044700,8243468
115,0.1,LocalHost,16288168,2485888,8027324,8260844
116,0.1,LocalHost,16288168,2485160,8027112,8260796
117,0.1,LocalHost,16288168,2485428,8027640,8260528
118,0.1,LocalHost,16288168,2484224,8025884,8262024
119,0.1,LocalHost,16288168,2484964,8026656,8261512
120,0.1,LocalHost,16288168,2484760,8026712,8261456
121,0.1,LocalHost,16288168,2484444,8026656,8261512
122,0.1,LocalHost,16288168,2484704,8026656,8261512
123,0.1,LocalHost,16288168,2484704,8026916,8261252
124,0.1,LocalHost,16288168,2484184,8025876,8262032
125,0.1,LocalHost,16288168,2484476,8026688,8261480
126,0.1,LocalHost,16288168,2484736,8026688,8261464
127,0.1,LocalHost,16288168,2484752,8026704,8261204
128,0.1,LocalHost,16288168,2484932,8026884,8261284
129,0.1,LocalHost,16288168,2484948,8027160,8261008
130,0.1,LocalHost,16288168,2485468,8027680,8260488
131,0.1,LocalHost,16288168,2485760,8027716,8260800
132,0.1,LocalHost,16288168,2485396,8027352,8260816
133,0.1,LocalHost,16288168,2485452,8027124,8261044
134,0.1,LocalHost,16288168,2485264,8027220,8260688
135,0.1,LocalHost,16288168,2485444,8027660,8260508
136,0.1,LocalHost,16288168,2485776,8027732,8260428
137,0.1,LocalHost,16288168,2485832,8027800,8260108
138,0.1,LocalHost,16288168,2486352,8028060,8260108
139,0.1,LocalHost,16288168,2486132,8027840,8260068
140,0.1,LocalHost,16288168,2486076,8028048,8260120
141,0.1,LocalHost,16288168,2485800,8027772,8260136
142,0.1,LocalHost,16288168,2486100,8028072,8260104
143,0.1,LocalHost,16288168,2486336,8028568,8259900
144,0.1,LocalHost,16288168,2486564,8028236,8260216
145,0.1,LocalHost,16288168,2485980,8027684,8260688
146,0.1,LocalHost,16288168,2485808,8027780,8260388
147,0.1,LocalHost,16288168,2485760,8027732,8260176
148,0.1,LocalHost,16288168,2486100,8027740,8260428
149,0.1,LocalHost,16288168,2481924,8023896,8264272
150,0.1,LocalHost,16288168,2486400,8027876,8260852
151,0.1,LocalHost,16288168,2485636,8027324,8260844
152,0.1,LocalHost,16288168,2485068,8027032,8261136
