iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,LocalHost,16288168,175484,5784096,10504592
2,0.1,LocalHost,16288168,173420,5783052,10505116
3,0.1,LocalHost,16288168,173640,5782008,10506552
4,0.1,LocalHost,16288168,172888,5780976,10507732
5,0.1,LocalHost,16288168,172152,5779656,10508260
6,0.1,LocalHost,16288168,171892,5780168,10508504
7,0.1,LocalHost,16288168,171648,5779600,10508324
8,0.1,LocalHost,16288168,171456,5779472,10508696
9,0.1,LocalHost,16288168,172828,5780276,10507892
10,0.1,LocalHost,16288168,172976,5780008,10508784
11,0.1,LocalHost,16288168,172556,5780060,10508516
12,0.1,LocalHost,16288168,172100,5779668,10508840
13,0.1,LocalHost,16288168,171436,5778660,10509508
14,0.1,LocalHost,16288168,171232,5778844,10509100
15,0.1,LocalHost,16288168,170740,5778248,10509992
16,0.1,LocalHost,16288168,170640,5778220,10509724
17,0.1,LocalHost,16288168,170916,5779048,10509668
18,0.1,LocalHost,16288168,171140,5779012,10509156
19,0.1,LocalHost,16288168,171660,5778796,10509632
20,0.1,LocalHost,16288168,171220,5778512,10509924
21,0.1,LocalHost,16288168,170600,5777848,10509832
22,0.1,LocalHost,16288168,170988,5778276,10513112
23,0.1,LocalHost,16288168,173472,5781348,10507200
24,0.1,LocalHost,16288168,172880,5780328,10508108
25,0.1,LocalHost,16288168,172436,5779944,10507840
26,0.1,LocalHost,16288168,171840,5779456,10508452
27,0.1,LocalHost,16288168,172136,5779752,10508416
28,0.1,LocalHost,16288168,171912,5779912,10508676
29,0.1,LocalHost,16288168,172116,5779332,10508576
30,0.1,LocalHost,16288168,172020,5779588,10508624
31,0.1,LocalHost,16288168,172124,5780004,10508428
32,0.1,LocalHost,16288168,171708,5779328,10509144
33,0.1,LocalHost,16288168,171640,5779084,10509084
34,0.1,LocalHost,16288168,171460,5778808,10508992
35,0.1,LocalHost,16288168,171812,5778840,10509068
36,0.1,LocalHost,16288168,172584,5779900,10508268
37,0.1,LocalHost,16288168,172388,5779704,10509244
38,0.1,LocalHost,16288168,171640,5779020,10508368
39,0.1,LocalHost,16288168,172568,5779428,10508756
40,0.1,LocalHost,16288168,172528,5779908,10508260
41,0.1,LocalHost,16288168,172884,5779776,10508700
42,0.1,LocalHost,16288168,172624,5779744,10508424
43,0.1,LocalHost,16288168,173720,5780556,10507872
44,0.1,LocalHost,16288168,173428,5780288,10508344
45,0.1,LocalHost,16288168,173224,5780084,10508272
46,0.1,LocalHost,16288168,172596,5779456,10508712
47,0.1,LocalHost,16288168,172856,5779716,10508884
48,0.1,LocalHost,16288168,172416,5779796,10508112
49,0.1,LocalHost,16288168,172744,5779864,10508628
50,0.1,LocalHost,16288168,173688,5780232,10507936
51,0.1,LocalHost,16288168,173688,5779940,10508716
52,0.1,LocalHost,16288168,173524,5779588,10508060
53,0.1,LocalHost,16288168,173300,5780232,10507936
54,0.1,LocalHost,16288168,173744,5780032,10508420
55,0.1,LocalHost,16288168,173768,5780060,10507848
56,0.1,LocalHost,16288168,174028,5780052,10508428
57,0.1,LocalHost,16288168,173188,5779740,10508428
58,0.1,LocalHost,16288168,173448,5780000,10507908
59,0.1,LocalHost,16288168,174228,5780228,10507980
60,0.1,LocalHost,16288168,173636,5779928,10508240
61,0.1,LocalHost,16288168,173636,5779928,10508240
62,0.1,LocalHost,16288168,173284,5779192,10508976
63,0.1,LocalHost,16288168,173136,5779256,10508392
64,0.1,LocalHost,16288168,172816,5778412,10509828
65,0.1,LocalHost,16288168,172048,5778288,10510404
66,0.1,LocalHost,16288168,171732,5778284,10509884
67,0.1,LocalHost,16288168,171992,5778284,10509624
68,0.1,LocalHost,16288168,172772,5778804,10509412
69,0.1,LocalHost,16288168,172728,5779020,10508624
70,0.1,LocalHost,16288168,173252,5779544,10508624
71,0.1,LocalHost,16288168,173624,5779656,10508512
72,0.1,LocalHost,16288168,173064,5779356,10508812
73,0.1,LocalHost,16288168,173356,5779648,10508520
74,0.1,LocalHost,16288168,173768,5780060,10508108
75,0.1,LocalHost,16288168,172704,5778128,10510308
76,0.1,LocalHost,16288168,171584,5777876,10510292
77,0.1,LocalHost,16288168,170876,5777168,10511000
78,0.1,LocalHost,16288168,170428,5776720,10511188
79,0.1,LocalHost,16288168,171180,5777992,10510436
80,0.1,LocalHost,16288168,171732,5778028,10510140
81,0.1,LocalHost,16288168,171952,5777988,10510180
82,0.1,LocalHost,16288168,168984,5778928,10509240
83,0.1,LocalHost,16288168,171452,5777212,10510964
84,0.1,LocalHost,16288168,171468,5777756,10510152
85,0.1,LocalHost,16288168,172484,5779044,10509124
86,0.1,LocalHost,16288168,172492,5778792,10509816
87,0.1,LocalHost,16288168,172468,5778880,10509488
88,0.1,LocalHost,16288168,172624,5779344,10508564
89,0.1,LocalHost,16288168,173096,5779568,10508080
90,0.1,LocalHost,16288168,172820,5778716,10509804
91,0.1,LocalHost,16288168,171916,5778348,10509560
92,0.1,LocalHost,16288168,171708,5778660,10509892
93,0.1,LocalHost,16288168,181484,5787608,10501080
94,0.1,LocalHost,16288168,181244,5786876,10501292
95,0.1,LocalHost,16288168,180396,5785968,10502200
96,0.1,LocalHost,16288168,179752,5785876,10502292
97,0.1,LocalHost,16288168,180192,5785836,10502336
98,0.1,LocalHost,16288168,179984,5786072,10501836
99,0.1,LocalHost,16288168,181728,5787280,10500384
100,0.1,LocalHost,16288168,181980,5787532,10500636
101,0.1,LocalHost,16288168,181728,5786868,10501324
102,0.1,LocalHost,16288168,181560,5787356,10500552
103,0.1,LocalHost,16288168,182528,5788080,10500364
104,0.1,LocalHost,16288168,182260,5787916,10500252
105,0.1,LocalHost,16288168,181752,5787304,10500864
106,0.1,LocalHost,16288168,182224,5787776,10500696
107,0.1,LocalHost,16288168,181976,5787536,10500372
108,0.1,LocalHost,16288168,182504,5787488,10500420
109,0.1,LocalHost,16288168,182376,5787936,10500232
110,0.1,LocalHost,16288168,182896,5787636,10500272
111,0.1,LocalHost,16288168,182604,5787492,10500676
112,0.1,LocalHost,16288168,182216,5787232,10500416
113,0.1,LocalHost,16288168,182720,5788280,10499888
114,0.1,LocalHost,16288168,183260,5788280,10499888
115,0.1,LocalHost,16288168,183032,5788336,10499836
116,0.1,LocalHost,16288168,182832,5787800,10500368
117,0.1,LocalHost,16288168,181700,5787004,10500904
118,0.1,LocalHost,16288168,182204,5787508,10500400
119,0.1,LocalHost,16288168,182172,5787736,10500432
120,0.1,LocalHost,16288168,182464,5787768,10500400
121,0.1,LocalHost,16288168,182788,5788352,10499556
122,0.1,LocalHost,16288168,183076,5788640,10499528
123,0.1,LocalHost,16288168,183416,5788412,10499496
124,0.1,LocalHost,16288168,183588,5788892,10499284
125,0.1,LocalHost,16288168,183556,5788860,10499048
126,0.1,LocalHost,16288168,183768,5789072,10499112
127,0.1,LocalHost,16288168,183580,5788592,10499576
128,0.1,LocalHost,16288168,183336,5788900,10499268
129,0.1,LocalHost,16288168,182968,5788272,10499636
130,0.1,LocalHost,16288168,183220,5788464,10499444
131,0.1,LocalHost,16288168,183736,5789300,10498868
132,0.1,LocalHost,16288168,183436,5789016,10498892
133,0.1,LocalHost,16288168,183972,5789276,10498892
134,0.1,LocalHost,16288168,183948,5788936,10499232
135,0.1,LocalHost,16288168,183972,5789104,10499356
136,0.1,LocalHost,16288168,183832,5788572,10499596
137,0.1,LocalHost,16288168,183832,5787988,10499920
138,0.1,LocalHost,16288168,183396,5785052,10503392
139,0.1,LocalHost,16288168,183432,5788432,10499736
140,0.1,LocalHost,16288168,184324,5788740,10499720
141,0.1,LocalHost,16288168,183888,5788344,10499824
142,0.1,LocalHost,16288168,183888,5788628,10499540
143,0.1,LocalHost,16288168,183888,5788628,10499280
144,0.1,LocalHost,16288168,184672,5788916,10499252
145,0.1,LocalHost,16288168,184148,5788888,10499280
146,0.1,LocalHost,16288168,184116,5788564,10499604
147,0.1,LocalHost,16288168,184092,5788832,10499336
148,0.1,LocalHost,16288168,184100,5788860,10499592
149,0.1,LocalHost,16288168,184068,5788536,10499632
150,0.1,LocalHost,16288168,183800,5788260,10499908
151,0.1,LocalHost,16288168,183776,5788440,10499728
152,0.1,LocalHost,16288168,183736,5788184,10499984
153,0.1,LocalHost,16288168,183500,5788248,10499920
154,0.1,LocalHost,16288168,183760,5788392,10499776
155,0.1,LocalHost,16288168,183652,5788400,10500068
156,0.1,LocalHost,16288168,183352,5788100,10499808
157,0.1,LocalHost,16288168,183580,5788044,10500124
158,0.1,LocalHost,16288168,183304,5788056,10500112
159,0.1,LocalHost,16288168,183368,5788380,10499788
160,0.1,LocalHost,16288168,183604,5787936,10499972
161,0.1,LocalHost,16288168,185216,5789652,10498516
162,0.1,LocalHost,16288168,185312,5789172,10498736
163,0.1,LocalHost,16288168,184560,5788996,10498912
164,0.1,LocalHost,16288168,184820,5788880,10499060
165,0.1,LocalHost,16288168,184672,5789108,10498800
166,0.1,LocalHost,16288168,185028,5789424,10499044
167,0.1,LocalHost,16288168,184736,5788836,10499332
168,0.1,LocalHost,16288168,184728,5788868,10499300
169,0.1,LocalHost,16288168,184824,5788964,10499204
170,0.1,LocalHost,16288168,185100,5788940,10499512
171,0.1,LocalHost,16288168,184556,5788956,10499244
172,0.1,LocalHost,16288168,185012,5789152,10499016
173,0.1,LocalHost,16288168,185500,5789332,10498876
174,0.1,LocalHost,16288168,185580,5789724,10498460
175,0.1,LocalHost,16288168,185256,5789400,10499068
176,0.1,LocalHost,16288168,184932,5789336,10498832
177,0.1,LocalHost,16288168,185176,5789072,10499096
178,0.1,LocalHost,16288168,184688,5788852,10499056
179,0.1,LocalHost,16288168,184924,5789088,10498852
180,0.1,LocalHost,16288168,185152,5789040,10499128
181,0.1,LocalHost,16288168,184876,5789300,10502096
182,0.1,LocalHost,16288168,185044,5789176,10498992
183,0.1,LocalHost,16288168,185012,5789180,10499168
184,0.1,LocalHost,16288168,184564,5788464,10499704
185,0.1,LocalHost,16288168,184280,5788708,10499460
186,0.1,LocalHost,16288168,184476,5788644,10499564
187,0.1,LocalHost,16288168,184444,5788612,10499556
188,0.1,LocalHost,16288168,185028,5789196,10498972
189,0.1,LocalHost,16288168,185004,5789172,10499256
190,0.1,LocalHost,16288168,184484,5788368,10499784
191,0.1,LocalHost,16288168,184216,5788100,10499808
192,0.1,LocalHost,16288168,184336,5788764,10499664
193,0.1,LocalHost,16288168,184368,5788796,10499372
194,0.1,LocalHost,16288168,184840,5788720,10499448
195,0.1,LocalHost,16288168,184548,5788980,10499188
196,0.1,LocalHost,16288168,184840,5788972,10499204
197,0.1,LocalHost,16288168,185004,5789180,10498728
198,0.1,LocalHost,16288168,184956,5789132,10499036
199,0.1,LocalHost,16288168,184956,5789392,10498516
200,0.1,LocalHost,16288168,185216,5789392,10499052
201,0.1,LocalHost,16288168,184952,5789128,10499040
202,0.1,LocalHost,16288168,184952,5789128,10499040
203,0.1,LocalHost,16288168,184944,5788596,10499312
204,0.1,LocalHost,16288168,181012,5785188,10501620
205,0.1,LocalHost,16288168,184824,5789252,10498916
206,0.1,LocalHost,16288168,184688,5788580,10499588
207,0.1,LocalHost,16288168,184300,5788476,10499692
208,0.1,LocalHost,16288168,184300,5788444,10499464
209,0.1,LocalHost,16288168,184680,5788560,10499956
210,0.1,LocalHost,16288168,184316,5788756,10499152
211,0.1,LocalHost,16288168,185076,5789224,10498684
212,0.1,LocalHost,16288168,185320,5789500,10499024
213,0.1,LocalHost,16288168,184736,5789176,10499008
214,0.1,LocalHost,16288168,185012,5789192,10499300
215,0.1,LocalHost,16288168,184872,5788752,10499416
216,0.1,LocalHost,16288168,184832,5789012,10498896
217,0.1,LocalHost,16288168,185060,5789240,10498928
218,0.1,LocalHost,16288168,185132,5789044,10498856
219,0.1,LocalHost,16288168,185132,5789312,10498856
220,0.1,LocalHost,16288168,185392,5789572,10498596
221,0.1,LocalHost,16288168,185392,5789572,10498888
222,0.1,LocalHost,16288168,185100,5789004,10499164
223,0.1,LocalHost,16288168,184872,5788760,10499408
224,0.1,LocalHost,16288168,184448,5788888,10499280
225,0.1,LocalHost,16288168,185388,5789828,10498768
226,0.1,LocalHost,16288168,185536,5789716,10498484
227,0.1,LocalHost,16288168,185504,5789684,10498736
228,0.1,LocalHost,16288168,185252,5789692,10498736
229,0.1,LocalHost,16288168,184984,5788896,10499540
230,0.1,LocalHost,16288168,184440,5788624,10499544
231,0.1,LocalHost,16288168,184464,5788908,10499260
232,0.1,LocalHost,16288168,184960,5789132,10498776
233,0.1,LocalHost,16288168,184652,5788816,10499092
234,0.1,LocalHost,16288168,184796,5789244,10498664
235,0.1,LocalHost,16288168,185184,5789348,10499104
236,0.1,LocalHost,16288168,184876,5789064,10499364
237,0.1,LocalHost,16288168,184616,5788804,10499104
238,0.1,LocalHost,16288168,185132,5789012,10498896
239,0.1,LocalHost,16288168,184808,5788996,10499464
240,0.1,LocalHost,16288168,184516,5788704,10499748
241,0.1,LocalHost,16288168,184232,5788420,10499748
242,0.1,LocalHost,16288168,183696,5788144,10500316
243,0.1,LocalHost,16288168,183780,5788028,10499904
244,0.1,LocalHost,16288168,184072,5788524,10499920
245,0.1,LocalHost,16288168,184052,5788244,10499924
246,0.1,LocalHost,16288168,184052,5788244,10500280
247,0.1,LocalHost,16288168,183852,5788044,10500724
248,0.1,LocalHost,16288168,183512,5788228,10499680
249,0.1,LocalHost,16288168,184292,5788744,10499424
250,0.1,LocalHost,16288168,184552,5788744,10499424
251,0.1,LocalHost,16288168,184224,5788888,10499020
252,0.1,LocalHost,16288168,184976,5789172,10499256
253,0.1,LocalHost,16288168,184692,5788888,10499280
254,0.1,LocalHost,16288168,184688,5788600,10499568
255,0.1,LocalHost,16288168,184404,5788600,10499568
256,0.1,LocalHost,16288168,184404,5788600,10499568
257,0.1,LocalHost,16288168,183812,5788268,10499640
258,0.1,LocalHost,16288168,184072,5787784,10500384
259,0.1,LocalHost,16288168,183884,5788080,10500088
260,0.1,LocalHost,16288168,183468,5787988,10499920
261,0.1,LocalHost,16288168,183696,5788216,10499952
262,0.1,LocalHost,16288168,184216,5788184,10499984
263,0.1,LocalHost,16288168,183924,5788184,10502984
264,0.1,LocalHost,16288168,181928,5786188,10501248
265,0.1,LocalHost,16288168,182660,5786752,10501416
266,0.1,LocalHost,16288168,183028,5787532,10500952
267,0.1,LocalHost,16288168,183212,5787732,10500912
268,0.1,LocalHost,16288168,182900,5787292,10500876
269,0.1,LocalHost,16288168,182592,5786984,10500924
270,0.1,LocalHost,16288168,182836,5787488,10500680
271,0.1,LocalHost,16288168,181980,5786372,10502064
272,0.1,LocalHost,16288168,181744,5786388,10501780
273,0.1,LocalHost,16288168,181004,5785104,10503600
274,0.1,LocalHost,16288168,180176,5784568,10503600
275,0.1,LocalHost,16288168,179404,5783796,10504372
