iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,3.2,73.7,0.0,23.2,0.0,0.0,0.0,0.0,76.9,7940736
4,0.1,LocalHost,3.0,67.3,0.0,24.8,4.0,0.0,1.0,0.0,75.3,7940736
6,0.1,LocalHost,5.0,65.3,0.0,26.7,3.0,0.0,0.0,0.0,73.3,7940736
8,0.1,LocalHost,5.1,57.6,0.0,28.3,9.1,0.0,0.0,0.0,71.8,7940736
10,0.1,LocalHost,2.2,61.3,0.0,28.0,8.6,0.0,0.0,0.0,72.1,7940736
12,0.1,LocalHost,3.1,61.9,0.0,29.9,5.2,0.0,0.0,0.0,70.2,7940736
14,0.1,LocalHost,3.8,64.4,0.0,31.7,0.0,0.0,0.0,0.0,68.2,7940736
16,0.1,LocalHost,6.4,63.8,0.0,29.8,0.0,0.0,0.0,0.0,70.2,7940736
18,0.1,LocalHost,3.1,61.9,0.0,34.0,0.0,0.0,1.0,0.0,66.0,7940736
20,0.1,LocalHost,2.1,37.5,0.0,59.4,0.0,0.0,1.0,0.0,40.6,7940736
22,0.1,LocalHost,4.0,28.3,0.0,66.7,0.0,0.0,1.0,0.0,33.3,7940736
24,0.1,LocalHost,5.9,33.3,0.0,60.8,0.0,0.0,0.0,0.0,39.2,7940736
26,0.1,LocalHost,3.7,32.4,0.0,63.9,0.0,0.0,0.0,0.0,36.1,7940736
28,0.1,LocalHost,4.9,40.8,0.0,54.4,0.0,0.0,0.0,0.0,45.7,7940736
30,0.1,LocalHost,2.0,36.6,0.0,60.4,0.0,0.0,1.0,0.0,39.6,7940736
32,0.1,LocalHost,4.9,36.9,0.0,58.3,0.0,0.0,0.0,0.0,41.8,7940736
34,0.1,LocalHost,5.6,37.0,0.0,57.4,0.0,0.0,0.0,0.0,42.6,7940736
36,0.1,LocalHost,4.0,34.7,0.0,61.4,0.0,0.0,0.0,0.0,38.7,7940736
38,0.1,LocalHost,3.8,36.5,0.0,58.7,0.0,0.0,1.0,0.0,41.3,7940736
40,0.1,LocalHost,1.9,40.4,0.0,57.7,0.0,0.0,0.0,0.0,42.3,7940736
42,0.1,LocalHost,4.0,34.7,0.0,60.4,0.0,0.0,1.0,0.0,39.7,7940736
