iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,8.3,67.0,0.0,24.8,0.0,0.0,0.0,0.0,75.3,7235708
4,0.1,LocalHost,3.0,72.7,0.0,24.2,0.0,0.0,0.0,0.0,75.7,7235708
6,0.1,LocalHost,2.1,56.4,0.0,41.5,0.0,0.0,0.0,0.0,58.5,7235708
8,0.1,LocalHost,4.1,55.7,0.0,40.2,0.0,0.0,0.0,0.0,59.8,7235708
10,0.1,LocalHost,4.0,56.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,7235708
12,0.1,LocalHost,2.0,59.2,0.0,37.8,0.0,0.0,1.0,0.0,62.2,7235708
14,0.1,LocalHost,2.2,57.0,0.0,40.9,0.0,0.0,0.0,0.0,59.2,7235708
16,0.1,LocalHost,2.2,47.8,0.0,50.0,0.0,0.0,0.0,0.0,50.0,7235708
18,0.1,LocalHost,3.2,20.0,0.0,75.8,0.0,0.0,1.1,0.0,24.3,7235708
20,0.1,LocalHost,5.0,16.8,0.0,77.2,0.0,0.0,1.0,0.0,22.8,7235708
22,0.1,LocalHost,4.5,24.1,0.0,70.5,0.0,0.0,0.9,0.0,29.5,7235708
24,0.1,LocalHost,1.1,17.2,0.0,80.6,0.0,0.0,1.1,0.0,19.4,7235708
26,0.1,LocalHost,2.1,17.9,0.0,76.8,0.0,0.0,3.2,0.0,23.2,7235708
28,0.1,LocalHost,1.9,31.7,0.0,66.3,0.0,0.0,0.0,0.0,33.6,7235708
30,0.1,LocalHost,2.9,24.3,0.0,71.8,0.0,0.0,1.0,0.0,28.2,7235708
32,0.1,LocalHost,3.0,27.7,0.0,68.3,0.0,0.0,1.0,0.0,31.7,7235708
34,0.1,LocalHost,3.0,26.7,0.0,69.3,0.0,0.0,1.0,0.0,30.7,7235708
36,0.1,LocalHost,3.9,25.2,0.0,68.9,0.0,0.0,1.9,0.0,31.0,7235708
38,0.1,LocalHost,4.5,31.2,0.0,64.3,0.0,0.0,0.0,0.0,35.7,7235708
40,0.1,LocalHost,1.9,37.0,0.0,60.2,0.0,0.0,0.9,0.0,39.8,7235708
42,0.1,LocalHost,3.5,40.4,0.0,54.4,0.0,0.0,1.8,0.0,45.7,7235708
44,0.1,LocalHost,5.1,42.7,0.0,52.1,0.0,0.0,0.0,0.0,47.8,7235708
46,0.1,LocalHost,5.4,37.5,0.0,53.6,1.8,0.0,1.8,0.0,46.5,7322400
48,0.1,LocalHost,3.5,35.7,0.0,53.0,7.8,0.0,0.0,0.0,47.0,7322400
50,0.1,LocalHost,4.3,43.1,0.0,44.0,7.8,0.0,0.9,0.0,56.1,7322400
52,0.1,LocalHost,3.3,43.3,0.0,51.7,0.8,0.0,0.8,0.0,48.2,7322400
54,0.1,LocalHost,6.1,34.8,0.0,57.4,0.0,0.0,1.7,0.0,42.6,7322400
56,0.1,LocalHost,3.6,38.7,0.0,56.8,0.0,0.0,0.9,0.0,43.2,7322400
58,0.1,LocalHost,4.3,44.0,0.0,50.0,0.0,0.0,1.7,0.0,50.0,7322400
60,0.1,LocalHost,4.0,38.0,0.0,58.0,0.0,0.0,0.0,0.0,42.0,7322400
62,0.1,LocalHost,3.2,32.3,0.0,64.5,0.0,0.0,0.0,0.0,35.5,7322400
64,0.1,LocalHost,2.9,26.5,0.0,69.6,0.0,0.0,1.0,0.0,30.4,7322400
66,0.1,LocalHost,3.6,50.9,0.0,44.6,0.0,0.0,0.9,0.0,55.4,7322400
68,0.1,LocalHost,4.5,50.9,0.0,42.7,0.0,0.0,1.8,0.0,57.2,7322400
70,0.1,LocalHost,2.8,45.8,0.0,51.4,0.0,0.0,0.0,0.0,48.6,7322400
72,0.1,LocalHost,5.1,47.9,0.0,47.0,0.0,0.0,0.0,0.0,53.0,7322400
74,0.1,LocalHost,3.1,47.9,0.0,44.8,3.1,0.0,1.0,0.0,55.1,7322400
76,0.1,LocalHost,4.4,39.5,0.0,48.2,7.0,0.0,0.9,0.0,51.8,7322400
78,0.1,LocalHost,5.0,44.6,0.0,43.8,5.8,0.0,0.8,0.0,56.2,7322400
80,0.1,LocalHost,5.1,37.6,0.0,49.6,6.8,0.0,0.9,0.0,50.4,7322400
