iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,5.4,60.2,0.0,26.9,7.5,0.0,0.0,0.0,73.1,10319344
4,0.1,LocalHost,4.4,52.7,0.0,34.1,8.8,0.0,0.0,0.0,65.9,10319344
6,0.1,LocalHost,5.6,42.2,0.0,45.6,6.7,0.0,0.0,0.0,54.5,10319344
8,0.1,LocalHost,2.4,37.3,0.0,51.8,8.4,0.0,0.0,0.0,48.1,10319344
10,0.1,LocalHost,5.5,37.4,0.0,48.4,8.8,0.0,0.0,0.0,51.7,10319344
12,0.1,LocalHost,3.3,41.8,0.0,47.3,7.7,0.0,0.0,0.0,52.8,10319344
14,0.1,LocalHost,5.4,40.9,0.0,47.3,6.5,0.0,0.0,0.0,52.8,10319344
16,0.1,LocalHost,5.5,51.6,0.0,35.2,7.7,0.0,0.0,0.0,64.8,10319344
18,0.1,LocalHost,4.5,38.2,0.0,49.4,7.9,0.0,0.0,0.0,50.6,10319344
20,0.1,LocalHost,6.1,55.1,0.0,35.7,3.1,0.0,0.0,0.0,64.3,10319344
22,0.1,LocalHost,6.1,51.0,0.0,38.8,2.0,0.0,2.0,0.0,61.1,10319344
24,0.1,LocalHost,5.9,37.6,0.0,48.5,6.9,0.0,1.0,0.0,51.4,10319344
26,0.1,LocalHost,4.4,34.4,0.0,53.3,7.8,0.0,0.0,0.0,46.6,10319344
28,0.1,LocalHost,5.2,53.0,0.0,34.8,5.2,0.0,1.7,0.0,65.1,10319344
30,0.1,LocalHost,4.3,62.4,0.0,33.3,0.0,0.0,0.0,0.0,66.7,10319344
32,0.1,LocalHost,7.1,51.5,0.0,32.3,7.1,0.0,2.0,0.0,67.7,10319344
34,0.1,LocalHost,3.4,50.6,0.0,41.6,4.5,0.0,0.0,0.0,58.5,10319344
36,0.1,LocalHost,6.2,47.9,0.0,32.3,13.5,0.0,0.0,0.0,67.6,10319344
38,0.1,LocalHost,2.2,44.4,0.0,40.0,12.2,0.0,1.1,0.0,59.9,10319344
40,0.1,LocalHost,4.4,31.1,0.0,48.9,15.6,0.0,0.0,0.0,51.1,10319344
42,0.1,LocalHost,5.6,33.3,0.0,51.1,8.9,0.0,1.1,0.0,48.9,10319344
44,0.1,LocalHost,4.3,47.9,0.0,40.4,6.4,0.0,1.1,0.0,59.7,10319344
