iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,LocalHost,16288168,1090616,6961892,9326544
2,0.1,LocalHost,16288168,1088484,6960996,9327372
3,0.1,LocalHost,16288168,1088024,6960796,9327372
4,0.1,LocalHost,16288168,1088120,6960484,9327992
5,0.1,LocalHost,16288168,1087332,6960124,9328044
6,0.1,LocalHost,16288168,1087132,6959924,9328244
7,0.1,LocalHost,16288168,1086932,6959724,9328948
8,0.1,LocalHost,16288168,1086624,6959416,9329084
9,0.1,LocalHost,16288168,1086488,6959280,9328688
10,0.1,LocalHost,16288168,1086704,6959496,9328672
11,0.1,LocalHost,16288168,1086776,6959568,9328600
12,0.1,LocalHost,16288168,1086792,6959584,9328388
13,0.1,LocalHost,16288168,1087164,6959960,9328208
14,0.1,LocalHost,16288168,1087236,6960032,9328128
15,0.1,LocalHost,16288168,1087316,6960112,9328056
16,0.1,LocalHost,16288168,1086724,6959424,9328744
17,0.1,LocalHost,16288168,1086724,6959520,9328648
18,0.1,LocalHost,16288168,1086448,6959228,9328940
19,0.1,LocalHost,16288168,1086456,6959252,9329232
20,0.1,LocalHost,16288168,1085548,6958344,9329824
21,0.1,LocalHost,16288168,1085612,6958448,9329720
22,0.1,LocalHost,16288168,1085700,6958496,9329672
23,0.1,LocalHost,16288168,1085772,6958568,9329600
24,0.1,LocalHost,16288168,1086080,6958876,9329292
25,0.1,LocalHost,16288168,1086292,6959088,9329080
26,0.1,LocalHost,16288168,1086936,6959732,9328436
27,0.1,LocalHost,16288168,1083612,6956408,9328640
28,0.1,LocalHost,16288168,1086668,6959464,9328704
29,0.1,LocalHost,16288168,1086720,6959516,9328636
30,0.1,LocalHost,16288168,1086780,6959576,9328884
31,0.1,LocalHost,16288168,1086236,6959032,9329136
32,0.1,LocalHost,16288168,1086188,6958984,9329184
33,0.1,LocalHost,16288168,1085904,6958700,9329468
34,0.1,LocalHost,16288168,1085596,6958392,9329776
35,0.1,LocalHost,16288168,1085296,6958092,9330076
36,0.1,LocalHost,16288168,1085484,6958280,9329692
37,0.1,LocalHost,16288168,1085396,6958452,9329520
38,0.1,LocalHost,16288168,1085616,6958612,9329856
39,0.1,LocalHost,16288168,1085588,6958388,9329780
40,0.1,LocalHost,16288168,1085572,6958372,9329796
41,0.1,LocalHost,16288168,1085580,6958380,9329788
42,0.1,LocalHost,16288168,1085556,6958356,9329812
43,0.1,LocalHost,16288168,1085336,6958136,9330032
44,0.1,LocalHost,16288168,1085472,6958272,9329896
45,0.1,LocalHost,16288168,1085480,6958280,9329888
46,0.1,LocalHost,16288168,1085552,6958352,9329816
47,0.1,LocalHost,16288168,1085324,6958136,9330040
48,0.1,LocalHost,16288168,1085528,6958540,9329628
49,0.1,LocalHost,16288168,1085740,6958556,9329416
50,0.1,LocalHost,16288168,1085976,6958792,9329376
51,0.1,LocalHost,16288168,1085960,6958776,9329360
52,0.1,LocalHost,16288168,1085980,6958796,9329372
53,0.1,LocalHost,16288168,1086376,6959196,9328972
54,0.1,LocalHost,16288168,1086492,6959312,9328856
55,0.1,LocalHost,16288168,1086380,6959200,9328588
56,0.1,LocalHost,16288168,1086856,6959676,9328492
57,0.1,LocalHost,16288168,1087076,6959612,9328556
58,0.1,LocalHost,16288168,1087612,6959636,9328532
59,0.1,LocalHost,16288168,1086952,6959772,9328468
60,0.1,LocalHost,16288168,1086992,6959812,9328356
61,0.1,LocalHost,16288168,1086952,6959776,9328132
62,0.1,LocalHost,16288168,1086768,6959592,9328892
63,0.1,LocalHost,16288168,1085892,6958444,9329724
64,0.1,LocalHost,16288168,1085544,6958372,9329796
65,0.1,LocalHost,16288168,1085584,6958412,9329756
66,0.1,LocalHost,16288168,1085804,6958632,9329536
67,0.1,LocalHost,16288168,1085732,6958560,9329600
68,0.1,LocalHost,16288168,1085724,6958552,9329616
69,0.1,LocalHost,16288168,1085732,6958560,9329608
70,0.1,LocalHost,16288168,1085708,6958536,9329632
71,0.1,LocalHost,16288168,1085236,6958064,9329908
72,0.1,LocalHost,16288168,1085424,6958256,9329912
73,0.1,LocalHost,16288168,1085804,6958636,9329532
74,0.1,LocalHost,16288168,1085756,6958588,9329580
75,0.1,LocalHost,16288168,1086040,6958872,9329296
76,0.1,LocalHost,16288168,1086016,6958848,9329320
77,0.1,LocalHost,16288168,1086032,6958492,9329676
78,0.1,LocalHost,16288168,1085424,6958256,9329912
79,0.1,LocalHost,16288168,1085424,6958452,9329716
80,0.1,LocalHost,16288168,1085708,6958540,9329636
81,0.1,LocalHost,16288168,1086172,6959004,9328912
82,0.1,LocalHost,16288168,1086384,6959216,9329252
83,0.1,LocalHost,16288168,1086084,6958916,9329252
84,0.1,LocalHost,16288168,1086140,6958972,9329464
85,0.1,LocalHost,16288168,1085580,6958416,9329752
86,0.1,LocalHost,16288168,1085604,6958448,9329720
87,0.1,LocalHost,16288168,1085512,6958356,9329812
88,0.1,LocalHost,16288168,1085424,6958268,9329900
89,0.1,LocalHost,16288168,1085488,6958024,9330144
90,0.1,LocalHost,16288168,1085064,6957908,9330260
91,0.1,LocalHost,16288168,1085220,6958088,9330080
92,0.1,LocalHost,16288168,1085228,6958080,9330088
93,0.1,LocalHost,16288168,1085348,6958204,9329964
94,0.1,LocalHost,16288168,1085576,6958432,9329736
95,0.1,LocalHost,16288168,1085624,6958140,9330028
96,0.1,LocalHost,16288168,1085284,6958140,9329952
97,0.1,LocalHost,16288168,1085212,6957792,9330376
98,0.1,LocalHost,16288168,1085100,6958152,9330016
99,0.1,LocalHost,16288168,1085548,6958404,9329764
100,0.1,LocalHost,16288168,1085548,6958404,9329764
101,0.1,LocalHost,16288168,1085240,6958292,9329876
102,0.1,LocalHost,16288168,1085508,6958364,9329804
103,0.1,LocalHost,16288168,1085556,6958608,9329852
104,0.1,LocalHost,16288168,1085508,6958364,9330088
105,0.1,LocalHost,16288168,1085224,6957808,9330360
106,0.1,LocalHost,16288168,1084932,6957792,9330376
107,0.1,LocalHost,16288168,1084768,6957328,9330840
108,0.1,LocalHost,16288168,1084532,6957392,9330800
109,0.1,LocalHost,16288168,1084232,6957092,9331076
110,0.1,LocalHost,16288168,1084232,6957484,9330684
111,0.1,LocalHost,16288168,1084736,6957596,9330572
112,0.1,LocalHost,16288168,1084160,6957028,9330944
113,0.1,LocalHost,16288168,1084388,6956948,9331220
114,0.1,LocalHost,16288168,1081468,6956744,9331424
115,0.1,LocalHost,16288168,1084024,6956892,9331276
116,0.1,LocalHost,16288168,1084036,6956620,9331580
117,0.1,LocalHost,16288168,1083484,6956352,9331816
