iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_state,2035232,813672,1423040,612420
2,0.1,ROS_VNF_state,2035232,812796,1422396,612836
3,0.1,ROS_VNF_state,2035232,812788,1422388,613128
4,0.1,ROS_VNF_state,2035232,812568,1422168,613064
5,0.1,ROS_VNF_state,2035232,812804,1422404,612828
6,0.1,ROS_VNF_state,2035232,812732,1422064,613184
7,0.1,ROS_VNF_state,2035232,812268,1422120,613428
8,0.1,ROS_VNF_state,2035232,812520,1422120,613112
9,0.1,ROS_VNF_state,2035232,812536,1422356,612900
10,0.1,ROS_VNF_state,2035232,812536,1422136,613096
11,0.1,ROS_VNF_state,2035232,812756,1422356,613144
12,0.1,ROS_VNF_state,2035232,812600,1422452,612780
13,0.1,ROS_VNF_state,2035232,812852,1422452,612780
14,0.1,ROS_VNF_state,2035232,812568,1422168,613064
15,0.1,ROS_VNF_state,2035232,812632,1422232,612748
16,0.1,ROS_VNF_state,2035232,812916,1422516,612716
17,0.1,ROS_VNF_state,2035232,812648,1422248,612816
18,0.1,ROS_VNF_state,2035232,812948,1422548,612684
19,0.1,ROS_VNF_state,2035232,812948,1422272,612708
20,0.1,ROS_VNF_state,2035232,812916,1422516,613016
21,0.1,ROS_VNF_state,2035232,812916,1422476,612756
22,0.1,ROS_VNF_state,2035232,812916,1422516,612464
23,0.1,ROS_VNF_state,2035232,813160,1422204,612524
24,0.1,ROS_VNF_state,2035232,821736,1431372,603900
25,0.1,ROS_VNF_state,2035232,821744,1431600,603664
26,0.1,ROS_VNF_state,2035232,822344,1432200,603300
27,0.1,ROS_VNF_state,2035232,822344,1432200,603332
28,0.1,ROS_VNF_state,2035232,822304,1432160,603072
29,0.1,ROS_VNF_state,2035232,822816,1432432,603084
30,0.1,ROS_VNF_state,2035232,822564,1432180,603052
31,0.1,ROS_VNF_state,2035232,822304,1431920,603312
32,0.1,ROS_VNF_state,2035232,822564,1432180,603052
33,0.1,ROS_VNF_state,2035232,822476,1432092,603140
34,0.1,ROS_VNF_state,2035232,822564,1432432,602800
35,0.1,ROS_VNF_state,2035232,822904,1432196,603036
36,0.1,ROS_VNF_state,2035232,822832,1432448,602784
37,0.1,ROS_VNF_state,2035232,822832,1432140,603092
38,0.1,ROS_VNF_state,2035232,822524,1431848,603044
39,0.1,ROS_VNF_state,2035232,822572,1432188,603044
40,0.1,ROS_VNF_state,2035232,822564,1432180,603052
41,0.1,ROS_VNF_state,2035232,822532,1432148,603084
42,0.1,ROS_VNF_state,2035232,822500,1432116,603116
43,0.1,ROS_VNF_state,2035232,822468,1432084,603448
44,0.1,ROS_VNF_state,2035232,822784,1432400,602832
45,0.1,ROS_VNF_state,2035232,822784,1432400,603196
46,0.1,ROS_VNF_state,2035232,822468,1432084,603148
47,0.1,ROS_VNF_state,2035232,822752,1432100,602880
48,0.1,ROS_VNF_state,2035232,822720,1432336,602644
49,0.1,ROS_VNF_state,2035232,822972,1432588,602644
50,0.1,ROS_VNF_state,2035232,823004,1432344,602888
51,0.1,ROS_VNF_state,2035232,822752,1432368,602864
52,0.1,ROS_VNF_state,2035232,822784,1432400,602832
53,0.1,ROS_VNF_state,2035232,822816,1432432,602800
54,0.1,ROS_VNF_state,2035232,822784,1432400,602832
55,0.1,ROS_VNF_state,2035232,822532,1432148,603084
56,0.1,ROS_VNF_state,2035232,822468,1432124,602856
57,0.1,ROS_VNF_state,2035232,822752,1432368,602864
58,0.1,ROS_VNF_state,2035232,822784,1432400,602832
59,0.1,ROS_VNF_state,2035232,822816,1432432,602888
60,0.1,ROS_VNF_state,2035232,822564,1431928,603052
61,0.1,ROS_VNF_state,2035232,822596,1432212,603020
62,0.1,ROS_VNF_state,2035232,822500,1432116,603116
63,0.1,ROS_VNF_state,2035232,822532,1432148,603084
64,0.1,ROS_VNF_state,2035232,822564,1432180,603052
65,0.1,ROS_VNF_state,2035232,822240,1431856,603376
66,0.1,ROS_VNF_state,2035232,822248,1431824,603156
67,0.1,ROS_VNF_state,2035232,822216,1432000,603232
68,0.1,ROS_VNF_state,2035232,822500,1432116,603116
69,0.1,ROS_VNF_state,2035232,822468,1432092,603140
70,0.1,ROS_VNF_state,2035232,822500,1432124,603108
71,0.1,ROS_VNF_state,2035232,822468,1432092,603148
72,0.1,ROS_VNF_state,2035232,822468,1432092,603140
73,0.1,ROS_VNF_state,2035232,822720,1432320,602912
74,0.1,ROS_VNF_state,2035232,822688,1432312,602920
75,0.1,ROS_VNF_state,2035232,822688,1432312,602920
76,0.1,ROS_VNF_state,2035232,822720,1432052,603180
77,0.1,ROS_VNF_state,2035232,822436,1432060,603172
78,0.1,ROS_VNF_state,2035232,822436,1432060,603172
79,0.1,ROS_VNF_state,2035232,822452,1432076,603172
80,0.1,ROS_VNF_state,2035232,822452,1432076,603156
81,0.1,ROS_VNF_state,2035232,822388,1431960,603020
82,0.1,ROS_VNF_state,2035232,822672,1431764,603216
83,0.1,ROS_VNF_state,2035232,822420,1432048,603184
84,0.1,ROS_VNF_state,2035232,822388,1432016,603216
85,0.1,ROS_VNF_state,2035232,822324,1431952,603280
86,0.1,ROS_VNF_state,2035232,822576,1431928,603304
87,0.1,ROS_VNF_state,2035232,822356,1431984,603248
88,0.1,ROS_VNF_state,2035232,822576,1432204,603312
89,0.1,ROS_VNF_state,2035232,822228,1432108,603392
90,0.1,ROS_VNF_state,2035232,822576,1431936,603296
