iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_state,5.3,0.0,0.0,78.9,0.0,0.0,15.8,0.0,21.1,889.2
4,0.1,ROS_VNF_state,4.3,13.0,0.0,65.2,0.0,0.0,17.4,0.0,34.7,889.2
6,0.1,ROS_VNF_state,9.1,9.1,0.0,63.6,0.0,0.0,18.2,0.0,36.4,889.2
8,0.1,ROS_VNF_state,10.0,10.0,0.0,65.0,0.0,0.0,15.0,0.0,35.0,889.2
10,0.1,ROS_VNF_state,10.0,5.0,0.0,70.0,0.0,0.0,15.0,0.0,30.0,889.2
12,0.1,ROS_VNF_state,22.7,27.3,0.0,31.8,0.0,0.0,18.2,0.0,68.2,889.2
14,0.1,ROS_VNF_state,5.3,5.3,0.0,63.2,0.0,0.0,26.3,0.0,36.9,889.2
16,0.1,ROS_VNF_state,4.8,9.5,0.0,71.4,0.0,0.0,14.3,0.0,28.6,889.2
18,0.1,ROS_VNF_state,9.5,9.5,0.0,71.4,0.0,0.0,9.5,0.0,28.5,889.2
20,0.1,ROS_VNF_state,4.8,9.5,0.0,66.7,0.0,0.0,19.0,0.0,33.3,889.2
22,0.1,ROS_VNF_state,9.5,9.5,0.0,61.9,0.0,0.0,19.0,0.0,38.0,889.2
24,0.1,ROS_VNF_state,4.0,12.0,0.0,56.0,0.0,0.0,28.0,0.0,44.0,889.2
26,0.1,ROS_VNF_state,4.5,9.1,0.0,63.6,0.0,0.0,22.7,0.0,36.3,889.2
28,0.1,ROS_VNF_state,0.0,18.2,0.0,59.1,0.0,0.0,22.7,0.0,40.9,889.2
30,0.1,ROS_VNF_state,5.6,5.6,0.0,72.2,0.0,0.0,16.7,0.0,27.9,889.2
32,0.1,ROS_VNF_state,9.5,14.3,0.0,66.7,0.0,0.0,9.5,0.0,33.3,889.2
34,0.1,ROS_VNF_state,9.5,14.3,0.0,61.9,0.0,0.0,14.3,0.0,38.1,889.2
36,0.1,ROS_VNF_state,5.0,10.0,0.0,70.0,0.0,0.0,15.0,0.0,30.0,889.2
38,0.1,ROS_VNF_state,9.1,9.1,0.0,63.6,0.0,0.0,18.2,0.0,36.4,889.2
40,0.1,ROS_VNF_state,4.5,4.5,0.0,68.2,0.0,0.0,22.7,0.0,31.7,889.2
42,0.1,ROS_VNF_state,4.8,14.3,0.0,66.7,0.0,0.0,14.3,0.0,33.4,889.6
44,0.1,ROS_VNF_state,5.0,15.0,0.0,65.0,0.0,0.0,15.0,0.0,35.0,889.6
46,0.1,ROS_VNF_state,11.1,5.6,0.0,72.2,0.0,0.0,11.1,0.0,27.8,889.6
48,0.1,ROS_VNF_state,4.3,13.0,0.0,60.9,0.0,0.0,21.7,0.0,39.0,889.6
50,0.1,ROS_VNF_state,8.3,12.5,0.0,58.3,0.0,0.0,20.8,0.0,41.6,889.6
52,0.1,ROS_VNF_state,8.7,13.0,0.0,60.9,0.0,0.0,17.4,0.0,39.1,889.6
54,0.1,ROS_VNF_state,9.5,9.5,0.0,61.9,0.0,0.0,19.0,0.0,38.0,889.6
56,0.1,ROS_VNF_state,4.8,14.3,0.0,66.7,0.0,0.0,14.3,0.0,33.4,889.6
58,0.1,ROS_VNF_state,5.3,10.5,0.0,68.4,0.0,0.0,15.8,0.0,31.6,889.6
60,0.1,ROS_VNF_state,10.0,15.0,0.0,60.0,0.0,0.0,15.0,0.0,40.0,889.6
62,0.1,ROS_VNF_state,10.0,10.0,0.0,70.0,0.0,0.0,10.0,0.0,30.0,889.6
64,0.1,ROS_VNF_state,0.0,10.0,0.0,75.0,0.0,0.0,15.0,0.0,25.0,889.6
66,0.1,ROS_VNF_state,5.0,10.0,0.0,70.0,0.0,0.0,15.0,0.0,30.0,889.6
68,0.1,ROS_VNF_state,5.0,15.0,0.0,70.0,0.0,0.0,10.0,0.0,30.0,889.6
70,0.1,ROS_VNF_state,9.1,9.1,0.0,40.9,22.7,0.0,18.2,0.0,59.1,889.6
72,0.1,ROS_VNF_state,4.5,13.6,0.0,36.4,27.3,0.0,18.2,0.0,63.6,889.6
74,0.1,ROS_VNF_state,4.8,14.3,0.0,33.3,28.6,0.0,19.0,0.0,66.7,889.6
76,0.1,ROS_VNF_state,10.0,15.0,0.0,35.0,30.0,0.0,10.0,0.0,65.0,889.6
78,0.1,ROS_VNF_state,4.5,9.1,0.0,36.4,31.8,0.0,18.2,0.0,63.6,889.6
80,0.1,ROS_VNF_state,9.5,19.0,0.0,28.6,19.0,0.0,23.8,0.0,71.3,889.6
82,0.1,ROS_VNF_state,4.2,8.3,0.0,62.5,0.0,0.0,25.0,0.0,37.5,889.6
84,0.1,ROS_VNF_state,0.0,10.0,0.0,70.0,0.0,0.0,20.0,0.0,30.0,889.6
86,0.1,ROS_VNF_state,10.0,5.0,0.0,65.0,0.0,0.0,20.0,0.0,35.0,889.6
88,0.1,ROS_VNF_state,8.3,12.5,0.0,58.3,0.0,0.0,20.8,0.0,41.6,889.6
90,0.1,ROS_VNF_state,5.0,15.0,0.0,65.0,0.0,0.0,15.0,0.0,35.0,889.6
92,0.1,ROS_VNF_state,4.5,9.1,0.0,63.6,0.0,0.0,22.7,0.0,36.3,889.6
94,0.1,ROS_VNF_state,9.1,13.6,0.0,59.1,0.0,0.0,18.2,0.0,40.9,889.6
96,0.1,ROS_VNF_state,4.8,9.5,0.0,66.7,0.0,0.0,19.0,0.0,33.3,879.0
98,0.1,ROS_VNF_state,5.3,10.5,0.0,68.4,0.0,0.0,15.8,0.0,31.6,879.0
100,0.1,ROS_VNF_state,8.7,13.0,0.0,60.9,0.0,0.0,17.4,0.0,39.1,879.0
102,0.1,ROS_VNF_state,10.0,10.0,0.0,75.0,0.0,0.0,5.0,0.0,25.0,879.0
