iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_state,9.5,4.8,0.0,71.4,0.0,0.0,14.3,0.0,28.6,887.6
4,0.1,ROS_VNF_state,0.0,4.8,0.0,71.4,0.0,0.0,23.8,0.0,28.6,887.6
6,0.1,ROS_VNF_state,4.3,8.7,0.0,60.9,0.0,0.0,26.1,0.0,39.1,887.6
8,0.1,ROS_VNF_state,9.5,4.8,0.0,61.9,0.0,0.0,23.8,0.0,38.1,887.6
10,0.1,ROS_VNF_state,5.0,10.0,0.0,65.0,0.0,0.0,20.0,0.0,35.0,887.6
12,0.1,ROS_VNF_state,13.6,13.6,0.0,63.6,0.0,0.0,9.1,0.0,36.3,887.6
14,0.1,ROS_VNF_state,5.0,15.0,0.0,65.0,0.0,0.0,15.0,0.0,35.0,887.6
16,0.1,ROS_VNF_state,8.7,8.7,0.0,56.5,0.0,0.0,26.1,0.0,43.5,887.6
18,0.1,ROS_VNF_state,5.0,10.0,0.0,70.0,0.0,0.0,15.0,0.0,30.0,887.6
20,0.1,ROS_VNF_state,5.3,10.5,0.0,68.4,0.0,0.0,15.8,0.0,31.6,887.6
22,0.1,ROS_VNF_state,9.5,9.5,0.0,61.9,0.0,0.0,19.0,0.0,38.0,887.6
24,0.1,ROS_VNF_state,5.0,10.0,0.0,70.0,0.0,0.0,15.0,0.0,30.0,887.6
26,0.1,ROS_VNF_state,10.5,5.3,0.0,73.7,0.0,0.0,10.5,0.0,26.3,887.6
28,0.1,ROS_VNF_state,4.5,9.1,0.0,63.6,0.0,0.0,22.7,0.0,36.3,887.6
30,0.1,ROS_VNF_state,9.5,0.0,0.0,71.4,0.0,0.0,19.0,0.0,28.5,887.6
32,0.1,ROS_VNF_state,9.1,9.1,0.0,68.2,0.0,0.0,13.6,0.0,31.8,887.6
34,0.1,ROS_VNF_state,10.0,10.0,0.0,65.0,0.0,0.0,15.0,0.0,35.0,887.6
36,0.1,ROS_VNF_state,9.5,4.8,0.0,66.7,0.0,0.0,19.0,0.0,33.3,887.6
38,0.1,ROS_VNF_state,0.0,14.3,0.0,66.7,0.0,0.0,19.0,0.0,33.3,887.6
40,0.1,ROS_VNF_state,9.5,9.5,0.0,61.9,0.0,0.0,19.0,0.0,38.0,887.6
42,0.1,ROS_VNF_state,4.3,17.4,0.0,56.5,0.0,0.0,21.7,0.0,43.4,887.6
44,0.1,ROS_VNF_state,5.3,10.5,0.0,68.4,0.0,0.0,15.8,0.0,31.6,887.6
46,0.1,ROS_VNF_state,8.0,16.0,0.0,56.0,0.0,0.0,20.0,0.0,44.0,887.6
48,0.1,ROS_VNF_state,15.0,5.0,0.0,60.0,0.0,0.0,20.0,0.0,40.0,887.6
50,0.1,ROS_VNF_state,8.7,8.7,0.0,26.1,34.8,0.0,21.7,0.0,73.9,887.6
52,0.1,ROS_VNF_state,9.5,19.0,0.0,9.5,33.3,0.0,28.6,0.0,90.4,887.6
54,0.1,ROS_VNF_state,4.3,4.3,0.0,30.4,39.1,0.0,21.7,0.0,69.4,887.6
56,0.1,ROS_VNF_state,9.5,9.5,0.0,28.6,33.3,0.0,19.0,0.0,71.3,887.6
58,0.1,ROS_VNF_state,4.5,9.1,0.0,27.3,31.8,0.0,27.3,0.0,72.7,887.6
60,0.1,ROS_VNF_state,4.8,9.5,0.0,28.6,38.1,0.0,19.0,0.0,71.4,887.6
62,0.1,ROS_VNF_state,9.5,14.3,0.0,28.6,33.3,0.0,14.3,0.0,71.4,887.6
64,0.1,ROS_VNF_state,5.3,5.3,0.0,36.8,31.6,0.0,21.1,0.0,63.3,887.6
66,0.1,ROS_VNF_state,9.1,13.6,0.0,27.3,31.8,0.0,18.2,0.0,72.7,887.6
68,0.1,ROS_VNF_state,9.5,14.3,0.0,28.6,28.6,0.0,19.0,0.0,71.4,887.6
70,0.1,ROS_VNF_state,9.5,9.5,0.0,28.6,33.3,0.0,19.0,0.0,71.3,887.6
72,0.1,ROS_VNF_state,4.5,13.6,0.0,27.3,36.4,0.0,18.2,0.0,72.7,887.6
74,0.1,ROS_VNF_state,4.8,9.5,0.0,33.3,42.9,0.0,9.5,0.0,66.7,887.6
76,0.1,ROS_VNF_state,8.3,12.5,0.0,25.0,29.2,0.0,25.0,0.0,75.0,887.6
78,0.1,ROS_VNF_state,0.0,10.0,0.0,35.0,40.0,0.0,15.0,0.0,65.0,887.6
80,0.1,ROS_VNF_state,4.3,8.7,0.0,26.1,34.8,0.0,26.1,0.0,73.9,887.6
82,0.1,ROS_VNF_state,9.1,4.5,0.0,36.4,22.7,0.0,27.3,0.0,63.6,887.6
84,0.1,ROS_VNF_state,4.3,17.4,0.0,60.9,0.0,0.0,17.4,0.0,39.1,887.6
86,0.1,ROS_VNF_state,0.0,9.5,0.0,61.9,0.0,0.0,28.6,0.0,38.1,887.6
88,0.1,ROS_VNF_state,5.0,10.0,0.0,65.0,0.0,0.0,20.0,0.0,35.0,887.6
90,0.1,ROS_VNF_state,9.1,9.1,0.0,63.6,0.0,0.0,18.2,0.0,36.4,887.6
92,0.1,ROS_VNF_state,4.3,13.0,0.0,60.9,0.0,0.0,21.7,0.0,39.0,887.6
