iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_state,2035232,472604,1064060,971544
2,0.1,ROS_VNF_state,2035232,471800,1063364,972160
3,0.1,ROS_VNF_state,2035232,470568,1062468,972764
4,0.1,ROS_VNF_state,2035232,470568,1062540,972944
5,0.1,ROS_VNF_state,2035232,470444,1062564,972944
6,0.1,ROS_VNF_state,2035232,470260,1062484,972836
7,0.1,ROS_VNF_state,2035232,470836,1062808,972676
8,0.1,ROS_VNF_state,2035232,470632,1062320,972912
9,0.1,ROS_VNF_state,2035232,470396,1062280,972952
10,0.1,ROS_VNF_state,2035232,470964,1062936,972296
11,0.1,ROS_VNF_state,2035232,470876,1062832,972400
12,0.1,ROS_VNF_state,2035232,470748,1062720,972600
13,0.1,ROS_VNF_state,2035232,470876,1062848,972636
14,0.1,ROS_VNF_state,2035232,470648,1062572,972408
15,0.1,ROS_VNF_state,2035232,470940,1062824,972408
16,0.1,ROS_VNF_state,2035232,470836,1062532,972700
17,0.1,ROS_VNF_state,2035232,470528,1062752,972480
18,0.1,ROS_VNF_state,2035232,476216,1073000,962248
19,0.1,ROS_VNF_state,2035232,481320,1072992,961988
20,0.1,ROS_VNF_state,2035232,480980,1073204,961940
21,0.1,ROS_VNF_state,2035232,481272,1073496,961736
22,0.1,ROS_VNF_state,2035232,481264,1073236,961996
23,0.1,ROS_VNF_state,2035232,481320,1073544,961688
24,0.1,ROS_VNF_state,2035232,481764,1073736,961244
25,0.1,ROS_VNF_state,2035232,482056,1073688,961544
26,0.1,ROS_VNF_state,2035232,481968,1073852,961380
27,0.1,ROS_VNF_state,2035232,481880,1073852,961380
28,0.1,ROS_VNF_state,2035232,481652,1073624,961608
29,0.1,ROS_VNF_state,2035232,481652,1073876,961356
30,0.1,ROS_VNF_state,2035232,481904,1073876,961356
31,0.1,ROS_VNF_state,2035232,481596,1073568,961412
32,0.1,ROS_VNF_state,2035232,481848,1073820,961412
33,0.1,ROS_VNF_state,2035232,481848,1073732,961752
34,0.1,ROS_VNF_state,2035232,481744,1073716,961516
35,0.1,ROS_VNF_state,2035232,481768,1073740,961776
36,0.1,ROS_VNF_state,2035232,481972,1073952,961824
37,0.1,ROS_VNF_state,2035232,481760,1073600,961808
38,0.1,ROS_VNF_state,2035232,481712,1073692,961540
39,0.1,ROS_VNF_state,2035232,481532,1073764,961468
40,0.1,ROS_VNF_state,2035232,481840,1073820,961412
41,0.1,ROS_VNF_state,2035232,481912,1073892,961340
42,0.1,ROS_VNF_state,2035232,481776,1073756,961388
43,0.1,ROS_VNF_state,2035232,481864,1073560,961420
44,0.1,ROS_VNF_state,2035232,481760,1073740,961768
45,0.1,ROS_VNF_state,2035232,481488,1074056,961088
46,0.1,ROS_VNF_state,2035232,482052,1074032,961200
