iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,4.0,87.1,0.0,8.9,0.0,0.0,0.0,0.0,91.1,8367736
4,0.1,LocalHost,3.2,70.2,0.0,21.3,5.3,0.0,0.0,0.0,78.7,8367736
6,0.1,LocalHost,5.1,65.3,0.0,19.4,9.2,0.0,1.0,0.0,80.6,8367736
8,0.1,LocalHost,5.3,61.1,0.0,27.4,6.3,0.0,0.0,0.0,72.7,8367736
10,0.1,LocalHost,4.3,53.2,0.0,33.0,9.6,0.0,0.0,0.0,67.1,8367736
12,0.1,LocalHost,3.4,50.6,0.0,36.0,10.1,0.0,0.0,0.0,64.1,8367736
14,0.1,LocalHost,4.4,54.9,0.0,40.7,0.0,0.0,0.0,0.0,59.3,8367736
16,0.1,LocalHost,4.2,51.0,0.0,43.8,0.0,0.0,1.0,0.0,56.2,8367736
18,0.1,LocalHost,4.3,54.3,0.0,41.5,0.0,0.0,0.0,0.0,58.6,8367736
20,0.1,LocalHost,5.7,25.0,0.0,69.3,0.0,0.0,0.0,0.0,30.7,8367736
22,0.1,LocalHost,4.2,22.1,0.0,73.7,0.0,0.0,0.0,0.0,26.3,8367736
24,0.1,LocalHost,4.0,28.3,0.0,66.7,0.0,0.0,1.0,0.0,33.3,8367736
26,0.1,LocalHost,5.2,28.9,0.0,63.9,0.0,0.0,2.1,0.0,36.2,8367736
28,0.1,LocalHost,6.2,29.9,0.0,63.9,0.0,0.0,0.0,0.0,36.1,8367736
30,0.1,LocalHost,6.2,29.9,0.0,62.9,0.0,0.0,1.0,0.0,37.1,8367736
32,0.1,LocalHost,8.6,39.8,0.0,51.6,0.0,0.0,0.0,0.0,48.4,8367736
34,0.1,LocalHost,4.1,36.7,0.0,58.2,0.0,0.0,1.0,0.0,41.8,8367736
36,0.1,LocalHost,5.0,42.6,0.0,52.5,0.0,0.0,0.0,0.0,47.6,8367736
38,0.1,LocalHost,7.9,38.6,0.0,52.5,0.0,0.0,1.0,0.0,47.5,8367736
40,0.1,LocalHost,8.4,32.6,0.0,58.9,0.0,0.0,0.0,0.0,41.0,8367736
42,0.1,LocalHost,4.1,40.2,0.0,55.7,0.0,0.0,0.0,0.0,44.3,8367736
44,0.1,LocalHost,4.0,38.0,0.0,58.0,0.0,0.0,0.0,0.0,42.0,8367736
46,0.1,LocalHost,6.1,35.7,0.0,58.2,0.0,0.0,0.0,0.0,41.8,8367736
48,0.1,LocalHost,8.1,35.4,0.0,55.6,0.0,0.0,1.0,0.0,44.5,8367736
50,0.1,LocalHost,4.2,34.4,0.0,60.4,0.0,0.0,1.0,0.0,39.6,8438896
52,0.1,LocalHost,4.0,38.4,0.0,57.6,0.0,0.0,0.0,0.0,42.4,8438896
54,0.1,LocalHost,7.6,35.2,0.0,57.1,0.0,0.0,0.0,0.0,42.8,8438896
56,0.1,LocalHost,2.1,30.5,0.0,66.3,0.0,0.0,1.1,0.0,33.7,8438896
58,0.1,LocalHost,5.4,23.9,0.0,69.6,0.0,0.0,1.1,0.0,30.4,8438896
60,0.1,LocalHost,3.2,25.8,0.0,69.9,0.0,0.0,1.1,0.0,30.1,8438896
62,0.1,LocalHost,4.0,32.0,0.0,63.0,0.0,0.0,1.0,0.0,37.0,8438896
64,0.1,LocalHost,3.2,35.5,0.0,61.3,0.0,0.0,0.0,0.0,38.7,8438896
66,0.1,LocalHost,4.3,29.0,0.0,66.7,0.0,0.0,0.0,0.0,33.3,8438896
68,0.1,LocalHost,6.3,25.3,0.0,67.4,0.0,0.0,1.1,0.0,32.7,8438896
70,0.1,LocalHost,4.4,26.4,0.0,69.2,0.0,0.0,0.0,0.0,30.8,8438896
72,0.1,LocalHost,5.4,23.7,0.0,69.9,0.0,0.0,1.1,0.0,30.2,8438896
74,0.1,LocalHost,4.3,30.4,0.0,64.1,0.0,0.0,1.1,0.0,35.8,8438896
76,0.1,LocalHost,5.3,25.5,0.0,68.1,0.0,0.0,1.1,0.0,31.9,8438896
78,0.1,LocalHost,3.2,27.7,0.0,69.1,0.0,0.0,0.0,0.0,30.9,8438896
80,0.1,LocalHost,3.4,22.7,0.0,73.9,0.0,0.0,0.0,0.0,26.1,8438896
82,0.1,LocalHost,3.8,39.6,0.0,54.7,0.0,0.0,1.9,0.0,45.3,8438896
84,0.1,LocalHost,6.8,41.7,0.0,44.7,5.8,0.0,1.0,0.0,55.3,8438896
86,0.1,LocalHost,5.1,31.6,0.0,56.1,6.1,0.0,1.0,0.0,43.8,8438896
88,0.1,LocalHost,3.2,33.3,0.0,62.4,0.0,0.0,1.1,0.0,37.6,8438896
90,0.1,LocalHost,4.9,34.3,0.0,60.8,0.0,0.0,0.0,0.0,39.2,8438896
92,0.1,LocalHost,6.3,30.5,0.0,62.1,0.0,0.0,1.1,0.0,37.9,8438896
94,0.1,LocalHost,4.3,31.9,0.0,58.5,3.2,0.0,2.1,0.0,41.5,8438896
96,0.1,LocalHost,5.6,40.2,0.0,48.6,5.6,0.0,0.0,0.0,51.4,8438896
