iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,LocalHost,16288168,1917028,8042484,8246464
2,0.1,LocalHost,16288168,1892836,8006292,8284672
3,0.1,LocalHost,16288168,1875960,7999716,8288452
4,0.1,LocalHost,16288168,1857640,7982972,8305196
5,0.1,LocalHost,16288168,1834588,7959872,8330236
6,0.1,LocalHost,16288168,1816020,7941264,8349244
7,0.1,LocalHost,16288168,1794056,7919640,8368804
8,0.1,LocalHost,16288168,1783364,7909144,8379024
9,0.1,LocalHost,16288168,1777848,7903432,8385004
10,0.1,LocalHost,16288168,1776840,7902424,8385744
11,0.1,LocalHost,16288168,1776572,7902156,8386336
12,0.1,LocalHost,16288168,1775940,7901528,8386924
13,0.1,LocalHost,16288168,1775908,7901188,8386980
14,0.1,LocalHost,16288168,1775788,7901376,8387092
15,0.1,LocalHost,16288168,1775552,7900852,8386924
16,0.1,LocalHost,16288168,1775360,7900960,8387208
17,0.1,LocalHost,16288168,1775132,7900732,8387436
18,0.1,LocalHost,16288168,1775220,7900520,8387648
19,0.1,LocalHost,16288168,1774984,7900584,8387584
20,0.1,LocalHost,16288168,1775200,7900800,8387368
21,0.1,LocalHost,16288168,1775168,7900768,8387660
22,0.1,LocalHost,16288168,1774884,7900484,8387684
23,0.1,LocalHost,16288168,1774560,7900160,8388008
24,0.1,LocalHost,16288168,1774480,7900200,8387968
25,0.1,LocalHost,16288168,1774740,7900460,8387708
26,0.1,LocalHost,16288168,1774764,7900484,8387992
27,0.1,LocalHost,16288168,1774464,7900388,8387780
28,0.1,LocalHost,16288168,1774708,7900144,8388356
29,0.1,LocalHost,16288168,1774040,7899768,8388400
30,0.1,LocalHost,16288168,1774016,7899444,8388528
31,0.1,LocalHost,16288168,1773936,7899664,8388504
32,0.1,LocalHost,16288168,1773936,7899664,8388308
33,0.1,LocalHost,16288168,1774084,7899812,8388356
34,0.1,LocalHost,16288168,1774180,7899908,8388260
35,0.1,LocalHost,16288168,1773968,7899696,8388276
36,0.1,LocalHost,16288168,1773936,7899316,8388852
37,0.1,LocalHost,16288168,1773944,7899676,8388492
38,0.1,LocalHost,16288168,1773708,7899352,8388816
39,0.1,LocalHost,16288168,1773628,7899360,8388808
40,0.1,LocalHost,16288168,1773960,7899888,8389084
41,0.1,LocalHost,16288168,1773384,7899116,8389336
42,0.1,LocalHost,16288168,1773108,7898840,8389328
43,0.1,LocalHost,16288168,1773124,7898856,8389312
44,0.1,LocalHost,16288168,1772132,7897556,8390612
45,0.1,LocalHost,16288168,1772376,7897848,8389892
46,0.1,LocalHost,16288168,1772584,7898324,8389844
47,0.1,LocalHost,16288168,1772688,7898428,8389740
48,0.1,LocalHost,16288168,1772664,7898120,8390048
49,0.1,LocalHost,16288168,1772576,7898316,8389852
50,0.1,LocalHost,16288168,1772536,7898276,8389696
51,0.1,LocalHost,16288168,1772732,7898528,8389640
52,0.1,LocalHost,16288168,1772960,7898424,8389484
53,0.1,LocalHost,16288168,1773392,7899064,8389104
54,0.1,LocalHost,16288168,1773268,7899012,8388960
55,0.1,LocalHost,16288168,1773456,7899400,8388572
56,0.1,LocalHost,16288168,1774088,7899752,8388692
57,0.1,LocalHost,16288168,1773760,7899508,8388464
58,0.1,LocalHost,16288168,1773244,7898992,8389176
59,0.1,LocalHost,16288168,1773400,7899148,8388760
60,0.1,LocalHost,16288168,1773848,7899596,8388572
61,0.1,LocalHost,16288168,1774064,7899528,8388444
62,0.1,LocalHost,16288168,1774060,7899808,8388360
63,0.1,LocalHost,16288168,1774504,7899976,8388484
64,0.1,LocalHost,16288168,1773636,7899312,8388856
65,0.1,LocalHost,16288168,1773532,7899280,8388888
66,0.1,LocalHost,16288168,1773532,7899676,8388492
67,0.1,LocalHost,16288168,1773952,7899700,8388468
68,0.1,LocalHost,16288168,1773684,7899412,8388756
69,0.1,LocalHost,16288168,1773652,7899404,8389040
70,0.1,LocalHost,16288168,1773448,7899200,8388968
71,0.1,LocalHost,16288168,1773452,7899204,8389232
72,0.1,LocalHost,16288168,1773184,7899132,8389036
73,0.1,LocalHost,16288168,1773752,7899504,8388664
74,0.1,LocalHost,16288168,1773760,7899576,8388592
75,0.1,LocalHost,16288168,1773232,7899180,8388988
76,0.1,LocalHost,16288168,1773460,7899212,8388956
77,0.1,LocalHost,16288168,1773500,7898952,8389020
78,0.1,LocalHost,16288168,1773436,7899188,8389776
79,0.1,LocalHost,16288168,1772852,7898800,8389368
80,0.1,LocalHost,16288168,1772248,7898000,8390168
81,0.1,LocalHost,16288168,1772212,7897704,8390788
82,0.1,LocalHost,16288168,1771440,7897192,8390976
83,0.1,LocalHost,16288168,1771512,7897264,8390904
84,0.1,LocalHost,16288168,1771492,7897244,8390728
85,0.1,LocalHost,16288168,1771680,7897432,8390736
86,0.1,LocalHost,16288168,1771884,7897636,8390580
87,0.1,LocalHost,16288168,1772568,7898696,8389276
88,0.1,LocalHost,16288168,1773188,7898948,8389220
89,0.1,LocalHost,16288168,1773132,7898896,8389272
90,0.1,LocalHost,16288168,1773320,7899084,8389084
91,0.1,LocalHost,16288168,1773240,7899004,8388772
92,0.1,LocalHost,16288168,1773600,7899364,8388804
93,0.1,LocalHost,16288168,1773652,7899416,8388752
94,0.1,LocalHost,16288168,1773716,7899480,8388296
95,0.1,LocalHost,16288168,1774272,7900036,8387936
96,0.1,LocalHost,16288168,1774868,7900828,8387340
97,0.1,LocalHost,16288168,1775236,7901000,8387168
98,0.1,LocalHost,16288168,1775236,7900700,8387468
99,0.1,LocalHost,16288168,1774732,7900500,8387960
100,0.1,LocalHost,16288168,1774392,7900160,8388008
101,0.1,LocalHost,16288168,1774432,7900200,8387968
102,0.1,LocalHost,16288168,1774440,7900208,8387960
103,0.1,LocalHost,16288168,1774536,7900304,8387864
104,0.1,LocalHost,16288168,1774448,7900216,8388276
105,0.1,LocalHost,16288168,1774104,7899876,8388292
106,0.1,LocalHost,16288168,1774080,7899852,8388608
107,0.1,LocalHost,16288168,1773788,7899544,8388624
108,0.1,LocalHost,16288168,1773732,7899504,8388664
109,0.1,LocalHost,16288168,1774008,7899780,8388388
110,0.1,LocalHost,16288168,1774008,7899780,8388388
111,0.1,LocalHost,16288168,1774008,7899780,8388388
112,0.1,LocalHost,16288168,1773724,7899496,8388672
113,0.1,LocalHost,16288168,1773512,7899284,8388884
114,0.1,LocalHost,16288168,1773704,7899456,8388712
115,0.1,LocalHost,16288168,1773664,7899440,8388728
116,0.1,LocalHost,16288168,1773592,7899368,8388800
