iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,LocalHost,16288168,973840,5822624,10465676
2,0.1,LocalHost,16288168,972644,5821620,10466548
3,0.1,LocalHost,16288168,972644,5821620,10466548
4,0.1,LocalHost,16288168,972644,5821620,10466880
5,0.1,LocalHost,16288168,972312,5821356,10466892
6,0.1,LocalHost,16288168,971440,5820472,10467696
7,0.1,LocalHost,16288168,970856,5819968,10469956
8,0.1,LocalHost,16288168,969100,5818212,10469956
9,0.1,LocalHost,16288168,966824,5815736,10472432
10,0.1,LocalHost,16288168,966088,5815132,10473036
11,0.1,LocalHost,16288168,966088,5815132,10473036
12,0.1,LocalHost,16288168,965772,5814816,10473352
13,0.1,LocalHost,16288168,965480,5814240,10473928
14,0.1,LocalHost,16288168,965204,5813932,10474236
15,0.1,LocalHost,16288168,964896,5813940,10474228
16,0.1,LocalHost,16288168,964848,5813892,10474544
17,0.1,LocalHost,16288168,964548,5813592,10474836
18,0.1,LocalHost,16288168,964344,5813388,10474668
19,0.1,LocalHost,16288168,964464,5813508,10474464
20,0.1,LocalHost,16288168,964604,5813648,10474520
21,0.1,LocalHost,16288168,964320,5813364,10474608
22,0.1,LocalHost,16288168,964216,5813260,10474908
23,0.1,LocalHost,16288168,964280,5813324,10474844
24,0.1,LocalHost,16288168,964280,5813324,10474844
25,0.1,LocalHost,16288168,964280,5813048,10475120
26,0.1,LocalHost,16288168,964324,5813368,10475092
27,0.1,LocalHost,16288168,963952,5813004,10475164
28,0.1,LocalHost,16288168,963244,5812296,10475872
29,0.1,LocalHost,16288168,960156,5809208,10476608
30,0.1,LocalHost,16288168,961824,5810876,10477292
31,0.1,LocalHost,16288168,961224,5810276,10477892
32,0.1,LocalHost,16288168,961288,5810340,10477828
33,0.1,LocalHost,16288168,961264,5810316,10477852
34,0.1,LocalHost,16288168,961548,5810792,10477376
35,0.1,LocalHost,16288168,961884,5810940,10477228
36,0.1,LocalHost,16288168,962088,5810860,10477348
37,0.1,LocalHost,16288168,961788,5810844,10477324
38,0.1,LocalHost,16288168,961780,5810716,10477768
39,0.1,LocalHost,16288168,961336,5809596,10478572
40,0.1,LocalHost,16288168,960284,5809052,10479116
41,0.1,LocalHost,16288168,959976,5809036,10478936
42,0.1,LocalHost,16288168,960140,5809200,10478968
43,0.1,LocalHost,16288168,959912,5808704,10479464
44,0.1,LocalHost,16288168,959504,5808564,10479604
45,0.1,LocalHost,16288168,959472,5808532,10479636
46,0.1,LocalHost,16288168,959976,5809036,10479124
47,0.1,LocalHost,16288168,959960,5809020,10479148
48,0.1,LocalHost,16288168,959912,5808972,10479196
49,0.1,LocalHost,16288168,959912,5808972,10479196
50,0.1,LocalHost,16288168,960052,5809112,10479364
51,0.1,LocalHost,16288168,959864,5808936,10479232
52,0.1,LocalHost,16288168,960116,5809188,10478784
53,0.1,LocalHost,16288168,960376,5809448,10478720
54,0.1,LocalHost,16288168,960376,5809448,10478720
55,0.1,LocalHost,16288168,960408,5809480,10478688
56,0.1,LocalHost,16288168,960408,5809480,10479060
57,0.1,LocalHost,16288168,959800,5808872,10479100
58,0.1,LocalHost,16288168,959928,5809000,10479168
59,0.1,LocalHost,16288168,959968,5809040,10478932
60,0.1,LocalHost,16288168,959892,5808968,10479200
61,0.1,LocalHost,16288168,959736,5808820,10479248
