iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,2.2,74.2,0.0,23.7,0.0,0.0,0.0,0.0,76.4,7747896
4,0.1,LocalHost,2.2,70.3,0.0,27.5,0.0,0.0,0.0,0.0,72.5,7747896
6,0.1,LocalHost,4.4,58.9,0.0,30.0,6.7,0.0,0.0,0.0,70.0,7747896
8,0.1,LocalHost,3.3,58.2,0.0,38.5,0.0,0.0,0.0,0.0,61.5,7747896
10,0.1,LocalHost,4.1,56.7,0.0,39.2,0.0,0.0,0.0,0.0,60.8,7747896
12,0.1,LocalHost,4.3,65.2,0.0,30.4,0.0,0.0,0.0,0.0,69.5,7747896
14,0.1,LocalHost,4.3,57.6,0.0,37.0,0.0,0.0,1.1,0.0,63.0,7747896
16,0.1,LocalHost,4.3,55.9,0.0,39.8,0.0,0.0,0.0,0.0,60.2,7747896
18,0.1,LocalHost,6.4,40.4,0.0,50.0,0.0,0.0,3.2,0.0,50.0,7747896
20,0.1,LocalHost,5.0,17.0,0.0,77.0,0.0,0.0,1.0,0.0,23.0,7747896
22,0.1,LocalHost,7.5,18.7,0.0,72.0,0.0,0.0,1.9,0.0,28.1,7747896
24,0.1,LocalHost,6.1,18.2,0.0,73.7,0.0,0.0,2.0,0.0,26.3,7747896
26,0.1,LocalHost,6.1,19.2,0.0,74.7,0.0,0.0,0.0,0.0,25.3,7747896
28,0.1,LocalHost,6.2,30.9,0.0,61.9,0.0,0.0,1.0,0.0,38.1,7747896
30,0.1,LocalHost,5.9,39.2,0.0,52.0,0.0,0.0,2.9,0.0,48.0,7747896
32,0.1,LocalHost,3.2,28.7,0.0,68.1,0.0,0.0,0.0,0.0,31.9,7747896
34,0.1,LocalHost,0.0,26.1,0.0,73.9,0.0,0.0,0.0,0.0,26.1,7747896
36,0.1,LocalHost,3.0,35.0,0.0,58.0,0.0,0.0,4.0,0.0,42.0,7747896
38,0.1,LocalHost,11.8,38.2,0.0,49.1,0.0,0.0,0.9,0.0,50.9,7747896
40,0.1,LocalHost,5.4,42.0,0.0,50.9,0.0,0.0,1.8,0.0,49.2,7747896
42,0.1,LocalHost,9.6,45.2,0.0,45.2,0.0,0.0,0.0,0.0,54.8,7747896
44,0.1,LocalHost,4.3,45.3,0.0,49.6,0.0,0.0,0.9,0.0,50.5,7747896
46,0.1,LocalHost,5.6,41.1,0.0,53.3,0.0,0.0,0.0,0.0,46.7,7837328
48,0.1,LocalHost,5.8,30.8,0.0,63.5,0.0,0.0,0.0,0.0,36.6,7837328
50,0.1,LocalHost,7.5,28.3,0.0,64.2,0.0,0.0,0.0,0.0,35.8,7837328
52,0.1,LocalHost,5.7,39.6,0.0,54.7,0.0,0.0,0.0,0.0,45.3,7837328
54,0.1,LocalHost,8.7,37.5,0.0,52.9,0.0,0.0,1.0,0.0,47.2,7837328
56,0.1,LocalHost,5.7,30.5,0.0,63.8,0.0,0.0,0.0,0.0,36.2,7837328
58,0.1,LocalHost,5.1,28.6,0.0,65.3,0.0,0.0,1.0,0.0,34.7,7837328
