iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,4.5,54.5,0.0,35.2,5.7,0.0,0.0,0.0,64.7,10123188
4,0.1,LocalHost,4.9,51.5,0.0,35.9,5.8,0.0,1.9,0.0,64.1,10123188
6,0.1,LocalHost,6.4,50.0,0.0,37.2,5.3,0.0,1.1,0.0,62.8,10123188
8,0.1,LocalHost,3.2,50.5,0.0,40.0,6.3,0.0,0.0,0.0,60.0,10123188
10,0.1,LocalHost,6.1,48.5,0.0,38.4,7.1,0.0,0.0,0.0,61.7,10123188
12,0.1,LocalHost,3.1,55.1,0.0,36.7,5.1,0.0,0.0,0.0,63.3,10123188
14,0.1,LocalHost,3.2,50.0,0.0,39.4,6.4,0.0,1.1,0.0,60.7,10123188
16,0.1,LocalHost,6.6,44.0,0.0,41.8,7.7,0.0,0.0,0.0,58.3,10123188
18,0.1,LocalHost,4.4,45.6,0.0,41.1,6.7,0.0,2.2,0.0,58.9,10123188
20,0.1,LocalHost,7.4,47.9,0.0,38.3,6.4,0.0,0.0,0.0,61.7,10123188
22,0.1,LocalHost,5.3,62.8,0.0,27.7,4.3,0.0,0.0,0.0,72.4,10123188
24,0.1,LocalHost,2.1,47.9,0.0,41.5,7.4,0.0,1.1,0.0,58.5,10123188
26,0.1,LocalHost,2.3,38.6,0.0,52.3,6.8,0.0,0.0,0.0,47.7,10123188
28,0.1,LocalHost,4.3,34.8,0.0,53.3,6.5,0.0,1.1,0.0,46.7,10123188
30,0.1,LocalHost,5.9,32.9,0.0,49.4,11.8,0.0,0.0,0.0,50.6,10123188
32,0.1,LocalHost,3.4,36.0,0.0,39.3,21.3,0.0,0.0,0.0,60.7,10123188
34,0.1,LocalHost,5.5,33.0,0.0,37.4,23.1,0.0,1.1,0.0,62.7,10123188
36,0.1,LocalHost,3.4,34.5,0.0,44.8,16.1,0.0,1.1,0.0,55.1,10123188
38,0.1,LocalHost,7.4,61.1,0.0,25.9,3.7,0.0,1.9,0.0,74.1,10123188
40,0.1,LocalHost,4.7,50.0,0.0,40.7,4.7,0.0,0.0,0.0,59.4,10123188
42,0.1,LocalHost,4.3,35.9,0.0,53.3,6.5,0.0,0.0,0.0,46.7,10123188
44,0.1,LocalHost,3.7,57.8,0.0,33.9,3.7,0.0,0.9,0.0,66.1,10123188
46,0.1,LocalHost,3.1,49.5,0.0,44.3,2.1,0.0,1.0,0.0,55.7,10127368
48,0.1,LocalHost,5.6,41.1,0.0,53.3,0.0,0.0,0.0,0.0,46.7,10127368
50,0.1,LocalHost,4.4,47.3,0.0,48.4,0.0,0.0,0.0,0.0,51.7,10127368
52,0.1,LocalHost,4.5,39.8,0.0,55.7,0.0,0.0,0.0,0.0,44.3,10127368
54,0.1,LocalHost,6.4,38.3,0.0,54.3,0.0,0.0,1.1,0.0,45.8,10127368
56,0.1,LocalHost,2.1,40.4,0.0,56.4,0.0,0.0,1.1,0.0,43.6,10127368
58,0.1,LocalHost,2.2,34.8,0.0,62.9,0.0,0.0,0.0,0.0,37.0,10127368
60,0.1,LocalHost,3.1,38.1,0.0,57.7,0.0,0.0,1.0,0.0,42.2,10127368
62,0.1,LocalHost,2.2,41.6,0.0,56.2,0.0,0.0,0.0,0.0,43.8,10127368
64,0.1,LocalHost,3.2,39.8,0.0,55.9,0.0,0.0,1.1,0.0,44.1,10127368
66,0.1,LocalHost,3.2,38.9,0.0,57.9,0.0,0.0,0.0,0.0,42.1,10127368
68,0.1,LocalHost,4.2,37.9,0.0,57.9,0.0,0.0,0.0,0.0,42.1,10127368
70,0.1,LocalHost,4.1,40.2,0.0,54.6,0.0,0.0,1.0,0.0,45.3,10127368
72,0.1,LocalHost,3.1,40.2,0.0,55.7,0.0,0.0,1.0,0.0,44.3,10127368
74,0.1,LocalHost,3.2,37.2,0.0,59.6,0.0,0.0,0.0,0.0,40.4,10127368
76,0.1,LocalHost,5.6,53.3,0.0,41.1,0.0,0.0,0.0,0.0,58.9,10127368
78,0.1,LocalHost,5.1,40.4,0.0,53.5,0.0,0.0,1.0,0.0,46.5,10127368
80,0.1,LocalHost,5.2,42.7,0.0,52.1,0.0,0.0,0.0,0.0,47.9,10127368
82,0.1,LocalHost,3.2,41.1,0.0,55.8,0.0,0.0,0.0,0.0,44.3,10127368
84,0.1,LocalHost,5.2,37.1,0.0,56.7,0.0,0.0,1.0,0.0,43.3,10127368
86,0.1,LocalHost,6.7,50.5,0.0,37.1,3.8,0.0,1.9,0.0,62.9,10127368
88,0.1,LocalHost,5.2,44.8,0.0,42.7,7.3,0.0,0.0,0.0,57.3,10127368
90,0.1,LocalHost,4.6,36.8,0.0,49.4,8.0,0.0,1.1,0.0,50.5,10127368
92,0.1,LocalHost,5.0,45.0,0.0,45.0,4.0,0.0,1.0,0.0,55.0,10127368
94,0.1,LocalHost,3.2,42.6,0.0,47.9,5.3,0.0,1.1,0.0,52.2,10127368
96,0.1,LocalHost,5.6,41.1,0.0,46.7,6.7,0.0,0.0,0.0,53.4,10126236
98,0.1,LocalHost,3.6,36.9,0.0,58.3,1.2,0.0,0.0,0.0,41.7,10126236
100,0.1,LocalHost,4.0,54.5,0.0,40.6,0.0,0.0,1.0,0.0,59.5,10126236
102,0.1,LocalHost,5.3,42.1,0.0,51.6,0.0,0.0,1.1,0.0,48.5,10126236
104,0.1,LocalHost,4.4,40.0,0.0,55.6,0.0,0.0,0.0,0.0,44.4,10126236
106,0.1,LocalHost,3.4,40.4,0.0,56.2,0.0,0.0,0.0,0.0,43.8,10126236
108,0.1,LocalHost,4.7,36.5,0.0,58.8,0.0,0.0,0.0,0.0,41.2,10126236
110,0.1,LocalHost,4.6,37.9,0.0,49.4,6.9,0.0,1.1,0.0,50.5,10126236
112,0.1,LocalHost,4.7,40.7,0.0,47.7,7.0,0.0,0.0,0.0,52.4,10126236
114,0.1,LocalHost,3.3,41.8,0.0,48.4,5.5,0.0,1.1,0.0,51.7,10126236
116,0.1,LocalHost,5.6,36.7,0.0,50.0,6.7,0.0,1.1,0.0,50.1,10126236
118,0.1,LocalHost,4.3,37.6,0.0,48.4,8.6,0.0,1.1,0.0,51.6,10126236
120,0.1,LocalHost,4.2,44.8,0.0,43.8,5.2,0.0,2.1,0.0,56.3,10126236
122,0.1,LocalHost,2.2,41.8,0.0,47.3,7.7,0.0,1.1,0.0,52.8,10126236
124,0.1,LocalHost,2.2,41.6,0.0,48.3,7.9,0.0,0.0,0.0,51.7,10126236
126,0.1,LocalHost,4.5,38.2,0.0,52.8,4.5,0.0,0.0,0.0,47.2,10126236
128,0.1,LocalHost,4.3,42.6,0.0,52.1,0.0,0.0,1.1,0.0,48.0,10126236
130,0.1,LocalHost,4.2,61.5,0.0,34.4,0.0,0.0,0.0,0.0,65.7,10126236
132,0.1,LocalHost,4.4,43.3,0.0,51.1,0.0,0.0,1.1,0.0,48.8,10126236
134,0.1,LocalHost,4.3,44.6,0.0,43.5,7.6,0.0,0.0,0.0,56.5,10126236
136,0.1,LocalHost,4.4,40.0,0.0,48.9,6.7,0.0,0.0,0.0,51.1,10126236
138,0.1,LocalHost,5.2,39.6,0.0,46.9,7.3,0.0,1.0,0.0,53.1,10126236
140,0.1,LocalHost,5.1,49.0,0.0,39.8,6.1,0.0,0.0,0.0,60.2,10126236
142,0.1,LocalHost,3.2,40.4,0.0,50.0,5.3,0.0,1.1,0.0,50.0,10126236
144,0.1,LocalHost,5.3,41.1,0.0,46.3,7.4,0.0,0.0,0.0,53.8,10126236
146,0.1,LocalHost,5.2,42.7,0.0,46.9,5.2,0.0,0.0,0.0,53.1,10125128
148,0.1,LocalHost,4.1,41.8,0.0,45.9,7.1,0.0,1.0,0.0,54.0,10125128
150,0.1,LocalHost,5.3,43.6,0.0,43.6,7.4,0.0,0.0,0.0,56.3,10125128
152,0.1,LocalHost,6.2,42.7,0.0,44.8,5.2,0.0,1.0,0.0,55.1,10125128
154,0.1,LocalHost,6.3,44.2,0.0,41.1,7.4,0.0,1.1,0.0,59.0,10125128
156,0.1,LocalHost,7.4,44.7,0.0,40.4,7.4,0.0,0.0,0.0,59.5,10125128
158,0.1,LocalHost,3.2,37.6,0.0,50.5,8.6,0.0,0.0,0.0,49.4,10125128
160,0.1,LocalHost,4.3,43.5,0.0,44.6,6.5,0.0,1.1,0.0,55.4,10125128
162,0.1,LocalHost,5.4,40.9,0.0,46.2,7.5,0.0,0.0,0.0,53.8,10125128
164,0.1,LocalHost,2.3,36.8,0.0,58.6,0.0,0.0,2.3,0.0,41.4,10125128
166,0.1,LocalHost,4.5,39.8,0.0,55.7,0.0,0.0,0.0,0.0,44.3,10125128
168,0.1,LocalHost,3.4,39.3,0.0,57.3,0.0,0.0,0.0,0.0,42.7,10125128
