iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,4.6,41.4,0.0,54.0,0.0,0.0,0.0,0.0,46.0,9761316
4,0.1,LocalHost,2.3,38.6,0.0,59.1,0.0,0.0,0.0,0.0,40.9,9761316
6,0.1,LocalHost,6.9,41.4,0.0,50.6,0.0,0.0,1.1,0.0,49.4,9761316
8,0.1,LocalHost,3.2,52.7,0.0,44.1,0.0,0.0,0.0,0.0,55.9,9761316
10,0.1,LocalHost,6.8,47.7,0.0,44.3,0.0,0.0,1.1,0.0,55.6,9761316
12,0.1,LocalHost,2.2,49.4,0.0,47.2,0.0,0.0,1.1,0.0,52.7,9761316
14,0.1,LocalHost,4.4,53.3,0.0,42.2,0.0,0.0,0.0,0.0,57.7,9761316
16,0.1,LocalHost,2.2,58.9,0.0,38.9,0.0,0.0,0.0,0.0,61.1,9761316
18,0.1,LocalHost,3.4,47.7,0.0,48.9,0.0,0.0,0.0,0.0,51.1,9761316
20,0.1,LocalHost,4.6,27.6,0.0,67.8,0.0,0.0,0.0,0.0,32.2,9761316
22,0.1,LocalHost,5.9,39.2,0.0,54.9,0.0,0.0,0.0,0.0,45.1,9761316
24,0.1,LocalHost,4.3,54.3,0.0,40.2,0.0,0.0,1.1,0.0,59.7,9761316
26,0.1,LocalHost,5.9,41.2,0.0,52.9,0.0,0.0,0.0,0.0,47.1,9761316
28,0.1,LocalHost,3.8,60.4,0.0,35.8,0.0,0.0,0.0,0.0,64.2,9761316
30,0.1,LocalHost,5.3,44.7,0.0,48.9,0.0,0.0,1.1,0.0,51.1,9761316
32,0.1,LocalHost,3.5,33.7,0.0,62.8,0.0,0.0,0.0,0.0,37.2,9761316
34,0.1,LocalHost,4.1,49.0,0.0,46.9,0.0,0.0,0.0,0.0,53.1,9761316
36,0.1,LocalHost,3.2,38.9,0.0,57.9,0.0,0.0,0.0,0.0,42.1,9761316
38,0.1,LocalHost,2.3,40.9,0.0,56.8,0.0,0.0,0.0,0.0,43.2,9765552
40,0.1,LocalHost,5.6,32.6,0.0,60.7,0.0,0.0,1.1,0.0,39.3,9765552
42,0.1,LocalHost,4.2,33.7,0.0,61.1,0.0,0.0,1.1,0.0,39.0,9765552
44,0.1,LocalHost,4.3,31.2,0.0,63.4,0.0,0.0,1.1,0.0,36.6,9765552
46,0.1,LocalHost,3.2,32.3,0.0,63.4,0.0,0.0,1.1,0.0,36.6,9765552
48,0.1,LocalHost,4.3,33.3,0.0,62.4,0.0,0.0,0.0,0.0,37.6,9765552
50,0.1,LocalHost,4.5,27.0,0.0,67.4,0.0,0.0,1.1,0.0,32.6,9765552
52,0.1,LocalHost,3.5,40.7,0.0,51.2,3.5,0.0,1.2,0.0,48.9,9765552
54,0.1,LocalHost,3.4,28.1,0.0,57.3,10.1,0.0,1.1,0.0,42.7,9765552
56,0.1,LocalHost,5.7,28.7,0.0,59.8,5.7,0.0,0.0,0.0,40.1,9765552
58,0.1,LocalHost,2.3,29.1,0.0,66.3,0.0,0.0,2.3,0.0,33.7,9765552
60,0.1,LocalHost,3.4,31.0,0.0,65.5,0.0,0.0,0.0,0.0,34.4,9765552
62,0.1,LocalHost,5.3,34.7,0.0,57.9,0.0,0.0,2.1,0.0,42.1,9765552
64,0.1,LocalHost,6.4,38.3,0.0,55.3,0.0,0.0,0.0,0.0,44.7,9765552
66,0.1,LocalHost,4.2,43.8,0.0,52.1,0.0,0.0,0.0,0.0,48.0,9765552
68,0.1,LocalHost,6.6,31.9,0.0,61.5,0.0,0.0,0.0,0.0,38.5,9765552
70,0.1,LocalHost,2.2,29.3,0.0,65.2,0.0,0.0,3.3,0.0,34.8,9765552
72,0.1,LocalHost,4.3,37.6,0.0,58.1,0.0,0.0,0.0,0.0,41.9,9765552
74,0.1,LocalHost,2.3,29.9,0.0,67.8,0.0,0.0,0.0,0.0,32.2,9765552
76,0.1,LocalHost,3.4,25.3,0.0,66.7,0.0,0.0,4.6,0.0,33.3,9765552
78,0.1,LocalHost,2.2,31.1,0.0,66.7,0.0,0.0,0.0,0.0,33.3,9765552
80,0.1,LocalHost,1.2,32.6,0.0,66.3,0.0,0.0,0.0,0.0,33.8,9765552
82,0.1,LocalHost,4.6,34.5,0.0,60.9,0.0,0.0,0.0,0.0,39.1,9765552
84,0.1,LocalHost,4.4,49.6,0.0,39.8,5.3,0.0,0.9,0.0,60.2,9765552
86,0.1,LocalHost,3.2,43.6,0.0,45.7,6.4,0.0,1.1,0.0,54.3,9765552
88,0.1,LocalHost,3.2,26.9,0.0,62.4,6.5,0.0,1.1,0.0,37.7,9766548
90,0.1,LocalHost,7.8,52.9,0.0,34.3,3.9,0.0,1.0,0.0,65.6,9766548
92,0.1,LocalHost,2.2,40.7,0.0,56.0,0.0,0.0,1.1,0.0,44.0,9766548
94,0.1,LocalHost,3.4,29.2,0.0,67.4,0.0,0.0,0.0,0.0,32.6,9766548
96,0.1,LocalHost,4.5,26.1,0.0,60.2,8.0,0.0,1.1,0.0,39.7,9766548
98,0.1,LocalHost,4.3,29.3,0.0,57.6,8.7,0.0,0.0,0.0,42.3,9766548
100,0.1,LocalHost,9.5,50.5,0.0,33.3,5.7,0.0,1.0,0.0,66.7,9766548
102,0.1,LocalHost,3.3,27.8,0.0,60.0,8.9,0.0,0.0,0.0,40.0,9766548
104,0.1,LocalHost,2.3,25.0,0.0,62.5,9.1,0.0,1.1,0.0,37.5,9766548
106,0.1,LocalHost,4.3,34.0,0.0,53.2,8.5,0.0,0.0,0.0,46.8,9766548
108,0.1,LocalHost,3.3,35.9,0.0,59.8,1.1,0.0,0.0,0.0,40.3,9766548
110,0.1,LocalHost,2.3,31.8,0.0,64.8,0.0,0.0,1.1,0.0,35.2,9766548
112,0.1,LocalHost,4.2,37.9,0.0,55.8,0.0,0.0,2.1,0.0,44.2,9766548
114,0.1,LocalHost,6.3,37.9,0.0,54.7,0.0,0.0,1.1,0.0,45.3,9766548
116,0.1,LocalHost,2.2,47.2,0.0,50.6,0.0,0.0,0.0,0.0,49.4,9766548
118,0.1,LocalHost,5.1,43.0,0.0,51.9,0.0,0.0,0.0,0.0,48.1,9766548
120,0.1,LocalHost,2.3,33.3,0.0,64.4,0.0,0.0,0.0,0.0,35.6,9766548
122,0.1,LocalHost,3.5,29.4,0.0,65.9,0.0,0.0,1.2,0.0,34.1,9766548
124,0.1,LocalHost,5.6,32.6,0.0,61.8,0.0,0.0,0.0,0.0,38.2,9766548
126,0.1,LocalHost,3.6,22.6,0.0,65.5,8.3,0.0,0.0,0.0,34.5,9766548
128,0.1,LocalHost,2.3,25.0,0.0,64.8,6.8,0.0,1.1,0.0,35.2,9766548
130,0.1,LocalHost,3.4,25.8,0.0,64.0,5.6,0.0,1.1,0.0,35.9,9766548
132,0.1,LocalHost,5.4,29.0,0.0,60.2,4.3,0.0,1.1,0.0,39.8,9766548
134,0.1,LocalHost,5.9,28.2,0.0,64.7,0.0,0.0,1.2,0.0,35.3,9766548
136,0.1,LocalHost,2.3,29.5,0.0,68.2,0.0,0.0,0.0,0.0,31.8,9766548
138,0.1,LocalHost,3.3,28.9,0.0,66.7,0.0,0.0,1.1,0.0,33.3,9767000
140,0.1,LocalHost,2.1,33.7,0.0,64.2,0.0,0.0,0.0,0.0,35.8,9767000
142,0.1,LocalHost,4.5,25.0,0.0,69.3,0.0,0.0,1.1,0.0,30.6,9767000
144,0.1,LocalHost,3.3,29.7,0.0,67.0,0.0,0.0,0.0,0.0,33.0,9767000
146,0.1,LocalHost,4.4,23.3,0.0,70.0,0.0,0.0,2.2,0.0,29.9,9767000
148,0.1,LocalHost,2.3,35.6,0.0,62.1,0.0,0.0,0.0,0.0,37.9,9767000
150,0.1,LocalHost,4.3,30.1,0.0,64.5,0.0,0.0,1.1,0.0,35.5,9767000
