iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,1.2,63.5,0.0,32.9,2.4,0.0,0.0,0.0,67.1,9660196
4,0.1,LocalHost,2.2,61.1,0.0,31.1,5.6,0.0,0.0,0.0,68.9,9660196
6,0.1,LocalHost,4.2,56.2,0.0,31.2,8.3,0.0,0.0,0.0,68.7,9660196
8,0.1,LocalHost,4.3,52.1,0.0,34.0,8.5,0.0,1.1,0.0,66.0,9660196
10,0.1,LocalHost,2.1,53.2,0.0,39.4,5.3,0.0,0.0,0.0,60.6,9660196
12,0.1,LocalHost,3.2,53.8,0.0,35.5,6.5,0.0,1.1,0.0,64.6,9660196
14,0.1,LocalHost,2.2,54.9,0.0,40.7,2.2,0.0,0.0,0.0,59.3,9660196
16,0.1,LocalHost,1.1,55.4,0.0,38.0,5.4,0.0,0.0,0.0,61.9,9660196
18,0.1,LocalHost,3.1,54.2,0.0,39.6,2.1,0.0,1.0,0.0,60.4,9660196
20,0.1,LocalHost,4.2,49.5,0.0,46.3,0.0,0.0,0.0,0.0,53.7,9660196
22,0.1,LocalHost,3.3,38.0,0.0,58.7,0.0,0.0,0.0,0.0,41.3,9660196
24,0.1,LocalHost,1.1,32.2,0.0,65.6,0.0,0.0,1.1,0.0,34.4,9660196
26,0.1,LocalHost,3.1,32.0,0.0,63.9,0.0,0.0,1.0,0.0,36.1,9660196
28,0.1,LocalHost,3.4,27.0,0.0,67.4,2.2,0.0,0.0,0.0,32.6,9660196
30,0.1,LocalHost,2.2,30.4,0.0,58.7,8.7,0.0,0.0,0.0,41.3,9660196
32,0.1,LocalHost,3.1,36.7,0.0,56.1,3.1,0.0,1.0,0.0,43.9,9660196
34,0.1,LocalHost,6.2,29.2,0.0,63.5,0.0,0.0,1.0,0.0,36.4,9660196
36,0.1,LocalHost,3.3,28.9,0.0,66.7,0.0,0.0,1.1,0.0,33.3,9660196
38,0.1,LocalHost,2.3,32.2,0.0,64.4,0.0,0.0,1.1,0.0,35.6,9660196
40,0.1,LocalHost,4.4,33.0,0.0,62.6,0.0,0.0,0.0,0.0,37.4,9660196
42,0.1,LocalHost,3.3,31.5,0.0,64.1,0.0,0.0,1.1,0.0,35.9,9660196
44,0.1,LocalHost,4.3,34.0,0.0,60.6,0.0,0.0,1.1,0.0,39.4,9660196
46,0.1,LocalHost,4.3,32.6,0.0,60.9,2.2,0.0,0.0,0.0,39.1,9660196
48,0.1,LocalHost,3.3,26.4,0.0,61.5,7.7,0.0,1.1,0.0,38.5,9665156
50,0.1,LocalHost,4.7,58.9,0.0,32.7,2.8,0.0,0.9,0.0,67.3,9665156
52,0.1,LocalHost,2.2,33.0,0.0,62.6,0.0,0.0,2.2,0.0,37.4,9665156
54,0.1,LocalHost,4.3,28.0,0.0,66.7,0.0,0.0,1.1,0.0,33.4,9665156
56,0.1,LocalHost,3.3,27.8,0.0,67.8,0.0,0.0,1.1,0.0,32.2,9665156
58,0.1,LocalHost,1.1,32.2,0.0,66.7,0.0,0.0,0.0,0.0,33.3,9665156
60,0.1,LocalHost,1.1,34.0,0.0,63.8,0.0,0.0,1.1,0.0,36.2,9665156
62,0.1,LocalHost,4.2,33.3,0.0,61.5,0.0,0.0,1.0,0.0,38.5,9665156
64,0.1,LocalHost,3.3,33.0,0.0,63.7,0.0,0.0,0.0,0.0,36.3,9665156
66,0.1,LocalHost,4.2,32.3,0.0,63.5,0.0,0.0,0.0,0.0,36.5,9665156
68,0.1,LocalHost,3.2,34.7,0.0,61.1,0.0,0.0,1.1,0.0,39.0,9665156
70,0.1,LocalHost,3.3,34.8,0.0,60.9,0.0,0.0,1.1,0.0,39.2,9665156
72,0.1,LocalHost,4.3,35.1,0.0,59.6,0.0,0.0,1.1,0.0,40.5,9665156
74,0.1,LocalHost,1.1,31.5,0.0,66.3,0.0,0.0,1.1,0.0,33.7,9665156
76,0.1,LocalHost,4.3,44.7,0.0,50.0,0.0,0.0,1.1,0.0,50.1,9665156
78,0.1,LocalHost,3.1,35.7,0.0,61.2,0.0,0.0,0.0,0.0,38.8,9665156
80,0.1,LocalHost,4.3,40.4,0.0,54.3,0.0,0.0,1.1,0.0,45.8,9665156
82,0.1,LocalHost,2.3,35.2,0.0,62.5,0.0,0.0,0.0,0.0,37.5,9665156
84,0.1,LocalHost,2.1,38.1,0.0,58.8,0.0,0.0,1.0,0.0,41.2,9665156
86,0.1,LocalHost,5.6,28.9,0.0,64.4,0.0,0.0,1.1,0.0,35.6,9665156
88,0.1,LocalHost,3.2,30.1,0.0,65.6,0.0,0.0,1.1,0.0,34.4,9665156
90,0.1,LocalHost,2.3,29.5,0.0,64.8,0.0,0.0,3.4,0.0,35.2,9665156
92,0.1,LocalHost,2.2,28.6,0.0,68.1,0.0,0.0,1.1,0.0,31.9,9665156
94,0.1,LocalHost,4.0,33.3,0.0,62.6,0.0,0.0,0.0,0.0,37.3,9665156
96,0.1,LocalHost,3.4,54.7,0.0,41.0,0.0,0.0,0.9,0.0,59.0,9665156
98,0.1,LocalHost,5.2,31.2,0.0,61.5,0.0,0.0,2.1,0.0,38.5,9665344
100,0.1,LocalHost,6.3,56.8,0.0,31.5,4.5,0.0,0.9,0.0,68.5,9665344
102,0.1,LocalHost,3.3,32.6,0.0,55.4,8.7,0.0,0.0,0.0,44.6,9665344
104,0.1,LocalHost,3.3,32.2,0.0,55.6,8.9,0.0,0.0,0.0,44.4,9665344
106,0.1,LocalHost,2.2,30.4,0.0,56.5,7.6,0.0,3.3,0.0,43.5,9665344
108,0.1,LocalHost,5.1,32.3,0.0,59.6,1.0,0.0,2.0,0.0,40.4,9665344
110,0.1,LocalHost,3.3,28.9,0.0,66.7,0.0,0.0,1.1,0.0,33.3,9665344
112,0.1,LocalHost,2.2,33.7,0.0,64.1,0.0,0.0,0.0,0.0,35.9,9665344
114,0.1,LocalHost,3.2,32.3,0.0,63.4,0.0,0.0,1.1,0.0,36.6,9665344
116,0.1,LocalHost,3.4,27.3,0.0,68.2,0.0,0.0,1.1,0.0,31.8,9665344
118,0.1,LocalHost,2.2,31.9,0.0,65.9,0.0,0.0,0.0,0.0,34.1,9665344
120,0.1,LocalHost,6.3,28.4,0.0,63.2,0.0,0.0,2.1,0.0,36.8,9665344
122,0.1,LocalHost,3.3,33.0,0.0,62.6,0.0,0.0,1.1,0.0,37.4,9665344
124,0.1,LocalHost,3.2,33.3,0.0,63.4,0.0,0.0,0.0,0.0,36.5,9665344
126,0.1,LocalHost,2.2,30.0,0.0,65.6,0.0,0.0,2.2,0.0,34.4,9665344
128,0.1,LocalHost,4.2,33.7,0.0,62.1,0.0,0.0,0.0,0.0,37.9,9665344
130,0.1,LocalHost,4.2,32.6,0.0,63.2,0.0,0.0,0.0,0.0,36.8,9665344
132,0.1,LocalHost,3.2,33.3,0.0,63.4,0.0,0.0,0.0,0.0,36.5,9665344
134,0.1,LocalHost,3.2,33.7,0.0,63.2,0.0,0.0,0.0,0.0,36.9,9665344
136,0.1,LocalHost,2.2,34.1,0.0,61.5,2.2,0.0,0.0,0.0,38.5,9665344
138,0.1,LocalHost,2.1,31.9,0.0,57.4,7.4,0.0,1.1,0.0,42.5,9665344
140,0.1,LocalHost,3.2,31.2,0.0,64.5,0.0,0.0,1.1,0.0,35.5,9665344
142,0.1,LocalHost,4.3,30.1,0.0,64.5,0.0,0.0,1.1,0.0,35.5,9665344
144,0.1,LocalHost,2.2,33.3,0.0,63.4,0.0,0.0,1.1,0.0,36.6,9665344
146,0.1,LocalHost,3.3,33.7,0.0,63.0,0.0,0.0,0.0,0.0,37.0,9665344
148,0.1,LocalHost,3.4,27.3,0.0,67.0,0.0,0.0,2.3,0.0,33.0,9664816
