iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,1.1,87.2,0.0,11.7,0.0,0.0,0.0,0.0,88.3,7589900
4,0.1,LocalHost,3.2,67.4,0.0,29.5,0.0,0.0,0.0,0.0,70.6,7589900
6,0.1,LocalHost,4.3,62.8,0.0,33.0,0.0,0.0,0.0,0.0,67.1,7589900
8,0.1,LocalHost,4.3,58.1,0.0,37.6,0.0,0.0,0.0,0.0,62.4,7589900
10,0.1,LocalHost,2.2,57.8,0.0,40.0,0.0,0.0,0.0,0.0,60.0,7589900
12,0.1,LocalHost,5.6,56.7,0.0,32.2,5.6,0.0,0.0,0.0,67.9,7589900
14,0.1,LocalHost,3.2,59.6,0.0,34.0,3.2,0.0,0.0,0.0,66.0,7589900
16,0.1,LocalHost,6.5,58.1,0.0,34.4,0.0,0.0,1.1,0.0,65.7,7589900
18,0.1,LocalHost,6.6,53.8,0.0,35.2,4.4,0.0,0.0,0.0,64.8,7589900
20,0.1,LocalHost,4.3,32.6,0.0,59.8,1.1,0.0,2.2,0.0,40.2,7589900
22,0.1,LocalHost,4.3,26.6,0.0,66.0,0.0,0.0,3.2,0.0,34.1,7589900
24,0.1,LocalHost,10.2,31.5,0.0,57.4,0.0,0.0,0.9,0.0,42.6,7589900
26,0.1,LocalHost,3.1,27.8,0.0,67.0,0.0,0.0,2.1,0.0,33.0,7589900
28,0.1,LocalHost,11.4,33.3,0.0,52.4,0.0,0.0,2.9,0.0,47.6,7589900
30,0.1,LocalHost,8.3,39.6,0.0,52.1,0.0,0.0,0.0,0.0,47.9,7589900
32,0.1,LocalHost,4.5,21.6,0.0,72.7,0.0,0.0,1.1,0.0,27.2,7589900
34,0.1,LocalHost,6.1,35.7,0.0,58.2,0.0,0.0,0.0,0.0,41.8,7589900
36,0.1,LocalHost,9.2,33.7,0.0,51.0,5.1,0.0,1.0,0.0,49.0,7717540
38,0.1,LocalHost,5.8,32.0,0.0,59.2,2.9,0.0,0.0,0.0,40.7,7717540
40,0.1,LocalHost,7.0,32.0,0.0,60.0,0.0,0.0,1.0,0.0,40.0,7717540
42,0.1,LocalHost,10.8,45.9,0.0,43.2,0.0,0.0,0.0,0.0,56.7,7717540
44,0.1,LocalHost,8.0,24.0,0.0,65.0,0.0,0.0,3.0,0.0,35.0,7717540
46,0.1,LocalHost,6.6,34.9,0.0,58.5,0.0,0.0,0.0,0.0,41.5,7717540
48,0.1,LocalHost,5.6,41.1,0.0,51.4,0.0,0.0,1.9,0.0,48.6,7717540
50,0.1,LocalHost,8.2,35.7,0.0,55.1,0.0,0.0,1.0,0.0,44.9,7717540
52,0.1,LocalHost,11.2,31.6,0.0,56.1,0.0,0.0,1.0,0.0,43.8,7717540
54,0.1,LocalHost,12.1,36.3,0.0,51.6,0.0,0.0,0.0,0.0,48.4,7717540
56,0.1,LocalHost,5.3,29.8,0.0,64.9,0.0,0.0,0.0,0.0,35.1,7717540
58,0.1,LocalHost,2.1,31.6,0.0,65.3,0.0,0.0,1.1,0.0,34.8,7717540
60,0.1,LocalHost,4.2,30.5,0.0,65.3,0.0,0.0,0.0,0.0,34.7,7717540
62,0.1,LocalHost,4.1,33.0,0.0,62.9,0.0,0.0,0.0,0.0,37.1,7717540
64,0.1,LocalHost,3.3,27.8,0.0,67.8,0.0,0.0,1.1,0.0,32.2,7717540
66,0.1,LocalHost,5.2,35.4,0.0,57.3,0.0,0.0,2.1,0.0,42.7,7717540
68,0.1,LocalHost,4.1,33.7,0.0,62.2,0.0,0.0,0.0,0.0,37.8,7717540
70,0.1,LocalHost,2.1,29.8,0.0,67.0,0.0,0.0,1.1,0.0,33.0,7717540
72,0.1,LocalHost,4.0,35.6,0.0,59.4,0.0,0.0,1.0,0.0,40.6,7717540
74,0.1,LocalHost,5.8,35.0,0.0,57.3,0.0,0.0,1.9,0.0,42.7,7717540
76,0.1,LocalHost,15.2,35.4,0.0,48.5,0.0,0.0,1.0,0.0,51.6,7717540
78,0.1,LocalHost,2.2,22.0,0.0,74.7,0.0,0.0,1.1,0.0,25.3,7717540
80,0.1,LocalHost,4.8,41.0,0.0,53.3,0.0,0.0,1.0,0.0,46.8,7717540
82,0.1,LocalHost,6.1,43.9,0.0,42.9,6.1,0.0,1.0,0.0,57.1,7717540
84,0.1,LocalHost,5.4,37.8,0.0,48.6,8.1,0.0,0.0,0.0,51.3,7722016
86,0.1,LocalHost,5.8,47.5,0.0,38.3,7.5,0.0,0.8,0.0,61.6,7722016
88,0.1,LocalHost,6.2,33.6,0.0,55.8,3.5,0.0,0.9,0.0,44.2,7722016
90,0.1,LocalHost,5.1,50.0,0.0,44.1,0.0,0.0,0.8,0.0,55.9,7722016
92,0.1,LocalHost,7.1,37.5,0.0,54.5,0.0,0.0,0.9,0.0,45.5,7722016
94,0.1,LocalHost,6.7,47.5,0.0,41.7,4.2,0.0,0.0,0.0,58.4,7722016
96,0.1,LocalHost,6.7,34.6,0.0,54.8,3.8,0.0,0.0,0.0,45.1,7722016
98,0.1,LocalHost,4.0,40.0,0.0,48.0,6.0,0.0,2.0,0.0,52.0,7722016
100,0.1,LocalHost,7.5,36.4,0.0,50.5,5.6,0.0,0.0,0.0,49.5,7722016
102,0.1,LocalHost,7.1,33.7,0.0,59.2,0.0,0.0,0.0,0.0,40.8,7722016
104,0.1,LocalHost,4.0,36.6,0.0,59.4,0.0,0.0,0.0,0.0,40.6,7722016
106,0.1,LocalHost,6.1,37.4,0.0,56.6,0.0,0.0,0.0,0.0,43.5,7722016
108,0.1,LocalHost,5.0,39.6,0.0,55.4,0.0,0.0,0.0,0.0,44.6,7722016
110,0.1,LocalHost,6.4,39.4,0.0,51.4,0.0,0.0,2.8,0.0,48.6,7722016
112,0.1,LocalHost,6.4,35.1,0.0,58.5,0.0,0.0,0.0,0.0,41.5,7722016
114,0.1,LocalHost,3.1,36.1,0.0,59.8,0.0,0.0,1.0,0.0,40.2,7722016
116,0.1,LocalHost,3.3,25.0,0.0,71.7,0.0,0.0,0.0,0.0,28.3,7722016
118,0.1,LocalHost,2.2,25.3,0.0,71.4,0.0,0.0,1.1,0.0,28.6,7722016
120,0.1,LocalHost,4.4,23.3,0.0,71.1,0.0,0.0,1.1,0.0,28.8,7722016
122,0.1,LocalHost,4.4,18.9,0.0,76.7,0.0,0.0,0.0,0.0,23.3,7722016
124,0.1,LocalHost,2.2,20.2,0.0,77.5,0.0,0.0,0.0,0.0,22.4,7722016
126,0.1,LocalHost,2.2,17.8,0.0,76.7,0.0,0.0,3.3,0.0,23.3,7722016
128,0.1,LocalHost,2.4,23.5,0.0,72.9,0.0,0.0,1.2,0.0,27.1,7722016
130,0.1,LocalHost,2.2,22.8,0.0,72.8,0.0,0.0,2.2,0.0,27.2,7725468
132,0.1,LocalHost,4.4,18.7,0.0,76.9,0.0,0.0,0.0,0.0,23.1,7725468
134,0.1,LocalHost,2.2,20.0,0.0,76.7,0.0,0.0,1.1,0.0,23.3,7725468
136,0.1,LocalHost,2.2,22.8,0.0,75.0,0.0,0.0,0.0,0.0,25.0,7725468
138,0.1,LocalHost,3.1,24.0,0.0,71.9,0.0,0.0,1.0,0.0,28.1,7725468
140,0.1,LocalHost,2.2,19.6,0.0,76.1,0.0,0.0,2.2,0.0,24.0,7725468
142,0.1,LocalHost,3.0,23.2,0.0,73.7,0.0,0.0,0.0,0.0,26.2,7725468
144,0.1,LocalHost,3.3,21.7,0.0,73.9,0.0,0.0,1.1,0.0,26.1,7725468
146,0.1,LocalHost,7.5,21.5,0.0,71.0,0.0,0.0,0.0,0.0,29.0,7725468
148,0.1,LocalHost,7.5,50.0,0.0,42.5,0.0,0.0,0.0,0.0,57.5,7725468
150,0.1,LocalHost,4.2,24.0,0.0,70.8,0.0,0.0,1.0,0.0,29.2,7725468
152,0.1,LocalHost,7.2,44.1,0.0,46.8,0.0,0.0,1.8,0.0,53.1,7725468
154,0.1,LocalHost,6.4,29.4,0.0,63.3,0.0,0.0,0.9,0.0,36.7,7725468
156,0.1,LocalHost,4.1,34.7,0.0,60.2,0.0,0.0,1.0,0.0,39.8,7725468
158,0.1,LocalHost,13.2,42.5,0.0,43.4,0.0,0.0,0.9,0.0,56.6,7725468
160,0.1,LocalHost,19.5,40.7,0.0,35.4,4.4,0.0,0.0,0.0,64.6,7725468
162,0.1,LocalHost,9.6,30.9,0.0,53.2,6.4,0.0,0.0,0.0,46.9,7725468
164,0.1,LocalHost,10.8,31.4,0.0,53.9,3.9,0.0,0.0,0.0,46.1,7725468
166,0.1,LocalHost,6.3,43.2,0.0,50.5,0.0,0.0,0.0,0.0,49.5,7725468
168,0.1,LocalHost,7.0,43.0,0.0,49.0,0.0,0.0,1.0,0.0,51.0,7725468
170,0.1,LocalHost,4.2,31.6,0.0,64.2,0.0,0.0,0.0,0.0,35.8,7725468
172,0.1,LocalHost,4.1,39.2,0.0,56.7,0.0,0.0,0.0,0.0,43.3,7725468
174,0.1,LocalHost,13.3,45.9,0.0,39.8,1.0,0.0,0.0,0.0,60.2,7725468
176,0.1,LocalHost,13.2,26.4,0.0,51.6,7.7,0.0,1.1,0.0,48.4,7725468
178,0.1,LocalHost,24.0,35.4,0.0,35.4,5.2,0.0,0.0,0.0,64.6,7727392
180,0.1,LocalHost,15.7,25.8,0.0,55.1,3.4,0.0,0.0,0.0,44.9,7727392
182,0.1,LocalHost,10.0,21.1,0.0,60.0,8.9,0.0,0.0,0.0,40.0,7727392
184,0.1,LocalHost,6.7,30.5,0.0,61.9,1.0,0.0,0.0,0.0,38.2,7727392
186,0.1,LocalHost,2.1,28.4,0.0,67.4,0.0,0.0,2.1,0.0,32.6,7727392
188,0.1,LocalHost,21.3,38.3,0.0,40.4,0.0,0.0,0.0,0.0,59.6,7727392
190,0.1,LocalHost,18.7,29.7,0.0,50.5,0.0,0.0,1.1,0.0,49.5,7727392
192,0.1,LocalHost,14.4,25.6,0.0,60.0,0.0,0.0,0.0,0.0,40.0,7727392
194,0.1,LocalHost,24.2,29.0,0.0,46.8,0.0,0.0,0.0,0.0,53.2,7727392
196,0.1,LocalHost,21.1,28.9,0.0,48.9,0.0,0.0,1.1,0.0,51.1,7727392
198,0.1,LocalHost,14.0,21.5,2.2,60.2,1.1,0.0,1.1,0.0,39.9,7727392
200,0.1,LocalHost,13.2,26.4,5.5,50.5,3.3,0.0,1.1,0.0,49.5,7727392
202,0.1,LocalHost,15.2,42.0,0.0,42.0,0.0,0.0,0.9,0.0,58.1,7727392
