iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
48 2022-01-03 00:47:56 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.52%
49 2022-01-03 00:47:58 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.42%
50 2022-01-03 00:48:00 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.57%
51 2022-01-03 00:48:02 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.59%
52 2022-01-03 00:48:04 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.07%
53 2022-01-03 00:48:06 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.19%
54 2022-01-03 00:48:08 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.59%
55 2022-01-03 00:48:10 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.35%
56 2022-01-03 00:48:12 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.16%
57 2022-01-03 00:48:14 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.08%
58 2022-01-03 00:48:16 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.53%
59 2022-01-03 00:48:18 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.79%
60 2022-01-03 00:48:20 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.15%
61 2022-01-03 00:48:22 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 7.65%
62 2022-01-03 00:48:24 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.87%
63 2022-01-03 00:48:26 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.93%
64 2022-01-03 00:48:28 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.51%
65 2022-01-03 00:48:30 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.84%
66 2022-01-03 00:48:32 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 5.38%
67 2022-01-03 00:48:34 ROS_VNF_state 59d6b0caa198 state_robot_1 86.52MiB / 1.941GiB 4.35% 6.00%
