iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
47 2022-01-03 01:41:02 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.97%
48 2022-01-03 01:41:04 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.13%
49 2022-01-03 01:41:06 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.10%
50 2022-01-03 01:41:08 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.83%
51 2022-01-03 01:41:10 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.75%
52 2022-01-03 01:41:12 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.34%
53 2022-01-03 01:41:14 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.99%
54 2022-01-03 01:41:17 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.10%
55 2022-01-03 01:41:19 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.47%
56 2022-01-03 01:41:21 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.82%
57 2022-01-03 01:41:23 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.44%
58 2022-01-03 01:41:25 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.44%
59 2022-01-03 01:41:27 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.07%
60 2022-01-03 01:41:29 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.88%
61 2022-01-03 01:41:31 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.78%
62 2022-01-03 01:41:33 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.19%
63 2022-01-03 01:41:35 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.54%
64 2022-01-03 01:41:37 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.25%
65 2022-01-03 01:41:39 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.21%
66 2022-01-03 01:41:41 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.02%
67 2022-01-03 01:41:43 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.48%
68 2022-01-03 01:41:45 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.91%
69 2022-01-03 01:41:47 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.24%
70 2022-01-03 01:41:49 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.63%
71 2022-01-03 01:41:51 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.32%
72 2022-01-03 01:41:53 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.24%
73 2022-01-03 01:41:55 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.21%
74 2022-01-03 01:41:57 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.67%
75 2022-01-03 01:41:59 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.72%
76 2022-01-03 01:42:01 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.98%
77 2022-01-03 01:42:03 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.91%
78 2022-01-03 01:42:05 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.48%
79 2022-01-03 01:42:07 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.53%
80 2022-01-03 01:42:09 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.23%
81 2022-01-03 01:42:11 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.18%
82 2022-01-03 01:42:13 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.50%
83 2022-01-03 01:42:15 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.00%
84 2022-01-03 01:42:17 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 8.46%
85 2022-01-03 01:42:19 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.06%
86 2022-01-03 01:42:21 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.80%
87 2022-01-03 01:42:23 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.46%
88 2022-01-03 01:42:25 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.85%
89 2022-01-03 01:42:27 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.33%
90 2022-01-03 01:42:29 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.70%
91 2022-01-03 01:42:31 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.60%
92 2022-01-03 01:42:33 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.34%
93 2022-01-03 01:42:35 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.71%
94 2022-01-03 01:42:37 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.06%
95 2022-01-03 01:42:39 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.67%
96 2022-01-03 01:42:41 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.58%
97 2022-01-03 01:42:43 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.93%
98 2022-01-03 01:42:45 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.37%
99 2022-01-03 01:42:47 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.36%
100 2022-01-03 01:42:49 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.83%
101 2022-01-03 01:42:51 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.36%
102 2022-01-03 01:42:54 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.49%
103 2022-01-03 01:42:56 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.14%
104 2022-01-03 01:42:58 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.83%
105 2022-01-03 01:43:00 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.21%
106 2022-01-03 01:43:02 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.23%
107 2022-01-03 01:43:04 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.77%
108 2022-01-03 01:43:06 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.28%
109 2022-01-03 01:43:08 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.22%
110 2022-01-03 01:43:10 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.70%
111 2022-01-03 01:43:12 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.39%
112 2022-01-03 01:43:14 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.72%
113 2022-01-03 01:43:16 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.67%
114 2022-01-03 01:43:18 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.97%
115 2022-01-03 01:43:20 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.68%
116 2022-01-03 01:43:22 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.75%
117 2022-01-03 01:43:24 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.41%
118 2022-01-03 01:43:26 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.35%
119 2022-01-03 01:43:28 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.24%
120 2022-01-03 01:43:30 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.80%
121 2022-01-03 01:43:32 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.87%
122 2022-01-03 01:43:34 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.62%
123 2022-01-03 01:43:36 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.51%
124 2022-01-03 01:43:38 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 4.88%
125 2022-01-03 01:43:40 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.34%
126 2022-01-03 01:43:42 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.14%
127 2022-01-03 01:43:44 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.17%
128 2022-01-03 01:43:46 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.68%
129 2022-01-03 01:43:48 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.61%
130 2022-01-03 01:43:50 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.43%
